"issue_key","concatSprintCount","sp_sprint","concatCreateCount","firststorypoints","wordsDiff","sp_diff"
"DM-18577",121,4.0,121,4.0,0,0.0
"DM-18576",33,1.0,33,1.0,0,0.0
"DM-18573",21,0.25,21,"0.25",0,0.0
"DM-18570",22,4.0,22,4.0,0,0.0
"DM-18569",16,10.0,16,10.0,0,0.0
"DM-18568",55,8.0,55,8.0,0,0.0
"DM-18556",24,3.0,24,"3.0",0,0.0
"DM-18553",112,-1.0,112,3.0,0,-4.0
"DM-18552",42,-1.0,42,1.0,0,-2.0
"DM-18548",19,3.0,15,3.0,4,0.0
"DM-18547",10,8.0,10,"8.0",0,0.0
"DM-18544",56,-1.0,56,4.0,0,-5.0
"DM-18542",11,1.0,11,1.0,0,0.0
"DM-18540",13,-1.0,13,2.0,0,-3.0
"DM-18537",0,-1.0,0,1.0,0,-2.0
"DM-18536",0,-1.0,0,0.5,0,-1.5
"DM-18533",17,-1.0,17,1.0,0,-2.0
"DM-18532",35,4.0,35,4.0,0,0.0
"DM-18526",23,-1.0,23,1.0,0,-2.0
"DM-18525",37,-1.0,37,"1.4",0,-2.4
"DM-18521",14,1.0,14,1.0,0,0.0
"DM-18520",9,1.0,9,1.0,0,0.0
"DM-18519",98,-1.0,98,1.4,0,-2.4
"DM-18518",30,-1.0,30,0.25,0,-1.25
"DM-18516",25,-1.0,25,0.125,0,-1.125
"DM-18514",7,-1.0,7,2.0,0,-3.0
"DM-18513",22,2.0,22,"3.0",0,-1.0
"DM-18512",32,2.0,32,2.0,0,0.0
"DM-18511",37,3.0,37,3.0,0,0.0
"DM-18509",11,8.0,11,8.0,0,0.0
"DM-18508",12,2.0,12,2.0,0,0.0
"DM-18506",96,-1.0,96,0.7,0,-1.7
"DM-18503",80,-1.0,80,0.4,0,-1.4
"DM-18502",0,-1.0,0,"3.0",0,-4.0
"DM-18501",23,2.0,0,2.0,23,0.0
"DM-18500",26,2.0,26,2.0,0,0.0
"DM-18497",0,-1.0,0,0.5,0,-1.5
"DM-18488",15,1.0,15,1.0,0,0.0
"DM-18484",38,1.0,38,1.0,0,0.0
"DM-18483",7,2.0,8,2.0,-1,0.0
"DM-18463",19,-1.0,19,2.0,0,-3.0
"DM-18458",35,-1.0,35,"1.96",0,-2.96
"DM-18456",19,2.0,19,2.0,0,0.0
"DM-18455",23,2.0,23,"2.0",0,0.0
"DM-18454",17,2.0,17,2.0,0,0.0
"DM-18453",18,2.0,18,2.0,0,0.0
"DM-18452",13,8.0,13,8.0,0,0.0
"DM-18451",40,1.0,40,1.0,0,0.0
"DM-18448",35,-1.0,35,0.7,0,-1.7
"DM-18440",11,2.0,11,2.0,0,0.0
"DM-18439",7,2.0,7,2.0,0,0.0
"DM-18438",28,2.0,28,2.0,0,0.0
"DM-18437",12,-1.0,12,2.0,0,-3.0
"DM-18430",8,2.0,6,2.0,2,0.0
"DM-18425",0,4.0,0,4.0,0,0.0
"DM-18421",30,1.0,30,1.0,0,0.0
"DM-18418",11,2.0,11,"1.0",0,1.0
"DM-18409",57,2.0,57,2.0,0,0.0
"DM-18405",108,-1.0,108,"0.7",0,-1.7
"DM-18404",24,-1.0,24,0.125,0,-1.125
"DM-18403",13,0.5,13,0.5,0,0.0
"DM-18402",12,-1.0,12,2.0,0,-3.0
"DM-18401",20,1.0,20,"1.0",0,0.0
"DM-18400",353,4.0,353,4.0,0,0.0
"DM-18399",14,-1.0,14,"2.8",0,-3.8
"DM-18397",50,2.0,50,2.0,0,0.0
"DM-18395",654,-1.0,654,1.4,0,-2.4
"DM-18389",8,2.0,8,2.0,0,0.0
"DM-18388",9,2.0,9,2.0,0,0.0
"DM-18382",15,3.0,15,3.0,0,0.0
"DM-18381",22,-1.0,22,"1.0",0,-2.0
"DM-18380",10,-1.0,10,0.5,0,-1.5
"DM-18377",6,3.0,6,3.0,0,0.0
"DM-18374",10,1.0,0,1.0,10,0.0
"DM-18373",9,-1.0,9,0.25,0,-1.25
"DM-18372",188,-1.0,188,0.7,0,-1.7
"DM-18371",24,2.0,24,2.0,0,0.0
"DM-18370",12,3.0,12,"3.0",0,0.0
"DM-18367",17,10.0,17,"10.0",0,0.0
"DM-18366",20,-1.0,20,"2.0",0,-3.0
"DM-18363",20,1.0,20,1.0,0,0.0
"DM-18362",18,4.0,18,4.0,0,0.0
"DM-18361",15,-1.0,15,0.25,0,-1.25
"DM-18359",0,-1.0,0,"1.4",0,-2.4
"DM-18358",24,1.0,24,1.0,0,0.0
"DM-18355",64,-1.0,64,1.0,0,-2.0
"DM-18354",44,-1.0,44,1.0,0,-2.0
"DM-18349",48,-1.0,48,0.25,0,-1.25
"DM-18348",11,-1.0,11,0.5,0,-1.5
"DM-18344",34,4.0,19,"3.0",15,1.0
"DM-18343",47,-1.0,47,"4.2",0,-5.2
"DM-18340",24,1.0,24,1.0,0,0.0
"DM-18339",16,1.0,17,1.0,-1,0.0
"DM-18330",43,4.0,43,4.0,0,0.0
"DM-18329",17,1.0,17,1.0,0,0.0
"DM-18327",30,1.0,30,1.0,0,0.0
"DM-18323",11,10.0,11,10.0,0,0.0
"DM-18320",0,-1.0,0,2.0,0,-3.0
"DM-18318",55,8.0,55,8.0,0,0.0
"DM-18313",4,1.0,4,1.0,0,0.0
"DM-18312",11,2.0,11,2.0,0,0.0
"DM-18311",24,1.0,24,1.0,0,0.0
"DM-18310",8,-1.0,8,2.0,0,-3.0
"DM-18298",9,-1.0,9,4.0,0,-5.0
"DM-18292",17,5.0,17,5.0,0,0.0
"DM-18283",69,1.0,65,"1.0",4,0.0
"DM-18282",13,2.0,13,2.0,0,0.0
"DM-18203",55,-1.0,55,1.0,0,-2.0
"DM-18196",31,1.0,31,1.0,0,0.0
"DM-18195",30,-1.0,30,0.5,0,-1.5
"DM-18189",20,6.0,20,6.0,0,0.0
"DM-18187",23,-1.0,23,19.0,0,-20.0
"DM-18183",22,-1.0,22,8.0,0,-9.0
"DM-18181",77,3.0,77,"3.0",0,0.0
"DM-18173",68,2.0,68,2.0,0,0.0
"DM-18172",20,2.0,20,2.0,0,0.0
"DM-18171",27,6.0,27,"6.0",0,0.0
"DM-18169",8,1.0,8,"1.0",0,0.0
"DM-18167",42,2.0,42,2.0,0,0.0
"DM-18161",14,3.0,14,"3.0",0,0.0
"DM-18159",23,2.0,0,"2.0",23,0.0
"DM-18154",104,2.0,94,2.0,10,0.0
"DM-18148",42,2.0,42,2.0,0,0.0
"DM-18147",87,-1.0,87,1.0,0,-2.0
"DM-18131",93,4.0,93,4.0,0,0.0
"DM-18130",9,-1.0,9,4.0,0,-5.0
"DM-18129",32,1.0,32,1.0,0,0.0
"DM-18128",32,3.0,32,3.0,0,0.0
"DM-18127",40,2.0,40,2.0,0,0.0
"DM-18125",20,6.0,20,6.0,0,0.0
"DM-18124",15,2.0,15,2.0,0,0.0
"DM-18123",31,8.0,31,8.0,0,0.0
"DM-18122",46,8.0,36,"10.0",10,-2.0
"DM-18121",54,10.0,52,10.0,2,0.0
"DM-18118",22,-1.0,22,2.0,0,-3.0
"DM-18117",57,1.0,57,1.0,0,0.0
"DM-18114",16,-1.0,16,"0.25",0,-1.25
"DM-18113",111,-1.0,111,0.125,0,-1.125
"DM-18110",18,-1.0,18,"0.7",0,-1.7
"DM-18109",19,-1.0,19,10.0,0,-11.0
"DM-18108",12,1.0,12,"1.0",0,0.0
"DM-18107",0,-1.0,0,"5.0",0,-6.0
"DM-18102",43,1.0,43,1.0,0,0.0
"DM-18100",0,-1.0,0,"5.0",0,-6.0
"DM-18099",0,-1.0,0,"5.0",0,-6.0
"DM-18080",0,-1.0,0,10.0,0,-11.0
"DM-18079",0,-1.0,0,10.0,0,-11.0
"DM-18078",0,-1.0,0,3.0,0,-4.0
"DM-18077",0,-1.0,0,2.0,0,-3.0
"DM-18076",0,-1.0,0,1.0,0,-2.0
"DM-18075",0,-1.0,0,2.0,0,-3.0
"DM-18074",0,-1.0,0,2.0,0,-3.0
"DM-18073",0,-1.0,0,1.0,0,-2.0
"DM-18072",0,-1.0,0,1.0,0,-2.0
"DM-18071",0,-1.0,0,2.0,0,-3.0
"DM-18070",0,-1.0,0,1.0,0,-2.0
"DM-18069",0,-1.0,0,2.0,0,-3.0
"DM-18068",34,-1.0,34,"1.0",0,-2.0
"DM-18067",37,2.0,37,2.0,0,0.0
"DM-18063",12,2.0,12,2.0,0,0.0
"DM-18051",51,-1.0,51,"6.0",0,-7.0
"DM-18042",12,-1.0,12,6.0,0,-7.0
"DM-18041",0,8.0,0,8.0,0,0.0
"DM-18039",16,8.0,16,8.0,0,0.0
"DM-18033",90,1.0,90,1.0,0,0.0
"DM-18031",85,1.0,38,"1.0",47,0.0
"DM-18026",53,2.0,53,2.0,0,0.0
"DM-18023",15,-1.0,15,0.7,0,-1.7
"DM-18021",47,3.0,47,"3.0",0,0.0
"DM-18019",12,2.0,12,2.0,0,0.0
"DM-18014",23,2.0,23,2.0,0,0.0
"DM-18013",11,-1.0,11,10.0,0,-11.0
"DM-18009",37,1.0,37,1.0,0,0.0
"DM-18007",44,2.0,44,2.0,0,0.0
"DM-18002",15,-1.0,15,0.5,0,-1.5
"DM-18001",42,1.0,42,1.0,0,0.0
"DM-17999",22,8.0,19,8.0,3,0.0
"DM-17998",11,-1.0,11,6.0,0,-7.0
"DM-17988",21,-1.0,21,2.0,0,-3.0
"DM-17986",0,1.0,0,1.0,0,0.0
"DM-17985",17,2.0,17,2.0,0,0.0
"DM-17984",26,2.0,26,2.0,0,0.0
"DM-17983",24,1.0,24,1.0,0,0.0
"DM-17979",28,-1.0,28,1.4,0,-2.4
"DM-17978",15,0.5,15,0.5,0,0.0
"DM-17977",60,1.0,58,1.0,2,0.0
"DM-17976",5,1.0,5,1.0,0,0.0
"DM-17975",28,2.0,28,2.0,0,0.0
"DM-17974",23,2.0,23,2.0,0,0.0
"DM-17970",14,1.0,14,1.0,0,0.0
"DM-17969",40,2.0,40,2.0,0,0.0
"DM-17968",7,-1.0,7,0.1,0,-1.1
"DM-17967",30,1.0,21,1.0,9,0.0
"DM-17965",25,4.0,25,4.0,0,0.0
"DM-17963",169,-1.0,169,1.4,0,-2.4
"DM-17960",36,11.0,36,"12.0",0,-1.0
"DM-17959",0,-1.0,0,6.0,0,-7.0
"DM-17956",137,2.0,68,2.0,69,0.0
"DM-17952",38,5.0,38,5.0,0,0.0
"DM-17951",20,2.0,20,2.0,0,0.0
"DM-17950",37,4.0,37,4.0,0,0.0
"DM-17947",18,-1.0,18,0.1,0,-1.1
"DM-17946",19,-1.0,19,"0.375",0,-1.375
"DM-17945",30,-1.0,30,"2.0",0,-3.0
"DM-17943",11,4.0,11,4.0,0,0.0
"DM-17942",27,2.0,27,2.0,0,0.0
"DM-17941",38,-1.0,38,"0.7",0,-1.7
"DM-17940",21,-1.0,21,3.0,0,-4.0
"DM-17939",31,-1.0,31,1.0,0,-2.0
"DM-17938",8,-1.0,8,1.0,0,-2.0
"DM-17937",0,-1.0,0,"4.0",0,-5.0
"DM-17936",64,3.0,64,3.0,0,0.0
"DM-17933",109,1.0,106,1.0,3,0.0
"DM-17932",31,1.0,31,1.0,0,0.0
"DM-17930",15,1.0,15,1.0,0,0.0
"DM-17929",28,2.0,28,2.0,0,0.0
"DM-17928",17,4.0,17,4.0,0,0.0
"DM-17927",46,-1.0,46,0.7,0,-1.7
"DM-17920",37,7.0,37,7.0,0,0.0
"DM-17919",34,14.0,34,14.0,0,0.0
"DM-17917",40,0.25,40,"0.5",0,-0.25
"DM-17914",27,1.0,27,1.0,0,0.0
"DM-17913",33,1.0,33,1.0,0,0.0
"DM-17912",22,1.0,22,1.0,0,0.0
"DM-17909",21,3.0,15,"2.0",6,1.0
"DM-17908",16,1.0,16,1.0,0,0.0
"DM-17903",219,1.0,219,1.0,0,0.0
"DM-17884",9,-1.0,9,"1.0",0,-2.0
"DM-17881",15,-1.0,15,2.0,0,-3.0
"DM-17879",24,-1.0,24,0.3,0,-1.3
"DM-17876",27,1.0,27,1.0,0,0.0
"DM-17874",10,2.0,10,2.0,0,0.0
"DM-17871",8,0.5,8,0.5,0,0.0
"DM-17870",28,-1.0,28,2.8,0,-3.8
"DM-17869",41,-1.0,41,2.8,0,-3.8
"DM-17866",45,3.0,32,3.0,13,0.0
"DM-17865",49,-1.0,49,"2.6",0,-3.6
"DM-17860",9,-1.0,9,1.0,0,-2.0
"DM-17859",89,2.0,89,2.0,0,0.0
"DM-17858",38,1.0,48,1.0,-10,0.0
"DM-17857",44,-1.0,44,0.5,0,-1.5
"DM-17856",15,1.0,15,1.0,0,0.0
"DM-17855",29,-1.0,29,3.0,0,-4.0
"DM-17850",10,-1.0,10,4.0,0,-5.0
"DM-17849",23,2.0,23,2.0,0,0.0
"DM-17847",107,1.0,107,1.0,0,0.0
"DM-17843",360,4.0,360,4.0,0,0.0
"DM-17840",33,-1.0,33,1.0,0,-2.0
"DM-17839",20,-1.0,20,8.0,0,-9.0
"DM-17838",51,7.0,51,7.0,0,0.0
"DM-17837",28,0.5,28,0.5,0,0.0
"DM-17835",23,8.0,12,8.0,11,0.0
"DM-17834",25,-1.0,25,10.0,0,-11.0
"DM-17833",23,-1.0,23,10.0,0,-11.0
"DM-17832",19,-1.0,19,1.0,0,-2.0
"DM-17831",133,2.0,133,2.0,0,0.0
"DM-17828",53,16.0,53,16.0,0,0.0
"DM-17827",55,-1.0,55,1.0,0,-2.0
"DM-17826",24,2.0,24,2.0,0,0.0
"DM-17824",13,2.0,13,2.0,0,0.0
"DM-17820",9,1.0,9,1.0,0,0.0
"DM-17816",58,-1.0,58,3.0,0,-4.0
"DM-17814",52,-1.0,52,10.0,0,-11.0
"DM-17813",47,2.0,47,2.0,0,0.0
"DM-17812",251,8.0,214,8.0,37,0.0
"DM-17811",21,3.0,21,3.0,0,0.0
"DM-17810",21,1.0,21,1.0,0,0.0
"DM-17795",14,2.0,14,2.0,0,0.0
"DM-17794",33,1.0,33,1.0,0,0.0
"DM-17793",26,4.0,26,4.0,0,0.0
"DM-17789",0,-1.0,0,2.0,0,-3.0
"DM-17788",37,1.0,37,1.0,0,0.0
"DM-17787",18,-1.0,18,8.0,0,-9.0
"DM-17786",14,-1.0,14,36.0,0,-37.0
"DM-17785",20,-1.0,20,18.0,0,-19.0
"DM-17784",21,-1.0,21,18.0,0,-19.0
"DM-17783",20,-1.0,20,4.0,0,-5.0
"DM-17782",10,2.0,10,2.0,0,0.0
"DM-17771",10,-1.0,10,0.25,0,-1.25
"DM-17767",53,-1.0,53,1.4,0,-2.4
"DM-17766",51,1.0,47,1.0,4,0.0
"DM-17765",48,-1.0,48,0.7,0,-1.7
"DM-17764",30,6.0,30,6.0,0,0.0
"DM-17762",0,-1.0,0,1.0,0,-2.0
"DM-17760",0,-1.0,0,3.0,0,-4.0
"DM-17759",0,-1.0,0,15.0,0,-16.0
"DM-17758",86,1.0,86,"1.0",0,0.0
"DM-17757",272,8.0,272,8.0,0,0.0
"DM-17754",52,-1.0,52,"1.4",0,-2.4
"DM-17753",34,2.0,34,2.0,0,0.0
"DM-17752",63,3.0,63,3.0,0,0.0
"DM-17750",18,-1.0,18,"0.75",0,-1.75
"DM-17747",20,1.0,20,1.0,0,0.0
"DM-17746",6,-1.0,6,7.0,0,-8.0
"DM-17745",13,-1.0,13,20.0,0,-21.0
"DM-17744",10,-1.0,10,13.0,0,-14.0
"DM-17741",218,1.0,212,1.0,6,0.0
"DM-17740",117,6.0,117,6.0,0,0.0
"DM-17739",100,0.5,100,0.5,0,0.0
"DM-17737",155,1.0,150,1.0,5,0.0
"DM-17736",10,-1.0,10,"10.0",0,-11.0
"DM-17734",0,-1.0,0,7.0,0,-8.0
"DM-17733",0,-1.0,0,6.0,0,-7.0
"DM-17732",0,-1.0,0,7.0,0,-8.0
"DM-17730",67,8.0,67,"8.0",0,0.0
"DM-17726",21,3.0,21,"1.0",0,2.0
"DM-17722",20,8.0,20,8.0,0,0.0
"DM-17720",42,4.0,42,"4.0",0,0.0
"DM-17719",0,-1.0,0,6.0,0,-7.0
"DM-17718",0,-1.0,0,6.0,0,-7.0
"DM-17717",0,-1.0,0,8.0,0,-9.0
"DM-17694",26,3.0,0,"3.0",26,0.0
"DM-17693",28,2.0,26,"4.0",2,-2.0
"DM-17688",13,1.0,13,1.0,0,0.0
"DM-17687",0,1.0,0,1.0,0,0.0
"DM-17685",29,-1.0,29,4.0,0,-5.0
"DM-17681",23,-1.0,23,"0.5",0,-1.5
"DM-17680",20,-1.0,20,"6.0",0,-7.0
"DM-17679",194,2.0,195,2.0,-1,0.0
"DM-17678",5,1.0,5,1.0,0,0.0
"DM-17677",12,3.0,12,3.0,0,0.0
"DM-17676",12,2.0,12,2.0,0,0.0
"DM-17675",28,1.0,28,1.0,0,0.0
"DM-17672",17,1.0,17,1.0,0,0.0
"DM-17670",26,2.0,26,2.0,0,0.0
"DM-17669",57,2.0,57,"2.0",0,0.0
"DM-17666",11,2.0,11,2.0,0,0.0
"DM-17665",0,6.0,0,6.0,0,0.0
"DM-17664",13,2.0,13,2.0,0,0.0
"DM-17662",0,2.0,0,2.0,0,0.0
"DM-17661",1071,-1.0,1071,1.4,0,-2.4
"DM-17660",30,1.0,0,"1.0",30,0.0
"DM-17659",303,0.5,303,0.5,0,0.0
"DM-17658",14,10.0,0,10.0,14,0.0
"DM-17655",13,4.0,0,"4.0",13,0.0
"DM-17654",20,10.0,0,"10.0",20,0.0
"DM-17653",29,-1.0,29,20.0,0,-21.0
"DM-17652",52,10.0,52,10.0,0,0.0
"DM-17651",52,-1.0,52,2.0,0,-3.0
"DM-17650",15,-1.0,15,0.5,0,-1.5
"DM-17646",10,-1.0,10,2.0,0,-3.0
"DM-17643",41,-1.0,41,"0.25",0,-1.25
"DM-17642",21,2.0,21,2.0,0,0.0
"DM-17641",16,1.0,16,1.0,0,0.0
"DM-17640",29,2.0,29,2.0,0,0.0
"DM-17639",13,1.0,13,1.0,0,0.0
"DM-17638",29,2.0,24,"1.0",5,1.0
"DM-17637",11,-1.0,11,5.0,0,-6.0
"DM-17636",12,-1.0,12,"1.0",0,-2.0
"DM-17635",0,-1.0,0,1.5,0,-2.5
"DM-17634",0,-1.0,0,9.0,0,-10.0
"DM-17633",0,-1.0,0,9.0,0,-10.0
"DM-17632",0,-1.0,0,9.0,0,-10.0
"DM-17631",0,-1.0,0,1.5,0,-2.5
"DM-17630",0,-1.0,0,9.0,0,-10.0
"DM-17629",0,-1.0,0,1.0,0,-2.0
"DM-17626",14,0.5,14,0.5,0,0.0
"DM-17617",0,-1.0,0,2.0,0,-3.0
"DM-17615",0,-1.0,0,"3.0",0,-4.0
"DM-17614",0,-1.0,0,2.0,0,-3.0
"DM-17613",0,-1.0,0,2.0,0,-3.0
"DM-17612",0,-1.0,0,2.0,0,-3.0
"DM-17611",36,1.0,36,1.0,0,0.0
"DM-17610",10,2.0,10,2.0,0,0.0
"DM-17609",9,2.0,9,"2.0",0,0.0
"DM-17608",70,0.5,70,0.5,0,0.0
"DM-17607",24,-1.0,24,8.0,0,-9.0
"DM-17606",22,1.0,22,1.0,0,0.0
"DM-17605",53,3.0,53,"3.0",0,0.0
"DM-17604",39,1.0,39,1.0,0,0.0
"DM-17603",24,2.0,24,"2.0",0,0.0
"DM-17601",58,10.0,58,"10.0",0,0.0
"DM-17596",6,1.0,6,1.0,0,0.0
"DM-17593",35,8.0,35,"4.0",0,4.0
"DM-17591",11,1.0,11,1.0,0,0.0
"DM-17588",0,-1.0,0,"3.0",0,-4.0
"DM-17587",0,-1.0,0,4.0,0,-5.0
"DM-17586",18,-1.0,18,10.0,0,-11.0
"DM-17582",0,-1.0,0,7.0,0,-8.0
"DM-17580",0,-1.0,0,5.0,0,-6.0
"DM-17579",0,-1.0,0,5.0,0,-6.0
"DM-17578",0,-1.0,0,"5.0",0,-6.0
"DM-17577",10,-1.0,10,10.0,0,-11.0
"DM-17575",0,-1.0,0,1.0,0,-2.0
"DM-17574",0,-1.0,0,1.0,0,-2.0
"DM-17573",0,-1.0,0,1.0,0,-2.0
"DM-17572",85,-1.0,85,4.0,0,-5.0
"DM-17571",0,-1.0,0,3.0,0,-4.0
"DM-17570",16,-1.0,16,2.5,0,-3.5
"DM-17569",28,-1.0,28,2.5,0,-3.5
"DM-17568",22,-1.0,22,5.0,0,-6.0
"DM-17567",11,-1.0,11,30.0,0,-31.0
"DM-17565",18,1.0,18,"1.0",0,0.0
"DM-17564",52,2.0,52,"2.0",0,0.0
"DM-17561",29,3.0,27,"4.0",2,-1.0
"DM-17560",35,1.0,35,1.0,0,0.0
"DM-17558",15,1.0,15,1.0,0,0.0
"DM-17557",35,1.0,29,1.0,6,0.0
"DM-17555",18,-1.0,18,"5.0",0,-6.0
"DM-17553",48,7.0,48,7.0,0,0.0
"DM-17552",33,4.0,33,4.0,0,0.0
"DM-17550",10,1.0,10,1.0,0,0.0
"DM-17547",15,1.0,15,1.0,0,0.0
"DM-17546",29,1.0,12,1.0,17,0.0
"DM-17545",12,1.0,12,1.0,0,0.0
"DM-17544",32,-1.0,32,0.5,0,-1.5
"DM-17543",67,1.0,67,1.0,0,0.0
"DM-17540",51,-1.0,51,"0.125",0,-1.125
"DM-17537",13,-1.0,13,1.0,0,-2.0
"DM-17536",20,4.0,20,4.0,0,0.0
"DM-17535",102,-1.0,102,1.0,0,-2.0
"DM-17533",25,1.0,25,1.0,0,0.0
"DM-17531",34,-1.0,34,"2.0",0,-3.0
"DM-17530",343,6.0,343,6.0,0,0.0
"DM-17529",37,1.0,37,1.0,0,0.0
"DM-17528",75,10.0,75,10.0,0,0.0
"DM-17527",47,2.0,47,2.0,0,0.0
"DM-17525",19,2.0,19,2.0,0,0.0
"DM-17523",33,-1.0,33,0.5,0,-1.5
