"issue_key","concatSprintCount","sp_sprint","concatCreateCount","firststorypoints","wordsDiff","sp_diff"
"MULE-15258",223,16.0,207,16.0,16,0.0
"MULE-15255",65,5.0,65,5.0,0,0.0
"MULE-15254",16,5.0,16,5.0,0,0.0
"MULE-15240",36,3.0,36,3.0,0,0.0
"MULE-15237",14,4.0,14,4.0,0,0.0
"MULE-15236",56,1.0,56,1.0,0,0.0
"MULE-15235",14,5.0,14,5.0,0,0.0
"MULE-15228",22,1.0,22,1.0,0,0.0
"MULE-15223",23,3.0,23,"3.0",0,0.0
"MULE-15217",19,8.0,18,"8.0",1,0.0
"MULE-15214",31,1.0,30,"1.0",1,0.0
"MULE-15210",48,1.0,48,1.0,0,0.0
"MULE-15207",185,8.0,51,8.0,134,0.0
"MULE-15204",38,8.0,38,8.0,0,0.0
"MULE-15202",24,8.0,24,"8.0",0,0.0
"MULE-15201",29,16.0,29,16.0,0,0.0
"MULE-15200",14,2.0,14,"2.0",0,0.0
"MULE-15191",6,4.0,6,4.0,0,0.0
"MULE-15189",19,4.0,19,4.0,0,0.0
"MULE-15188",8,8.0,8,8.0,0,0.0
"MULE-15187",8,8.0,8,8.0,0,0.0
"MULE-15186",32,4.0,23,4.0,9,0.0
"MULE-15179",110,3.0,110,"3.0",0,0.0
"MULE-15177",278,5.0,154,5.0,124,0.0
"MULE-15176",6,8.0,6,8.0,0,0.0
"MULE-15174",29,3.0,29,3.0,0,0.0
"MULE-15169",62,8.0,54,8.0,8,0.0
"MULE-15165",55,2.0,55,2.0,0,0.0
"MULE-15163",123,8.0,91,"8.0",32,0.0
"MULE-15162",70,1.0,70,1.0,0,0.0
"MULE-15159",213,3.0,213,"3.0",0,0.0
"MULE-15154",295,2.0,295,2.0,0,0.0
"MULE-15147",52,3.0,52,3.0,0,0.0
"MULE-15146",30,4.0,30,4.0,0,0.0
"MULE-15141",109,4.0,105,4.0,4,0.0
"MULE-15134",63,8.0,63,8.0,0,0.0
"MULE-15129",69,5.0,69,5.0,0,0.0
"MULE-15128",22,1.0,22,"1.0",0,0.0
"MULE-15125",15,8.0,15,8.0,0,0.0
"MULE-15124",12,4.0,12,4.0,0,0.0
"MULE-15117",44,1.0,28,"1.0",16,0.0
"MULE-15106",34,5.0,34,5.0,0,0.0
"MULE-15103",38,4.0,38,4.0,0,0.0
"MULE-15101",32,3.0,32,"3.0",0,0.0
"MULE-15100",169,2.0,169,2.0,0,0.0
"MULE-15099",27,3.0,27,3.0,0,0.0
"MULE-15096",20,16.0,20,"16.0",0,0.0
"MULE-15095",6,2.0,6,2.0,0,0.0
"MULE-15091",8,1.0,8,1.0,0,0.0
"MULE-15090",46,4.0,46,4.0,0,0.0
"MULE-15088",31,8.0,31,8.0,0,0.0
"MULE-15087",33,4.0,33,4.0,0,0.0
"MULE-15082",6,1.0,6,1.0,0,0.0
"MULE-15081",41,3.0,41,3.0,0,0.0
"MULE-15080",6,2.0,6,2.0,0,0.0
"MULE-15079",6,2.0,6,"2.0",0,0.0
"MULE-15078",8,8.0,8,"8.0",0,0.0
"MULE-15077",11,1.0,11,1.0,0,0.0
"MULE-15076",8,5.0,8,5.0,0,0.0
"MULE-15075",8,8.0,8,8.0,0,0.0
"MULE-15069",15,5.0,8,5.0,7,0.0
"MULE-15067",19,8.0,19,8.0,0,0.0
"MULE-15062",16,2.0,16,2.0,0,0.0
"MULE-15059",28,3.0,28,3.0,0,0.0
"MULE-15057",74,2.0,65,2.0,9,0.0
"MULE-15054",10,3.0,10,3.0,0,0.0
"MULE-15053",158,4.0,83,4.0,75,0.0
"MULE-15049",105,8.0,105,8.0,0,0.0
"MULE-15048",9,4.0,9,"4.0",0,0.0
"MULE-15043",57,8.0,57,8.0,0,0.0
"MULE-15041",52,4.0,52,4.0,0,0.0
"MULE-15040",32,2.0,32,2.0,0,0.0
"MULE-15039",8,8.0,8,8.0,0,0.0
"MULE-15038",21,4.0,21,"4.0",0,0.0
"MULE-15037",16,8.0,16,8.0,0,0.0
"MULE-15036",14,2.0,14,2.0,0,0.0
"MULE-15032",18,4.0,18,4.0,0,0.0
"MULE-15030",21,5.0,21,5.0,0,0.0
"MULE-15029",16,2.0,16,2.0,0,0.0
"MULE-15028",30,8.0,30,8.0,0,0.0
"MULE-15019",18,0.0,18,"0.0",0,0.0
"MULE-15017",12,4.0,12,4.0,0,0.0
"MULE-15016",9,2.0,9,2.0,0,0.0
"MULE-15014",25,8.0,25,8.0,0,0.0
"MULE-15013",17,1.0,17,1.0,0,0.0
"MULE-15012",16,4.0,16,4.0,0,0.0
"MULE-15011",13,2.0,13,2.0,0,0.0
"MULE-15010",15,4.0,15,4.0,0,0.0
"MULE-15009",14,8.0,14,8.0,0,0.0
"MULE-15008",30,3.0,30,3.0,0,0.0
"MULE-15006",8,-1.0,8,1.0,0,-2.0
"MULE-15005",38,4.0,34,"4.0",4,0.0
"MULE-15003",48,4.0,48,4.0,0,0.0
"MULE-14999",14,8.0,14,8.0,0,0.0
"MULE-14997",29,2.0,29,2.0,0,0.0
"MULE-14996",16,5.0,16,5.0,0,0.0
"MULE-14995",39,2.0,39,2.0,0,0.0
"MULE-14990",36,3.0,36,3.0,0,0.0
"MULE-14985",140,-1.0,140,2.0,0,-3.0
"MULE-14984",12,1.0,12,1.0,0,0.0
"MULE-14983",9,1.0,9,1.0,0,0.0
"MULE-14981",95,2.0,95,2.0,0,0.0
"MULE-14978",16,3.0,16,3.0,0,0.0
"MULE-14974",30,2.0,30,2.0,0,0.0
"MULE-14973",29,8.0,29,8.0,0,0.0
"MULE-14971",26,2.0,26,2.0,0,0.0
"MULE-14968",14,1.0,14,1.0,0,0.0
"MULE-14963",18,8.0,18,"8.0",0,0.0
"MULE-14962",23,2.0,23,2.0,0,0.0
"MULE-14961",43,4.0,43,4.0,0,0.0
"MULE-14960",34,8.0,34,"8.0",0,0.0
"MULE-14959",54,8.0,54,8.0,0,0.0
"MULE-14948",20,5.0,20,5.0,0,0.0
"MULE-14942",20,2.0,20,2.0,0,0.0
"MULE-14939",10,8.0,10,8.0,0,0.0
"MULE-14938",37,8.0,37,8.0,0,0.0
"MULE-14934",36,1.0,36,"1.0",0,0.0
"MULE-14928",17,4.0,17,4.0,0,0.0
"MULE-14926",8,2.0,8,2.0,0,0.0
"MULE-14925",14,2.0,14,2.0,0,0.0
"MULE-14922",14,2.0,14,"2.0",0,0.0
"MULE-14920",734,5.0,734,5.0,0,0.0
"MULE-14919",55,5.0,55,5.0,0,0.0
"MULE-14918",59,3.0,59,3.0,0,0.0
"MULE-14916",8,-1.0,8,1.0,0,-2.0
"MULE-14913",27,3.0,27,3.0,0,0.0
"MULE-14912",25,5.0,19,"5.0",6,0.0
"MULE-14907",15,2.0,15,2.0,0,0.0
"MULE-14905",30,2.0,30,2.0,0,0.0
"MULE-14902",14,1.0,14,1.0,0,0.0
"MULE-14901",184,8.0,184,8.0,0,0.0
"MULE-14900",35,-1.0,35,4.0,0,-5.0
"MULE-14896",42,8.0,42,8.0,0,0.0
"MULE-14893",69,16.0,69,16.0,0,0.0
"MULE-14891",10,2.0,10,2.0,0,0.0
"MULE-14890",12,-1.0,12,1.0,0,-2.0
"MULE-14889",12,1.0,12,1.0,0,0.0
"MULE-14888",12,1.0,12,1.0,0,0.0
"MULE-14885",32,3.0,32,"3.0",0,0.0
"MULE-14884",11,-1.0,11,1.0,0,-2.0
"MULE-14882",7,8.0,7,8.0,0,0.0
"MULE-14881",12,5.0,12,5.0,0,0.0
"MULE-14880",12,5.0,12,5.0,0,0.0
"MULE-14877",18,4.0,18,4.0,0,0.0
"MULE-14876",19,1.0,18,1.0,1,0.0
"MULE-14875",17,8.0,17,"13.0",0,-5.0
"MULE-14874",16,3.0,16,3.0,0,0.0
"MULE-14873",26,1.0,26,1.0,0,0.0
"MULE-14872",36,2.0,36,2.0,0,0.0
"MULE-14871",16,4.0,16,4.0,0,0.0
"MULE-14870",18,4.0,18,4.0,0,0.0
"MULE-14864",23,4.0,23,4.0,0,0.0
"MULE-14863",19,5.0,19,5.0,0,0.0
"MULE-14862",26,2.0,26,2.0,0,0.0
"MULE-14861",41,8.0,41,8.0,0,0.0
"MULE-14859",11,1.0,11,1.0,0,0.0
"MULE-14858",20,8.0,20,8.0,0,0.0
"MULE-14857",16,4.0,16,4.0,0,0.0
"MULE-14856",14,2.0,14,2.0,0,0.0
"MULE-14855",89,8.0,89,8.0,0,0.0
"MULE-14853",17,2.0,17,2.0,0,0.0
"MULE-14852",74,1.0,74,"1.0",0,0.0
"MULE-14849",98,8.0,89,8.0,9,0.0
"MULE-14847",24,2.0,24,2.0,0,0.0
"MULE-14844",74,3.0,74,"3.0",0,0.0
"MULE-14843",40,4.0,40,4.0,0,0.0
"MULE-14842",27,2.0,27,2.0,0,0.0
"MULE-14841",32,2.0,32,2.0,0,0.0
"MULE-14837",26,5.0,36,5.0,-10,0.0
"MULE-14836",34,2.0,34,2.0,0,0.0
"MULE-14833",117,4.0,50,4.0,67,0.0
"MULE-14831",12,2.0,12,2.0,0,0.0
"MULE-14822",44,2.0,44,2.0,0,0.0
"MULE-14820",8,2.0,8,2.0,0,0.0
"MULE-14817",8,8.0,8,8.0,0,0.0
"MULE-14815",12,4.0,12,4.0,0,0.0
"MULE-14814",24,2.0,24,"2.0",0,0.0
"MULE-14813",158,8.0,158,8.0,0,0.0
"MULE-14811",30,4.0,30,4.0,0,0.0
"MULE-14809",34,0.0,34,"0.0",0,0.0
"MULE-14808",56,2.0,56,2.0,0,0.0
"MULE-14806",10,2.0,10,2.0,0,0.0
"MULE-14804",25,5.0,24,"5.0",1,0.0
"MULE-14801",17,2.0,11,2.0,6,0.0
"MULE-14800",26,4.0,26,4.0,0,0.0
"MULE-14797",15,1.0,15,"1.0",0,0.0
"MULE-14796",67,8.0,67,8.0,0,0.0
"MULE-14795",8,4.0,8,4.0,0,0.0
"MULE-14794",14,1.0,14,1.0,0,0.0
"MULE-14793",33,8.0,33,8.0,0,0.0
"MULE-14788",23,1.0,23,1.0,0,0.0
"MULE-14787",21,8.0,21,8.0,0,0.0
"MULE-14785",139,2.0,139,2.0,0,0.0
"MULE-14782",10,4.0,10,4.0,0,0.0
"MULE-14779",17,16.0,17,"16.0",0,0.0
"MULE-14778",12,1.0,12,1.0,0,0.0
"MULE-14773",11,2.0,11,2.0,0,0.0
"MULE-14770",51,4.0,51,4.0,0,0.0
"MULE-14769",41,4.0,41,4.0,0,0.0
"MULE-14768",37,2.0,37,2.0,0,0.0
"MULE-14763",10,2.0,10,2.0,0,0.0
"MULE-14762",20,5.0,20,5.0,0,0.0
"MULE-14760",101,1.0,101,"1.0",0,0.0
"MULE-14757",38,2.0,38,2.0,0,0.0
"MULE-14755",42,4.0,42,4.0,0,0.0
"MULE-14754",31,4.0,29,4.0,2,0.0
"MULE-14753",114,3.0,114,3.0,0,0.0
"MULE-14752",16,8.0,16,8.0,0,0.0
"MULE-14751",9,4.0,9,4.0,0,0.0
"MULE-14749",19,1.0,19,1.0,0,0.0
"MULE-14743",18,4.0,18,4.0,0,0.0
"MULE-14740",49,3.0,49,3.0,0,0.0
"MULE-14739",40,8.0,41,8.0,-1,0.0
"MULE-14738",10,-1.0,10,4.0,0,-5.0
"MULE-14737",11,13.0,11,13.0,0,0.0
"MULE-14736",151,1.0,24,1.0,127,0.0
"MULE-14735",10,4.0,10,"4.0",0,0.0
"MULE-14729",11,8.0,11,8.0,0,0.0
"MULE-14724",28,2.0,28,"16.0",0,-14.0
"MULE-14723",8,1.0,8,1.0,0,0.0
"MULE-14722",23,4.0,23,4.0,0,0.0
"MULE-14721",10,1.0,10,1.0,0,0.0
"MULE-14720",58,4.0,58,"4.0",0,0.0
"MULE-14719",32,4.0,32,4.0,0,0.0
"MULE-14717",19,4.0,19,"2.0",0,2.0
"MULE-14716",28,2.0,28,2.0,0,0.0
"MULE-14715",32,8.0,32,8.0,0,0.0
"MULE-14714",10,1.0,10,1.0,0,0.0
"MULE-14713",14,2.0,14,"2.0",0,0.0
"MULE-14711",32,4.0,32,4.0,0,0.0
"MULE-14710",43,8.0,43,8.0,0,0.0
"MULE-14709",11,2.0,11,2.0,0,0.0
"MULE-14705",15,1.0,15,1.0,0,0.0
"MULE-14702",264,8.0,264,8.0,0,0.0
"MULE-14701",36,5.0,20,5.0,16,0.0
"MULE-14700",61,2.0,61,2.0,0,0.0
"MULE-14698",65,2.0,65,2.0,0,0.0
"MULE-14696",61,8.0,61,8.0,0,0.0
"MULE-14695",12,4.0,12,4.0,0,0.0
"MULE-14694",39,3.0,39,3.0,0,0.0
"MULE-14693",12,2.0,12,2.0,0,0.0
"MULE-14691",351,2.0,351,2.0,0,0.0
"MULE-14690",27,4.0,27,4.0,0,0.0
"MULE-14688",35,3.0,35,3.0,0,0.0
"MULE-14687",39,2.0,39,"2.0",0,0.0
"MULE-14686",21,-1.0,21,1.0,0,-2.0
"MULE-14685",10,5.0,10,5.0,0,0.0
"MULE-14680",49,2.0,49,2.0,0,0.0
"MULE-14678",28,5.0,28,5.0,0,0.0
"MULE-14677",26,5.0,26,5.0,0,0.0
"MULE-14675",12,4.0,12,4.0,0,0.0
"MULE-14673",161,3.0,35,"3.0",126,0.0
"MULE-14672",18,-1.0,18,2.0,0,-3.0
"MULE-14671",45,8.0,48,"8.0",-3,0.0
"MULE-14670",343,4.0,343,4.0,0,0.0
"MULE-14668",12,2.0,12,2.0,0,0.0
"MULE-14667",6,4.0,6,"2.0",0,2.0
"MULE-14665",55,4.0,53,4.0,2,0.0
"MULE-14661",20,3.0,20,3.0,0,0.0
"MULE-14660",437,4.0,436,4.0,1,0.0
"MULE-14659",55,2.0,16,2.0,39,0.0
"MULE-14658",13,4.0,13,4.0,0,0.0
"MULE-14657",10,8.0,10,8.0,0,0.0
"MULE-14656",12,13.0,12,13.0,0,0.0
"MULE-14653",8,5.0,8,5.0,0,0.0
"MULE-14651",11,1.0,11,1.0,0,0.0
"MULE-14650",17,4.0,17,4.0,0,0.0
"MULE-14649",18,2.0,18,2.0,0,0.0
"MULE-14648",27,16.0,27,16.0,0,0.0
"MULE-14645",100,8.0,96,"8.0",4,0.0
"MULE-14644",46,4.0,46,4.0,0,0.0
"MULE-14643",21,4.0,21,4.0,0,0.0
"MULE-14642",16,8.0,16,8.0,0,0.0
"MULE-14640",40,8.0,40,8.0,0,0.0
"MULE-14639",13,2.0,13,2.0,0,0.0
"MULE-14638",8,16.0,8,16.0,0,0.0
"MULE-14637",12,4.0,12,4.0,0,0.0
"MULE-14636",37,5.0,21,5.0,16,0.0
"MULE-14632",12,3.0,12,3.0,0,0.0
"MULE-14629",18,2.0,18,2.0,0,0.0
"MULE-14627",96,3.0,96,"3.0",0,0.0
"MULE-14624",23,2.0,23,2.0,0,0.0
"MULE-14620",31,3.0,31,"3.0",0,0.0
"MULE-14616",20,2.0,20,2.0,0,0.0
"MULE-14615",30,5.0,30,5.0,0,0.0
"MULE-14613",39,2.0,38,2.0,1,0.0
"MULE-14611",23,8.0,23,8.0,0,0.0
"MULE-14608",47,8.0,47,8.0,0,0.0
"MULE-14607",548,8.0,69,8.0,479,0.0
"MULE-14606",12,2.0,12,2.0,0,0.0
"MULE-14604",12,16.0,12,16.0,0,0.0
"MULE-14603",63,4.0,62,"4.0",1,0.0
"MULE-14599",430,3.0,430,3.0,0,0.0
"MULE-14597",127,0.0,116,"0.0",11,0.0
"MULE-14594",9,2.0,9,2.0,0,0.0
"MULE-14592",12,2.0,12,2.0,0,0.0
"MULE-14590",14,1.0,14,1.0,0,0.0
"MULE-14589",31,4.0,31,4.0,0,0.0
"MULE-14588",39,4.0,19,4.0,20,0.0
"MULE-14587",17,2.0,17,2.0,0,0.0
"MULE-14586",9,1.0,9,1.0,0,0.0
"MULE-14585",9,1.0,9,1.0,0,0.0
"MULE-14584",12,1.0,12,1.0,0,0.0
"MULE-14583",12,1.0,12,1.0,0,0.0
"MULE-14582",13,1.0,13,1.0,0,0.0
"MULE-14581",16,1.0,16,1.0,0,0.0
"MULE-14580",18,3.0,18,3.0,0,0.0
"MULE-14579",18,2.0,18,2.0,0,0.0
"MULE-14577",24,2.0,24,2.0,0,0.0
"MULE-14573",11,1.0,11,1.0,0,0.0
"MULE-14572",32,2.0,32,2.0,0,0.0
"MULE-14569",39,2.0,39,2.0,0,0.0
"MULE-14568",19,4.0,19,4.0,0,0.0
"MULE-14566",8,2.0,8,2.0,0,0.0
"MULE-14565",8,3.0,8,3.0,0,0.0
"MULE-14561",56,1.0,56,"1.0",0,0.0
"MULE-14560",205,2.0,211,2.0,-6,0.0
"MULE-14558",33,1.0,33,1.0,0,0.0
"MULE-14557",29,4.0,29,4.0,0,0.0
"MULE-14553",57,2.0,48,2.0,9,0.0
"MULE-14552",9,1.0,9,1.0,0,0.0
"MULE-14551",14,2.0,14,2.0,0,0.0
"MULE-14546",17,1.0,12,1.0,5,0.0
"MULE-14544",13,2.0,13,2.0,0,0.0
"MULE-14537",6,4.0,6,4.0,0,0.0
"MULE-14535",22,8.0,22,8.0,0,0.0
"MULE-14534",14,1.0,14,1.0,0,0.0
"MULE-14532",14,4.0,14,"4.0",0,0.0
"MULE-14530",32,4.0,32,4.0,0,0.0
"MULE-14528",18,2.0,18,2.0,0,0.0
"MULE-14527",16,4.0,16,4.0,0,0.0
"MULE-14526",10,2.0,10,2.0,0,0.0
"MULE-14524",31,2.0,31,2.0,0,0.0
"MULE-14523",21,4.0,21,4.0,0,0.0
"MULE-14521",10,1.0,10,1.0,0,0.0
"MULE-14520",16,1.0,16,1.0,0,0.0
"MULE-14519",11,4.0,11,4.0,0,0.0
"MULE-14518",21,3.0,21,3.0,0,0.0
"MULE-14516",20,1.0,20,1.0,0,0.0
"MULE-14515",20,1.0,20,1.0,0,0.0
"MULE-14514",16,1.0,16,1.0,0,0.0
"MULE-14513",22,4.0,22,4.0,0,0.0
"MULE-14512",320,3.0,320,3.0,0,0.0
"MULE-14511",24,1.0,24,1.0,0,0.0
"MULE-14510",40,4.0,40,4.0,0,0.0
"MULE-14509",26,1.0,26,1.0,0,0.0
"MULE-14508",23,1.0,23,1.0,0,0.0
"MULE-14506",10,1.0,10,1.0,0,0.0
"MULE-14502",11,4.0,11,4.0,0,0.0
"MULE-14501",10,2.0,10,2.0,0,0.0
"MULE-14500",10,2.0,10,2.0,0,0.0
"MULE-14499",8,2.0,8,2.0,0,0.0
"MULE-14498",12,4.0,12,4.0,0,0.0
"MULE-14497",18,4.0,18,4.0,0,0.0
"MULE-14496",10,1.0,10,1.0,0,0.0
"MULE-14495",22,4.0,22,4.0,0,0.0
"MULE-14493",18,2.0,18,2.0,0,0.0
"MULE-14491",10,1.0,10,1.0,0,0.0
"MULE-14478",17,2.0,17,2.0,0,0.0
"MULE-14477",19,2.0,19,2.0,0,0.0
"MULE-14476",8,3.0,8,3.0,0,0.0
"MULE-14474",41,3.0,41,3.0,0,0.0
"MULE-14473",79,1.0,78,1.0,1,0.0
"MULE-14472",40,2.0,40,2.0,0,0.0
"MULE-14471",33,2.0,33,2.0,0,0.0
"MULE-14470",37,1.0,37,1.0,0,0.0
"MULE-14469",532,3.0,532,3.0,0,0.0
"MULE-14468",24,1.0,24,1.0,0,0.0
"MULE-14467",82,5.0,82,5.0,0,0.0
"MULE-14465",10,3.0,8,3.0,2,0.0
"MULE-14464",19,4.0,19,4.0,0,0.0
"MULE-14463",87,3.0,87,3.0,0,0.0
"MULE-14462",14,2.0,14,2.0,0,0.0
"MULE-14459",10,4.0,10,4.0,0,0.0
"MULE-14458",25,2.0,25,2.0,0,0.0
"MULE-14457",9,2.0,9,2.0,0,0.0
"MULE-14456",25,4.0,25,4.0,0,0.0
"MULE-14454",15,1.0,15,1.0,0,0.0
"MULE-14451",18,1.0,18,1.0,0,0.0
"MULE-14449",23,4.0,23,4.0,0,0.0
"MULE-14447",26,2.0,26,2.0,0,0.0
"MULE-14446",17,2.0,17,2.0,0,0.0
"MULE-14445",14,2.0,14,2.0,0,0.0
"MULE-14444",22,1.0,22,1.0,0,0.0
"MULE-14443",30,2.0,30,2.0,0,0.0
"MULE-14437",37,5.0,37,5.0,0,0.0
"MULE-14436",19,1.0,17,1.0,2,0.0
"MULE-14435",68,2.0,67,2.0,1,0.0
"MULE-14434",15,2.0,15,2.0,0,0.0
"MULE-14433",53,3.0,30,3.0,23,0.0
"MULE-14431",16,1.0,16,1.0,0,0.0
"MULE-14430",37,2.0,37,2.0,0,0.0
"MULE-14427",12,1.0,12,1.0,0,0.0
"MULE-14426",9,2.0,9,2.0,0,0.0
"MULE-14423",13,8.0,13,8.0,0,0.0
"MULE-14422",12,2.0,12,2.0,0,0.0
"MULE-14420",23,2.0,23,2.0,0,0.0
"MULE-14417",40,2.0,40,2.0,0,0.0
"MULE-14416",28,2.0,28,2.0,0,0.0
"MULE-14414",32,4.0,32,4.0,0,0.0
"MULE-14409",3,8.0,3,8.0,0,0.0
"MULE-14405",78,4.0,78,4.0,0,0.0
"MULE-14396",25,2.0,25,"2.0",0,0.0
"MULE-14395",23,2.0,18,"2.0",5,0.0
"MULE-14394",19,2.0,10,2.0,9,0.0
"MULE-14391",44,1.0,44,1.0,0,0.0
"MULE-14389",30,5.0,30,5.0,0,0.0
"MULE-14388",16,8.0,16,8.0,0,0.0
"MULE-14387",37,3.0,37,3.0,0,0.0
"MULE-14386",18,3.0,18,3.0,0,0.0
"MULE-14383",13,2.0,13,2.0,0,0.0
"MULE-14382",13,2.0,13,2.0,0,0.0
"MULE-14380",42,8.0,42,8.0,0,0.0
"MULE-14378",16,-1.0,16,1.0,0,-2.0
"MULE-14377",11,1.0,11,1.0,0,0.0
"MULE-14376",28,16.0,28,16.0,0,0.0
"MULE-14375",34,2.0,34,2.0,0,0.0
"MULE-14374",14,8.0,14,8.0,0,0.0
"MULE-14373",56,2.0,56,2.0,0,0.0
"MULE-14371",14,2.0,21,"4.0",-7,-2.0
"MULE-14370",27,8.0,22,"4.0",5,4.0
"MULE-14368",21,4.0,18,"2.0",3,2.0
"MULE-14367",16,2.0,13,2.0,3,0.0
"MULE-14366",14,2.0,21,"4.0",-7,-2.0
"MULE-14365",22,4.0,22,4.0,0,0.0
"MULE-14364",22,4.0,25,4.0,-3,0.0
"MULE-14363",25,4.0,25,4.0,0,0.0
"MULE-14361",64,2.0,64,2.0,0,0.0
"MULE-14359",31,4.0,30,4.0,1,0.0
"MULE-14358",19,1.0,19,1.0,0,0.0
"MULE-14355",13,4.0,13,4.0,0,0.0
"MULE-14354",11,2.0,11,2.0,0,0.0
"MULE-14350",19,1.0,19,1.0,0,0.0
"MULE-14349",20,1.0,20,1.0,0,0.0
"MULE-14348",25,8.0,24,8.0,1,0.0
"MULE-14345",22,4.0,22,4.0,0,0.0
"MULE-14343",16,8.0,16,8.0,0,0.0
"MULE-14342",19,1.0,19,1.0,0,0.0
"MULE-14337",28,2.0,28,2.0,0,0.0
"MULE-14336",40,4.0,40,4.0,0,0.0
"MULE-14335",62,5.0,62,5.0,0,0.0
"MULE-14333",27,4.0,22,4.0,5,0.0
"MULE-14332",57,2.0,57,2.0,0,0.0
"MULE-14328",55,8.0,55,8.0,0,0.0
"MULE-14326",14,4.0,14,"4.0",0,0.0
"MULE-14325",20,4.0,20,4.0,0,0.0
"MULE-14324",16,1.0,16,1.0,0,0.0
"MULE-14323",16,1.0,16,1.0,0,0.0
"MULE-14321",16,1.0,16,1.0,0,0.0
"MULE-14320",18,2.0,19,2.0,-1,0.0
"MULE-14317",12,1.0,12,1.0,0,0.0
"MULE-14315",10,3.0,10,3.0,0,0.0
"MULE-14313",16,13.0,16,13.0,0,0.0
"MULE-14312",59,5.0,55,5.0,4,0.0
"MULE-14311",22,13.0,22,"13.0",0,0.0
"MULE-14310",75,2.0,75,2.0,0,0.0
"MULE-14308",18,4.0,18,4.0,0,0.0
"MULE-14303",32,4.0,32,"4.0",0,0.0
"MULE-14302",27,5.0,27,5.0,0,0.0
"MULE-14301",56,1.0,56,1.0,0,0.0
"MULE-14299",16,2.0,16,2.0,0,0.0
"MULE-14298",13,2.0,13,2.0,0,0.0
"MULE-14296",294,2.0,294,2.0,0,0.0
"MULE-14294",727,2.0,727,2.0,0,0.0
"MULE-14293",14,4.0,14,4.0,0,0.0
"MULE-14292",13,1.0,13,"1.0",0,0.0
"MULE-14288",6,8.0,6,8.0,0,0.0
"MULE-14285",65,4.0,51,4.0,14,0.0
"MULE-14284",18,4.0,18,4.0,0,0.0
"MULE-14281",16,2.0,16,2.0,0,0.0
"MULE-14280",16,2.0,16,2.0,0,0.0
"MULE-14279",16,1.0,16,1.0,0,0.0
"MULE-14278",27,2.0,27,2.0,0,0.0
"MULE-14277",27,2.0,27,2.0,0,0.0
"MULE-14276",27,2.0,27,2.0,0,0.0
"MULE-14273",42,2.0,42,2.0,0,0.0
"MULE-14272",29,1.0,29,1.0,0,0.0
"MULE-14271",12,2.0,12,2.0,0,0.0
"MULE-14269",9,1.0,9,1.0,0,0.0
"MULE-14266",15,1.0,15,1.0,0,0.0
"MULE-14264",4,4.0,4,4.0,0,0.0
"MULE-14263",60,4.0,60,4.0,0,0.0
"MULE-14262",37,2.0,37,2.0,0,0.0
"MULE-14259",25,4.0,25,4.0,0,0.0
"MULE-14253",9,2.0,9,2.0,0,0.0
"MULE-14250",9,2.0,9,2.0,0,0.0
"MULE-14245",9,2.0,9,2.0,0,0.0
"MULE-14244",9,2.0,9,"2.0",0,0.0
"MULE-14230",9,2.0,9,2.0,0,0.0
"MULE-14215",9,2.0,9,2.0,0,0.0
"MULE-14214",9,2.0,9,2.0,0,0.0
"MULE-14213",9,2.0,9,"2.0",0,0.0
"MULE-14210",9,2.0,9,2.0,0,0.0
"MULE-14209",9,2.0,9,2.0,0,0.0
"MULE-14207",9,2.0,9,2.0,0,0.0
"MULE-14205",8,8.0,8,8.0,0,0.0
"MULE-14204",28,2.0,28,2.0,0,0.0
"MULE-14203",43,8.0,43,"8.0",0,0.0
"MULE-14202",496,3.0,496,3.0,0,0.0
"MULE-14201",10,1.0,10,1.0,0,0.0
"MULE-14198",30,8.0,30,"8.0",0,0.0
"MULE-14197",10,13.0,10,"13.0",0,0.0
"MULE-14196",8,13.0,8,13.0,0,0.0
"MULE-14195",34,3.0,34,3.0,0,0.0
"MULE-14193",87,8.0,87,8.0,0,0.0
"MULE-14192",6,8.0,6,8.0,0,0.0
"MULE-14189",28,1.0,28,1.0,0,0.0
"MULE-14188",310,3.0,310,"3.0",0,0.0
"MULE-14186",55,5.0,55,"5.0",0,0.0
"MULE-14185",20,16.0,20,16.0,0,0.0
"MULE-14184",22,8.0,22,8.0,0,0.0
"MULE-14183",105,8.0,105,8.0,0,0.0
"MULE-14182",150,8.0,150,8.0,0,0.0
"MULE-14179",47,4.0,47,4.0,0,0.0
"MULE-14176",18,2.0,18,2.0,0,0.0
"MULE-14175",15,2.0,14,2.0,1,0.0
"MULE-14173",24,2.0,24,2.0,0,0.0
"MULE-14172",12,1.0,12,1.0,0,0.0
"MULE-14171",19,3.0,19,3.0,0,0.0
"MULE-14169",13,1.0,13,1.0,0,0.0
"MULE-14168",129,4.0,125,4.0,4,0.0
"MULE-14167",40,4.0,41,4.0,-1,0.0
"MULE-14165",14,1.0,14,1.0,0,0.0
"MULE-14159",249,8.0,249,8.0,0,0.0
"MULE-14158",21,3.0,21,3.0,0,0.0
"MULE-14157",39,8.0,39,8.0,0,0.0
"MULE-14155",16,8.0,16,8.0,0,0.0
"MULE-14154",241,4.0,241,4.0,0,0.0
"MULE-14152",22,2.0,22,2.0,0,0.0
"MULE-14145",20,1.0,20,1.0,0,0.0
"MULE-14144",15,2.0,15,2.0,0,0.0
"MULE-14143",53,2.0,53,2.0,0,0.0
