"issue_key","concatSprintCount","sp_sprint","concatCreateCount","firststorypoints","wordsDiff","sp_diff"
"USERGRID-385",0,5.0,0,5.0,0,0.0
"USERGRID-383",21,5.0,21,5.0,0,0.0
"USERGRID-379",11,-1.0,11,1.0,0,-2.0
"USERGRID-361",0,2.0,0,2.0,0,0.0
"USERGRID-360",0,2.0,0,2.0,0,0.0
"USERGRID-349",0,3.0,0,3.0,0,0.0
"USERGRID-348",0,3.0,0,3.0,0,0.0
"USERGRID-347",0,3.0,0,3.0,0,0.0
"USERGRID-345",0,1.0,0,1.0,0,0.0
"USERGRID-342",0,1.0,0,1.0,0,0.0
"USERGRID-340",0,2.0,0,"2.0",0,0.0
"USERGRID-338",5,1.0,5,1.0,0,0.0
"USERGRID-336",0,3.0,0,"3.0",0,0.0
"USERGRID-335",0,2.0,0,2.0,0,0.0
"USERGRID-334",0,3.0,0,3.0,0,0.0
"USERGRID-333",0,3.0,0,3.0,0,0.0
"USERGRID-332",0,3.0,0,3.0,0,0.0
"USERGRID-294",10,5.0,10,5.0,0,0.0
"USERGRID-281",14,3.0,14,3.0,0,0.0
"USERGRID-280",16,3.0,16,3.0,0,0.0
"USERGRID-273",118,8.0,117,8.0,1,0.0
"USERGRID-262",39,-1.0,39,3.0,0,-4.0
"USERGRID-241",57,3.0,57,3.0,0,0.0
"USERGRID-235",63,-1.0,63,3.0,0,-4.0
"USERGRID-216",45,2.0,45,2.0,0,0.0
"USERGRID-193",34,3.0,34,3.0,0,0.0
"USERGRID-51",96,-1.0,96,3.0,0,-4.0
"USERGRID-29",72,3.0,72,3.0,0,0.0
"USERGRID-27",12,3.0,12,3.0,0,0.0
"USERGRID-21",58,-1.0,58,3.0,0,-4.0
