"issue_key","concatSprintCount","sp_sprint","concatCreateCount","firststorypoints","wordsDiff","sp_diff"
"TISTUD-7212",32,3.0,47,3.0,-15,0.0
"TISTUD-7210",23,5.0,23,5.0,0,0.0
"TISTUD-7208",14,5.0,0,5.0,14,0.0
"TISTUD-7198",102,5.0,92,5.0,10,0.0
"TISTUD-7191",122,8.0,122,8.0,0,0.0
"TISTUD-7186",30,8.0,30,8.0,0,0.0
"TISTUD-7180",81,3.0,73,3.0,8,0.0
"TISTUD-7174",85,3.0,64,3.0,21,0.0
"TISTUD-7172",69,5.0,67,5.0,2,0.0
"TISTUD-7171",72,5.0,72,5.0,0,0.0
"TISTUD-7149",44,3.0,44,3.0,0,0.0
"TISTUD-7144",43,5.0,43,5.0,0,0.0
"TISTUD-7141",45,3.0,45,3.0,0,0.0
"TISTUD-7138",54,5.0,54,"5.0",0,0.0
"TISTUD-7132",31,5.0,21,5.0,10,0.0
"TISTUD-7129",23,8.0,23,8.0,0,0.0
"TISTUD-7128",32,8.0,32,8.0,0,0.0
"TISTUD-7127",32,8.0,32,8.0,0,0.0
"TISTUD-7125",41,8.0,41,8.0,0,0.0
"TISTUD-7123",47,8.0,47,8.0,0,0.0
"TISTUD-7122",34,8.0,45,8.0,-11,0.0
"TISTUD-7112",47,5.0,47,5.0,0,0.0
"TISTUD-7111",23,5.0,23,5.0,0,0.0
"TISTUD-7110",26,5.0,26,5.0,0,0.0
"TISTUD-7109",34,8.0,34,8.0,0,0.0
"TISTUD-7108",35,8.0,35,8.0,0,0.0
"TISTUD-7096",25,8.0,25,8.0,0,0.0
"TISTUD-7087",34,3.0,34,3.0,0,0.0
"TISTUD-7085",116,5.0,116,5.0,0,0.0
"TISTUD-7076",97,3.0,97,3.0,0,0.0
"TISTUD-7066",91,3.0,91,3.0,0,0.0
"TISTUD-7061",38,3.0,38,3.0,0,0.0
"TISTUD-7057",28,8.0,28,8.0,0,0.0
"TISTUD-7056",35,5.0,35,5.0,0,0.0
"TISTUD-7055",49,5.0,48,5.0,1,0.0
"TISTUD-7053",52,3.0,52,3.0,0,0.0
"TISTUD-7052",41,5.0,41,5.0,0,0.0
"TISTUD-7051",87,8.0,86,8.0,1,0.0
"TISTUD-7044",33,8.0,33,8.0,0,0.0
"TISTUD-7043",42,8.0,42,8.0,0,0.0
"TISTUD-7039",31,8.0,31,8.0,0,0.0
"TISTUD-7032",38,5.0,38,5.0,0,0.0
"TISTUD-7028",25,8.0,25,8.0,0,0.0
"TISTUD-7018",74,8.0,74,8.0,0,0.0
"TISTUD-7015",95,5.0,96,5.0,-1,0.0
"TISTUD-7012",36,5.0,29,5.0,7,0.0
"TISTUD-7011",23,5.0,23,5.0,0,0.0
"TISTUD-7010",31,5.0,31,5.0,0,0.0
"TISTUD-7009",59,5.0,59,5.0,0,0.0
"TISTUD-7007",59,5.0,57,5.0,2,0.0
"TISTUD-7005",35,8.0,35,8.0,0,0.0
"TISTUD-7002",36,5.0,36,5.0,0,0.0
"TISTUD-7001",28,3.0,28,3.0,0,0.0
"TISTUD-7000",40,8.0,40,8.0,0,0.0
"TISTUD-6997",34,8.0,37,8.0,-3,0.0
"TISTUD-6995",55,5.0,55,5.0,0,0.0
"TISTUD-6980",36,5.0,36,5.0,0,0.0
"TISTUD-6979",63,5.0,63,5.0,0,0.0
"TISTUD-6978",20,8.0,20,8.0,0,0.0
"TISTUD-6974",24,5.0,24,5.0,0,0.0
"TISTUD-6972",56,8.0,56,8.0,0,0.0
"TISTUD-6969",95,5.0,88,5.0,7,0.0
"TISTUD-6968",33,5.0,33,5.0,0,0.0
"TISTUD-6965",130,8.0,0,8.0,130,0.0
"TISTUD-6962",144,3.0,147,3.0,-3,0.0
"TISTUD-6961",130,5.0,130,5.0,0,0.0
"TISTUD-6957",51,3.0,51,3.0,0,0.0
"TISTUD-6954",50,5.0,50,5.0,0,0.0
"TISTUD-6951",225,5.0,224,5.0,1,0.0
"TISTUD-6944",68,5.0,68,5.0,0,0.0
"TISTUD-6943",37,8.0,37,8.0,0,0.0
"TISTUD-6941",138,5.0,138,5.0,0,0.0
"TISTUD-6940",59,5.0,59,"5.0",0,0.0
"TISTUD-6933",50,5.0,50,5.0,0,0.0
"TISTUD-6930",93,8.0,89,8.0,4,0.0
"TISTUD-6924",31,3.0,31,3.0,0,0.0
"TISTUD-6920",59,5.0,59,5.0,0,0.0
"TISTUD-6918",176,5.0,176,5.0,0,0.0
"TISTUD-6917",95,5.0,95,5.0,0,0.0
"TISTUD-6911",87,3.0,96,3.0,-9,0.0
"TISTUD-6910",35,8.0,35,8.0,0,0.0
"TISTUD-6909",7482,3.0,14,3.0,7468,0.0
"TISTUD-6907",101,5.0,101,5.0,0,0.0
"TISTUD-6903",196,8.0,195,8.0,1,0.0
"TISTUD-6902",29,5.0,29,5.0,0,0.0
"TISTUD-6901",34,5.0,34,"5.0",0,0.0
"TISTUD-6900",39,5.0,39,5.0,0,0.0
"TISTUD-6898",58,3.0,58,3.0,0,0.0
"TISTUD-6897",133,5.0,90,5.0,43,0.0
"TISTUD-6896",48,5.0,48,5.0,0,0.0
"TISTUD-6892",43,8.0,43,8.0,0,0.0
"TISTUD-6891",108,5.0,108,5.0,0,0.0
"TISTUD-6890",289,5.0,289,5.0,0,0.0
"TISTUD-6889",22,2.0,22,2.0,0,0.0
"TISTUD-6888",43,5.0,43,5.0,0,0.0
"TISTUD-6886",88,5.0,88,5.0,0,0.0
"TISTUD-6885",80,5.0,80,5.0,0,0.0
"TISTUD-6884",135,3.0,125,3.0,10,0.0
"TISTUD-6883",90,5.0,90,5.0,0,0.0
"TISTUD-6882",82,5.0,67,5.0,15,0.0
"TISTUD-6881",15,3.0,15,3.0,0,0.0
"TISTUD-6878",118,5.0,118,5.0,0,0.0
"TISTUD-6877",93,3.0,93,3.0,0,0.0
"TISTUD-6872",34,5.0,34,5.0,0,0.0
"TISTUD-6871",53,3.0,53,3.0,0,0.0
"TISTUD-6870",41,2.0,41,2.0,0,0.0
"TISTUD-6865",86,5.0,86,5.0,0,0.0
"TISTUD-6864",43,2.0,43,2.0,0,0.0
"TISTUD-6859",88,5.0,88,5.0,0,0.0
"TISTUD-6858",44,5.0,43,5.0,1,0.0
"TISTUD-6857",135,5.0,97,5.0,38,0.0
"TISTUD-6856",37,5.0,16,5.0,21,0.0
"TISTUD-6855",148,5.0,66,5.0,82,0.0
"TISTUD-6851",52,3.0,52,3.0,0,0.0
"TISTUD-6847",52,8.0,24,"8.0",28,0.0
"TISTUD-6841",20,3.0,20,3.0,0,0.0
"TISTUD-6840",20,3.0,20,3.0,0,0.0
"TISTUD-6839",20,5.0,20,5.0,0,0.0
"TISTUD-6838",20,8.0,28,8.0,-8,0.0
"TISTUD-6837",26,8.0,25,8.0,1,0.0
"TISTUD-6836",25,5.0,31,5.0,-6,0.0
"TISTUD-6835",38,3.0,36,3.0,2,0.0
"TISTUD-6834",32,8.0,23,"8.0",9,0.0
"TISTUD-6833",166,5.0,166,5.0,0,0.0
"TISTUD-6825",27,3.0,27,3.0,0,0.0
"TISTUD-6824",21,5.0,21,5.0,0,0.0
"TISTUD-6822",77,3.0,77,3.0,0,0.0
"TISTUD-6817",46,5.0,46,5.0,0,0.0
"TISTUD-6815",102,5.0,102,5.0,0,0.0
"TISTUD-6811",101,5.0,85,5.0,16,0.0
"TISTUD-6810",28,3.0,28,3.0,0,0.0
"TISTUD-6805",37,8.0,37,8.0,0,0.0
"TISTUD-6786",218,5.0,218,5.0,0,0.0
"TISTUD-6784",85,5.0,85,5.0,0,0.0
"TISTUD-6778",55,5.0,55,5.0,0,0.0
"TISTUD-6776",50,8.0,50,8.0,0,0.0
"TISTUD-6774",0,5.0,0,5.0,0,0.0
"TISTUD-6772",55,5.0,55,5.0,0,0.0
"TISTUD-6759",30,5.0,30,5.0,0,0.0
"TISTUD-6755",39,2.0,39,2.0,0,0.0
"TISTUD-6745",36,5.0,38,5.0,-2,0.0
"TISTUD-6742",38,8.0,61,8.0,-23,0.0
"TISTUD-6738",183,5.0,183,5.0,0,0.0
"TISTUD-6737",28,8.0,28,8.0,0,0.0
"TISTUD-6736",39,5.0,39,5.0,0,0.0
"TISTUD-6735",26,8.0,26,8.0,0,0.0
"TISTUD-6733",30,8.0,30,8.0,0,0.0
"TISTUD-6726",40,5.0,34,5.0,6,0.0
"TISTUD-6722",116,8.0,116,8.0,0,0.0
"TISTUD-6721",27,5.0,27,5.0,0,0.0
"TISTUD-6709",23,3.0,23,3.0,0,0.0
"TISTUD-6708",41,5.0,41,5.0,0,0.0
"TISTUD-6706",62,1.0,17,1.0,45,0.0
"TISTUD-6702",58,8.0,58,8.0,0,0.0
"TISTUD-6701",21,5.0,21,5.0,0,0.0
"TISTUD-6696",47,5.0,47,5.0,0,0.0
"TISTUD-6694",23,8.0,23,8.0,0,0.0
"TISTUD-6693",24,8.0,24,8.0,0,0.0
"TISTUD-6692",19,8.0,19,8.0,0,0.0
"TISTUD-6691",27,13.0,27,13.0,0,0.0
"TISTUD-6689",44,5.0,44,"5.0",0,0.0
"TISTUD-6686",81,2.0,69,2.0,12,0.0
"TISTUD-6685",174,5.0,174,5.0,0,0.0
"TISTUD-6681",69,5.0,69,5.0,0,0.0
"TISTUD-6680",65,5.0,65,"5.0",0,0.0
"TISTUD-6677",41,5.0,68,5.0,-27,0.0
"TISTUD-6674",55,5.0,55,5.0,0,0.0
"TISTUD-6672",60,8.0,60,8.0,0,0.0
"TISTUD-6671",46,2.0,46,2.0,0,0.0
"TISTUD-6668",47,3.0,47,3.0,0,0.0
"TISTUD-6663",77,5.0,77,5.0,0,0.0
"TISTUD-6662",10,8.0,10,8.0,0,0.0
"TISTUD-6657",64,2.0,54,2.0,10,0.0
"TISTUD-6656",38,8.0,38,8.0,0,0.0
"TISTUD-6655",30,8.0,30,8.0,0,0.0
"TISTUD-6654",65,8.0,61,8.0,4,0.0
"TISTUD-6647",49,5.0,46,5.0,3,0.0
"TISTUD-6646",76,5.0,76,5.0,0,0.0
"TISTUD-6645",67,5.0,67,5.0,0,0.0
"TISTUD-6644",35,8.0,36,8.0,-1,0.0
"TISTUD-6642",36,8.0,35,8.0,1,0.0
"TISTUD-6641",110,5.0,110,5.0,0,0.0
"TISTUD-6637",86,3.0,86,3.0,0,0.0
"TISTUD-6635",64,5.0,48,5.0,16,0.0
"TISTUD-6625",52,5.0,52,5.0,0,0.0
"TISTUD-6623",43,3.0,43,3.0,0,0.0
"TISTUD-6618",62,5.0,62,5.0,0,0.0
"TISTUD-6616",94,5.0,81,5.0,13,0.0
"TISTUD-6615",55,3.0,49,3.0,6,0.0
"TISTUD-6607",63,5.0,65,5.0,-2,0.0
"TISTUD-6606",49,5.0,49,5.0,0,0.0
"TISTUD-6603",42,5.0,42,5.0,0,0.0
"TISTUD-6601",19,8.0,13,8.0,6,0.0
"TISTUD-6595",63,8.0,63,8.0,0,0.0
"TISTUD-6594",53,3.0,37,3.0,16,0.0
"TISTUD-6593",141,5.0,141,5.0,0,0.0
"TISTUD-6592",50,5.0,50,5.0,0,0.0
"TISTUD-6591",25,8.0,25,8.0,0,0.0
"TISTUD-6590",41,2.0,41,2.0,0,0.0
"TISTUD-6584",109,5.0,28,5.0,81,0.0
"TISTUD-6582",37,8.0,37,8.0,0,0.0
"TISTUD-6581",27,8.0,27,8.0,0,0.0
"TISTUD-6580",48,5.0,48,5.0,0,0.0
"TISTUD-6579",32,5.0,32,5.0,0,0.0
"TISTUD-6578",23,5.0,23,5.0,0,0.0
"TISTUD-6577",67,5.0,67,5.0,0,0.0
"TISTUD-6576",76,5.0,76,5.0,0,0.0
"TISTUD-6574",61,3.0,61,3.0,0,0.0
"TISTUD-6561",83,5.0,58,5.0,25,0.0
"TISTUD-6558",27,3.0,0,3.0,27,0.0
"TISTUD-6556",150,5.0,54,5.0,96,0.0
"TISTUD-6552",41,8.0,41,8.0,0,0.0
"TISTUD-6549",66,3.0,66,3.0,0,0.0
"TISTUD-6548",69,5.0,69,5.0,0,0.0
"TISTUD-6543",60,3.0,60,3.0,0,0.0
"TISTUD-6542",65,8.0,54,8.0,11,0.0
"TISTUD-6541",347,9.0,328,9.0,19,0.0
"TISTUD-6539",28,5.0,28,5.0,0,0.0
"TISTUD-6538",24,5.0,24,5.0,0,0.0
"TISTUD-6537",32,8.0,32,8.0,0,0.0
"TISTUD-6535",39,3.0,39,3.0,0,0.0
"TISTUD-6531",35,5.0,35,5.0,0,0.0
"TISTUD-6528",36,5.0,36,5.0,0,0.0
"TISTUD-6526",309,5.0,308,5.0,1,0.0
"TISTUD-6524",34,5.0,34,5.0,0,0.0
"TISTUD-6523",43,3.0,43,3.0,0,0.0
"TISTUD-6521",68,5.0,68,5.0,0,0.0
"TISTUD-6517",31,8.0,31,8.0,0,0.0
"TISTUD-6516",49,8.0,49,8.0,0,0.0
"TISTUD-6514",55,8.0,55,8.0,0,0.0
"TISTUD-6511",194,3.0,194,3.0,0,0.0
"TISTUD-6510",328,3.0,323,3.0,5,0.0
"TISTUD-6508",63,3.0,63,3.0,0,0.0
"TISTUD-6507",36,5.0,36,5.0,0,0.0
"TISTUD-6504",61,5.0,85,5.0,-24,0.0
"TISTUD-6503",85,3.0,80,3.0,5,0.0
"TISTUD-6501",32,2.0,32,"2.0",0,0.0
"TISTUD-6498",37,3.0,0,3.0,37,0.0
"TISTUD-6496",37,3.0,37,3.0,0,0.0
"TISTUD-6495",17,8.0,17,8.0,0,0.0
"TISTUD-6492",676,5.0,676,5.0,0,0.0
"TISTUD-6490",101,5.0,101,5.0,0,0.0
"TISTUD-6458",26,5.0,26,5.0,0,0.0
"TISTUD-6457",23,-1.0,23,5.0,0,-6.0
"TISTUD-6456",17,5.0,17,5.0,0,0.0
"TISTUD-6455",32,5.0,32,5.0,0,0.0
"TISTUD-6454",32,5.0,32,5.0,0,0.0
"TISTUD-6451",107,5.0,72,5.0,35,0.0
"TISTUD-6450",9,3.0,9,3.0,0,0.0
"TISTUD-6449",37,5.0,37,5.0,0,0.0
"TISTUD-6447",15,2.0,15,2.0,0,0.0
"TISTUD-6446",17,3.0,17,3.0,0,0.0
"TISTUD-6445",15,3.0,15,3.0,0,0.0
"TISTUD-6444",15,5.0,15,5.0,0,0.0
"TISTUD-6443",15,5.0,15,5.0,0,0.0
"TISTUD-6442",27,5.0,27,5.0,0,0.0
"TISTUD-6438",74,2.0,74,2.0,0,0.0
"TISTUD-6437",29,5.0,29,5.0,0,0.0
"TISTUD-6436",11,3.0,11,3.0,0,0.0
"TISTUD-6435",29,2.0,29,2.0,0,0.0
"TISTUD-6434",26,3.0,26,3.0,0,0.0
"TISTUD-6432",43,5.0,43,5.0,0,0.0
"TISTUD-6427",65,5.0,65,5.0,0,0.0
"TISTUD-6426",69,3.0,69,3.0,0,0.0
"TISTUD-6425",29,3.0,29,3.0,0,0.0
"TISTUD-6423",40,13.0,40,"13.0",0,0.0
"TISTUD-6422",40,8.0,37,8.0,3,0.0
"TISTUD-6421",52,3.0,52,3.0,0,0.0
"TISTUD-6420",126,5.0,126,5.0,0,0.0
"TISTUD-6419",49,3.0,49,3.0,0,0.0
"TISTUD-6410",21,5.0,22,5.0,-1,0.0
"TISTUD-6407",50,8.0,50,8.0,0,0.0
"TISTUD-6403",35,5.0,35,5.0,0,0.0
"TISTUD-6402",23,3.0,23,3.0,0,0.0
"TISTUD-6399",113,3.0,118,3.0,-5,0.0
"TISTUD-6389",64,5.0,64,5.0,0,0.0
"TISTUD-6386",34,5.0,34,5.0,0,0.0
"TISTUD-6358",73,3.0,73,3.0,0,0.0
"TISTUD-6352",102,3.0,69,3.0,33,0.0
"TISTUD-6350",60,5.0,61,5.0,-1,0.0
"TISTUD-6338",44,-1.0,44,3.0,0,-4.0
"TISTUD-6337",78,5.0,80,"5.0",-2,0.0
"TISTUD-6336",227,-1.0,227,3.0,0,-4.0
"TISTUD-6330",0,8.0,0,8.0,0,0.0
"TISTUD-6323",37,8.0,37,8.0,0,0.0
"TISTUD-6315",54,5.0,51,5.0,3,0.0
"TISTUD-6314",255,8.0,251,"8.0",4,0.0
"TISTUD-6310",46,5.0,44,5.0,2,0.0
"TISTUD-6309",46,8.0,46,8.0,0,0.0
"TISTUD-6308",212,-1.0,212,5.0,0,-6.0
"TISTUD-6307",56,5.0,56,5.0,0,0.0
"TISTUD-6304",62,5.0,62,5.0,0,0.0
"TISTUD-6303",46,8.0,44,8.0,2,0.0
"TISTUD-6299",33,8.0,32,8.0,1,0.0
"TISTUD-6297",30,3.0,30,3.0,0,0.0
"TISTUD-6296",29,5.0,29,5.0,0,0.0
"TISTUD-6295",32,5.0,32,5.0,0,0.0
"TISTUD-6294",54,5.0,54,5.0,0,0.0
"TISTUD-6293",46,3.0,46,3.0,0,0.0
"TISTUD-6292",0,8.0,0,8.0,0,0.0
"TISTUD-6291",81,8.0,81,8.0,0,0.0
"TISTUD-6290",27,5.0,27,5.0,0,0.0
"TISTUD-6281",21,8.0,21,8.0,0,0.0
"TISTUD-6280",62,5.0,62,5.0,0,0.0
"TISTUD-6275",38,3.0,38,3.0,0,0.0
"TISTUD-6273",21,2.0,21,2.0,0,0.0
"TISTUD-6272",19,5.0,19,5.0,0,0.0
"TISTUD-6271",22,8.0,22,8.0,0,0.0
"TISTUD-6270",32,5.0,32,5.0,0,0.0
"TISTUD-6265",38,5.0,38,5.0,0,0.0
"TISTUD-6263",57,8.0,57,8.0,0,0.0
"TISTUD-6261",54,5.0,57,5.0,-3,0.0
"TISTUD-6258",23,5.0,22,5.0,1,0.0
"TISTUD-6256",68,5.0,68,5.0,0,0.0
"TISTUD-6251",81,3.0,81,3.0,0,0.0
"TISTUD-6250",60,5.0,40,5.0,20,0.0
"TISTUD-6241",31,8.0,0,8.0,31,0.0
"TISTUD-6240",52,8.0,51,8.0,1,0.0
"TISTUD-6239",62,8.0,60,8.0,2,0.0
"TISTUD-6237",104,3.0,101,3.0,3,0.0
"TISTUD-6236",70,5.0,70,"8.0",0,-3.0
"TISTUD-6235",70,5.0,70,"8.0",0,-3.0
"TISTUD-6234",70,5.0,70,"8.0",0,-3.0
"TISTUD-6220",26,3.0,26,3.0,0,0.0
"TISTUD-6219",26,3.0,26,3.0,0,0.0
"TISTUD-6218",60,8.0,60,8.0,0,0.0
"TISTUD-6213",57,8.0,57,8.0,0,0.0
"TISTUD-6209",40,8.0,40,8.0,0,0.0
"TISTUD-6205",53,13.0,53,13.0,0,0.0
"TISTUD-6201",47,8.0,47,8.0,0,0.0
"TISTUD-6200",60,8.0,54,8.0,6,0.0
"TISTUD-6199",49,8.0,49,8.0,0,0.0
"TISTUD-6198",74,3.0,75,3.0,-1,0.0
"TISTUD-6196",50,5.0,50,5.0,0,0.0
"TISTUD-6194",37,5.0,37,5.0,0,0.0
"TISTUD-6190",34,-1.0,34,8.0,0,-9.0
"TISTUD-6187",105,-1.0,105,8.0,0,-9.0
"TISTUD-6183",81,-1.0,81,3.0,0,-4.0
"TISTUD-6182",44,8.0,44,8.0,0,0.0
"TISTUD-6181",87,8.0,87,8.0,0,0.0
"TISTUD-6162",78,8.0,78,8.0,0,0.0
"TISTUD-6155",50,5.0,50,5.0,0,0.0
"TISTUD-6153",61,-1.0,61,5.0,0,-6.0
"TISTUD-6151",42,-1.0,42,3.0,0,-4.0
"TISTUD-6148",63,2.0,63,2.0,0,0.0
"TISTUD-6144",59,5.0,59,5.0,0,0.0
"TISTUD-6142",76,3.0,76,3.0,0,0.0
"TISTUD-6137",34,-1.0,34,5.0,0,-6.0
"TISTUD-6129",34,8.0,34,8.0,0,0.0
"TISTUD-6125",34,8.0,35,8.0,-1,0.0
"TISTUD-6124",31,5.0,39,5.0,-8,0.0
"TISTUD-6123",39,5.0,39,5.0,0,0.0
"TISTUD-6122",24,3.0,24,3.0,0,0.0
"TISTUD-6116",32,8.0,32,8.0,0,0.0
"TISTUD-6113",116,8.0,116,8.0,0,0.0
"TISTUD-6109",92,5.0,93,5.0,-1,0.0
"TISTUD-6108",40,3.0,40,3.0,0,0.0
"TISTUD-6106",40,8.0,40,8.0,0,0.0
"TISTUD-6105",43,8.0,43,8.0,0,0.0
"TISTUD-6102",29,5.0,0,5.0,29,0.0
"TISTUD-6101",209,-1.0,209,3.0,0,-4.0
"TISTUD-6094",38,5.0,37,5.0,1,0.0
"TISTUD-6086",123,-1.0,123,8.0,0,-9.0
"TISTUD-6084",48,5.0,49,5.0,-1,0.0
"TISTUD-6077",36,5.0,35,5.0,1,0.0
"TISTUD-6076",61,-1.0,61,3.0,0,-4.0
"TISTUD-6038",72,5.0,72,5.0,0,0.0
"TISTUD-6037",200,5.0,56,5.0,144,0.0
"TISTUD-6031",59,5.0,59,5.0,0,0.0
"TISTUD-6029",61,3.0,61,3.0,0,0.0
"TISTUD-6018",84,5.0,81,5.0,3,0.0
"TISTUD-6016",47,-1.0,47,5.0,0,-6.0
"TISTUD-6012",39,5.0,39,5.0,0,0.0
"TISTUD-6010",63,-1.0,63,5.0,0,-6.0
"TISTUD-6009",67,5.0,65,5.0,2,0.0
"TISTUD-6007",37,-1.0,37,5.0,0,-6.0
"TISTUD-6006",49,5.0,49,5.0,0,0.0
"TISTUD-5999",72,3.0,72,3.0,0,0.0
"TISTUD-5997",43,-1.0,43,5.0,0,-6.0
"TISTUD-5991",51,5.0,51,5.0,0,0.0
"TISTUD-5989",89,-1.0,89,5.0,0,-6.0
"TISTUD-5987",66,3.0,66,3.0,0,0.0
"TISTUD-5986",96,5.0,96,5.0,0,0.0
"TISTUD-5981",9,-1.0,9,3.0,0,-4.0
"TISTUD-5977",41,5.0,41,5.0,0,0.0
"TISTUD-5976",30,2.0,30,2.0,0,0.0
"TISTUD-5970",21,1.0,21,"1.0",0,0.0
"TISTUD-5969",74,5.0,74,5.0,0,0.0
"TISTUD-5966",57,-1.0,57,5.0,0,-6.0
"TISTUD-5961",94,-1.0,94,5.0,0,-6.0
"TISTUD-5960",49,3.0,46,3.0,3,0.0
"TISTUD-5958",31,5.0,31,5.0,0,0.0
"TISTUD-5956",42,-1.0,42,5.0,0,-6.0
"TISTUD-5953",55,8.0,53,8.0,2,0.0
"TISTUD-5944",102,3.0,100,3.0,2,0.0
"TISTUD-5943",27,3.0,27,3.0,0,0.0
"TISTUD-5942",35,-1.0,35,5.0,0,-6.0
"TISTUD-5937",53,8.0,51,8.0,2,0.0
"TISTUD-5936",43,3.0,43,3.0,0,0.0
"TISTUD-5935",88,3.0,86,3.0,2,0.0
"TISTUD-5928",50,-1.0,50,3.0,0,-4.0
"TISTUD-5924",95,-1.0,95,3.0,0,-4.0
"TISTUD-5923",71,5.0,72,5.0,-1,0.0
"TISTUD-5919",129,-1.0,129,3.0,0,-4.0
"TISTUD-5918",28,3.0,28,3.0,0,0.0
"TISTUD-5916",24,2.0,24,2.0,0,0.0
"TISTUD-5914",62,8.0,62,8.0,0,0.0
"TISTUD-5913",61,8.0,61,"5.0",0,3.0
"TISTUD-5912",54,5.0,54,5.0,0,0.0
"TISTUD-5897",18,8.0,0,8.0,18,0.0
"TISTUD-5895",261,3.0,261,3.0,0,0.0
"TISTUD-5892",48,3.0,48,3.0,0,0.0
"TISTUD-5887",79,-1.0,79,3.0,0,-4.0
"TISTUD-5886",34,8.0,34,8.0,0,0.0
"TISTUD-5875",21,3.0,21,3.0,0,0.0
"TISTUD-5874",42,2.0,42,2.0,0,0.0
"TISTUD-5873",107,-1.0,107,3.0,0,-4.0
"TISTUD-5872",47,-1.0,47,5.0,0,-6.0
"TISTUD-5869",81,-1.0,81,5.0,0,-6.0
"TISTUD-5868",30,3.0,31,3.0,-1,0.0
"TISTUD-5866",45,5.0,45,5.0,0,0.0
"TISTUD-5858",556,5.0,553,5.0,3,0.0
"TISTUD-5855",44,-1.0,44,5.0,0,-6.0
"TISTUD-5853",32,-1.0,32,5.0,0,-6.0
"TISTUD-5849",33,8.0,33,8.0,0,0.0
"TISTUD-5847",34,-1.0,34,5.0,0,-6.0
"TISTUD-5846",69,-1.0,69,3.0,0,-4.0
"TISTUD-5845",48,-1.0,48,3.0,0,-4.0
"TISTUD-5844",42,-1.0,42,3.0,0,-4.0
"TISTUD-5843",63,5.0,63,5.0,0,0.0
"TISTUD-5841",86,-1.0,86,5.0,0,-6.0
"TISTUD-5838",93,-1.0,93,3.0,0,-4.0
"TISTUD-5834",80,8.0,80,8.0,0,0.0
"TISTUD-5833",25,5.0,25,5.0,0,0.0
"TISTUD-5832",54,5.0,53,5.0,1,0.0
"TISTUD-5827",41,5.0,38,5.0,3,0.0
"TISTUD-5825",406,3.0,406,3.0,0,0.0
"TISTUD-5824",366,5.0,74,"13.0",292,-8.0
"TISTUD-5823",62,8.0,62,8.0,0,0.0
"TISTUD-5822",26,5.0,26,5.0,0,0.0
"TISTUD-5821",34,5.0,37,5.0,-3,0.0
"TISTUD-5816",27,-1.0,27,3.0,0,-4.0
"TISTUD-5814",60,5.0,59,5.0,1,0.0
"TISTUD-5812",41,3.0,38,3.0,3,0.0
"TISTUD-5811",25,5.0,25,5.0,0,0.0
"TISTUD-5810",22,3.0,22,3.0,0,0.0
"TISTUD-5808",46,3.0,43,3.0,3,0.0
"TISTUD-5807",57,5.0,41,5.0,16,0.0
"TISTUD-5797",47,-1.0,47,3.0,0,-4.0
"TISTUD-5796",25,-1.0,25,3.0,0,-4.0
"TISTUD-5794",246,-1.0,246,3.0,0,-4.0
"TISTUD-5793",63,5.0,63,5.0,0,0.0
"TISTUD-5790",50,5.0,50,5.0,0,0.0
"TISTUD-5788",37,-1.0,37,5.0,0,-6.0
"TISTUD-5785",39,3.0,39,3.0,0,0.0
"TISTUD-5784",20,5.0,20,5.0,0,0.0
"TISTUD-5781",0,-1.0,0,3.0,0,-4.0
"TISTUD-5780",96,5.0,96,5.0,0,0.0
"TISTUD-5779",55,3.0,29,3.0,26,0.0
"TISTUD-5778",55,5.0,55,5.0,0,0.0
"TISTUD-5777",103,-1.0,103,3.0,0,-4.0
"TISTUD-5776",37,-1.0,37,3.0,0,-4.0
"TISTUD-5775",42,5.0,37,5.0,5,0.0
"TISTUD-5774",47,8.0,47,8.0,0,0.0
"TISTUD-5770",27,3.0,27,3.0,0,0.0
"TISTUD-5769",77,3.0,77,3.0,0,0.0
"TISTUD-5768",37,-1.0,37,3.0,0,-4.0
"TISTUD-5767",59,3.0,50,3.0,9,0.0
"TISTUD-5765",37,5.0,37,5.0,0,0.0
"TISTUD-5761",355,5.0,355,5.0,0,0.0
"TISTUD-5759",48,5.0,47,5.0,1,0.0
"TISTUD-5754",35,5.0,35,5.0,0,0.0
"TISTUD-5752",56,5.0,52,5.0,4,0.0
"TISTUD-5749",35,5.0,36,5.0,-1,0.0
"TISTUD-5747",99,-1.0,99,3.0,0,-4.0
"TISTUD-5742",31,-1.0,31,3.0,0,-4.0
"TISTUD-5732",113,3.0,113,3.0,0,0.0
"TISTUD-5731",48,3.0,48,3.0,0,0.0
"TISTUD-5722",110,3.0,101,3.0,9,0.0
"TISTUD-5716",105,5.0,105,5.0,0,0.0
"TISTUD-5715",62,3.0,62,3.0,0,0.0
"TISTUD-5710",13,5.0,13,5.0,0,0.0
"TISTUD-5706",27,3.0,27,3.0,0,0.0
"TISTUD-5705",61,5.0,61,5.0,0,0.0
"TISTUD-5704",59,5.0,57,5.0,2,0.0
"TISTUD-5697",38,5.0,38,5.0,0,0.0
"TISTUD-5694",40,-1.0,40,3.0,0,-4.0
"TISTUD-5693",40,5.0,36,5.0,4,0.0
"TISTUD-5692",47,3.0,47,3.0,0,0.0
"TISTUD-5691",28,5.0,28,5.0,0,0.0
"TISTUD-5690",65,-1.0,65,5.0,0,-6.0
"TISTUD-5689",37,5.0,37,5.0,0,0.0
