"issue_key","concatSprintCount","sp_sprint","concatCreateCount","firststorypoints","wordsDiff","sp_diff"
"TIMOB-25277",126,3.0,126,3.0,0,0.0
"TIMOB-25275",44,3.0,44,3.0,0,0.0
"TIMOB-25274",142,5.0,142,5.0,0,0.0
"TIMOB-25273",115,5.0,108,5.0,7,0.0
"TIMOB-25271",42,5.0,41,5.0,1,0.0
"TIMOB-25266",110,3.0,110,3.0,0,0.0
"TIMOB-25261",112,5.0,112,5.0,0,0.0
"TIMOB-25259",318,5.0,275,5.0,43,0.0
"TIMOB-25257",171,5.0,171,5.0,0,0.0
"TIMOB-25255",70,3.0,70,3.0,0,0.0
"TIMOB-25254",84,8.0,84,8.0,0,0.0
"TIMOB-25253",92,8.0,92,8.0,0,0.0
"TIMOB-25252",85,2.0,85,2.0,0,0.0
"TIMOB-25247",118,5.0,118,5.0,0,0.0
"TIMOB-25246",152,5.0,152,5.0,0,0.0
"TIMOB-25245",140,5.0,140,5.0,0,0.0
"TIMOB-25244",41,-1.0,41,1.0,0,-2.0
"TIMOB-25241",602,2.0,117,2.0,485,0.0
"TIMOB-25238",96,8.0,96,8.0,0,0.0
"TIMOB-25237",36,5.0,36,5.0,0,0.0
"TIMOB-25236",34,3.0,34,3.0,0,0.0
"TIMOB-25233",40,5.0,40,5.0,0,0.0
"TIMOB-25231",66,5.0,63,5.0,3,0.0
"TIMOB-25226",34,13.0,32,13.0,2,0.0
"TIMOB-25225",81,3.0,81,3.0,0,0.0
"TIMOB-25224",113,3.0,113,3.0,0,0.0
"TIMOB-25223",125,5.0,125,5.0,0,0.0
"TIMOB-25220",92,3.0,92,3.0,0,0.0
"TIMOB-25219",230,3.0,230,3.0,0,0.0
"TIMOB-25212",43,3.0,43,3.0,0,0.0
"TIMOB-25208",93,-1.0,93,1.0,0,-2.0
"TIMOB-25206",737,2.0,735,2.0,2,0.0
"TIMOB-25197",20,5.0,14,"3.0",6,2.0
"TIMOB-25192",91,5.0,91,5.0,0,0.0
"TIMOB-25188",18,-1.0,18,3.0,0,-4.0
"TIMOB-25186",36,1.0,35,1.0,1,0.0
"TIMOB-25184",112,3.0,112,3.0,0,0.0
"TIMOB-25183",103,5.0,102,5.0,1,0.0
"TIMOB-25180",98,1.0,98,1.0,0,0.0
"TIMOB-25179",42,3.0,42,3.0,0,0.0
"TIMOB-25178",68,5.0,66,5.0,2,0.0
"TIMOB-25175",43,5.0,43,5.0,0,0.0
"TIMOB-25174",67,5.0,67,5.0,0,0.0
"TIMOB-25166",19,1.0,19,1.0,0,0.0
"TIMOB-25119",24,3.0,24,3.0,0,0.0
"TIMOB-25117",24,3.0,24,3.0,0,0.0
"TIMOB-25086",42,3.0,42,"3.0",0,0.0
"TIMOB-25081",145,3.0,145,3.0,0,0.0
"TIMOB-25078",181,3.0,137,3.0,44,0.0
"TIMOB-25076",87,5.0,18,5.0,69,0.0
"TIMOB-25064",51,5.0,51,5.0,0,0.0
"TIMOB-25060",22,-1.0,22,3.0,0,-4.0
"TIMOB-25059",15,-1.0,15,3.0,0,-4.0
"TIMOB-25057",86,13.0,86,13.0,0,0.0
"TIMOB-25055",155,5.0,155,5.0,0,0.0
"TIMOB-25048",38,5.0,38,"5.0",0,0.0
"TIMOB-25045",135,-1.0,135,"13.0",0,-14.0
"TIMOB-25044",43,3.0,43,3.0,0,0.0
"TIMOB-25043",44,5.0,9,5.0,35,0.0
"TIMOB-25038",94,3.0,73,3.0,21,0.0
"TIMOB-25031",324,5.0,324,5.0,0,0.0
"TIMOB-25028",24,2.0,21,2.0,3,0.0
"TIMOB-25027",37,3.0,26,3.0,11,0.0
"TIMOB-25023",118,5.0,108,5.0,10,0.0
"TIMOB-25021",625,5.0,625,5.0,0,0.0
"TIMOB-25014",61,5.0,61,5.0,0,0.0
"TIMOB-25013",125,3.0,125,3.0,0,0.0
"TIMOB-25011",21,3.0,21,3.0,0,0.0
"TIMOB-25010",101,1.0,100,1.0,1,0.0
"TIMOB-25009",8,3.0,8,3.0,0,0.0
"TIMOB-25003",22,-1.0,22,13.0,0,-14.0
"TIMOB-24984",163,8.0,166,8.0,-3,0.0
"TIMOB-24982",48,5.0,47,5.0,1,0.0
"TIMOB-24977",112,3.0,112,3.0,0,0.0
"TIMOB-24975",75,3.0,72,3.0,3,0.0
"TIMOB-24967",13,8.0,13,"5.0",0,3.0
"TIMOB-24966",42,3.0,42,3.0,0,0.0
"TIMOB-24964",116,5.0,116,5.0,0,0.0
"TIMOB-24958",85,5.0,85,5.0,0,0.0
"TIMOB-24957",71,3.0,71,3.0,0,0.0
"TIMOB-24956",70,5.0,70,5.0,0,0.0
"TIMOB-24949",14,2.0,14,2.0,0,0.0
"TIMOB-24946",94,5.0,94,5.0,0,0.0
"TIMOB-24942",83,5.0,85,5.0,-2,0.0
"TIMOB-24934",188,5.0,188,5.0,0,0.0
"TIMOB-24933",72,3.0,72,3.0,0,0.0
"TIMOB-24928",168,5.0,137,5.0,31,0.0
"TIMOB-24926",51,2.0,51,2.0,0,0.0
"TIMOB-24925",325,5.0,325,5.0,0,0.0
"TIMOB-24919",70,3.0,70,3.0,0,0.0
"TIMOB-24909",51,8.0,51,8.0,0,0.0
"TIMOB-24906",47,5.0,47,5.0,0,0.0
"TIMOB-24903",50,3.0,20,3.0,30,0.0
"TIMOB-24900",1702,5.0,1699,5.0,3,0.0
"TIMOB-24898",193,3.0,162,3.0,31,0.0
"TIMOB-24894",101,3.0,92,3.0,9,0.0
"TIMOB-24893",148,5.0,148,5.0,0,0.0
"TIMOB-24892",269,3.0,269,3.0,0,0.0
"TIMOB-24885",20,3.0,20,3.0,0,0.0
"TIMOB-24883",91,5.0,92,5.0,-1,0.0
"TIMOB-24872",320,2.0,320,2.0,0,0.0
"TIMOB-24871",14,5.0,12,5.0,2,0.0
"TIMOB-24870",92,1.0,52,1.0,40,0.0
"TIMOB-24869",136,3.0,136,3.0,0,0.0
"TIMOB-24868",19,-1.0,19,1.0,0,-2.0
"TIMOB-24866",178,3.0,167,3.0,11,0.0
"TIMOB-24863",106,5.0,106,5.0,0,0.0
"TIMOB-24862",107,1.0,107,1.0,0,0.0
"TIMOB-24861",74,5.0,74,5.0,0,0.0
"TIMOB-24858",127,5.0,127,5.0,0,0.0
"TIMOB-24856",129,13.0,132,13.0,-3,0.0
"TIMOB-24853",15,1.0,14,1.0,1,0.0
"TIMOB-24851",44,2.0,44,"2.0",0,0.0
"TIMOB-24850",116,21.0,113,21.0,3,0.0
"TIMOB-24849",79,5.0,79,5.0,0,0.0
"TIMOB-24848",68,5.0,70,5.0,-2,0.0
"TIMOB-24847",35,3.0,35,3.0,0,0.0
"TIMOB-24842",89,3.0,91,3.0,-2,0.0
"TIMOB-24840",94,3.0,93,3.0,1,0.0
"TIMOB-24839",54,-1.0,54,5.0,0,-6.0
"TIMOB-24838",74,5.0,74,5.0,0,0.0
"TIMOB-24836",117,5.0,117,5.0,0,0.0
"TIMOB-24834",72,2.0,65,2.0,7,0.0
"TIMOB-24833",85,5.0,85,5.0,0,0.0
"TIMOB-24832",72,5.0,72,5.0,0,0.0
"TIMOB-24831",125,5.0,124,5.0,1,0.0
"TIMOB-24830",441,-1.0,441,8.0,0,-9.0
"TIMOB-24829",1434,15.0,1426,15.0,8,0.0
"TIMOB-24828",102,5.0,98,5.0,4,0.0
"TIMOB-24827",77,5.0,77,5.0,0,0.0
"TIMOB-24825",79,3.0,79,3.0,0,0.0
"TIMOB-24822",70,3.0,72,3.0,-2,0.0
"TIMOB-24819",78,5.0,78,5.0,0,0.0
"TIMOB-24818",109,5.0,108,5.0,1,0.0
"TIMOB-24817",105,8.0,105,8.0,0,0.0
"TIMOB-24815",42,5.0,42,5.0,0,0.0
"TIMOB-24814",67,5.0,67,5.0,0,0.0
"TIMOB-24810",27,3.0,27,3.0,0,0.0
"TIMOB-24808",35,5.0,34,5.0,1,0.0
"TIMOB-24807",17,3.0,17,3.0,0,0.0
"TIMOB-24806",28,5.0,28,5.0,0,0.0
"TIMOB-24802",69,5.0,69,5.0,0,0.0
"TIMOB-24796",108,-1.0,108,8.0,0,-9.0
"TIMOB-24795",158,5.0,158,5.0,0,0.0
"TIMOB-24793",60,3.0,60,3.0,0,0.0
"TIMOB-24792",56,5.0,56,5.0,0,0.0
"TIMOB-24782",21,15.0,21,15.0,0,0.0
"TIMOB-24780",27,-1.0,27,5.0,0,-6.0
"TIMOB-24776",105,8.0,104,8.0,1,0.0
"TIMOB-24774",23,21.0,22,21.0,1,0.0
"TIMOB-24770",20,3.0,21,3.0,-1,0.0
"TIMOB-24769",41,-1.0,41,8.0,0,-9.0
"TIMOB-24766",17,8.0,17,8.0,0,0.0
"TIMOB-24765",14,13.0,14,13.0,0,0.0
"TIMOB-24761",147,8.0,147,"8.0",0,0.0
"TIMOB-24760",17,5.0,17,5.0,0,0.0
"TIMOB-24758",16,5.0,16,5.0,0,0.0
"TIMOB-24756",183,3.0,185,3.0,-2,0.0
"TIMOB-24752",20,3.0,20,3.0,0,0.0
"TIMOB-24751",59,3.0,59,3.0,0,0.0
"TIMOB-24750",17,3.0,17,"5.0",0,-2.0
"TIMOB-24749",17,5.0,17,5.0,0,0.0
"TIMOB-24745",39,3.0,39,3.0,0,0.0
"TIMOB-24741",250,3.0,53,3.0,197,0.0
"TIMOB-24738",26,2.0,24,2.0,2,0.0
"TIMOB-24734",99,-1.0,99,2.0,0,-3.0
"TIMOB-24733",67,-1.0,67,1.0,0,-2.0
"TIMOB-24731",38,-1.0,38,5.0,0,-6.0
"TIMOB-24730",39,3.0,39,3.0,0,0.0
"TIMOB-24729",37,3.0,37,3.0,0,0.0
"TIMOB-24728",147,2.0,147,2.0,0,0.0
"TIMOB-24723",34,-1.0,34,13.0,0,-14.0
"TIMOB-24718",37,3.0,37,3.0,0,0.0
"TIMOB-24717",39,3.0,39,3.0,0,0.0
"TIMOB-24710",210,8.0,209,8.0,1,0.0
"TIMOB-24707",159,5.0,140,5.0,19,0.0
"TIMOB-24703",97,2.0,118,2.0,-21,0.0
"TIMOB-24702",284,5.0,283,5.0,1,0.0
"TIMOB-24695",123,5.0,68,5.0,55,0.0
"TIMOB-24690",47,2.0,15,2.0,32,0.0
"TIMOB-24689",128,3.0,128,3.0,0,0.0
"TIMOB-24683",471,3.0,471,3.0,0,0.0
"TIMOB-24679",29,2.0,103,"5.0",-74,-3.0
"TIMOB-24672",78,8.0,78,8.0,0,0.0
"TIMOB-24671",57,8.0,57,8.0,0,0.0
"TIMOB-24669",23,13.0,26,13.0,-3,0.0
"TIMOB-24668",65,5.0,65,5.0,0,0.0
"TIMOB-24667",30,5.0,29,5.0,1,0.0
"TIMOB-24665",101,5.0,101,5.0,0,0.0
"TIMOB-24664",17,5.0,24,"3.0",-7,2.0
"TIMOB-24661",24,3.0,24,3.0,0,0.0
"TIMOB-24660",104,5.0,169,"8.0",-65,-3.0
"TIMOB-24659",38,1.0,38,1.0,0,0.0
"TIMOB-24657",209,5.0,208,5.0,1,0.0
"TIMOB-24656",150,5.0,131,5.0,19,0.0
"TIMOB-24655",52,5.0,51,5.0,1,0.0
"TIMOB-24654",107,8.0,107,8.0,0,0.0
"TIMOB-24651",25,3.0,24,3.0,1,0.0
"TIMOB-24647",59,3.0,59,3.0,0,0.0
"TIMOB-24646",55,5.0,55,5.0,0,0.0
"TIMOB-24644",65,13.0,65,"8.0",0,5.0
"TIMOB-24639",6,8.0,6,8.0,0,0.0
"TIMOB-24637",71,5.0,71,5.0,0,0.0
"TIMOB-24634",248,3.0,248,3.0,0,0.0
"TIMOB-24629",127,3.0,110,3.0,17,0.0
"TIMOB-24625",32,1.0,32,1.0,0,0.0
"TIMOB-24623",27,-1.0,27,3.0,0,-4.0
"TIMOB-24617",27,5.0,24,5.0,3,0.0
"TIMOB-24615",215,5.0,215,5.0,0,0.0
"TIMOB-24611",84,8.0,85,8.0,-1,0.0
"TIMOB-24608",636,5.0,636,5.0,0,0.0
"TIMOB-24607",22,-1.0,22,1.0,0,-2.0
"TIMOB-24605",135,7.0,117,"5.0",18,2.0
"TIMOB-24603",114,8.0,114,8.0,0,0.0
"TIMOB-24595",77,8.0,77,8.0,0,0.0
"TIMOB-24594",122,5.0,122,5.0,0,0.0
"TIMOB-24591",42,5.0,42,5.0,0,0.0
"TIMOB-24583",87,3.0,87,3.0,0,0.0
"TIMOB-24582",64,13.0,66,13.0,-2,0.0
"TIMOB-24580",191,2.0,191,2.0,0,0.0
"TIMOB-24579",12,-1.0,12,1.0,0,-2.0
"TIMOB-24569",39,3.0,39,3.0,0,0.0
"TIMOB-24567",64,-1.0,64,5.0,0,-6.0
"TIMOB-24565",200,3.0,198,3.0,2,0.0
"TIMOB-24561",123,5.0,123,5.0,0,0.0
"TIMOB-24560",53,5.0,53,5.0,0,0.0
"TIMOB-24558",39,1.0,39,1.0,0,0.0
"TIMOB-24554",48,3.0,48,3.0,0,0.0
"TIMOB-24539",166,1.0,91,1.0,75,0.0
"TIMOB-24532",53,3.0,53,3.0,0,0.0
"TIMOB-24531",71,3.0,71,3.0,0,0.0
"TIMOB-24527",22,8.0,22,8.0,0,0.0
"TIMOB-24525",23,5.0,23,5.0,0,0.0
"TIMOB-24504",10,5.0,10,5.0,0,0.0
"TIMOB-24503",19,5.0,19,5.0,0,0.0
"TIMOB-24497",177,8.0,177,8.0,0,0.0
"TIMOB-24495",50,3.0,50,3.0,0,0.0
"TIMOB-24483",55,13.0,55,13.0,0,0.0
"TIMOB-24480",475,5.0,475,5.0,0,0.0
"TIMOB-24479",144,5.0,32,5.0,112,0.0
"TIMOB-24478",28,5.0,27,5.0,1,0.0
"TIMOB-24473",22,5.0,18,5.0,4,0.0
"TIMOB-24470",61,3.0,61,3.0,0,0.0
"TIMOB-24465",44,3.0,35,3.0,9,0.0
"TIMOB-24459",139,5.0,139,5.0,0,0.0
"TIMOB-24455",69,8.0,69,8.0,0,0.0
"TIMOB-24454",141,13.0,141,13.0,0,0.0
"TIMOB-24453",70,-1.0,70,3.0,0,-4.0
"TIMOB-24451",57,3.0,57,3.0,0,0.0
"TIMOB-24448",74,5.0,73,5.0,1,0.0
"TIMOB-24446",90,5.0,74,5.0,16,0.0
"TIMOB-24443",91,8.0,91,8.0,0,0.0
"TIMOB-24442",72,5.0,73,5.0,-1,0.0
"TIMOB-24441",21,5.0,21,5.0,0,0.0
"TIMOB-24438",8,3.0,8,3.0,0,0.0
"TIMOB-24429",42,3.0,42,3.0,0,0.0
"TIMOB-24428",84,2.0,15,2.0,69,0.0
"TIMOB-24426",75,1.0,75,1.0,0,0.0
"TIMOB-24423",158,8.0,158,8.0,0,0.0
"TIMOB-24422",110,5.0,110,"5.0",0,0.0
"TIMOB-24418",86,5.0,86,5.0,0,0.0
"TIMOB-24417",53,5.0,53,5.0,0,0.0
"TIMOB-24413",58,2.0,58,2.0,0,0.0
"TIMOB-24409",12,13.0,12,13.0,0,0.0
"TIMOB-24407",41,2.0,45,2.0,-4,0.0
"TIMOB-24402",59,5.0,59,5.0,0,0.0
"TIMOB-24401",79,5.0,79,5.0,0,0.0
"TIMOB-24400",104,5.0,104,5.0,0,0.0
"TIMOB-24399",39,3.0,42,3.0,-3,0.0
"TIMOB-24398",15,5.0,15,5.0,0,0.0
"TIMOB-24397",200,5.0,200,5.0,0,0.0
"TIMOB-24386",89,5.0,89,5.0,0,0.0
"TIMOB-24385",29,5.0,14,5.0,15,0.0
"TIMOB-24382",73,5.0,73,5.0,0,0.0
"TIMOB-24378",31,8.0,30,"8.0",1,0.0
"TIMOB-24372",20,5.0,20,5.0,0,0.0
"TIMOB-24371",59,3.0,59,3.0,0,0.0
"TIMOB-24367",326,3.0,326,3.0,0,0.0
"TIMOB-24364",76,13.0,75,"13.0",1,0.0
"TIMOB-24363",25,3.0,25,3.0,0,0.0
"TIMOB-24361",35,-1.0,35,"1.0",0,-2.0
"TIMOB-24356",15,-1.0,15,"2.0",0,-3.0
"TIMOB-24352",59,2.0,58,"2.0",1,0.0
"TIMOB-24349",178,8.0,176,8.0,2,0.0
"TIMOB-24347",302,8.0,301,8.0,1,0.0
"TIMOB-24344",76,1.0,76,1.0,0,0.0
"TIMOB-24337",86,2.0,82,2.0,4,0.0
"TIMOB-24336",80,3.0,80,3.0,0,0.0
"TIMOB-24331",73,5.0,49,5.0,24,0.0
"TIMOB-24328",61,5.0,61,"6.0",0,-1.0
"TIMOB-24327",17,-1.0,17,5.0,0,-6.0
"TIMOB-24325",99,3.0,16,3.0,83,0.0
"TIMOB-24319",190,5.0,190,5.0,0,0.0
"TIMOB-24317",95,8.0,93,8.0,2,0.0
"TIMOB-24316",66,5.0,66,5.0,0,0.0
"TIMOB-24314",30,2.0,30,2.0,0,0.0
"TIMOB-24311",84,2.0,84,2.0,0,0.0
"TIMOB-24308",112,3.0,106,3.0,6,0.0
"TIMOB-24304",56,3.0,56,3.0,0,0.0
"TIMOB-24300",113,2.0,109,2.0,4,0.0
"TIMOB-24299",73,8.0,73,8.0,0,0.0
"TIMOB-24297",2361,8.0,2359,"8.0",2,0.0
"TIMOB-24290",86,1.0,86,1.0,0,0.0
"TIMOB-24285",1221,3.0,1221,3.0,0,0.0
"TIMOB-24283",46,21.0,98,21.0,-52,0.0
"TIMOB-24282",98,8.0,94,8.0,4,0.0
"TIMOB-24277",119,5.0,115,5.0,4,0.0
"TIMOB-24268",27,5.0,27,5.0,0,0.0
"TIMOB-24266",77,15.0,74,"15.0",3,0.0
"TIMOB-24265",545,5.0,545,5.0,0,0.0
"TIMOB-24262",176,3.0,197,3.0,-21,0.0
"TIMOB-24261",40,2.0,40,2.0,0,0.0
"TIMOB-24259",71,2.0,196,2.0,-125,0.0
"TIMOB-24256",171,8.0,170,8.0,1,0.0
"TIMOB-24254",185,2.0,156,2.0,29,0.0
"TIMOB-24253",72,3.0,72,3.0,0,0.0
"TIMOB-24252",18,5.0,49,5.0,-31,0.0
"TIMOB-24250",108,5.0,105,5.0,3,0.0
"TIMOB-24249",149,1.0,149,1.0,0,0.0
"TIMOB-24246",14,2.0,14,2.0,0,0.0
"TIMOB-24245",30,5.0,30,5.0,0,0.0
"TIMOB-24244",2675,5.0,2675,5.0,0,0.0
"TIMOB-24243",79,8.0,79,8.0,0,0.0
"TIMOB-24241",53,5.0,66,5.0,-13,0.0
"TIMOB-24239",18,5.0,18,5.0,0,0.0
"TIMOB-24237",46,3.0,47,3.0,-1,0.0
"TIMOB-24232",25,5.0,25,5.0,0,0.0
"TIMOB-24231",21,5.0,21,5.0,0,0.0
"TIMOB-24226",265,3.0,265,3.0,0,0.0
"TIMOB-24225",55,3.0,55,3.0,0,0.0
"TIMOB-24223",91,8.0,93,8.0,-2,0.0
"TIMOB-24222",54,5.0,53,5.0,1,0.0
"TIMOB-24219",80,5.0,76,5.0,4,0.0
"TIMOB-24218",47,13.0,45,"13.0",2,0.0
"TIMOB-24211",18,5.0,18,5.0,0,0.0
"TIMOB-24210",24,1.0,24,1.0,0,0.0
"TIMOB-24209",435,5.0,434,5.0,1,0.0
"TIMOB-24208",66,5.0,63,"5.0",3,0.0
"TIMOB-24206",98,5.0,97,"5.0",1,0.0
"TIMOB-24205",141,2.0,104,2.0,37,0.0
"TIMOB-24204",41,5.0,35,5.0,6,0.0
"TIMOB-24192",94,3.0,94,3.0,0,0.0
"TIMOB-24189",59,8.0,54,8.0,5,0.0
"TIMOB-24185",48,5.0,48,5.0,0,0.0
"TIMOB-24183",35,8.0,32,8.0,3,0.0
"TIMOB-24181",79,8.0,79,8.0,0,0.0
"TIMOB-24177",262,5.0,261,5.0,1,0.0
"TIMOB-24176",297,5.0,302,5.0,-5,0.0
"TIMOB-24175",122,5.0,123,5.0,-1,0.0
"TIMOB-24174",42,3.0,33,3.0,9,0.0
"TIMOB-24165",36,5.0,36,5.0,0,0.0
"TIMOB-24164",52,5.0,52,5.0,0,0.0
"TIMOB-24161",202,5.0,197,5.0,5,0.0
"TIMOB-24159",180,1.0,180,1.0,0,0.0
"TIMOB-24158",66,5.0,64,5.0,2,0.0
"TIMOB-24157",36,5.0,34,5.0,2,0.0
"TIMOB-24154",89,1.0,89,1.0,0,0.0
"TIMOB-24153",18,-1.0,18,2.0,0,-3.0
"TIMOB-24149",32,2.0,32,2.0,0,0.0
"TIMOB-24147",42,5.0,42,5.0,0,0.0
"TIMOB-24142",70,5.0,68,5.0,2,0.0
"TIMOB-24141",79,5.0,78,5.0,1,0.0
"TIMOB-24140",37,2.0,37,2.0,0,0.0
"TIMOB-24139",41,2.0,26,2.0,15,0.0
"TIMOB-24138",276,3.0,277,3.0,-1,0.0
"TIMOB-24136",133,13.0,133,13.0,0,0.0
"TIMOB-24135",124,5.0,124,5.0,0,0.0
"TIMOB-24134",123,5.0,123,5.0,0,0.0
"TIMOB-24132",100,5.0,100,5.0,0,0.0
"TIMOB-24130",156,5.0,156,5.0,0,0.0
"TIMOB-24128",47,2.0,47,2.0,0,0.0
"TIMOB-24127",422,1.0,422,1.0,0,0.0
"TIMOB-24126",78,5.0,78,5.0,0,0.0
"TIMOB-24125",104,5.0,104,5.0,0,0.0
"TIMOB-24124",127,5.0,127,5.0,0,0.0
"TIMOB-24117",22,2.0,22,2.0,0,0.0
"TIMOB-24116",102,5.0,89,5.0,13,0.0
"TIMOB-24110",37,3.0,36,3.0,1,0.0
"TIMOB-24104",87,5.0,87,5.0,0,0.0
"TIMOB-24103",111,5.0,111,5.0,0,0.0
"TIMOB-24102",79,8.0,79,8.0,0,0.0
"TIMOB-24101",25,8.0,25,8.0,0,0.0
"TIMOB-24099",60,13.0,60,13.0,0,0.0
"TIMOB-24098",46,8.0,46,"8.0",0,0.0
"TIMOB-24097",58,8.0,58,8.0,0,0.0
"TIMOB-24095",116,3.0,115,3.0,1,0.0
"TIMOB-24093",54,13.0,34,13.0,20,0.0
"TIMOB-24091",76,2.0,76,2.0,0,0.0
"TIMOB-24088",145,5.0,145,5.0,0,0.0
"TIMOB-24086",45,5.0,10,"3.0",35,2.0
"TIMOB-24085",58,2.0,52,2.0,6,0.0
"TIMOB-24083",58,8.0,58,8.0,0,0.0
"TIMOB-24082",106,5.0,106,5.0,0,0.0
"TIMOB-24072",103,2.0,101,2.0,2,0.0
"TIMOB-24071",64,1.0,18,1.0,46,0.0
"TIMOB-24069",92,13.0,89,13.0,3,0.0
"TIMOB-24065",64,2.0,64,2.0,0,0.0
"TIMOB-24063",38,5.0,38,5.0,0,0.0
"TIMOB-24061",66,1.0,66,1.0,0,0.0
"TIMOB-24059",133,2.0,133,2.0,0,0.0
"TIMOB-24058",120,5.0,121,5.0,-1,0.0
"TIMOB-24057",47,3.0,47,3.0,0,0.0
"TIMOB-24056",45,5.0,45,5.0,0,0.0
"TIMOB-24055",338,5.0,338,5.0,0,0.0
"TIMOB-24053",108,3.0,107,3.0,1,0.0
"TIMOB-24052",69,3.0,69,3.0,0,0.0
"TIMOB-24051",119,5.0,119,5.0,0,0.0
"TIMOB-24050",29,5.0,28,5.0,1,0.0
"TIMOB-24048",133,5.0,133,5.0,0,0.0
"TIMOB-24041",26,1.0,26,1.0,0,0.0
"TIMOB-24040",402,1.0,396,1.0,6,0.0
"TIMOB-24039",493,3.0,493,3.0,0,0.0
"TIMOB-24034",302,5.0,300,5.0,2,0.0
"TIMOB-24030",88,2.0,86,2.0,2,0.0
"TIMOB-24028",62,1.0,62,1.0,0,0.0
"TIMOB-24027",61,-1.0,61,5.0,0,-6.0
"TIMOB-24023",71,1.0,71,1.0,0,0.0
"TIMOB-24022",18,5.0,18,5.0,0,0.0
"TIMOB-24021",26,5.0,26,5.0,0,0.0
"TIMOB-24019",45,5.0,45,5.0,0,0.0
"TIMOB-24018",78,2.0,78,2.0,0,0.0
"TIMOB-24017",90,5.0,90,5.0,0,0.0
"TIMOB-24012",852,8.0,855,8.0,-3,0.0
"TIMOB-24011",54,5.0,54,5.0,0,0.0
"TIMOB-24010",16,3.0,16,3.0,0,0.0
"TIMOB-24007",19,1.0,19,1.0,0,0.0
"TIMOB-24005",130,2.0,129,2.0,1,0.0
"TIMOB-23999",98,3.0,98,3.0,0,0.0
"TIMOB-23998",24,5.0,24,5.0,0,0.0
"TIMOB-23997",70,5.0,70,5.0,0,0.0
"TIMOB-23994",79,3.0,72,3.0,7,0.0
"TIMOB-23992",66,5.0,66,"5.0",0,0.0
"TIMOB-23991",16,2.0,22,2.0,-6,0.0
"TIMOB-23989",66,5.0,67,5.0,-1,0.0
"TIMOB-23984",32,5.0,32,5.0,0,0.0
"TIMOB-23983",63,8.0,57,8.0,6,0.0
"TIMOB-23978",37,2.0,37,2.0,0,0.0
"TIMOB-23977",42,3.0,42,3.0,0,0.0
"TIMOB-23976",75,5.0,75,5.0,0,0.0
"TIMOB-23974",199,-1.0,199,3.0,0,-4.0
"TIMOB-23973",136,8.0,85,8.0,51,0.0
"TIMOB-23969",19,5.0,19,5.0,0,0.0
"TIMOB-23968",87,1.0,77,1.0,10,0.0
"TIMOB-23967",475,5.0,473,5.0,2,0.0
"TIMOB-23966",137,3.0,137,"3.0",0,0.0
"TIMOB-23964",48,2.0,48,2.0,0,0.0
"TIMOB-23960",63,1.0,41,1.0,22,0.0
"TIMOB-23958",19,5.0,13,5.0,6,0.0
"TIMOB-23956",58,2.0,58,2.0,0,0.0
"TIMOB-23946",58,2.0,58,2.0,0,0.0
"TIMOB-23941",160,2.0,160,2.0,0,0.0
"TIMOB-23940",38,1.0,35,1.0,3,0.0
"TIMOB-23938",267,5.0,267,5.0,0,0.0
"TIMOB-23937",186,5.0,186,5.0,0,0.0
"TIMOB-23936",167,5.0,167,5.0,0,0.0
"TIMOB-23935",166,3.0,166,3.0,0,0.0
"TIMOB-23934",323,5.0,322,5.0,1,0.0
"TIMOB-23931",281,8.0,281,8.0,0,0.0
"TIMOB-23930",177,5.0,173,5.0,4,0.0
"TIMOB-23926",43,3.0,43,3.0,0,0.0
"TIMOB-23925",256,13.0,258,13.0,-2,0.0
"TIMOB-23924",90,2.0,90,2.0,0,0.0
"TIMOB-23923",59,3.0,59,3.0,0,0.0
"TIMOB-23920",21,1.0,21,1.0,0,0.0
"TIMOB-23916",204,2.0,204,2.0,0,0.0
"TIMOB-23912",94,5.0,93,5.0,1,0.0
"TIMOB-23911",30,8.0,30,8.0,0,0.0
"TIMOB-23908",25,3.0,24,3.0,1,0.0
"TIMOB-23907",48,-1.0,48,3.0,0,-4.0
"TIMOB-23903",30,13.0,30,13.0,0,0.0
"TIMOB-23901",725,8.0,725,8.0,0,0.0
"TIMOB-23900",40,2.0,40,2.0,0,0.0
"TIMOB-23899",44,3.0,43,3.0,1,0.0
"TIMOB-23898",224,1.0,227,"1.0",-3,0.0
"TIMOB-23897",30,2.0,29,2.0,1,0.0
"TIMOB-23896",18,3.0,18,3.0,0,0.0
"TIMOB-23895",76,3.0,76,3.0,0,0.0
"TIMOB-23894",129,13.0,129,13.0,0,0.0
"TIMOB-23891",29,5.0,27,5.0,2,0.0
"TIMOB-23890",218,13.0,218,13.0,0,0.0
"TIMOB-23888",46,3.0,50,3.0,-4,0.0
"TIMOB-23887",72,-1.0,72,8.0,0,-9.0
"TIMOB-23885",96,8.0,96,8.0,0,0.0
"TIMOB-23881",25,3.0,25,3.0,0,0.0
"TIMOB-23880",54,5.0,54,5.0,0,0.0
"TIMOB-23879",70,5.0,70,5.0,0,0.0
"TIMOB-23878",1706,3.0,1706,3.0,0,0.0
"TIMOB-23877",43,3.0,43,3.0,0,0.0
"TIMOB-23875",96,5.0,96,5.0,0,0.0
"TIMOB-23874",43,1.0,43,1.0,0,0.0
"TIMOB-23873",11,1.0,11,1.0,0,0.0
"TIMOB-23872",52,2.0,52,2.0,0,0.0
"TIMOB-23871",93,8.0,93,8.0,0,0.0
