"EB","LINK","OB","STEP","TASK","created","has_ATTACHMENT","has_CODE","has_STACK","has_TESTCASE","issue_key","issuetype"
0,0,0,0,0,"2012-03-08T10:20:51.000+0000",False,False,False,False,"BAM-11170","Story"
0,0,0,0,0,"2012-03-06T02:56:57.000+0000",False,False,False,False,"BAM-11132","Bug"
0,0,0,0,0,"2012-03-05T22:30:11.000+0000",True,False,False,False,"BAM-11128","Bug"
0,0,0,0,0,"2012-03-05T04:53:18.000+0000",False,False,False,False,"BAM-11118","Story"
0,0,0,0,0,"2012-03-05T04:53:06.000+0000",False,False,False,False,"BAM-11117","Story"
0,0,0,0,0,"2012-03-05T04:52:50.000+0000",False,False,False,False,"BAM-11116","Story"
0,0,0,0,0,"2012-02-27T00:16:28.000+0000",False,False,False,False,"BAM-10997","Task"
0,0,0,0,0,"2012-02-20T21:11:32.000+0000",False,False,False,False,"BAM-10945","Bug"
0,1,0,0,0,"2012-02-20T04:00:22.000+0000",True,False,False,False,"BAM-10940","Bug"
0,6,0,0,14,"2012-02-13T23:09:36.000+0000",False,True,True,False,"BAM-10890","Bug"
0,1,0,0,0,"2012-02-13T04:39:07.000+0000",False,False,False,False,"BAM-10882","Story"
0,0,0,0,0,"2012-02-13T00:07:10.000+0000",True,False,False,False,"BAM-10870","Story"
0,0,0,0,0,"2012-01-24T05:35:16.000+0000",False,False,False,False,"BAM-10693","Story"
0,0,0,0,0,"2012-01-20T09:14:43.000+0000",False,True,False,False,"BAM-10677","Bug"
0,0,0,0,0,"2012-01-18T12:59:54.000+0000",False,False,True,False,"BAM-10656","Bug"
0,0,0,0,0,"2012-01-18T00:08:19.000+0000",False,False,False,False,"BAM-10651","Bug"
0,0,0,0,0,"2012-01-13T03:32:36.000+0000",False,False,False,False,"BAM-10613","Story"
0,0,0,0,0,"2011-12-21T22:07:47.000+0000",False,False,False,False,"BAM-10503","Story"
0,0,0,0,0,"2011-11-24T03:25:30.000+0000",False,False,False,False,"BAM-10254","Bug"
0,0,0,2,0,"2011-11-14T00:02:08.000+0000",False,False,False,False,"BAM-10171","Bug"
0,0,0,0,0,"2011-11-03T00:16:58.000+0000",False,False,False,False,"BAM-10108","Story"
0,0,0,0,0,"2011-11-02T23:53:10.000+0000",False,False,False,False,"BAM-10107","Story"
0,0,0,0,0,"2011-11-02T23:35:25.000+0000",False,False,False,False,"BAM-10106","Story"
0,0,0,0,0,"2011-11-02T20:00:44.000+0000",False,False,False,False,"BAM-10105","Bug"
0,1,0,0,0,"2011-11-02T15:24:09.000+0000",False,False,False,False,"BAM-10104","Bug"
0,0,0,0,1,"2011-11-02T05:10:23.000+0000",False,False,False,False,"BAM-10101","Story"
