"issue_key","issuetype","created","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK"
"MESOS-9517","Bug","2019-01-09T16:49:01.000+0000",0,0,0,True,False,False,8,False,0
"MESOS-9510","Improvement","2019-01-07T04:48:06.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9508","Bug","2019-01-03T07:50:52.000+0000",0,0,0,True,True,False,0,False,1
"MESOS-9507","Bug","2019-01-02T22:17:22.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9506","Bug","2019-01-02T16:30:11.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9505","Bug","2019-01-02T07:03:37.000+0000",0,0,0,True,False,False,1,False,0
"MESOS-9504","Improvement","2018-12-31T18:53:19.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-9502","Bug","2018-12-28T06:17:31.000+0000",0,0,0,False,False,False,9,False,0
"MESOS-9501","Bug","2018-12-27T01:51:15.000+0000",0,0,0,False,False,False,0,False,2
"MESOS-9495","Bug","2018-12-20T22:17:38.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9486","Improvement","2018-12-18T06:03:17.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9480","Bug","2018-12-14T18:59:05.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-9479","Bug","2018-12-14T14:00:02.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9477","Task","2018-12-13T18:42:16.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9474","Bug","2018-12-12T20:10:47.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-9473","Task","2018-12-11T22:24:17.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-9472","Task","2018-12-11T22:23:04.000+0000",0,0,0,True,False,False,3,False,0
"MESOS-9471","Task","2018-12-11T22:19:52.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9469","Bug","2018-12-11T12:59:31.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9434","Bug","2018-12-01T03:47:51.000+0000",0,0,0,True,False,False,2,False,0
"MESOS-9419","Bug","2018-11-26T23:21:23.000+0000",0,0,0,True,True,False,0,False,3
"MESOS-9411","Bug","2018-11-21T13:46:03.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-9409","Task","2018-11-20T17:11:26.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9396","Task","2018-11-16T12:50:44.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9392","Task","2018-11-15T15:26:29.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9384","Improvement","2018-11-13T09:49:01.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9366","Bug","2018-11-01T03:10:16.000+0000",0,0,0,True,False,True,22,False,1
"MESOS-9362","Bug","2018-10-29T22:49:03.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9358","Bug","2018-10-26T23:34:47.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9357","Bug","2018-10-25T21:35:25.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9356","Task","2018-10-25T16:54:14.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-9334","Bug","2018-10-19T10:02:09.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9333","Task","2018-10-18T17:10:41.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9332","Bug","2018-10-18T08:30:57.000+0000",0,0,0,False,False,False,0,False,3
"MESOS-9331","Bug","2018-10-17T20:44:44.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-9325","Bug","2018-10-16T23:12:26.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9324","Bug","2018-10-16T21:52:35.000+0000",0,0,0,False,False,False,3,False,0
"MESOS-9321","Task","2018-10-16T04:40:50.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9318","Task","2018-10-15T20:38:52.000+0000",0,0,0,True,False,False,7,False,0
"MESOS-9317","Bug","2018-10-15T13:03:47.000+0000",0,0,0,True,True,False,0,False,31
"MESOS-9315","Improvement","2018-10-15T09:00:54.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9305","Improvement","2018-10-10T02:55:12.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9295","Bug","2018-10-05T00:35:49.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9293","Bug","2018-10-04T17:56:01.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-9292","Improvement","2018-10-04T15:23:01.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9283","Bug","2018-10-02T05:51:58.000+0000",0,0,0,False,False,False,0,True,0
"MESOS-9281","Bug","2018-10-01T22:05:41.000+0000",0,0,0,True,False,False,2,False,0
"MESOS-9278","Task","2018-09-28T22:27:48.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9275","Task","2018-09-27T19:17:53.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9274","Bug","2018-09-27T14:22:39.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9270","Task","2018-09-27T00:00:20.000+0000",0,0,0,False,False,False,0,False,4
"MESOS-9265","Task","2018-09-26T13:34:58.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-9258","Improvement","2018-09-26T00:13:40.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9231","Bug","2018-09-13T23:35:32.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-9228","Bug","2018-09-12T21:00:48.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9225","Bug","2018-09-10T14:51:21.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9224","Improvement","2018-09-10T13:46:18.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9222","Bug","2018-09-09T17:01:17.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-9210","Bug","2018-09-05T21:17:23.000+0000",0,0,0,False,False,False,0,False,3
"MESOS-9193","Bug","2018-08-30T04:36:33.000+0000",0,0,0,False,False,False,2,False,2
"MESOS-9187","Bug","2018-08-28T19:44:22.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9185","Bug","2018-08-27T15:11:52.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9179","Bug","2018-08-23T08:13:44.000+0000",0,0,0,True,True,False,0,False,0
"MESOS-9177","Bug","2018-08-22T14:34:22.000+0000",0,0,0,True,True,False,0,False,0
"MESOS-9170","Bug","2018-08-21T12:51:51.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-9164","Bug","2018-08-17T18:01:10.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9163","Bug","2018-08-17T17:16:25.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9158","Improvement","2018-08-16T16:20:16.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9156","Bug","2018-08-15T12:35:11.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9154","Bug","2018-08-14T16:05:41.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9151","Bug","2018-08-10T22:41:18.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-9149","Bug","2018-08-10T21:34:47.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9147","Bug","2018-08-10T00:44:34.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-9146","Bug","2018-08-09T18:42:46.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9144","Bug","2018-08-09T17:24:40.000+0000",0,0,0,True,False,False,0,True,1
"MESOS-9143","Bug","2018-08-09T14:26:53.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9137","Bug","2018-08-06T17:12:20.000+0000",0,0,0,True,False,False,1,False,0
"MESOS-9130","Bug","2018-08-02T22:55:53.000+0000",0,0,0,True,False,False,0,True,1
"MESOS-9129","Improvement","2018-08-02T01:12:56.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-9125","Bug","2018-08-01T19:04:29.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-9124","Bug","2018-07-31T18:04:24.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9122","Improvement","2018-07-31T13:25:14.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9106","Task","2018-07-23T13:42:41.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9105","Task","2018-07-23T13:07:03.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9104","Improvement","2018-07-20T23:21:50.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-9099","Task","2018-07-20T19:04:22.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-9094","Bug","2018-07-19T07:31:58.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9089","Bug","2018-07-18T20:21:06.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-9086","Improvement","2018-07-18T17:57:40.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-9070","Task","2018-07-11T21:35:54.000+0000",0,0,0,True,False,False,86,False,0
"MESOS-9066","Task","2018-07-10T03:18:35.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-9056","Bug","2018-07-08T00:36:03.000+0000",0,0,0,True,False,False,2,False,1
"MESOS-9055","Improvement","2018-07-06T23:08:16.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9049","Bug","2018-07-03T20:08:31.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9039","Bug","2018-06-29T01:40:49.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-9038","Bug","2018-06-28T23:36:16.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-9035","Task","2018-06-28T16:30:34.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9034","Task","2018-06-28T15:37:56.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9033","Task","2018-06-28T15:02:24.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9032","Task","2018-06-28T14:48:22.000+0000",0,0,0,False,False,False,3,False,0
"MESOS-9027","Bug","2018-06-25T22:23:22.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9025","Bug","2018-06-24T03:13:09.000+0000",1,0,0,True,False,False,1,False,0
"MESOS-9015","Improvement","2018-06-21T01:03:47.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9014","Bug","2018-06-20T22:07:22.000+0000",0,0,0,False,False,False,0,True,0
"MESOS-9010","Bug","2018-06-20T03:09:46.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-9009","Task","2018-06-19T18:51:44.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-9008","Bug","2018-06-19T16:49:05.000+0000",0,0,0,True,False,False,0,False,6
"MESOS-8995","Task","2018-06-14T20:03:35.000+0000",0,0,0,False,False,False,4,False,0
"MESOS-8989","Improvement","2018-06-13T23:16:06.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8987","Bug","2018-06-12T22:46:00.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-8985","Bug","2018-06-07T23:02:58.000+0000",0,0,0,True,True,False,0,True,0
"MESOS-8975","Task","2018-06-04T14:10:28.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8963","Bug","2018-05-28T15:58:02.000+0000",0,0,0,True,True,False,0,False,0
"MESOS-8961","Task","2018-05-28T10:48:57.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8957","Task","2018-05-25T15:32:15.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8947","Improvement","2018-05-24T01:10:13.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8945","Bug","2018-05-23T18:29:02.000+0000",0,0,0,True,True,False,17,False,0
"MESOS-8943","Task","2018-05-22T23:12:18.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8942","Task","2018-05-22T20:57:02.000+0000",0,0,0,False,False,False,0,False,2
"MESOS-8936","Task","2018-05-19T00:46:39.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8932","Bug","2018-05-17T22:04:20.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8924","Improvement","2018-05-16T18:43:31.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8921","Bug","2018-05-16T05:23:24.000+0000",0,0,0,True,False,False,3,False,1
"MESOS-8917","Bug","2018-05-15T11:51:51.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8911","Improvement","2018-05-14T16:28:21.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8907","Task","2018-05-11T04:08:35.000+0000",0,0,0,True,False,False,0,False,3
"MESOS-8906","Bug","2018-05-11T03:23:09.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8892","Bug","2018-05-08T02:16:44.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-8880","Improvement","2018-05-04T00:42:20.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8876","Bug","2018-05-03T04:20:25.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-8874","Bug","2018-05-03T00:14:10.000+0000",0,0,0,True,False,False,0,True,1
"MESOS-8873","Bug","2018-05-03T00:08:48.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-8872","Bug","2018-05-03T00:04:53.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-8870","Bug","2018-05-02T14:34:09.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8866","Bug","2018-05-02T10:31:11.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8865","Bug","2018-05-02T08:58:28.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8849","Task","2018-04-26T17:51:16.000+0000",0,0,0,False,False,False,3,False,0
"MESOS-8848","Task","2018-04-26T17:49:05.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8847","Task","2018-04-26T17:48:08.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8845","Task","2018-04-26T17:44:50.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8844","Task","2018-04-26T17:43:56.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8843","Task","2018-04-26T17:43:15.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8838","Bug","2018-04-25T11:15:34.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8837","Bug","2018-04-25T10:54:37.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8836","Bug","2018-04-25T10:53:02.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8835","Bug","2018-04-25T09:30:28.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8829","Improvement","2018-04-24T15:27:32.000+0000",0,0,0,False,False,False,0,False,2
"MESOS-8825","Task","2018-04-24T01:59:00.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8819","Task","2018-04-23T11:39:12.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8818","Bug","2018-04-23T09:07:47.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8814","Task","2018-04-20T13:09:12.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8813","Task","2018-04-20T13:04:15.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8810","Task","2018-04-20T07:54:47.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8798","Improvement","2018-04-17T17:28:37.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8787","Bug","2018-04-14T01:02:51.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8784","Bug","2018-04-12T23:41:29.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8783","Bug","2018-04-12T23:39:35.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8782","Bug","2018-04-12T23:37:09.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8781","Bug","2018-04-12T23:34:33.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8777","Task","2018-04-12T01:45:40.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8774","Task","2018-04-11T11:35:13.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8772","Improvement","2018-04-10T23:30:54.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8770","Task","2018-04-10T15:01:39.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8742","Bug","2018-03-27T23:26:18.000+0000",0,0,0,True,False,False,2,False,0
"MESOS-8741","Bug","2018-03-27T20:30:39.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8737","Task","2018-03-27T17:02:04.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8736","Task","2018-03-27T16:34:57.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8735","Task","2018-03-27T15:32:47.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8734","Task","2018-03-27T15:28:48.000+0000",0,0,0,False,False,False,0,False,2
"MESOS-8733","Bug","2018-03-27T15:03:42.000+0000",0,0,0,True,False,False,113,False,1
"MESOS-8732","Task","2018-03-27T12:58:57.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8728","Improvement","2018-03-23T16:28:29.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8724","Bug","2018-03-22T15:45:33.000+0000",0,0,0,True,False,False,1,False,1
"MESOS-8719","Bug","2018-03-22T09:04:25.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8717","Task","2018-03-22T01:04:02.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8702","Improvement","2018-03-21T02:29:27.000+0000",0,0,0,True,False,False,0,False,8
"MESOS-8698","Task","2018-03-19T23:58:12.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8697","Task","2018-03-19T23:36:38.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8678","Task","2018-03-15T17:31:42.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8657","Task","2018-03-09T19:17:14.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8656","Improvement","2018-03-09T08:32:22.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8653","Task","2018-03-09T02:26:02.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8650","Task","2018-03-09T01:57:31.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8647","Bug","2018-03-08T16:26:28.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8640","Improvement","2018-03-06T02:04:30.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8620","Bug","2018-02-28T00:31:07.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8613","Bug","2018-02-26T21:45:13.000+0000",0,0,0,True,False,False,2,True,0
"MESOS-8605","Bug","2018-02-23T23:21:20.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-8604","Bug","2018-02-23T21:55:23.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8601","Bug","2018-02-22T19:07:43.000+0000",0,0,0,True,True,False,0,False,2
"MESOS-8598","Bug","2018-02-20T18:40:29.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8576","Improvement","2018-02-13T08:15:36.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8575","Improvement","2018-02-13T08:11:11.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8574","Improvement","2018-02-13T08:01:01.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8573","Improvement","2018-02-13T07:55:33.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8569","Task","2018-02-12T22:06:58.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8567","Task","2018-02-10T02:31:25.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8565","Bug","2018-02-10T00:44:28.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8551","Bug","2018-02-07T17:47:10.000+0000",0,0,0,False,False,True,0,False,0
"MESOS-8548","Bug","2018-02-06T05:24:19.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8546","Bug","2018-02-05T19:39:28.000+0000",0,0,0,True,True,False,0,False,0
"MESOS-8545","Bug","2018-02-05T19:07:49.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-8539","Task","2018-02-02T22:39:52.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8536","Bug","2018-02-02T14:05:44.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8530","Bug","2018-02-01T21:43:53.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8528","Task","2018-02-01T18:43:04.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8514","Bug","2018-01-31T01:33:05.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8513","Bug","2018-01-31T00:51:10.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8512","Bug","2018-01-30T23:29:03.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8497","Bug","2018-01-26T19:27:39.000+0000",1,0,0,True,False,False,0,True,0
"MESOS-8492","Bug","2018-01-25T22:09:42.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8489","Bug","2018-01-25T12:19:09.000+0000",1,0,0,True,False,False,0,True,7
"MESOS-8488","Improvement","2018-01-25T01:16:44.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8487","Task","2018-01-25T00:35:00.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8484","Bug","2018-01-24T18:07:38.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8483","Bug","2018-01-24T14:25:03.000+0000",0,0,0,True,True,False,1,False,1
"MESOS-8480","Bug","2018-01-23T21:33:57.000+0000",0,0,0,True,False,False,2,True,2
"MESOS-8474","Bug","2018-01-22T20:47:47.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-8473","Task","2018-01-22T13:50:56.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8470","Bug","2018-01-20T02:12:34.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8469","Bug","2018-01-20T01:31:41.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8468","Bug","2018-01-19T21:59:21.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8467","Bug","2018-01-19T18:04:33.000+0000",0,0,0,True,False,False,0,False,1
