"issue_key","issuetype","created","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK"
"TISTUD-8729","Improvement","2017-03-16T23:05:28.000+0000",0,0,0,True,False,False,0,False,0
"TISTUD-8718","Improvement","2017-02-22T17:43:48.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-8714","Improvement","2017-02-14T17:20:21.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-8713","Improvement","2017-02-14T16:14:32.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-8698","Bug","2017-02-02T04:58:26.000+0000",2,1,1,False,False,False,0,True,0
"TISTUD-8693","Bug","2017-01-19T21:02:52.000+0000",0,0,0,False,False,False,0,True,4
"TISTUD-8685","Improvement","2017-01-10T04:51:01.000+0000",0,0,0,True,True,False,0,False,0
"TISTUD-8682","Bug","2017-01-04T06:05:07.000+0000",0,0,0,False,False,False,0,False,1
"TISTUD-8665","Bug","2016-12-13T08:21:34.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-8659","Improvement","2016-11-22T06:50:05.000+0000",3,1,1,True,False,False,0,True,1
"TISTUD-8658","Bug","2016-11-21T04:37:47.000+0000",0,0,0,True,False,False,0,False,0
"TISTUD-8652","Bug","2016-11-09T00:33:21.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-8643","Bug","2016-10-27T09:31:50.000+0000",2,1,1,True,False,False,4,True,0
"TISTUD-8642","Bug","2016-11-01T07:46:14.000+0000",4,1,1,False,False,False,1,False,0
"TISTUD-8641","Bug","2016-10-31T23:39:49.000+0000",2,1,1,False,False,False,0,False,0
"TISTUD-8610","Bug","2016-10-05T09:34:12.000+0000",4,1,1,True,True,False,2,False,0
"TISTUD-8588","Bug","2016-09-08T11:24:17.000+0000",2,1,1,True,False,False,0,False,0
"TISTUD-8584","Bug","2016-09-06T08:59:41.000+0000",0,0,0,True,True,False,0,False,0
"TISTUD-8580","Bug","2016-09-02T19:59:37.000+0000",3,1,1,True,True,False,0,False,0
"TISTUD-8577","Bug","2016-09-01T06:20:15.000+0000",0,0,0,True,True,False,0,False,0
"TISTUD-8576","Bug","2016-08-31T08:52:37.000+0000",0,0,0,True,True,False,0,False,0
"TISTUD-8573","Bug","2016-08-30T05:17:28.000+0000",4,1,1,True,True,False,0,False,0
"TISTUD-8569","Bug","2016-08-22T03:32:13.000+0000",5,0,0,True,True,False,0,False,0
"TISTUD-8564","Bug","2016-08-19T04:44:02.000+0000",0,0,0,False,False,False,0,False,1
"TISTUD-8544","Improvement","2016-07-29T07:18:14.000+0000",0,0,0,False,False,False,0,False,4
"TISTUD-8541","Bug","2016-07-26T08:00:56.000+0000",5,1,1,False,False,False,0,True,0
"TISTUD-8540","Bug","2016-07-26T07:44:10.000+0000",4,0,0,False,False,False,0,True,0
"TISTUD-8536","Improvement","2016-07-18T14:32:39.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-8531","Story","2016-07-08T10:22:12.000+0000",0,0,0,False,False,False,2,False,0
"TISTUD-8530","Improvement","2016-07-05T08:36:10.000+0000",0,0,1,True,False,False,0,True,0
