"EB","LINK","OB","STEP","TASK","created","has_ATTACHMENT","has_CODE","has_STACK","has_TESTCASE","issue_key","issuetype"
0,0,0,0,0,"2012-06-17T13:07:15.000+0000",True,False,False,False,"APSTUD-4919","Bug"
0,0,0,0,0,"2012-06-15T15:05:15.000+0000",True,False,False,False,"APSTUD-4917","Bug"
0,0,0,0,0,"2012-06-12T13:11:28.000+0000",True,True,True,False,"APSTUD-4903","Bug"
0,0,0,0,0,"2012-06-08T01:15:46.000+0000",False,True,False,False,"APSTUD-4896","Improvement"
0,0,0,0,0,"2012-06-07T20:39:44.000+0000",True,False,False,False,"APSTUD-4895","Bug"
0,1,0,0,0,"2012-06-07T03:13:00.000+0000",False,False,False,False,"APSTUD-4892","Bug"
0,1,0,0,0,"2012-06-06T05:56:54.000+0000",False,True,False,False,"APSTUD-4887","Bug"
1,0,1,1,0,"2012-06-04T09:46:55.000+0000",False,False,False,False,"APSTUD-4883","Story"
0,0,0,0,0,"2012-06-04T00:00:17.000+0000",True,False,False,False,"APSTUD-4880","Bug"
0,0,0,0,0,"2012-06-01T12:12:36.000+0000",False,False,False,False,"APSTUD-4875","Bug"
0,0,0,0,0,"2012-06-01T12:03:00.000+0000",False,False,False,False,"APSTUD-4874","Improvement"
1,0,1,1,0,"2012-05-30T12:29:03.000+0000",True,False,False,False,"APSTUD-4867","Improvement"
0,0,0,0,0,"2012-05-30T07:44:37.000+0000",False,True,False,False,"APSTUD-4864","Bug"
0,0,0,0,0,"2012-05-22T10:19:56.000+0000",False,False,False,False,"APSTUD-4853","Bug"
1,0,1,0,4,"2012-05-20T23:25:31.000+0000",False,False,False,False,"APSTUD-4839","Bug"
0,1,0,0,0,"2012-05-18T13:46:38.000+0000",False,True,False,False,"APSTUD-4836","Bug"
0,0,0,0,0,"2012-05-18T13:20:14.000+0000",False,False,False,False,"APSTUD-4834","Improvement"
0,0,0,0,0,"2012-05-18T02:49:07.000+0000",True,False,False,False,"APSTUD-4832","Bug"
0,0,0,0,0,"2012-05-17T05:17:52.000+0000",True,False,False,False,"APSTUD-4830","Bug"
0,0,0,0,0,"2012-05-15T13:32:34.000+0000",False,True,True,False,"APSTUD-4827","Bug"
0,0,0,0,0,"2012-05-12T12:10:36.000+0000",False,True,False,False,"APSTUD-4823","Bug"
0,0,0,0,2,"2012-05-11T17:36:48.000+0000",False,False,False,False,"APSTUD-4821","Bug"
0,0,0,0,0,"2012-05-10T06:21:50.000+0000",False,False,False,False,"APSTUD-4810","Bug"
0,0,0,0,0,"2012-05-10T00:07:24.000+0000",True,False,False,False,"APSTUD-4808","Bug"
0,0,0,0,0,"2012-05-08T13:06:59.000+0000",False,False,False,False,"APSTUD-4801","Improvement"
0,0,0,0,0,"2012-05-08T13:04:25.000+0000",False,False,False,False,"APSTUD-4800","Improvement"
0,0,0,0,0,"2012-05-08T12:58:32.000+0000",False,False,False,False,"APSTUD-4798","Improvement"
0,0,0,0,0,"2012-05-08T12:36:13.000+0000",False,True,True,False,"APSTUD-4797","Bug"
0,0,0,0,3,"2012-05-08T10:28:26.000+0000",False,False,False,False,"APSTUD-4795","Story"
0,0,0,0,0,"2012-05-08T09:58:45.000+0000",False,False,False,False,"APSTUD-4794","Story"
0,0,0,0,3,"2012-05-08T09:56:40.000+0000",False,False,False,False,"APSTUD-4793","Story"
0,0,0,0,3,"2012-05-08T09:55:12.000+0000",False,False,False,False,"APSTUD-4792","Story"
0,0,0,0,5,"2012-05-08T09:52:09.000+0000",False,False,False,False,"APSTUD-4791","Story"
0,0,0,0,0,"2012-05-08T09:51:03.000+0000",False,False,False,False,"APSTUD-4790","Story"
0,0,0,0,3,"2012-05-08T09:48:34.000+0000",False,False,False,False,"APSTUD-4789","Story"
0,0,0,0,2,"2012-05-08T09:46:37.000+0000",False,False,False,False,"APSTUD-4788","Story"
0,0,0,0,3,"2012-05-08T09:44:48.000+0000",False,False,False,False,"APSTUD-4787","Story"
0,0,0,0,0,"2012-05-08T09:39:40.000+0000",False,False,False,False,"APSTUD-4786","Story"
0,0,0,0,0,"2012-05-04T10:26:09.000+0000",False,False,False,False,"APSTUD-4777","Bug"
0,0,0,0,0,"2012-05-04T07:11:04.000+0000",True,False,False,False,"APSTUD-4775","Bug"
0,0,0,0,4,"2012-05-03T10:48:53.000+0000",True,True,True,False,"APSTUD-4774","Bug"
0,0,0,0,0,"2012-05-02T05:44:53.000+0000",False,True,False,False,"APSTUD-4765","Bug"
0,0,0,0,0,"2012-05-01T15:53:17.000+0000",False,True,True,False,"APSTUD-4763","Bug"
0,1,0,0,0,"2012-04-30T11:48:31.000+0000",False,True,False,False,"APSTUD-4757","Improvement"
0,0,0,0,5,"2012-04-30T11:42:22.000+0000",False,False,False,False,"APSTUD-4756","Bug"
0,0,0,0,0,"2012-04-30T08:11:22.000+0000",False,False,False,False,"APSTUD-4745","Improvement"
0,1,0,0,0,"2012-04-27T14:35:12.000+0000",False,False,False,False,"APSTUD-4738","Bug"
0,0,0,0,0,"2012-04-27T04:05:52.000+0000",False,False,False,False,"APSTUD-4731","Bug"
0,0,0,0,0,"2012-04-26T22:17:38.000+0000",False,True,True,False,"APSTUD-4729","Bug"
0,0,0,0,0,"2012-04-26T22:10:08.000+0000",False,True,True,False,"APSTUD-4728","Bug"
0,0,0,0,0,"2012-04-26T21:55:11.000+0000",False,True,True,False,"APSTUD-4727","Bug"
0,0,0,0,0,"2012-04-26T16:27:57.000+0000",False,True,False,False,"APSTUD-4724","Improvement"
0,0,0,0,0,"2012-04-26T15:08:21.000+0000",False,False,False,False,"APSTUD-4722","Story"
0,0,0,0,0,"2012-04-26T05:44:40.000+0000",True,False,False,False,"APSTUD-4718","Bug"
0,0,0,0,0,"2012-04-23T16:01:55.000+0000",False,True,True,False,"APSTUD-4709","Bug"
0,0,0,0,2,"2012-04-23T09:51:54.000+0000",False,True,True,False,"APSTUD-4707","Improvement"
0,1,0,0,3,"2012-04-23T09:48:28.000+0000",False,True,True,False,"APSTUD-4706","Bug"
0,3,0,0,1,"2012-04-22T05:16:41.000+0000",False,False,False,False,"APSTUD-4699","Bug"
0,0,0,0,0,"2012-04-20T13:57:20.000+0000",True,False,False,False,"APSTUD-4696","Bug"
0,1,0,0,2,"2012-04-20T12:48:09.000+0000",False,False,False,False,"APSTUD-4690","Story"
0,0,0,0,0,"2012-04-20T03:31:14.000+0000",False,True,False,False,"APSTUD-4688","Bug"
0,0,0,0,0,"2012-04-19T12:53:48.000+0000",False,False,False,False,"APSTUD-4684","Improvement"
0,3,0,0,0,"2012-04-19T09:17:17.000+0000",False,True,False,False,"APSTUD-4682","Bug"
0,1,0,0,3,"2012-04-19T06:33:38.000+0000",False,False,False,False,"APSTUD-4680","Bug"
0,0,0,0,0,"2012-04-18T14:48:48.000+0000",True,False,False,False,"APSTUD-4670","Bug"
0,0,0,0,0,"2012-04-17T23:22:52.000+0000",False,False,False,False,"APSTUD-4663","Bug"
0,0,0,0,0,"2012-04-17T16:36:31.000+0000",False,False,False,False,"APSTUD-4662","Bug"
0,0,0,0,0,"2012-04-17T14:13:30.000+0000",True,False,True,False,"APSTUD-4661","Bug"
0,0,0,0,0,"2012-04-16T09:42:14.000+0000",False,False,False,False,"APSTUD-4655","Improvement"
0,0,0,0,0,"2012-04-16T09:41:05.000+0000",False,False,False,False,"APSTUD-4654","Improvement"
0,0,0,0,0,"2012-04-16T09:37:37.000+0000",False,False,False,False,"APSTUD-4652","Improvement"
0,0,0,0,0,"2012-04-16T08:51:25.000+0000",False,True,True,False,"APSTUD-4650","Story"
0,0,0,0,0,"2012-04-14T06:26:43.000+0000",False,False,False,False,"APSTUD-4648","Story"
0,0,0,0,0,"2012-04-13T08:56:01.000+0000",False,True,False,False,"APSTUD-4647","Bug"
0,0,0,0,0,"2012-04-13T08:52:34.000+0000",False,True,False,False,"APSTUD-4646","Bug"
0,0,0,0,0,"2012-04-12T09:14:25.000+0000",False,True,True,False,"APSTUD-4643","Bug"
0,0,0,0,0,"2012-04-12T06:43:38.000+0000",True,False,False,False,"APSTUD-4640","Bug"
0,0,0,0,0,"2012-04-11T08:24:52.000+0000",False,True,True,False,"APSTUD-4637","Bug"
0,0,0,0,0,"2012-04-06T08:25:00.000+0000",True,False,False,False,"APSTUD-4627","Bug"
0,0,0,0,0,"2012-04-06T07:02:29.000+0000",False,False,False,False,"APSTUD-4626","Technical task"
0,0,0,0,0,"2012-04-04T11:50:58.000+0000",False,False,False,False,"APSTUD-4611","Improvement"
0,0,0,0,0,"2012-04-04T11:48:46.000+0000",False,False,False,False,"APSTUD-4610","Improvement"
0,0,0,0,0,"2012-04-02T09:25:45.000+0000",False,True,True,False,"APSTUD-4596","Bug"
0,0,0,0,0,"2012-04-02T08:11:45.000+0000",False,True,True,False,"APSTUD-4594","Bug"
0,1,0,0,1,"2012-03-30T08:06:44.000+0000",False,False,False,False,"APSTUD-4590","Improvement"
0,0,0,0,0,"2012-03-29T14:44:56.000+0000",False,False,False,False,"APSTUD-4585","Improvement"
0,0,0,0,0,"2012-03-27T13:11:17.000+0000",False,True,False,False,"APSTUD-4580","Bug"
1,0,0,0,3,"2012-03-23T07:15:11.000+0000",False,False,False,False,"APSTUD-4570","Improvement"
1,0,1,0,5,"2012-03-22T18:26:18.000+0000",False,False,False,False,"APSTUD-4565","Bug"
0,0,0,0,0,"2012-03-22T05:12:54.000+0000",False,False,False,False,"APSTUD-4556","Improvement"
0,0,0,3,0,"2012-03-21T18:13:07.000+0000",False,True,True,False,"APSTUD-4549","Bug"
0,0,0,0,0,"2012-03-21T05:57:43.000+0000",False,False,False,False,"APSTUD-4543","Improvement"
0,0,0,0,3,"2012-03-20T13:40:36.000+0000",True,True,False,False,"APSTUD-4538","Bug"
0,0,0,0,12,"2012-03-20T11:58:43.000+0000",False,True,False,False,"APSTUD-4535","Bug"
0,0,0,0,0,"2012-03-19T13:13:41.000+0000",False,False,False,False,"APSTUD-4525","Bug"
0,0,0,0,0,"2012-03-15T12:17:18.000+0000",False,False,False,False,"APSTUD-4507","Improvement"
0,0,0,0,4,"2012-03-15T11:58:20.000+0000",True,False,False,False,"APSTUD-4505","Bug"
0,0,0,0,0,"2012-03-14T07:25:30.000+0000",False,True,True,False,"APSTUD-4496","Bug"
0,0,0,0,0,"2012-03-13T12:56:19.000+0000",False,False,False,False,"APSTUD-4489","Improvement"
0,0,0,0,0,"2012-03-13T12:21:43.000+0000",False,True,False,False,"APSTUD-4487","Bug"
0,0,0,0,0,"2012-03-11T17:10:17.000+0000",False,False,True,False,"APSTUD-4479","Bug"
1,0,1,2,1,"2012-03-11T09:02:10.000+0000",False,True,False,False,"APSTUD-4476","Bug"
0,0,0,0,0,"2012-03-11T04:15:22.000+0000",False,False,False,False,"APSTUD-4475","Improvement"
0,0,0,0,0,"2012-03-09T08:10:59.000+0000",True,False,False,False,"APSTUD-4472","Bug"
0,0,0,0,0,"2012-03-08T06:49:52.000+0000",False,False,False,False,"APSTUD-4469","Story"
0,0,0,0,0,"2012-03-07T12:14:12.000+0000",False,False,False,False,"APSTUD-4456","Improvement"
0,0,0,0,0,"2012-03-06T09:40:33.000+0000",False,False,False,False,"APSTUD-4452","Improvement"
0,0,0,0,3,"2012-03-06T08:59:33.000+0000",False,True,False,False,"APSTUD-4451","Improvement"
0,0,0,0,0,"2012-03-06T07:58:41.000+0000",False,False,False,False,"APSTUD-4450","Story"
0,1,0,0,0,"2012-03-05T13:13:20.000+0000",False,False,False,False,"APSTUD-4448","Story"
0,0,0,0,0,"2012-03-02T10:42:08.000+0000",False,False,False,False,"APSTUD-4441","Bug"
0,0,0,0,0,"2012-03-02T06:42:08.000+0000",False,False,False,False,"APSTUD-4440","Improvement"
0,0,0,0,0,"2012-02-23T23:37:43.000+0000",False,True,False,False,"APSTUD-4420","Bug"
0,0,0,0,4,"2012-02-23T23:36:09.000+0000",False,True,False,False,"APSTUD-4419","Bug"
1,0,1,0,3,"2012-02-22T13:11:51.000+0000",False,True,False,False,"APSTUD-4414","Bug"
0,0,0,0,0,"2012-02-22T09:48:25.000+0000",False,True,True,False,"APSTUD-4413","Bug"
0,0,0,0,0,"2012-02-22T09:43:51.000+0000",False,True,True,False,"APSTUD-4412","Bug"
0,0,0,0,0,"2012-02-22T07:11:45.000+0000",True,False,False,False,"APSTUD-4411","Bug"
0,2,0,0,8,"2012-02-22T05:42:40.000+0000",False,False,False,False,"APSTUD-4410","Improvement"
0,0,0,0,0,"2012-02-21T12:07:04.000+0000",True,False,False,False,"APSTUD-4409","Improvement"
0,0,0,0,0,"2012-02-21T06:08:35.000+0000",False,False,False,False,"APSTUD-4408","Story"
0,1,0,0,0,"2012-02-19T09:55:39.000+0000",True,False,False,False,"APSTUD-4406","Bug"
0,0,0,0,0,"2012-02-16T19:12:19.000+0000",True,False,False,False,"APSTUD-4396","Bug"
0,0,0,0,3,"2012-02-16T09:52:52.000+0000",False,True,True,False,"APSTUD-4395","Improvement"
0,0,0,0,0,"2012-02-15T14:57:05.000+0000",False,False,False,False,"APSTUD-4388","Improvement"
0,0,0,0,0,"2012-02-15T09:30:08.000+0000",False,True,True,False,"APSTUD-4385","Bug"
0,0,0,0,0,"2012-02-14T07:54:16.000+0000",True,True,True,False,"APSTUD-4379","Bug"
0,0,0,0,0,"2012-02-14T07:04:17.000+0000",False,True,True,False,"APSTUD-4378","Story"
0,1,0,0,0,"2012-02-10T23:24:21.000+0000",False,True,False,False,"APSTUD-4363","Story"
0,1,0,0,0,"2012-02-10T23:23:13.000+0000",False,True,False,False,"APSTUD-4362","Story"
0,1,0,0,0,"2012-02-10T23:22:03.000+0000",False,True,False,False,"APSTUD-4361","Story"
0,0,0,0,0,"2012-02-09T14:20:56.000+0000",True,False,False,False,"APSTUD-4356","Bug"
0,2,0,0,0,"2012-02-09T09:01:28.000+0000",True,False,False,False,"APSTUD-4354","Improvement"
0,0,0,0,0,"2012-02-08T08:26:38.000+0000",False,False,False,False,"APSTUD-4350","Bug"
0,0,0,0,0,"2012-02-07T00:49:08.000+0000",True,False,False,False,"APSTUD-4342","Bug"
0,0,0,12,8,"2012-02-05T10:26:03.000+0000",False,False,False,False,"APSTUD-4329","Bug"
0,0,0,0,0,"2012-02-03T12:48:38.000+0000",True,False,False,False,"APSTUD-4327","Bug"
0,0,0,0,0,"2012-02-03T07:34:23.000+0000",False,False,False,False,"APSTUD-4318","Bug"
0,2,0,0,0,"2012-02-02T09:18:29.000+0000",False,False,False,False,"APSTUD-4311","Story"
0,0,0,0,4,"2012-02-01T09:53:36.000+0000",False,False,True,False,"APSTUD-4309","Improvement"
0,0,0,0,0,"2012-01-31T09:53:10.000+0000",False,False,False,False,"APSTUD-4302","Improvement"
0,0,0,0,0,"2012-01-31T09:50:25.000+0000",False,False,False,False,"APSTUD-4301","Bug"
0,0,0,0,0,"2012-01-31T09:20:58.000+0000",False,False,False,False,"APSTUD-4300","Improvement"
0,0,0,0,0,"2012-01-31T07:45:57.000+0000",False,False,False,False,"APSTUD-4298","Improvement"
0,0,0,0,0,"2012-01-30T09:16:15.000+0000",False,False,False,False,"APSTUD-4292","Improvement"
0,0,0,0,0,"2012-01-30T08:55:47.000+0000",False,False,False,False,"APSTUD-4289","Bug"
0,0,0,0,25,"2012-01-26T14:54:23.000+0000",False,False,False,False,"APSTUD-4282","Story"
0,0,0,0,0,"2012-01-26T14:41:55.000+0000",False,False,False,False,"APSTUD-4281","Story"
0,0,0,0,0,"2012-01-24T11:51:49.000+0000",False,False,False,False,"APSTUD-4269","Bug"
0,1,0,0,0,"2012-01-20T15:43:01.000+0000",False,True,False,False,"APSTUD-4247","Bug"
0,0,0,0,5,"2012-01-20T14:14:54.000+0000",False,False,False,False,"APSTUD-4246","Improvement"
0,0,0,0,0,"2012-01-20T14:14:35.000+0000",False,False,False,False,"APSTUD-4245","Improvement"
0,0,0,0,0,"2012-01-20T11:13:33.000+0000",False,False,False,False,"APSTUD-4242","Story"
0,0,0,0,0,"2012-01-20T11:13:05.000+0000",False,False,False,False,"APSTUD-4239","Story"
0,0,0,0,0,"2012-01-20T11:10:39.000+0000",False,False,False,False,"APSTUD-4233","Story"
0,0,0,0,0,"2012-01-20T11:09:26.000+0000",False,False,False,False,"APSTUD-4231","Story"
0,0,0,0,0,"2012-01-20T11:01:00.000+0000",False,False,False,False,"APSTUD-4229","Story"
0,0,0,0,0,"2012-01-20T11:00:32.000+0000",False,False,False,False,"APSTUD-4227","Story"
0,0,0,0,0,"2012-01-20T10:59:23.000+0000",False,False,False,False,"APSTUD-4221","Story"
0,1,0,0,0,"2012-01-19T09:51:12.000+0000",False,True,False,False,"APSTUD-4198","Story"
0,1,0,0,0,"2012-01-19T09:42:47.000+0000",False,False,False,False,"APSTUD-4193","Story"
0,0,0,0,9,"2012-01-19T09:40:02.000+0000",False,True,False,False,"APSTUD-4189","Improvement"
1,2,1,5,0,"2012-01-18T16:29:23.000+0000",False,False,False,False,"APSTUD-4179","Bug"
0,0,0,0,0,"2012-01-18T09:32:14.000+0000",False,False,False,False,"APSTUD-4175","Bug"
0,0,0,0,0,"2012-01-12T09:13:13.000+0000",True,False,False,False,"APSTUD-4152","Bug"
0,0,0,0,0,"2012-01-10T11:56:10.000+0000",False,False,False,False,"APSTUD-4130","Bug"
0,0,0,0,0,"2012-01-10T09:10:36.000+0000",False,True,False,False,"APSTUD-4121","Bug"
0,0,0,0,0,"2012-01-09T23:59:14.000+0000",False,True,False,False,"APSTUD-4117","Bug"
0,0,0,0,0,"2012-01-09T23:55:17.000+0000",False,True,False,False,"APSTUD-4116","Bug"
0,0,0,0,0,"2012-01-05T19:13:23.000+0000",False,True,False,False,"APSTUD-4072","Bug"
0,0,0,0,0,"2012-01-05T00:29:44.000+0000",True,False,True,False,"APSTUD-4068","Bug"
0,0,0,0,0,"2012-01-04T09:55:00.000+0000",False,False,False,False,"APSTUD-4061","Bug"
1,2,1,3,0,"2012-01-03T19:24:35.000+0000",False,False,False,False,"APSTUD-4059","Bug"
1,0,1,1,3,"2011-12-28T14:21:39.000+0000",False,True,False,False,"APSTUD-4040","Bug"
0,0,0,0,0,"2011-12-28T03:25:12.000+0000",True,False,False,False,"APSTUD-4036","Bug"
1,0,1,3,0,"2011-12-19T17:51:03.000+0000",False,True,False,False,"APSTUD-3997","Bug"
0,0,0,0,0,"2011-12-16T10:13:23.000+0000",False,False,False,False,"APSTUD-3983","Improvement"
1,0,1,1,5,"2011-12-14T11:25:47.000+0000",False,True,False,False,"APSTUD-3967","Bug"
0,0,0,0,0,"2011-12-03T12:09:31.000+0000",False,False,False,False,"APSTUD-3938","Improvement"
0,0,0,0,0,"2011-11-17T12:27:00.000+0000",False,False,False,False,"APSTUD-3871","Improvement"
0,0,0,0,0,"2011-11-03T08:59:01.000+0000",False,False,False,False,"APSTUD-3795","Story"
0,0,0,0,0,"2011-10-31T18:03:15.000+0000",False,True,False,False,"APSTUD-3778","Improvement"
1,1,1,3,0,"2011-10-31T17:48:07.000+0000",False,False,True,False,"APSTUD-3776","Bug"
0,0,0,4,0,"2011-10-25T13:34:12.000+0000",False,False,False,False,"APSTUD-3722","Bug"
1,0,1,3,0,"2011-10-20T00:03:02.000+0000",False,False,False,False,"APSTUD-3695","Bug"
1,1,1,3,0,"2011-10-19T17:36:32.000+0000",False,False,False,False,"APSTUD-3694","Bug"
1,0,1,3,1,"2011-10-15T16:14:36.000+0000",False,True,False,False,"APSTUD-3675","Bug"
0,0,0,0,0,"2011-10-05T14:12:51.000+0000",False,False,False,False,"APSTUD-3599","Improvement"
0,0,0,0,0,"2011-10-05T06:48:11.000+0000",False,False,False,False,"APSTUD-3595","Bug"
0,0,0,0,0,"2011-09-29T05:42:08.000+0000",True,False,False,False,"APSTUD-3565","Improvement"
0,0,0,0,0,"2011-09-28T05:38:03.000+0000",True,False,False,False,"APSTUD-3560","Improvement"
0,1,0,0,0,"2011-09-18T18:29:10.000+0000",False,False,False,False,"APSTUD-3492","Improvement"
0,0,0,6,0,"2011-09-06T14:17:11.000+0000",False,False,False,False,"APSTUD-3422","Bug"
0,0,0,0,0,"2011-08-11T12:09:00.000+0000",False,True,True,False,"APSTUD-3250","Bug"
0,0,0,0,0,"2011-07-21T13:05:08.000+0000",False,False,False,False,"APSTUD-3053","Story"
0,0,0,0,0,"2011-07-06T01:42:12.000+0000",False,True,False,False,"APSTUD-2902","Bug"
0,0,0,0,0,"2011-06-27T16:57:11.000+0000",False,False,False,False,"APSTUD-2811","Bug"
0,0,0,0,0,"2011-06-15T13:18:11.000+0000",False,False,False,False,"APSTUD-2752","Story"
0,0,0,0,0,"2011-06-09T06:46:34.000+0000",False,True,False,False,"APSTUD-2691","Bug"
0,0,0,0,0,"2011-06-08T02:42:49.000+0000",False,True,False,False,"APSTUD-2430","Bug"
0,4,0,0,2,"2011-06-08T02:39:24.000+0000",False,True,False,False,"APSTUD-2286","Bug"
0,0,0,0,0,"2011-06-08T02:37:44.000+0000",False,True,False,False,"APSTUD-2186","Bug"
0,3,0,0,0,"2011-06-08T02:36:58.000+0000",False,True,False,False,"APSTUD-2129","Bug"
0,0,0,0,0,"2011-06-08T02:30:26.000+0000",False,True,False,False,"APSTUD-1839","Bug"
0,0,0,0,0,"2011-06-08T02:27:54.000+0000",False,True,True,False,"APSTUD-1698","Bug"
