"issue_key","issuetype","created","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK"
"XD-3076","Story","2015-05-18T14:42:15.000+0000",0,0,0,True,False,False,0,True,2
"XD-3075","Bug","2015-05-18T13:01:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-3074","Bug","2015-05-18T12:58:54.000+0000",0,0,0,False,False,False,0,False,0
"XD-3072","Story","2015-05-18T08:07:46.000+0000",0,0,0,False,False,False,0,False,0
"XD-3071","Story","2015-05-18T07:13:44.000+0000",0,0,0,False,False,False,0,False,0
"XD-3070","Story","2015-05-18T07:08:17.000+0000",0,0,0,True,False,False,2,False,1
"XD-3064","Bug","2015-05-15T06:25:23.000+0000",0,0,0,False,True,False,1,True,1
"XD-3063","Story","2015-05-15T05:34:49.000+0000",0,0,0,True,False,False,0,False,0
"XD-3061","Improvement","2015-05-14T15:32:48.000+0000",0,0,0,True,False,False,0,False,0
"XD-3056","Story","2015-05-14T02:23:49.000+0000",0,0,0,False,False,False,0,False,0
"XD-3054","Bug","2015-05-13T11:07:59.000+0000",0,0,0,False,False,False,0,False,0
"XD-3052","Story","2015-05-13T09:33:54.000+0000",0,0,0,False,False,False,0,False,1
"XD-3051","Bug","2015-05-13T09:13:12.000+0000",0,0,0,True,False,False,0,False,0
"XD-3050","Story","2015-05-12T11:53:10.000+0000",0,0,0,False,False,False,0,False,1
"XD-3049","Story","2015-05-11T09:00:29.000+0000",0,0,0,False,False,False,3,False,0
"XD-3048","Bug","2015-05-11T08:44:44.000+0000",0,0,0,True,False,False,0,False,1
"XD-3047","Story","2015-05-11T08:22:27.000+0000",0,0,0,False,False,False,0,False,1
"XD-3043","Story","2015-05-08T15:32:22.000+0000",0,0,0,False,False,False,0,False,1
"XD-3042","Story","2015-05-08T13:16:03.000+0000",0,0,0,False,False,False,0,False,0
"XD-3041","Improvement","2015-05-08T10:25:22.000+0000",0,0,0,False,False,False,0,False,0
"XD-3036","Story","2015-05-07T11:45:05.000+0000",0,0,0,False,False,False,0,False,1
"XD-3033","Story","2015-05-07T06:50:47.000+0000",0,0,0,False,False,False,0,False,0
"XD-3030","Bug","2015-05-06T08:09:47.000+0000",0,0,0,False,False,False,0,False,0
"XD-3027","Story","2015-05-06T04:29:05.000+0000",0,0,0,False,False,False,1,False,0
"XD-3025","Bug","2015-05-04T12:39:44.000+0000",0,0,0,False,False,False,50,False,1
"XD-3024","Story","2015-05-01T14:08:37.000+0000",0,0,0,True,False,False,0,False,0
"XD-3023","Story","2015-05-01T10:15:00.000+0000",0,0,0,False,False,False,0,False,0
"XD-3022","Bug","2015-04-30T12:36:52.000+0000",0,0,0,False,False,False,2,False,0
"XD-3019","Story","2015-04-30T11:51:50.000+0000",0,0,0,False,False,False,0,False,0
"XD-3018","Story","2015-04-30T11:17:44.000+0000",0,0,0,False,False,False,2,False,0
"XD-3017","Story","2015-04-30T10:45:31.000+0000",0,0,0,False,False,False,0,False,1
"XD-3016","Story","2015-04-30T10:26:02.000+0000",0,0,0,False,False,False,0,False,0
"XD-3015","Bug","2015-04-30T06:42:41.000+0000",0,0,0,True,True,False,0,False,0
"XD-3014","Story","2015-04-30T06:35:50.000+0000",0,0,0,False,False,False,0,False,0
"XD-3013","Story","2015-04-30T06:33:09.000+0000",0,0,0,False,False,False,0,False,0
"XD-3009","Bug","2015-04-28T18:03:35.000+0000",0,0,0,False,False,False,0,False,0
"XD-3008","Bug","2015-04-28T14:06:38.000+0000",0,0,0,False,False,False,0,False,0
"XD-3007","Bug","2015-04-28T13:09:54.000+0000",0,0,0,False,True,False,1,False,0
"XD-3004","Story","2015-04-28T06:42:03.000+0000",0,0,0,False,False,False,0,False,0
"XD-3003","Story","2015-04-27T14:58:06.000+0000",0,0,0,False,False,False,0,False,1
"XD-3001","Story","2015-04-27T13:28:24.000+0000",0,0,0,False,True,False,8,False,0
"XD-3000","Story","2015-04-27T12:23:51.000+0000",0,0,0,False,False,False,0,False,0
"XD-2999","Story","2015-04-27T09:51:54.000+0000",0,0,0,True,False,False,0,False,0
"XD-2996","Bug","2015-04-27T08:55:00.000+0000",0,0,0,False,False,False,6,False,0
"XD-2995","Bug","2015-04-27T06:23:15.000+0000",0,0,0,True,True,False,21,False,3
"XD-2994","Story","2015-04-27T05:45:57.000+0000",0,0,0,False,False,False,0,False,0
"XD-2993","Story","2015-04-24T16:29:56.000+0000",0,0,0,False,False,False,0,False,0
"XD-2992","Story","2015-04-24T15:53:12.000+0000",0,0,0,False,False,False,0,False,0
"XD-2987","Story","2015-04-24T12:14:25.000+0000",0,0,0,False,False,False,0,False,0
"XD-2986","Story","2015-04-24T10:11:03.000+0000",0,0,0,False,False,False,0,False,0
"XD-2984","Bug","2015-04-23T12:31:28.000+0000",0,0,0,False,False,False,0,False,0
"XD-2980","Story","2015-04-22T07:20:14.000+0000",0,0,0,True,False,False,1,False,0
"XD-2979","Story","2015-04-22T07:15:16.000+0000",0,0,0,False,False,False,3,False,0
"XD-2973","Story","2015-04-21T08:26:38.000+0000",0,0,0,False,False,False,0,False,0
"XD-2972","Bug","2015-04-20T20:21:14.000+0000",0,0,0,True,False,False,0,False,0
"XD-2971","Story","2015-04-20T15:19:23.000+0000",0,0,0,False,False,False,0,False,0
"XD-2970","Story","2015-04-20T09:52:49.000+0000",0,0,0,False,False,False,0,False,0
"XD-2962","Story","2015-04-17T09:21:52.000+0000",0,0,0,False,False,False,0,False,0
"XD-2961","Story","2015-04-17T09:19:52.000+0000",0,0,0,False,False,False,2,False,0
"XD-2958","Story","2015-04-17T09:05:00.000+0000",0,0,0,False,False,False,0,False,0
"XD-2957","Story","2015-04-17T08:47:13.000+0000",0,0,0,False,False,False,0,False,0
"XD-2956","Story","2015-04-17T08:42:44.000+0000",0,0,0,True,False,False,0,False,0
"XD-2955","Story","2015-04-17T08:38:18.000+0000",0,0,0,False,False,False,0,False,0
"XD-2953","Story","2015-04-16T13:27:34.000+0000",0,0,0,False,False,False,0,False,0
"XD-2949","Story","2015-04-15T06:02:14.000+0000",0,0,0,False,False,False,0,False,0
"XD-2942","Improvement","2015-04-10T12:33:44.000+0000",0,0,0,False,False,False,0,False,0
"XD-2941","Bug","2015-04-10T07:48:10.000+0000",0,0,0,True,True,False,0,False,2
"XD-2935","Story","2015-04-09T07:33:16.000+0000",0,0,0,False,False,False,0,False,0
"XD-2934","Story","2015-04-09T07:28:52.000+0000",0,0,0,False,False,False,0,False,0
"XD-2931","Bug","2015-04-08T16:05:16.000+0000",0,0,0,False,False,False,0,False,0
"XD-2929","Story","2015-04-08T11:32:11.000+0000",0,0,0,False,False,False,0,False,0
"XD-2924","Bug","2015-04-07T18:56:14.000+0000",0,0,0,False,False,False,0,False,0
"XD-2923","Bug","2015-04-07T18:10:37.000+0000",0,0,0,False,False,False,0,False,0
"XD-2922","Story","2015-04-07T14:06:03.000+0000",0,0,0,False,False,False,0,False,0
"XD-2921","Story","2015-04-07T07:30:13.000+0000",0,0,0,True,False,False,0,False,0
"XD-2920","Improvement","2015-04-07T04:57:44.000+0000",0,0,0,True,False,False,0,False,0
"XD-2919","Story","2015-04-06T09:56:55.000+0000",0,0,0,False,False,False,0,False,0
"XD-2916","Story","2015-04-06T09:51:42.000+0000",0,0,0,False,False,False,0,False,1
"XD-2915","Story","2015-04-06T09:44:52.000+0000",0,0,0,True,False,False,0,False,0
"XD-2914","Story","2015-04-06T09:39:50.000+0000",0,0,0,False,False,False,0,False,0
"XD-2911","Story","2015-04-06T08:32:58.000+0000",0,0,0,True,False,True,0,False,0
"XD-2910","Story","2015-04-06T08:31:02.000+0000",0,0,0,False,False,False,0,False,0
"XD-2909","Story","2015-04-06T08:21:29.000+0000",0,0,0,False,False,False,0,False,0
"XD-2908","Story","2015-04-06T07:09:51.000+0000",0,0,0,False,False,False,0,False,0
"XD-2906","Story","2015-04-04T12:47:13.000+0000",0,0,0,False,False,False,0,False,0
"XD-2905","Story","2015-04-03T16:24:40.000+0000",0,0,0,False,False,False,0,False,0
"XD-2904","Story","2015-04-03T14:53:02.000+0000",0,0,0,False,False,False,0,False,0
"XD-2903","Story","2015-04-03T12:00:39.000+0000",0,0,0,False,False,False,0,False,0
"XD-2902","Story","2015-04-03T10:50:20.000+0000",0,0,0,False,False,False,0,False,0
"XD-2899","Story","2015-04-03T10:09:13.000+0000",0,0,0,False,False,False,0,False,0
"XD-2896","Story","2015-04-02T09:25:52.000+0000",0,0,0,False,True,False,0,False,0
"XD-2893","Story","2015-04-02T02:23:22.000+0000",0,0,0,False,False,False,0,False,0
"XD-2892","Story","2015-04-01T15:17:14.000+0000",0,0,0,False,False,False,0,False,0
"XD-2891","Story","2015-04-01T13:22:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2887","Story","2015-03-31T10:21:10.000+0000",0,0,0,False,False,False,0,False,0
"XD-2885","Story","2015-03-31T02:35:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2884","Story","2015-03-31T01:24:18.000+0000",0,0,0,False,False,False,0,False,0
"XD-2882","Story","2015-03-30T12:47:53.000+0000",0,0,0,False,False,False,0,False,0
"XD-2879","Story","2015-03-30T08:41:01.000+0000",0,0,0,False,False,False,0,False,0
"XD-2876","Improvement","2015-03-27T07:54:55.000+0000",0,0,0,True,False,False,0,False,1
"XD-2872","Bug","2015-03-26T09:54:14.000+0000",3,0,0,True,False,False,0,False,0
"XD-2868","Story","2015-03-26T05:30:27.000+0000",0,0,0,True,False,False,0,False,0
"XD-2865","Bug","2015-03-25T13:45:35.000+0000",0,0,0,False,True,False,0,False,0
"XD-2864","Story","2015-03-25T12:52:04.000+0000",0,0,0,False,False,False,0,False,0
"XD-2860","Improvement","2015-03-24T18:00:25.000+0000",0,0,0,False,False,False,0,False,0
"XD-2859","Story","2015-03-24T15:50:00.000+0000",0,0,0,False,False,False,0,False,1
"XD-2858","Story","2015-03-24T10:31:22.000+0000",0,0,0,True,False,False,2,False,0
"XD-2855","Improvement","2015-03-24T05:44:44.000+0000",0,0,0,True,False,False,2,False,0
"XD-2854","Bug","2015-03-23T15:26:24.000+0000",0,0,0,False,True,False,1,False,0
"XD-2853","Bug","2015-03-23T14:45:50.000+0000",0,0,0,False,True,False,1,False,0
"XD-2852","Story","2015-03-23T13:12:59.000+0000",0,0,0,False,False,False,0,False,0
"XD-2850","Story","2015-03-23T10:35:57.000+0000",0,0,0,False,False,False,0,False,0
"XD-2845","Story","2015-03-21T12:32:15.000+0000",0,0,0,False,False,False,0,False,0
"XD-2844","Story","2015-03-21T12:17:52.000+0000",0,0,0,False,False,False,0,False,0
"XD-2842","Bug","2015-03-20T21:39:33.000+0000",0,0,0,False,False,False,0,False,0
"XD-2838","Story","2015-03-20T15:44:23.000+0000",0,0,0,False,False,False,0,False,0
"XD-2837","Bug","2015-03-20T11:29:00.000+0000",0,0,0,True,True,False,3,False,0
"XD-2834","Story","2015-03-20T06:42:22.000+0000",0,0,0,False,False,False,0,False,0
"XD-2833","Story","2015-03-20T06:40:12.000+0000",0,0,0,False,False,False,0,False,0
"XD-2832","Story","2015-03-19T09:20:47.000+0000",0,0,0,True,False,False,0,False,0
"XD-2831","Improvement","2015-03-18T17:43:55.000+0000",0,0,0,False,False,False,0,False,0
"XD-2830","Story","2015-03-18T09:43:35.000+0000",0,0,0,False,False,False,0,False,0
"XD-2829","Story","2015-03-18T03:55:24.000+0000",0,0,0,False,False,False,0,False,1
"XD-2828","Bug","2015-03-17T18:32:23.000+0000",0,0,0,False,True,False,0,False,0
"XD-2825","Story","2015-03-17T06:58:53.000+0000",0,0,0,True,False,False,0,False,1
"XD-2823","Story","2015-03-16T10:21:01.000+0000",0,0,0,False,False,False,0,False,1
"XD-2817","Bug","2015-03-13T11:07:02.000+0000",1,0,0,False,True,False,3,False,1
"XD-2815","Story","2015-03-12T17:40:03.000+0000",0,0,0,False,False,False,0,False,0
"XD-2814","Story","2015-03-12T16:50:34.000+0000",0,0,0,False,False,False,0,False,0
"XD-2807","Story","2015-03-11T08:53:28.000+0000",0,0,0,False,False,False,3,False,0
"XD-2806","Bug","2015-03-10T15:16:27.000+0000",0,0,0,True,False,False,0,False,0
"XD-2804","Bug","2015-03-10T09:35:53.000+0000",0,0,0,True,True,False,0,False,0
"XD-2802","Story","2015-03-09T08:45:17.000+0000",0,0,0,False,False,False,0,False,0
"XD-2801","Story","2015-03-09T07:06:39.000+0000",0,0,0,False,False,False,0,False,0
"XD-2797","Story","2015-03-07T13:42:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2795","Story","2015-03-07T09:04:34.000+0000",0,0,0,False,False,False,0,False,0
"XD-2794","Improvement","2015-03-07T01:37:11.000+0000",0,0,0,False,False,False,0,False,0
"XD-2793","Story","2015-03-06T20:31:59.000+0000",0,0,0,False,False,False,0,False,0
"XD-2791","Story","2015-03-06T10:20:47.000+0000",0,0,0,False,False,False,0,False,0
"XD-2788","Story","2015-03-05T12:49:00.000+0000",0,0,0,False,False,False,0,False,0
"XD-2787","Story","2015-03-05T12:48:14.000+0000",0,0,0,False,False,False,0,False,0
"XD-2786","Story","2015-03-05T12:46:57.000+0000",0,0,0,False,False,False,0,False,0
"XD-2785","Story","2015-03-05T12:43:08.000+0000",0,0,0,False,False,False,0,False,0
"XD-2779","Bug","2015-03-04T16:26:28.000+0000",0,0,0,False,False,False,0,False,0
"XD-2778","Story","2015-03-04T09:29:27.000+0000",0,0,0,False,False,False,0,False,1
"XD-2777","Story","2015-03-04T08:41:53.000+0000",0,0,0,False,False,False,0,False,0
"XD-2776","Story","2015-03-04T08:13:16.000+0000",0,0,0,False,False,False,0,False,0
"XD-2774","Bug","2015-03-03T09:20:44.000+0000",1,0,0,True,True,False,0,False,0
"XD-2769","Bug","2015-03-02T10:51:18.000+0000",0,0,0,False,False,False,0,False,1
"XD-2767","Bug","2015-03-02T06:17:55.000+0000",0,0,0,True,False,False,0,False,0
"XD-2766","Story","2015-03-02T03:06:31.000+0000",0,0,0,False,False,False,0,False,0
"XD-2764","Bug","2015-02-26T17:22:25.000+0000",0,0,0,False,False,False,0,False,0
"XD-2762","Story","2015-02-26T05:47:33.000+0000",0,0,0,False,False,False,0,False,1
"XD-2761","Story","2015-02-26T05:23:19.000+0000",0,0,0,False,False,False,0,False,1
"XD-2759","Bug","2015-02-25T13:06:55.000+0000",0,0,0,True,False,False,0,False,0
"XD-2755","Bug","2015-02-24T12:15:08.000+0000",4,0,0,True,False,False,8,False,0
"XD-2752","Bug","2015-02-24T07:31:26.000+0000",0,0,0,False,False,False,0,True,0
"XD-2750","Story","2015-02-23T08:58:36.000+0000",0,0,0,False,False,False,0,False,0
"XD-2749","Story","2015-02-23T08:58:14.000+0000",0,0,0,False,False,False,0,False,0
"XD-2748","Story","2015-02-23T08:23:12.000+0000",0,0,0,False,False,False,0,False,2
"XD-2747","Story","2015-02-23T06:58:58.000+0000",0,0,0,False,False,False,0,False,0
"XD-2744","Story","2015-02-21T12:58:46.000+0000",0,0,0,False,False,False,0,False,0
"XD-2743","Story","2015-02-21T12:58:16.000+0000",0,0,0,False,False,False,0,False,0
"XD-2742","Story","2015-02-21T12:57:55.000+0000",0,0,0,False,False,False,0,False,0
"XD-2741","Story","2015-02-20T11:35:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2739","Story","2015-02-20T09:18:02.000+0000",0,0,0,False,False,False,0,False,0
"XD-2735","Improvement","2015-02-18T13:19:20.000+0000",0,0,0,False,False,False,0,False,0
"XD-2734","Story","2015-02-18T09:35:24.000+0000",0,0,0,False,False,False,0,False,0
"XD-2730","Story","2015-02-17T15:20:54.000+0000",0,0,0,False,False,False,0,False,0
"XD-2729","Story","2015-02-17T14:53:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2728","Bug","2015-02-17T13:51:09.000+0000",0,0,0,False,True,False,2,False,0
"XD-2727","Bug","2015-02-16T14:22:47.000+0000",0,0,0,False,False,False,0,False,0
"XD-2723","Story","2015-02-13T10:38:39.000+0000",0,0,0,False,False,False,0,False,0
"XD-2719","Story","2015-02-13T07:38:47.000+0000",0,0,0,False,False,False,0,False,0
"XD-2717","Story","2015-02-12T06:56:25.000+0000",0,0,0,True,False,False,0,False,1
"XD-2716","Story","2015-02-11T14:48:09.000+0000",0,0,0,False,False,False,0,False,0
"XD-2715","Story","2015-02-11T14:45:46.000+0000",0,0,0,False,False,False,0,False,0
"XD-2713","Story","2015-02-11T12:45:10.000+0000",0,0,0,False,False,False,0,False,0
"XD-2712","Story","2015-02-11T06:56:00.000+0000",0,0,0,False,False,False,0,False,0
"XD-2710","Bug","2015-02-10T15:44:12.000+0000",0,0,0,False,False,False,0,False,0
"XD-2706","Story","2015-02-09T09:56:12.000+0000",0,0,0,True,False,False,0,False,0
"XD-2704","Story","2015-02-09T03:00:04.000+0000",0,0,0,False,False,False,3,False,0
"XD-2700","Story","2015-02-06T12:55:21.000+0000",0,0,0,False,False,False,0,False,0
"XD-2698","Story","2015-02-06T05:57:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2696","Story","2015-02-05T14:35:08.000+0000",0,0,0,False,False,False,0,False,1
"XD-2694","Story","2015-02-05T09:53:28.000+0000",0,0,0,True,False,False,0,False,0
"XD-2691","Story","2015-02-05T08:35:02.000+0000",0,0,0,False,False,False,2,False,2
"XD-2690","Story","2015-02-05T07:44:31.000+0000",0,0,0,False,False,False,0,False,1
"XD-2687","Story","2015-02-04T12:54:00.000+0000",0,0,0,False,False,False,0,False,0
"XD-2686","Story","2015-02-04T12:53:17.000+0000",0,0,0,False,False,False,0,False,1
"XD-2684","Story","2015-02-04T07:25:56.000+0000",0,0,0,False,False,False,0,False,0
"XD-2683","Bug","2015-02-03T18:17:59.000+0000",0,0,0,False,False,False,0,False,0
"XD-2681","Story","2015-02-02T12:16:06.000+0000",0,0,0,False,True,False,1,False,0
"XD-2676","Story","2015-02-02T10:32:44.000+0000",0,0,0,False,False,False,0,False,0
"XD-2674","Improvement","2015-02-02T07:17:42.000+0000",0,0,0,False,False,False,0,False,1
"XD-2672","Story","2015-01-30T15:34:00.000+0000",0,0,0,False,False,False,0,False,0
"XD-2671","Bug","2015-01-30T14:04:14.000+0000",0,0,0,False,False,False,5,True,0
"XD-2670","Story","2015-01-30T08:36:22.000+0000",0,0,0,False,False,False,0,False,0
"XD-2667","Story","2015-01-29T11:22:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2666","Story","2015-01-29T11:22:15.000+0000",0,0,0,False,False,False,0,False,0
"XD-2665","Story","2015-01-29T11:20:37.000+0000",0,0,0,False,False,False,0,False,0
"XD-2664","Story","2015-01-29T11:13:00.000+0000",0,0,0,False,False,False,4,False,0
"XD-2661","Story","2015-01-29T09:53:30.000+0000",0,0,0,False,False,False,0,False,0
"XD-2656","Story","2015-01-27T15:42:29.000+0000",0,0,0,False,False,False,0,False,0
"XD-2655","Improvement","2015-01-27T15:16:23.000+0000",0,0,0,False,False,False,0,False,0
"XD-2654","Story","2015-01-27T14:16:21.000+0000",0,0,0,False,False,False,0,False,0
"XD-2652","Story","2015-01-27T11:31:31.000+0000",0,0,0,False,False,False,0,False,0
"XD-2651","Story","2015-01-27T07:07:07.000+0000",0,0,0,False,False,False,0,False,0
"XD-2649","Story","2015-01-26T22:56:01.000+0000",0,0,0,False,False,False,0,False,0
"XD-2646","Bug","2015-01-26T09:24:42.000+0000",0,0,0,False,False,False,0,False,1
"XD-2645","Bug","2015-01-26T08:09:15.000+0000",0,0,0,False,True,False,1,False,1
"XD-2643","Story","2015-01-23T14:58:31.000+0000",0,0,0,False,False,False,0,False,0
"XD-2641","Improvement","2015-01-23T12:13:15.000+0000",0,0,0,False,False,False,0,False,0
"XD-2638","Bug","2015-01-23T07:47:02.000+0000",0,0,0,False,False,False,0,False,0
"XD-2637","Story","2015-01-22T14:07:41.000+0000",0,0,0,False,False,False,0,False,0
"XD-2635","Story","2015-01-22T13:35:56.000+0000",0,0,0,True,False,False,0,False,0
"XD-2631","Story","2015-01-21T10:16:22.000+0000",0,0,0,False,False,False,0,False,0
"XD-2630","Story","2015-01-21T07:49:51.000+0000",0,0,0,False,False,False,0,False,0
"XD-2628","Story","2015-01-21T07:35:47.000+0000",0,0,0,False,False,True,0,False,1
"XD-2626","Improvement","2015-01-20T13:49:09.000+0000",0,0,0,False,False,False,0,False,1
"XD-2625","Improvement","2015-01-20T13:44:44.000+0000",0,0,0,False,False,False,0,False,0
"XD-2624","Improvement","2015-01-20T13:40:08.000+0000",0,0,0,False,False,False,0,False,0
"XD-2622","Improvement","2015-01-20T12:09:46.000+0000",0,0,0,False,False,False,0,False,0
"XD-2621","Story","2015-01-20T12:07:38.000+0000",0,0,0,False,False,False,0,False,0
"XD-2618","Story","2015-01-20T07:38:08.000+0000",0,0,0,False,False,False,0,False,0
"XD-2617","Story","2015-01-20T06:36:20.000+0000",0,0,0,False,False,False,0,False,0
"XD-2612","Story","2015-01-19T08:45:11.000+0000",0,0,0,False,False,False,0,False,1
"XD-2611","Bug","2015-01-19T07:03:49.000+0000",0,0,0,False,False,False,0,False,1
"XD-2609","Bug","2015-01-17T17:02:56.000+0000",1,0,0,False,True,False,2,False,0
"XD-2608","Bug","2015-01-17T12:55:25.000+0000",0,0,0,True,True,False,2,False,0
"XD-2607","Bug","2015-01-17T10:12:36.000+0000",0,0,0,False,True,False,1,False,0
"XD-2606","Story","2015-01-16T13:16:12.000+0000",0,0,0,False,False,False,0,False,0
"XD-2600","Story","2015-01-15T10:41:12.000+0000",0,0,0,False,False,False,0,False,0
"XD-2599","Story","2015-01-15T10:37:03.000+0000",0,0,0,False,False,False,0,False,1
"XD-2598","Improvement","2015-01-15T09:47:13.000+0000",0,0,0,False,False,False,0,False,1
"XD-2597","Story","2015-01-14T14:32:29.000+0000",0,0,0,False,False,False,0,False,0
"XD-2595","Story","2015-01-14T09:02:07.000+0000",0,0,0,False,False,False,0,False,0
"XD-2594","Story","2015-01-14T09:00:52.000+0000",0,0,0,False,False,False,5,False,0
"XD-2591","Story","2015-01-13T12:08:56.000+0000",0,0,0,False,False,False,0,False,0
"XD-2590","Story","2015-01-12T16:09:18.000+0000",0,0,0,False,False,False,0,False,1
"XD-2589","Story","2015-01-12T13:33:57.000+0000",0,0,0,False,False,False,0,False,1
"XD-2588","Story","2015-01-12T13:26:44.000+0000",0,0,0,False,False,False,0,False,0
"XD-2584","Story","2015-01-12T11:59:52.000+0000",0,0,0,False,False,False,0,False,1
"XD-2575","Improvement","2015-01-09T08:17:59.000+0000",0,0,0,False,False,False,0,False,0
"XD-2574","Improvement","2015-01-09T08:03:10.000+0000",0,0,0,False,False,False,0,False,0
"XD-2573","Bug","2015-01-08T13:25:17.000+0000",0,0,0,False,True,False,1,False,0
"XD-2572","Story","2015-01-08T11:50:59.000+0000",0,0,0,False,False,False,0,False,0
"XD-2570","Story","2015-01-07T18:55:21.000+0000",0,0,0,False,False,False,0,False,0
"XD-2569","Story","2015-01-07T18:40:35.000+0000",0,0,0,False,False,False,0,False,0
"XD-2567","Bug","2015-01-07T12:50:14.000+0000",0,0,0,True,False,False,1,False,0
"XD-2566","Story","2015-01-07T07:46:00.000+0000",0,0,0,False,False,False,0,False,0
"XD-2564","Improvement","2015-01-06T10:03:21.000+0000",0,0,0,False,False,False,0,False,0
"XD-2563","Bug","2015-01-06T09:49:01.000+0000",0,0,0,True,False,False,0,False,0
"XD-2562","Story","2015-01-06T09:26:41.000+0000",0,0,0,False,False,False,0,False,0
"XD-2561","Bug","2015-01-05T12:45:47.000+0000",0,0,0,False,False,False,1,False,1
"XD-2556","Story","2015-01-05T09:35:03.000+0000",0,0,0,False,False,False,0,False,0
"XD-2548","Story","2015-01-05T09:12:43.000+0000",0,0,0,False,False,False,0,False,0
"XD-2547","Story","2015-01-05T08:24:53.000+0000",0,0,0,False,False,False,0,False,0
"XD-2546","Story","2015-01-05T08:11:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2544","Story","2015-01-05T05:10:53.000+0000",0,0,0,False,False,False,0,False,0
"XD-2542","Story","2015-01-04T09:31:46.000+0000",0,0,0,False,False,False,0,False,0
"XD-2541","Story","2015-01-04T09:29:27.000+0000",0,0,0,False,False,False,0,False,0
"XD-2539","Bug","2014-12-31T13:28:00.000+0000",0,0,0,True,False,False,1,False,1
"XD-2533","Story","2014-12-22T10:13:22.000+0000",0,0,0,False,False,False,0,False,0
"XD-2532","Bug","2014-12-19T13:33:31.000+0000",0,0,0,False,False,False,0,False,0
"XD-2527","Story","2014-12-19T09:23:28.000+0000",0,0,0,False,False,False,0,False,1
"XD-2524","Improvement","2014-12-18T08:11:20.000+0000",0,0,0,False,False,False,0,False,0
"XD-2523","Story","2014-12-17T11:22:43.000+0000",0,0,0,False,False,False,0,False,1
"XD-2521","Story","2014-12-16T20:44:26.000+0000",0,0,0,False,False,False,0,False,1
"XD-2516","Bug","2014-12-16T12:03:54.000+0000",7,0,0,False,False,False,0,False,0
"XD-2510","Bug","2014-12-15T22:21:37.000+0000",0,0,0,False,False,False,0,False,0
"XD-2509","Bug","2014-12-15T22:21:02.000+0000",0,0,0,False,False,False,0,False,0
"XD-2508","Story","2014-12-15T15:29:51.000+0000",0,0,0,False,False,False,0,False,1
"XD-2505","Bug","2014-12-15T14:17:24.000+0000",0,0,0,False,False,False,0,False,0
"XD-2504","Story","2014-12-15T05:52:54.000+0000",0,0,0,False,False,False,0,False,0
"XD-2502","Story","2014-12-12T08:30:25.000+0000",0,0,0,False,False,False,0,False,0
"XD-2501","Story","2014-12-12T07:49:10.000+0000",0,0,0,False,False,False,0,False,0
"XD-2499","Story","2014-12-12T07:32:00.000+0000",0,0,0,False,False,False,0,True,0
"XD-2497","Story","2014-12-11T16:05:35.000+0000",0,0,0,False,False,False,0,False,0
"XD-2496","Story","2014-12-11T13:37:52.000+0000",0,0,0,False,False,False,0,False,0
"XD-2492","Improvement","2014-12-09T20:34:41.000+0000",0,0,0,False,False,False,0,False,1
"XD-2490","Story","2014-12-09T12:14:20.000+0000",0,0,0,False,False,False,0,False,0
"XD-2489","Story","2014-12-09T12:10:27.000+0000",0,0,0,False,False,False,0,False,0
"XD-2488","Story","2014-12-09T12:08:48.000+0000",0,0,0,False,False,False,0,False,0
"XD-2487","Story","2014-12-09T12:06:36.000+0000",0,0,0,False,False,False,0,False,0
"XD-2486","Bug","2014-12-09T07:55:02.000+0000",0,0,0,False,False,False,0,False,0
"XD-2485","Story","2014-12-09T06:52:23.000+0000",0,0,0,False,False,False,0,False,0
"XD-2484","Story","2014-12-09T06:32:37.000+0000",0,0,0,False,False,False,0,False,0
"XD-2483","Story","2014-12-09T06:24:13.000+0000",0,0,0,False,False,False,0,False,0
"XD-2482","Improvement","2014-12-09T06:12:27.000+0000",0,0,0,True,False,False,0,False,0
"XD-2481","Story","2014-12-08T16:34:30.000+0000",0,0,0,False,False,False,0,False,0
"XD-2480","Story","2014-12-08T15:07:05.000+0000",0,0,0,False,False,False,0,False,0
"XD-2478","Story","2014-12-08T15:03:04.000+0000",0,0,0,False,False,False,0,False,0
"XD-2477","Story","2014-12-08T15:00:19.000+0000",0,0,0,False,False,False,0,False,0
"XD-2475","Story","2014-12-08T11:07:16.000+0000",0,0,0,False,False,False,0,False,0
"XD-2473","Story","2014-12-08T09:51:46.000+0000",0,0,0,False,False,False,0,False,0
"XD-2471","Story","2014-12-08T09:44:54.000+0000",0,0,0,False,False,False,2,False,0
"XD-2467","Story","2014-12-08T05:00:12.000+0000",0,0,0,False,False,False,0,False,0
"XD-2466","Story","2014-12-08T04:57:12.000+0000",0,0,0,False,False,False,0,False,0
"XD-2462","Story","2014-12-07T15:08:11.000+0000",0,0,0,False,False,False,0,False,0
