"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6"
"DM-16409",False,"train",0.06045662239193916,0.0,0.2542385160923004,0.11727829277515411,0.2806759178638458,0.0,0.28415027260780334
"DM-15217",False,"train",0.6270877122879028,0.0,0.0,0.0,0.08404137194156647,0.0,0.26489347219467163
"DM-18484",False,"train",0.0,0.0,0.0,0.0,0.8187298774719238,0.16239620745182037,0.0
"DM-10758",False,"train",0.13826021552085876,0.0,0.5449572801589966,0.0,0.30528146028518677,0.0,0.0
"DM-9502",False,"train",0.10424801707267761,0.0,0.0,0.0,0.10445327311754227,0.0,0.7811886072158813
"DM-11921",False,"train",0.0,0.0,0.5902010202407837,0.24182216823101044,0.0,0.0,0.14502662420272827
"DM-5465",False,"train",0.0,0.0,0.10615959018468857,0.14028646051883698,0.5871728658676147,0.0,0.1559019535779953
"DM-5189",False,"train",0.02867656946182251,0.02862519584596157,0.8280838131904602,0.02862451784312725,0.02859478071331978,0.028640856966376305,0.02875426597893238
"DM-3888",False,"train",0.0,0.0,0.0,0.0,0.33485785126686096,0.4160456657409668,0.22024540603160858
"DM-7809",False,"train",0.0,0.0,0.0,0.0,0.0,0.5986521244049072,0.35918620228767395
"DM-421",False,"train",0.013021490536630154,0.013021152466535568,0.013021246530115604,0.013031266629695892,0.013034467585384846,0.013022128492593765,0.9218482375144958
"DM-13536",False,"train",0.0,0.0,0.0,0.730800211429596,0.07366304099559784,0.18678118288516998,0.0
"DM-15751",False,"train",0.0,0.0,0.0,0.4413260519504547,0.08555179834365845,0.0,0.4607657492160797
"DM-4850",False,"train",0.0,0.0,0.0,0.0,0.9681315422058105,0.0,0.0
"DM-7056",True,"train",0.011042572557926178,0.011023609898984432,0.011030452325940132,0.6489067673683167,0.011028099805116653,0.011024394072592258,0.2959441542625427
"DM-13842",False,"train",0.011036551557481289,0.011066896840929985,0.011042861267924309,0.01105907279998064,0.011112416163086891,0.01104083750396967,0.9336413741111755
"DM-10143",True,"train",0.0,0.0,0.10306502878665924,0.07760413736104965,0.0,0.2526335120201111,0.5518320798873901
"DM-4170",False,"train",0.0,0.5203849077224731,0.08605387806892395,0.0,0.37618565559387207,0.0,0.0
"DM-6900",False,"train",0.08514547348022461,0.5208780169487,0.0,0.05537870526313782,0.33668777346611023,0.0,0.0
"DM-7378",False,"train",0.37691575288772583,0.01022120751440525,0.010226651094853878,0.5719175338745117,0.010241096839308739,0.010249404236674309,0.010228403843939304
"DM-8197",False,"train",0.957951009273529,0.0,0.0,0.0,0.0,0.0,0.0
"DM-17975",False,"train",0.15339240431785583,0.0,0.5114638209342957,0.0,0.26075369119644165,0.05857519805431366,0.0
"DM-2804",False,"train",0.23917143046855927,0.0,0.0,0.0,0.0,0.3703640401363373,0.3602735102176666
"DM-4844",False,"train",0.0,0.0,0.06379612535238266,0.0,0.8438938856124878,0.0,0.07632272690534592
"DM-12472",False,"train",0.0,0.0,0.0,0.0,0.539006233215332,0.42986705899238586,0.0
"DM-5336",False,"train",0.0,0.09520905464887619,0.0,0.0,0.0,0.8623219132423401,0.0
"DM-11786",True,"train",0.0,0.0,0.0,0.9427316784858704,0.0,0.0,0.0
"DM-1920",False,"train",0.382116436958313,0.0,0.0,0.11418728530406952,0.11444283276796341,0.3825351595878601,0.0
"DM-4616",False,"train",0.2607068717479706,0.727416455745697,0.0,0.0,0.0,0.0,0.0
"DM-7710",False,"train",0.21688278019428253,0.011276287026703358,0.6188210248947144,0.01127527840435505,0.01128892321139574,0.011276454664766788,0.11917921155691147
"DM-1424",False,"train",0.0,0.4827136695384979,0.22153742611408234,0.0,0.24609267711639404,0.040763404220342636,0.0
"DM-17375",True,"train",0.0,0.0,0.0,0.0,0.7539833784103394,0.0,0.203865185379982
"DM-7596",False,"train",0.030591469258069992,0.03059154562652111,0.030740227550268173,0.03060244396328926,0.8162270188331604,0.030612658709287643,0.03063465841114521
"DM-832",True,"train",0.0,0.5242200493812561,0.0,0.0,0.3172922730445862,0.0,0.14108394086360931
"DM-2624",True,"train",0.013004705309867859,0.013005387969315052,0.013005882501602173,0.013003683649003506,0.013011263683438301,0.013015437871217728,0.9219536781311035
"DM-13747",False,"train",0.0,0.0,0.9462099075317383,0.0,0.0,0.0,0.0
"DM-6631",False,"train",0.05826259404420853,0.0,0.0,0.5812139511108398,0.0,0.0,0.35207653045654297
"DM-6029",False,"train",0.013006315566599369,0.013012819923460484,0.013018217869102955,0.013004655949771404,0.013008574955165386,0.9219412803649902,0.013008157722651958
"DM-421",False,"train",0.013021490536630154,0.013021152466535568,0.013021246530115604,0.013031266629695892,0.013034467585384846,0.013022128492593765,0.9218482375144958
"DM-13342",False,"train",0.01024410966783762,0.010244023986160755,0.010239225812256336,0.01024159137159586,0.37291643023490906,0.5758699774742126,0.010244629345834255
"DM-17092",False,"train",0.01194479689002037,0.011935546062886715,0.011952782981097698,0.01194060780107975,0.9283109903335571,0.01194915920495987,0.011966160498559475
"DM-2915",True,"train",0.22993987798690796,0.0,0.0,0.0,0.48286330699920654,0.0,0.27830493450164795
"DM-3688",False,"train",0.9820248484611511,0.0,0.0,0.0,0.0,0.0,0.0
"DM-6788",False,"train",0.0,0.2742482125759125,0.0,0.6941869258880615,0.0,0.0,0.0
"DM-454",True,"train",0.07635150104761124,0.0547020398080349,0.0,0.0,0.8599856495857239,0.0,0.0
"DM-11740",False,"train",0.023950286209583282,0.023876769468188286,0.023884780704975128,0.023884305730462074,0.7007611393928528,0.17965996265411377,0.023982739076018333
"DM-460",False,"train",0.188990980386734,0.0,0.0,0.0,0.21574895083904266,0.11741860955953598,0.4589681625366211
"DM-9747",False,"train",0.1016000509262085,0.0,0.0,0.4980775713920593,0.0,0.39552778005599976,0.0
"DM-8349",False,"train",0.0,0.0,0.0,0.0,0.9824144840240479,0.0,0.0
"DM-17813",False,"train",0.2579517066478729,0.11133066564798355,0.0,0.0,0.08453705906867981,0.536749541759491,0.0
"DM-13276",True,"train",0.0,0.0,0.0,0.7721813917160034,0.0,0.19006676971912384,0.0
"DM-8084",False,"train",0.32340919971466064,0.6657972931861877,0.0,0.0,0.0,0.0,0.0
"DM-958",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9856376647949219
"DM-4323",False,"train",0.11134611070156097,0.32801729440689087,0.0,0.0,0.3813064694404602,0.0,0.1576145589351654
"DM-12157",False,"train",0.0,0.9461420774459839,0.0,0.0,0.0,0.0,0.0
