"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6"
"TIMOB-19268",False,"train",0.0,0.0,0.0,0.5768037438392639,0.4137604832649231,0.0,0.0
"TIMOB-19700",False,"train",0.0,0.7430520057678223,0.06358664482831955,0.0,0.0,0.17484150826931,0.0
"TIMOB-25506",False,"train",0.0,0.0,0.0,0.9957783818244934,0.0,0.0,0.0
"TIMOB-23299",False,"train",0.0,0.0,0.0,0.06364427506923676,0.0,0.9183955192565918,0.0
"TIMOB-24848",False,"train",0.0,0.0,0.9875364899635315,0.0,0.0,0.0,0.0
"TIMOB-20522",False,"train",0.0,0.0,0.0,0.0,0.0,0.986954927444458,0.0
"TIMOB-19153",False,"train",0.0,0.0,0.0,0.998020589351654,0.0,0.0,0.0
"TIMOB-24984",False,"train",0.1564096212387085,0.0,0.0,0.0,0.0,0.0,0.8392207026481628
"TIMOB-23589",False,"train",0.0,0.0,0.0,0.981329083442688,0.0,0.0,0.0
"TIMOB-25518",False,"train",0.836762547492981,0.15148335695266724,0.0,0.0,0.0,0.0,0.0
"TIMOB-26719",False,"train",0.0737965852022171,0.0,0.9208109378814697,0.0,0.0,0.0,0.0
"TIMOB-24141",False,"train",0.0,0.0,0.8455019593238831,0.1455337554216385,0.0,0.0,0.0
"TIMOB-25119",False,"train",0.0,0.0,0.9656088352203369,0.0,0.0,0.0,0.0
"TIMOB-23572",False,"train",0.0,0.9608681201934814,0.0,0.0,0.0,0.0,0.0
"TIMOB-12235",False,"train",0.023877521976828575,0.023888563737273216,0.023890171200037003,0.02386038936674595,0.8567209243774414,0.023872241377830505,0.02389020100235939
"TIMOB-26000",False,"train",0.010250679217278957,0.010262075811624527,0.01026107743382454,0.010256068781018257,0.9384603500366211,0.0102397995069623,0.010269947350025177
"TIMOB-24527",False,"train",0.0,0.0,0.0,0.0,0.0,0.9608316421508789,0.0
"TIMOB-26008",False,"train",0.0,0.0,0.0,0.9927663803100586,0.0,0.0,0.0
"TIMOB-25038",False,"train",0.9909468293190002,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23602",False,"train",0.0,0.0,0.0,0.9813274145126343,0.0,0.0,0.0
"TIMOB-24443",False,"train",0.9906522035598755,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19675",False,"train",0.0,0.0,0.0,0.0,0.9462149143218994,0.0,0.0
"TIMOB-26714",False,"train",0.0,0.0,0.4864859879016876,0.0,0.5035430788993835,0.0,0.0
"TIMOB-23682",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9754319190979004
"TIMOB-25385",False,"train",0.4453938901424408,0.0,0.0,0.0,0.0,0.5498608946800232,0.0
"TIMOB-20145",False,"train",0.0,0.0,0.06704269349575043,0.0,0.9203710556030273,0.0,0.0
"TIMOB-8867",False,"train",0.01102497335523367,0.01102155540138483,0.011036769486963749,0.9338526725769043,0.011023379862308502,0.011020752601325512,0.01101995725184679
"TIMOB-16078",False,"train",0.0,0.0,0.0,0.9194157123565674,0.07399730384349823,0.0,0.0
"TIMOB-23903",False,"train",0.0,0.0,0.0,0.0,0.0,0.9712576866149902,0.0
"TIMOB-18556",False,"train",0.020460722967982292,0.02049347199499607,0.02047714963555336,0.02052237093448639,0.020456276834011078,0.02056129090487957,0.8770287036895752
"TIMOB-26776",False,"train",0.4287498891353607,0.0,0.0,0.0,0.0,0.0,0.5574559569358826
"TIMOB-26218",False,"train",0.0,0.9904508590698242,0.0,0.0,0.0,0.0,0.0
"TIMOB-26725",False,"train",0.0,0.0,0.0,0.9992508888244629,0.0,0.0,0.0
"TIMOB-24776",False,"train",0.02126457542181015,0.0,0.7025888562202454,0.0,0.27073630690574646,0.0,0.0
"TIMOB-23999",False,"train",0.04624934867024422,0.0,0.08047334104776382,0.8674152493476868,0.0,0.0,0.0
"TIMOB-17556",False,"train",0.0,0.0,0.0,0.0,0.9655433297157288,0.0,0.0
"TIMOB-24125",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9917361736297607
"TIMOB-23741",False,"train",0.9641262888908386,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19853",False,"train",0.023906055837869644,0.02392442151904106,0.8565362691879272,0.023925986140966415,0.023896487429738045,0.023892883211374283,0.02391788735985756
"TIMOB-18196",False,"train",0.0,0.0,0.6302226781845093,0.10810387879610062,0.2508488893508911,0.0,0.0
"TIMOB-24245",False,"train",0.0,0.0,0.0,0.0,0.9722231030464172,0.0,0.0
"TIMOB-17912",False,"train",0.028621068224310875,0.028745414689183235,0.02869381383061409,0.02864508144557476,0.028689729049801826,0.028642989695072174,0.8279618620872498
"TIMOB-24770",False,"train",0.0,0.0,0.0,0.7850033640861511,0.0,0.18082213401794434,0.0
"TIMOB-23422",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9947510361671448
"TIMOB-24336",False,"train",0.0,0.0,0.9893885254859924,0.0,0.0,0.0,0.0
"TIMOB-19044",False,"train",0.9903366565704346,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18214",False,"train",0.0,0.0,0.0,0.119113489985466,0.0,0.0,0.8782395124435425
"TIMOB-18454",False,"train",0.0,0.0,0.0,0.966842532157898,0.0,0.0,0.0
"TIMOB-19678",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9681362509727478
"TIMOB-25749",False,"train",0.0,0.0,0.0,0.987705647945404,0.0,0.0,0.0
"TIMOB-26360",False,"train",0.0,0.9569271206855774,0.0,0.0,0.0,0.0,0.0
"TIMOB-25179",False,"train",0.0,0.0,0.0,0.9795295000076294,0.0,0.0,0.0
"TIMOB-20192",False,"train",0.0,0.0,0.9909342527389526,0.0,0.0,0.0,0.0
"TIMOB-23414",False,"train",0.0,0.4297042191028595,0.0,0.567306399345398,0.0,0.0,0.0
"TIMOB-24651",False,"train",0.0,0.0,0.11884946376085281,0.8535599112510681,0.0,0.0,0.0
"TIMOB-23281",False,"train",0.0,0.0,0.0,0.0,0.0,0.9761044383049011,0.0
"TIMOB-20078",False,"train",0.013069047592580318,0.013020549900829792,0.01305870059877634,0.6399756073951721,0.01304526999592781,0.29477766156196594,0.013053142465651035
"TIMOB-18633",False,"train",0.010247092694044113,0.01024574600160122,0.26249930262565613,0.010240008123219013,0.010254577733576298,0.6862787008285522,0.010234531946480274
"TIMOB-19716",False,"train",0.48193833231925964,0.0,0.0,0.47809380292892456,0.0,0.0,0.0
"TIMOB-18817",False,"train",0.020480575039982796,0.8771532773971558,0.02049524337053299,0.020446008071303368,0.020481059327721596,0.020460039377212524,0.02048378251492977
"TIMOB-24946",False,"train",0.0,0.0,0.9908463954925537,0.0,0.0,0.0,0.0
"TIMOB-25610",False,"train",0.29589179158210754,0.0,0.11221380531787872,0.0,0.5871467590332031,0.0,0.0
"TIMOB-26295",False,"train",0.0,0.0,0.4101349711418152,0.0,0.0,0.0,0.5824753642082214
"TIMOB-19350",False,"train",0.9462556838989258,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-20589",False,"train",0.0,0.0,0.0,0.0,0.9608844518661499,0.0,0.0
