"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6"
"TISTUD-4974",False,"train",0.0,0.0,0.0,0.36101335287094116,0.0,0.6261836290359497,0.0
"TISTUD-4364",False,"train",0.0,0.0,0.0,0.0,0.0,0.19587813317775726,0.7643314599990845
"TISTUD-7979",False,"train",0.0,0.0,0.9722719192504883,0.0,0.0,0.0,0.0
"TISTUD-8889",False,"train",0.0,0.9491549134254456,0.0,0.0,0.0,0.0,0.04951603338122368
"TISTUD-5937",False,"train",0.6862503290176392,0.0,0.0,0.0,0.0,0.30021679401397705,0.0
"TISTUD-5479",False,"train",0.0,0.0,0.9547536373138428,0.0,0.0,0.0,0.0
"TISTUD-5158",False,"train",0.0,0.0,0.6356797218322754,0.0,0.0,0.0,0.36040380597114563
"TISTUD-8791",False,"train",0.0,0.0,0.0,0.0,0.4358538091182709,0.5552974343299866,0.0
"TISTUD-8846",False,"train",0.0,0.0,0.030965307727456093,0.0,0.0,0.0,0.966812014579773
"TISTUD-5822",False,"train",0.0,0.7439349293708801,0.2285050004720688,0.0,0.0,0.0,0.0
"TISTUD-5660",False,"train",0.0,0.0,0.0,0.0,0.0,0.9754075407981873,0.0
"TISTUD-6442",False,"train",0.9681897759437561,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5761",False,"train",0.0,0.0,0.5321361422538757,0.0,0.0,0.0,0.46585163474082947
"TISTUD-8873",False,"train",0.0,0.0,0.0,0.9522256255149841,0.0,0.0,0.0
"TISTUD-8573",False,"train",0.0,0.0,0.0,0.9967808723449707,0.0,0.0,0.0
"TISTUD-7132",False,"train",0.8354828953742981,0.0,0.14211061596870422,0.0,0.0,0.0,0.0
"TISTUD-7791",False,"train",0.0,0.10945773869752884,0.8801544904708862,0.0,0.0,0.0,0.0
"TISTUD-7683",False,"train",0.0,0.0,0.0,0.0,0.987360954284668,0.0,0.0
"TISTUD-7704",False,"train",0.0,0.0,0.960888683795929,0.0,0.0,0.0,0.0
"TISTUD-8536",False,"train",0.0,0.0,0.0,0.44204089045524597,0.534794270992279,0.0,0.0
"TISTUD-5093",False,"train",0.0,0.0,0.0,0.9656529426574707,0.0,0.0,0.0
"TISTUD-5467",False,"train",0.0,0.0,0.3332769274711609,0.0,0.0,0.6487855911254883,0.0
"TISTUD-6742",False,"train",0.0,0.0,0.9773809313774109,0.0,0.0,0.0,0.0
"TISTUD-4022",False,"train",0.0,0.0,0.0,0.0,0.976140558719635,0.0,0.0
"TISTUD-5868",False,"train",0.0,0.0,0.9722368717193604,0.0,0.0,0.0,0.0
"TISTUD-8979",False,"train",0.0,0.0,0.0,0.0,0.9641739130020142,0.0,0.0
"TISTUD-5132",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9767253398895264
"TISTUD-8905",False,"train",0.0,0.9799906611442566,0.0,0.0,0.0,0.0,0.0
"TISTUD-5668",False,"train",0.33272314071655273,0.06999009102582932,0.0,0.5872207880020142,0.0,0.0,0.0
"TISTUD-7469",False,"train",0.0,0.0,0.9795393943786621,0.0,0.0,0.0,0.0
