"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6"
"TIMOB-23563",False,"train",0.0,0.0,0.0,0.0,0.9972338080406189,0.0,0.0
"TIMOB-24378",True,"train",0.0,0.0,0.0,0.0,0.0,0.5920214653015137,0.3855798542499542
"TIMOB-25983",False,"train",0.2926791310310364,0.0,0.0,0.0,0.7026658654212952,0.0,0.0
"TIMOB-24975",False,"train",0.3923104405403137,0.0,0.0,0.5982620716094971,0.0,0.0,0.0
"TIMOB-19682",False,"train",0.0,0.0,0.0,0.9655570387840271,0.0,0.0,0.0
"TIMOB-24655",False,"train",0.0,0.0,0.0,0.0,0.0,0.9834553003311157,0.0
"TIMOB-24479",False,"train",0.17682220041751862,0.0,0.0,0.0,0.8182370662689209,0.0,0.0
"TIMOB-24934",False,"train",0.0,0.0,0.0,0.0,0.9954473972320557,0.0,0.0
"TIMOB-26402",False,"train",0.0,0.0,0.9692600965499878,0.0,0.0,0.0,0.0
"TIMOB-24647",False,"train",0.9856557846069336,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25590",False,"train",0.7825708985328674,0.0,0.07195210456848145,0.0,0.04841483756899834,0.08998551219701767,0.0
"TIMOB-26424",False,"train",0.9681643843650818,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23525",False,"train",0.0,0.9713290333747864,0.0,0.0,0.0,0.0,0.0
"TIMOB-25184",False,"train",0.9923888444900513,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-7246",False,"train",0.9939375519752502,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26149",False,"train",0.0,0.9641347527503967,0.0,0.0,0.0,0.0,0.0
"TIMOB-18409",False,"train",0.0,0.0,0.0,0.9731259346008301,0.0,0.0,0.0
"TIMOB-20098",False,"train",0.0,0.3305628001689911,0.0,0.0,0.0,0.0,0.6246065497398376
"TIMOB-26167",False,"train",0.24506954848766327,0.0,0.0,0.7507625818252563,0.0,0.0,0.0
"TIMOB-18553",False,"train",0.0,0.0,0.9641421437263489,0.0,0.0,0.0,0.0
"TIMOB-17626",False,"train",0.3134130537509918,0.0,0.5733017921447754,0.0,0.0,0.0,0.11004378646612167
"TIMOB-24975",False,"train",0.3923104405403137,0.0,0.0,0.5982620716094971,0.0,0.0,0.0
"TIMOB-26331",False,"train",0.0,0.0,0.9837375283241272,0.0,0.0,0.0,0.0
"TIMOB-19195",False,"train",0.9426774978637695,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26159",False,"train",0.0,0.0,0.0,0.990947425365448,0.0,0.0,0.0
"TIMOB-20599",True,"train",0.5051337480545044,0.0,0.4883449971675873,0.0,0.0,0.0,0.0
"TIMOB-17901",False,"train",0.01792699098587036,0.017928151413798332,0.017915362492203712,0.01792660728096962,0.8924581408500671,0.01792902871966362,0.017915716394782066
"TIMOB-23484",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9854044318199158
"TIMOB-18905",True,"train",0.0,0.0,0.9747071266174316,0.0,0.0,0.0,0.0
"TIMOB-19356",False,"train",0.0,0.0,0.0,0.0,0.9494355320930481,0.0,0.0
"TIMOB-24695",False,"train",0.0,0.0,0.9930574297904968,0.0,0.0,0.0,0.0
"TIMOB-24261",False,"train",0.0,0.0,0.0,0.9785124063491821,0.0,0.0,0.0
"TIMOB-25303",False,"train",0.9834601283073425,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19644",False,"train",0.0,0.0,0.9461567997932434,0.0,0.0,0.0,0.0
"TIMOB-20163",False,"train",0.0,0.9799816608428955,0.0,0.0,0.0,0.0,0.0
"TIMOB-25274",False,"train",0.5995525121688843,0.0,0.0,0.3954329490661621,0.0,0.0,0.0
"TIMOB-24832",False,"train",0.8159155249595642,0.0,0.0,0.0,0.17411476373672485,0.0,0.0
"TIMOB-25212",False,"train",0.8553910255432129,0.0,0.12830087542533875,0.0,0.0,0.0,0.0
"TIMOB-24871",False,"train",0.24705375730991364,0.010256925597786903,0.01026766188442707,0.010273500345647335,0.5193330645561218,0.1925453096628189,0.010269741527736187
"TIMOB-25324",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9493933320045471
"TIMOB-18144",False,"train",0.0,0.0,0.0,0.0,0.9923961758613586,0.0,0.0
"TIMOB-17729",False,"train",0.9817174673080444,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24729",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9760816693305969
"TIMOB-25641",False,"train",0.0,0.0,0.0,0.0,0.09792056679725647,0.8827052116394043,0.0
"TIMOB-25886",False,"train",0.4754086434841156,0.0,0.5006651282310486,0.0,0.0,0.0,0.0
"TIMOB-23439",False,"train",0.982421338558197,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19484",False,"train",0.023896947503089905,0.8566553592681885,0.02386057935655117,0.023900801315903664,0.023918136954307556,0.023894237354397774,0.023873941972851753
"TIMOB-26638",False,"train",0.992461621761322,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26555",False,"train",0.9972987174987793,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25843",False,"train",0.9930698275566101,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26128",False,"train",0.0,0.0,0.0,0.9873456954956055,0.0,0.0,0.0
