"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6"
"MULE-11558",False,"train",0.0,0.0,0.48370060324668884,0.0,0.47149574756622314,0.0,0.0
"MULE-15371",False,"train",0.010261119343340397,0.010250761173665524,0.3099306523799896,0.010251307860016823,0.6388189196586609,0.010242307558655739,0.010244893841445446
"MULE-13532",False,"train",0.017941001802682877,0.018006524071097374,0.8921669721603394,0.01796356402337551,0.017981024459004402,0.01795193739235401,0.017989009618759155
"MULE-12918",False,"train",0.0,0.0,0.9462864398956299,0.0,0.0,0.0,0.0
"MULE-13849",False,"train",0.7404552698135376,0.011938952840864658,0.01196211390197277,0.011983088217675686,0.01194304134696722,0.19975857436656952,0.011958961375057697
"MULE-10400",False,"train",0.0,0.0,0.3479815721511841,0.0,0.0,0.0,0.6207844018936157
"MULE-9427",False,"train",0.0,0.0,0.07906007021665573,0.80302894115448,0.0,0.0,0.08748602122068405
"MULE-11276",False,"train",0.0,0.0,0.0,0.30647218227386475,0.2687258720397949,0.0,0.4068690240383148
"MULE-13422",False,"train",0.0,0.0,0.0,0.9808781147003174,0.0,0.0,0.0
"MULE-14534",False,"train",0.24647773802280426,0.010256664827466011,0.010251768864691257,0.7023124694824219,0.01023969054222107,0.010232454165816307,0.010229251347482204
"MULE-15385",False,"train",0.011021879501640797,0.011021877638995647,0.011032916605472565,0.011038606986403465,0.0110567482188344,0.9338068962097168,0.011021100915968418
"MULE-13653",False,"train",0.011020621284842491,0.011021338403224945,0.011026534251868725,0.9339009523391724,0.011012313887476921,0.011004496365785599,0.011013784445822239
"MULE-7835",False,"train",0.01025056280195713,0.010250379331409931,0.010304102674126625,0.010291162878274918,0.9383801817893982,0.010245724581182003,0.010277915745973587
"MULE-14502",False,"train",0.011952544562518597,0.011966691352427006,0.9282243847846985,0.011953037232160568,0.01194319874048233,0.011934451758861542,0.01202572975307703
