"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13"
"TIMOB-20299",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002301454544067,0.19707931578159332,0.0,0.0,0.0,0.0,0.0
"TIMOB-24465",False,"train",0.0,0.1967250257730484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7842139601707458,0.0,0.0
"TIMOB-18770",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872753024101257,0.0,0.0,0.0
"TIMOB-18599",False,"train",0.0,0.0,0.0,0.0,0.0,0.9690409898757935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23302",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810422658920288,0.0,0.0,0.0,0.0
"TIMOB-19482",True,"train",0.9668238162994385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19348",False,"train",0.0,0.0,0.0,0.0,0.9535183906555176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24766",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453248977661133,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24138",False,"train",0.0,0.6884238719940186,0.0,0.0,0.0,0.0,0.0,0.3083864748477936,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19886",True,"train",0.0,0.0,0.0,0.0,0.0,0.14809204638004303,0.649749219417572,0.0,0.18835784494876862,0.0,0.0,0.0,0.0,0.0
"TIMOB-23425",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914008378982544,0.0,0.0,0.0,0.0,0.0
"TIMOB-26115",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.2743159234523773,0.0,0.0,0.0,0.0,0.0,0.0,0.7030971646308899
"TIMOB-20263",False,"train",0.0,0.0,0.0,0.0,0.0,0.6448610424995422,0.0,0.0,0.32557305693626404,0.0,0.0,0.0,0.0,0.0
"TIMOB-19478",False,"train",0.0,0.933646559715271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19682",False,"train",0.0,0.0,0.0,0.32505059242248535,0.0,0.0,0.0,0.0,0.0,0.0,0.6406458020210266,0.0,0.0,0.0
"TIMOB-26360",False,"train",0.0,0.0,0.9535604119300842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18607",False,"train",0.0,0.0,0.0,0.0,0.0,0.9557704329490662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24603",False,"train",0.0,0.0,0.0,0.8708348870277405,0.0,0.12170641869306564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19676",False,"train",0.0,0.0,0.9861316084861755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24655",False,"train",0.0,0.0,0.0,0.0,0.0,0.5436676740646362,0.43983766436576843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23775",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8967800736427307,0.0,0.0,0.0,0.0,0.0
"TIMOB-25257",False,"train",0.0,0.3550792932510376,0.0,0.22864902019500732,0.0,0.0,0.0,0.018234243616461754,0.0,0.0,0.3938576579093933,0.0,0.0,0.0
"TIMOB-24718",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9741986393928528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24672",False,"train",0.0,0.0,0.0,0.0,0.9882432818412781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23338",False,"train",0.0,0.37848785519599915,0.0,0.0,0.0,0.0,0.6110515594482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19651",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.4729738235473633,0.0,0.0,0.0,0.0,0.0,0.5149391293525696,0.0
"TIMOB-19083",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859259128570557,0.0,0.0
"TIMOB-17840",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.44527268409729004,0.0,0.0,0.530907392501831,0.0,0.0,0.0,0.0
"TIMOB-18732",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948392391204834,0.0,0.0,0.0
"TIMOB-19056",False,"train",0.24937288463115692,0.0,0.21663150191307068,0.0,0.0,0.0,0.5165275931358337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-20400",False,"train",0.0,0.0,0.9806416630744934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19867",False,"train",0.0,0.0,0.9700396656990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19107",False,"train",0.0,0.0,0.21174737811088562,0.0,0.0,0.0,0.0,0.0,0.0,0.5671668648719788,0.0,0.21512053906917572,0.0,0.0
"TIMOB-23890",False,"train",0.0,0.9957583546638489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24689",False,"train",0.0,0.0,0.0,0.0,0.0,0.1397811770439148,0.8535729050636292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24283",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.2756461203098297,0.0,0.0,0.0,0.0,0.0,0.7061046361923218,0.0
"TIMOB-24040",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305125653743744,0.867359459400177,0.0,0.0
"TIMOB-18378",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.6843329668045044,0.0,0.0,0.0,0.0,0.0,0.0,0.30375468730926514
"TIMOB-26886",False,"train",0.0,0.0,0.0,0.9557750821113586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25372",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910753965377808,0.0,0.0,0.0
"TIMOB-23693",False,"train",0.0,0.4417114853858948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508318543434143,0.0,0.0,0.0
"TIMOB-23621",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948680996894836,0.0,0.0,0.0
"TIMOB-23486",False,"train",0.0,0.21310119330883026,0.0,0.36554911732673645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413565993309021,0.0,0.0
"TIMOB-23554",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668262004852295
"TIMOB-18161",False,"train",0.0,0.0,0.0,0.0,0.9817883968353271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24827",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7192555069923401,0.0,0.0,0.2697494328022003,0.0,0.0,0.0
"TIMOB-19404",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3217029571533203,0.0,0.0,0.0,0.0,0.0,0.6629888415336609
"TIMOB-20370",False,"train",0.0,0.0,0.0,0.0,0.0,0.9831130504608154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19693",False,"train",0.0,0.0,0.0,0.0,0.0,0.9655970931053162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24851",True,"train",0.0,0.2273228019475937,0.7536220550537109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25625",False,"train",0.30346548557281494,0.0,0.0,0.0,0.0,0.08581215143203735,0.0,0.024221127852797508,0.5798813104629517,0.0,0.0,0.0,0.0,0.0
"TIMOB-26139",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144158482551575,0.2603664994239807,0.0,0.0,0.0,0.0
"TIMOB-19639",False,"train",0.0,0.991706132888794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25744",True,"train",0.0,0.8481883406639099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837892353534698
"TIMOB-18062",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336614608764648,0.0,0.0
"TIMOB-23926",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9783982038497925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26003",False,"train",0.0,0.9380782842636108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-20191",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628537893295288,0.0,0.0
"TIMOB-24250",False,"train",0.6854516267776489,0.0,0.12553855776786804,0.0,0.0,0.0,0.0,0.18178614974021912,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-15703",False,"train",0.0,0.0,0.0,0.9904252886772156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26670",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718561768531799,0.0,0.0,0.0,0.0,0.0
"TIMOB-26357",False,"train",0.0,0.0,0.0,0.9155526161193848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-7564",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767804145812988,0.0,0.0,0.0,0.0
"TIMOB-19175",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788780808448792,0.0,0.0
"TIMOB-17902",False,"train",0.014336226508021355,0.25625455379486084,0.014336208812892437,0.014336233027279377,0.014336207881569862,0.01433620136231184,0.014336204156279564,0.014336193911731243,0.014336220920085907,0.014336198568344116,0.5717108845710754,0.014336206018924713,0.014336210675537586,0.014336220920085907
"TIMOB-25273",False,"train",0.0,0.0,0.0,0.0,0.0,0.16277357935905457,0.0,0.8181517124176025,0.0,0.0,0.0,0.01229848526418209,0.0,0.0
"TIMOB-20481",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9577712416648865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24185",False,"train",0.0,0.0,0.0,0.9806442856788635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-2792",False,"train",0.0,0.0,0.0,0.29334214329719543,0.0,0.0,0.0,0.0,0.0,0.0,0.7023451328277588,0.0,0.0,0.0
"TIMOB-24802",False,"train",0.9867321848869324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25352",False,"train",0.0,0.0,0.23541924357414246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7552562355995178,0.0,0.0,0.0
"TIMOB-20100",False,"train",0.0,0.0,0.0,0.826205849647522,0.0,0.0,0.0,0.16235068440437317,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23523",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891992807388306,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19793",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810405969619751,0.0,0.0,0.0,0.0
"TIMOB-18757",False,"train",0.0,0.0,0.0,0.9700331091880798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26278",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655974507331848,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26785",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.3465438485145569,0.0,0.0,0.0,0.5962154865264893,0.0,0.0,0.0
"TIMOB-18713",False,"train",0.0,0.0,0.0,0.4025338888168335,0.0,0.0,0.0,0.0,0.0,0.0,0.5470070242881775,0.0,0.0,0.0
"TIMOB-24127",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862345188856125,0.0,0.8117315769195557,0.0
"TIMOB-24135",False,"train",0.06253918260335922,0.0,0.0,0.0,0.0,0.0,0.0,0.45002856850624084,0.0,0.0,0.48109301924705505,0.0,0.0,0.0
"TIMOB-26140",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9655963182449341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19157",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22249673306941986,0.0,0.7717078924179077,0.0,0.0,0.0
"TIMOB-19331",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628459215164185
"TIMOB-17918",False,"train",0.017868852242827415,0.7677050232887268,0.01786884106695652,0.017868857830762863,0.01786883920431137,0.017868835479021072,0.01786883734166622,0.017868829891085625,0.017868835479021072,0.017868833616375923,0.01786884479224682,0.017868870869278908,0.01786884106695652,0.01786886714398861
"TIMOB-25252",False,"train",0.0,0.0,0.0,0.0,0.0,0.2971377670764923,0.0,0.6928907036781311,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18880",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655885696411133,0.0
"TIMOB-23443",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867190718650818,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25606",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9700337648391724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24091",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879385828971863
"TIMOB-24667",False,"train",0.0,0.0,0.0,0.0,0.0,0.9690427184104919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18138",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869176745414734
