"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13"
"MULE-12941",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907057523727417,0.0
"MULE-13778",False,"train",0.0,0.0,0.19576507806777954,0.0,0.05387822911143303,0.1060502752661705,0.08346547931432724,0.04314582422375679,0.0,0.2102368324995041,0.30190062522888184,0.0,0.0,0.0
"MULE-15515",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802334904670715,0.0,0.0,0.0,0.0
"MULE-15584",True,"train",0.0,0.0,0.0,0.09357454627752304,0.0,0.6549639105796814,0.0,0.0,0.0,0.0,0.0,0.2289876639842987,0.0,0.0
"MULE-11136",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718388915061951,0.0
"MULE-13479",False,"train",0.017856009304523468,0.017856009304523468,0.017856013029813766,0.017856013029813766,0.01785605028271675,0.017856011167168617,0.32497847080230713,0.01785605400800705,0.017856009304523468,0.017856024205684662,0.01785607822239399,0.46074923872947693,0.017856040969491005,0.017856009304523468
"MULE-14006",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767782092094421
"MULE-9678",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336503148078918
"MULE-9428",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936799228191376,0.6654996871948242,0.0,0.0,0.0
"MULE-14680",False,"train",0.161222904920578,0.14660555124282837,0.0,0.0,0.0,0.6078527569770813,0.0,0.0,0.0,0.0,0.0,0.0,0.06200022995471954,0.0
"MULE-9821",True,"train",0.0,0.0,0.0,0.0,0.0,0.9218564629554749,0.01881430670619011,0.0,0.0,0.046008963137865067,0.0,0.0,0.0,0.0
"MULE-10759",True,"train",0.5259419083595276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4488431513309479,0.0,0.0,0.0
"MULE-14648",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13909512758255005,0.30452242493629456,0.0,0.5236424207687378,0.0,0.0
