"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13"
"DM-14135",True,"train",0.0,0.0912364199757576,0.0,0.0,0.0,0.0,0.5746555328369141,0.0,0.0,0.0,0.0,0.0,0.26849669218063354,0.0
"DM-13954",False,"train",0.0,0.0,0.0,0.0,0.22794023156166077,0.0,0.7183101773262024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-16177",False,"train",0.0,0.1175064891576767,0.0,0.0,0.0,0.0,0.0,0.8435289263725281,0.0,0.0,0.0,0.0,0.0,0.0
"DM-3779",False,"train",0.0,0.0,0.0,0.23494677245616913,0.3871539235115051,0.0,0.0,0.0,0.3451542854309082,0.0,0.0,0.0,0.0,0.0
"DM-4808",False,"train",0.0,0.0,0.0,0.0,0.12154649198055267,0.20557010173797607,0.3356904983520508,0.0,0.0,0.0,0.0,0.0,0.0,0.28955110907554626
"DM-5314",False,"train",0.0178593248128891,0.0178593210875988,0.5408514142036438,0.017859337851405144,0.017859335988759995,0.017859406769275665,0.017859453335404396,0.017859306186437607,0.017859363928437233,0.24483631551265717,0.01785937137901783,0.017859412357211113,0.017859313637018204,0.01785934716463089
"DM-13998",False,"train",0.0,0.0,0.0,0.8838719725608826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-7889",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4765775501728058,0.0,0.47299498319625854,0.0
"DM-5702",False,"train",0.0,0.485001802444458,0.0,0.039423178881406784,0.0,0.4572950005531311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-3436",False,"train",0.0,0.0,0.0,0.0,0.9285674095153809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-335",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.12456116080284119,0.0,0.0,0.053789373487234116,0.1939433366060257,0.6110886335372925,0.0,0.0
"DM-15224",False,"train",0.0,0.0,0.0,0.49880731105804443,0.3031865954399109,0.0,0.0,0.0,0.0,0.0,0.07062136381864548,0.0,0.0,0.11527244746685028
"DM-14306",False,"train",0.0,0.0,0.0,0.0,0.7355147004127502,0.2271578162908554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-17020",False,"train",0.0,0.0,0.0,0.25774717330932617,0.0,0.0,0.0,0.0,0.0,0.0,0.12312356382608414,0.0,0.0,0.5876966118812561
"DM-18041",False,"train",0.38860267400741577,0.014304978772997856,0.014304960146546364,0.014304950833320618,0.014304956421256065,0.22857408225536346,0.014304970391094685,0.014304950833320618,0.014304948039352894,0.014304956421256065,0.014304968528449535,0.2254686951637268,0.01430496759712696,0.014304956421256065
"DM-13526",False,"train",0.0,0.0,0.0,0.08090075850486755,0.4419700503349304,0.0,0.0,0.04418129473924637,0.0,0.0,0.4212307035923004,0.0,0.0,0.0
"DM-16820",False,"train",0.0,0.0,0.0,0.0,0.0,0.945372998714447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-7410",False,"train",0.4875984787940979,0.0,0.0,0.0,0.0,0.0,0.0,0.4052475690841675,0.0,0.0,0.0,0.0,0.0,0.0
"DM-8669",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832659721374512,0.0
"DM-14836",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.46364060044288635,0.0,0.0,0.0,0.1802733689546585,0.3415350317955017,0.0,0.0
"DM-11052",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718548655509949,0.0,0.0
"DM-242",True,"train",0.0,0.0,0.0,0.12658463418483734,0.0,0.0,0.0,0.0,0.0,0.0,0.20868094265460968,0.6464327573776245,0.0,0.0
"DM-11894",False,"train",0.0,0.0,0.0,0.0,0.3930983543395996,0.10987651348114014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44461897015571594
"DM-1195",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369151771068573,0.18848586082458496,0.6418359279632568,0.0
"DM-419",True,"train",0.017860285937786102,0.01786028780043125,0.017860349267721176,0.7678162455558777,0.017860285937786102,0.01786028780043125,0.0178602896630764,0.017860285937786102,0.01786029152572155,0.017860285937786102,0.017860285937786102,0.0178602896630764,0.017860285937786102,0.017860285937786102
"DM-9999",True,"train",0.0,0.0,0.0,0.3581358790397644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361441969871521,0.22428692877292633
"DM-7822",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007211804389954,0.0,0.0,0.3541383147239685
"DM-11454",True,"train",0.0,0.0,0.48945751786231995,0.1779809147119522,0.0,0.0,0.0,0.0,0.0,0.11038924008607864,0.18690963089466095,0.0,0.02417541854083538,0.0
"DM-2176",False,"train",0.0,0.6974220871925354,0.0,0.0,0.0,0.21145932376384735,0.06487574428319931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-16049",False,"train",0.0,0.0,0.0,0.0,0.2603967785835266,0.0,0.0,0.0,0.0,0.6324611902236938,0.0,0.0,0.0,0.0
"DM-14334",True,"train",0.023808633908629417,0.023808715865015984,0.02380855567753315,0.023808592930436134,0.0238086748868227,0.023808615282177925,0.023808566853404045,0.02380853332579136,0.02380853332579136,0.02380855195224285,0.690488338470459,0.023808540776371956,0.023808563128113747,0.02380860038101673
"DM-6063",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690278768539429,0.0
"DM-5453",False,"train",0.0,0.0,0.10899943113327026,0.0,0.06493986397981644,0.0,0.0,0.6399669051170349,0.12020114809274673,0.05222697928547859,0.0,0.0,0.0,0.0
