"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13"
"TISTUD-7639",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793630242347717,0.0,0.0,0.0
"TISTUD-5235",False,"train",0.0,0.5681226849555969,0.0,0.15500400960445404,0.0,0.0,0.14786343276500702,0.0,0.0,0.0,0.0,0.0,0.0,0.11864808201789856
"TISTUD-3022",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376188158988953,0.4445141553878784,0.0,0.0
"TISTUD-5668",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.11229724436998367,0.0,0.0,0.0,0.0,0.8726483583450317,0.0,0.0
"TISTUD-5093",False,"train",0.0,0.0,0.9628130793571472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6969",False,"train",0.0,0.2196393460035324,0.7714294791221619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6218",False,"train",0.0,0.0,0.2564563453197479,0.0,0.7294814586639404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7061",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976187527179718
"TISTUD-3971",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.817954957485199,0.0,0.0,0.0,0.1560656577348709,0.0,0.0,0.0
"TISTUD-5439",False,"train",0.0,0.0,0.989201009273529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5366",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874488115310669,0.0,0.0
"TISTUD-6237",False,"train",0.0,0.3299456536769867,0.0,0.0,0.3353555500507355,0.0,0.3271419107913971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8998",False,"train",0.0,0.955778181552887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8918",False,"train",0.9928008317947388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5749",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9707209467887878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5079",False,"train",0.0,0.0,0.0,0.9814264178276062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7605",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984847903251648,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6917",False,"train",0.0,0.0,0.5795910954475403,0.17104700207710266,0.0,0.0,0.24107933044433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5251",False,"train",0.0,0.975559651851654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8846",False,"train",0.0,0.0,0.0,0.0,0.059982411563396454,0.8761189579963684,0.0,0.0,0.0,0.0,0.0,0.06146366149187088,0.0,0.0
"TISTUD-7652",False,"train",0.0,0.0,0.0,0.0,0.9892017841339111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5843",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985258936882019,0.0,0.0,0.0
"TISTUD-5320",False,"train",0.0,0.0,0.0,0.977882981300354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9156",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976187527179718,0.0,0.0,0.0,0.0
"TISTUD-9045",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831142425537109,0.0,0.0,0.0,0.0
"TISTUD-9055",False,"train",0.0,0.0,0.0,0.0,0.9877783060073853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9017",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928568422794342,0.0,0.0,0.0,0.0
"TISTUD-5732",False,"train",0.1689978688955307,0.0,0.0,0.0,0.0,0.0,0.5294430255889893,0.0,0.18804094195365906,0.0,0.10725166648626328,0.0,0.0,0.0
"TISTUD-6323",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749009013175964,0.0,0.0,0.0,0.0,0.0
"TISTUD-5294",False,"train",0.9986035227775574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
