"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13"
"XD-2845",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335784912109375,0.0,0.0,0.0
"XD-316",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876315712928772,0.0,0.09508271515369415,0.0,0.0,0.0
"XD-3227",False,"train",0.0,0.054059408605098724,0.0,0.0,0.0,0.0,0.2209327220916748,0.0,0.0,0.695897102355957,0.0,0.0,0.0,0.0
"XD-1975",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039147328585386276,0.012765082530677319,0.7872450351715088,0.0,0.0,0.14931029081344604
"XD-2683",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9596160650253296,0.0,0.0
"XD-995",False,"train",0.0,0.0,0.0568186491727829,0.42189541459083557,0.4966895878314972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3043",False,"train",0.0,0.6239970326423645,0.0,0.0,0.0,0.1423376053571701,0.21241864562034607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1344",False,"train",0.9917033314704895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1891",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4233805537223816,0.0,0.0,0.0,0.0,0.5105145573616028
"XD-1244",False,"train",0.8102017045021057,0.0,0.0,0.0,0.0,0.0,0.16777747869491577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-71",False,"train",0.0,0.0,0.6176095008850098,0.0,0.0,0.0,0.12700451910495758,0.0,0.0,0.2178604006767273,0.0,0.0,0.0,0.0
"XD-1871",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.4006196856498718,0.0,0.0,0.0,0.0,0.0,0.0,0.5334111452102661
"XD-3133",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483899474143982
"XD-87",False,"train",0.0,0.0,0.7520327568054199,0.0,0.0,0.0,0.17652377486228943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2038",False,"train",0.018072400242090225,0.01807238906621933,0.01807239092886448,0.018072543665766716,0.01807228848338127,0.01807226426899433,0.5865570902824402,0.01807226426899433,0.01807226985692978,0.01807226613163948,0.01807226426899433,0.19657501578330994,0.01807226426899433,0.01807228848338127
"XD-2271",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218207836151123,0.0,0.0,0.0,0.0,0.4352639615535736
