"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13"
"MESOS-8411",True,"train",0.0,0.0,0.0,0.5427758097648621,0.0,0.4503994584083557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9544",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41269657015800476,0.5658291578292847,0.0,0.0
"MESOS-2973",False,"train",0.01429757010191679,0.01429759245365858,0.014297540299594402,0.014297574758529663,0.01429754588752985,0.014297548681497574,0.8141316771507263,0.014297552406787872,0.014297540299594402,0.014297553338110447,0.014297587797045708,0.014297541230916977,0.014297537505626678,0.01429760828614235
"MESOS-9597",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9783833026885986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5748",False,"train",0.0,0.0,0.0,0.0,0.7400285005569458,0.0,0.1506304293870926,0.0,0.0,0.0,0.0,0.0,0.0,0.09805870056152344
"MESOS-2791",True,"train",0.0,0.9576870203018188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4687",False,"train",0.0,0.0,0.0,0.8966697454452515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3326",False,"train",0.0,0.0,0.0,0.15987564623355865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8210512399673462,0.0
"MESOS-6691",False,"train",0.014299684204161167,0.014300050213932991,0.014299723319709301,0.014299730770289898,0.014299762435257435,0.8141031265258789,0.014299762435257435,0.014299686066806316,0.014299735426902771,0.014299795031547546,0.014299693517386913,0.014299819245934486,0.014299696311354637,0.014299728907644749
"MESOS-7978",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9510901570320129
"MESOS-3618",False,"train",0.0,0.0,0.9798070192337036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8206",False,"train",0.0,0.9821161031723022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2796",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948358952999115
"MESOS-3499",False,"train",0.011917217634618282,0.011917215771973133,0.011917202733457088,0.01191721111536026,0.011917214840650558,0.011917199939489365,0.8450762629508972,0.011917191557586193,0.011917208321392536,0.011917214840650558,0.011917184107005596,0.01191718503832817,0.011917207390069962,0.011917239986360073
"MESOS-3015",False,"train",0.0,0.0,0.9690383672714233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9149",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810242652893066,0.0,0.0,0.0,0.0
