"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5"
"MESOS-8089",False,"train",0.0,0.0,0.0,0.5646374225616455,0.41720274090766907,0.0
"MESOS-8947",False,"train",0.010497205890715122,0.9475229978561401,0.010523250326514244,0.010477960109710693,0.010477683506906033,0.010500885546207428
"MESOS-8528",False,"train",0.02104346454143524,0.8945891261100769,0.020995648577809334,0.02129821665585041,0.021097252145409584,0.020976323634386063
"MESOS-3819",False,"train",0.010530184954404831,0.01049886830151081,0.9474235773086548,0.010538669303059578,0.010526929050683975,0.010481747798621655
"MESOS-3203",True,"train",0.0,0.016206715255975723,0.9834772348403931,0.0,0.0,0.0
"MESOS-9719",False,"train",0.0,0.0,0.9846618175506592,0.0,0.01295668538659811,0.0
"MESOS-6989",False,"train",0.0,0.0,0.0,0.9982029795646667,0.0,0.0
"MESOS-4466",False,"train",0.04209834337234497,0.042092956602573395,0.04247487336397171,0.04230821877717972,0.7886941432952881,0.04233144596219063
"MESOS-8388",False,"train",0.0,0.0,0.0,0.9506490230560303,0.0,0.0
"MESOS-9124",True,"train",0.11379098147153854,0.0,0.0,0.8730242252349854,0.0,0.0
"MESOS-8309",False,"train",0.0,0.0,0.0,0.0,0.9794213771820068,0.0
"MESOS-3199",False,"train",0.5817696452140808,0.0,0.0,0.38278478384017944,0.0,0.0
"MESOS-6119",False,"train",0.0,0.0,0.2363312989473343,0.0,0.7281692028045654,0.0
"MESOS-4029",True,"train",0.0,0.0,0.0,0.0,0.0,0.9961594939231873
"MESOS-2967",False,"train",0.9300127029418945,0.014024600386619568,0.014021296985447407,0.013965990394353867,0.013985640369355679,0.01398972887545824
"MESOS-2283",False,"train",0.9998518228530884,0.0,0.0,0.0,0.0,0.0
"MESOS-8130",False,"train",0.0,0.0,0.0,0.0,0.9709256291389465,0.0
"MESOS-9366",False,"train",0.0,0.0,0.0,0.0,0.0,0.9976609945297241
"MESOS-6286",False,"train",0.0,0.0,0.9872391819953918,0.0,0.0,0.0
"MESOS-6388",False,"train",0.014080842956900597,0.014068443328142166,0.014089645817875862,0.014073172584176064,0.9296255707740784,0.014062336646020412
"MESOS-4348",False,"train",0.0,0.06261952221393585,0.0,0.0,0.925367534160614,0.0
"MESOS-2653",False,"train",0.0,0.2574543058872223,0.0,0.0,0.0,0.7333155870437622
"MESOS-4102",False,"train",0.9784356951713562,0.0,0.0,0.0,0.0,0.0
"MESOS-2791",True,"train",0.0,0.9617671966552734,0.0,0.0,0.0,0.0
"MESOS-7830",False,"train",0.0,0.0,0.21300116181373596,0.0,0.0,0.7783715128898621
"MESOS-7814",False,"train",0.9745350480079651,0.0,0.0,0.0,0.0,0.0
"MESOS-8936",False,"train",0.9779065847396851,0.0,0.0,0.0,0.0,0.0
"MESOS-8942",False,"train",0.0,0.0,0.0,0.983190655708313,0.0,0.0
"MESOS-4403",False,"train",0.0,0.0,0.9532641768455505,0.0,0.0,0.0
"MESOS-3506",False,"train",0.0,0.0,0.0,0.9710389375686646,0.0,0.0
"MESOS-8678",False,"train",0.013051670975983143,0.012959537096321583,0.013016308657824993,0.01305064931511879,0.9348943829536438,0.013027475215494633
"MESOS-4817",False,"train",0.01124520506709814,0.8941702246665955,0.011213516816496849,0.011232022196054459,0.011195220053195953,0.06094377860426903
"MESOS-2651",False,"train",0.07527383416891098,0.9131138920783997,0.0,0.0,0.0,0.0
"MESOS-2100",False,"train",0.0,0.0,0.0,0.9752393960952759,0.0,0.0
"MESOS-3939",False,"train",0.0,0.0,0.0,0.0,0.0,0.9978330135345459
"MESOS-7008",False,"train",0.0716150775551796,0.0,0.8756504058837891,0.0,0.0,0.04865286871790886
"MESOS-7009",False,"train",0.0,0.4315328001976013,0.0,0.0,0.5309707522392273,0.0
"MESOS-4922",False,"train",0.0,0.0,0.9817016124725342,0.0,0.0,0.0
"MESOS-2462",False,"train",0.0,0.6529842019081116,0.0,0.0,0.0,0.3351399302482605
"MESOS-2902",False,"train",0.5288204550743103,0.0,0.0,0.0,0.0,0.46352729201316833
"MESOS-5848",False,"train",0.0,0.9911354780197144,0.0,0.0,0.0,0.0
"MESOS-3134",False,"train",0.9649537801742554,0.0,0.0,0.0,0.0,0.0
"MESOS-4687",False,"train",0.018588947132229805,0.018604742363095284,0.018610769882798195,0.9070035815238953,0.018595004454255104,0.018596939742565155
"MESOS-9409",False,"train",0.033618081361055374,0.8312898874282837,0.03368449956178665,0.03378588333725929,0.03384124115109444,0.03378039225935936
"MESOS-2210",False,"train",0.965016782283783,0.0,0.0,0.0,0.0,0.0
"MESOS-4353",False,"train",0.08880800008773804,0.0,0.014242254197597504,0.0,0.20415998995304108,0.6893794536590576
"MESOS-4108",False,"train",0.776630163192749,0.0,0.0,0.0,0.0,0.18785178661346436
"MESOS-4295",False,"train",0.0,0.0,0.3657698333263397,0.6149760484695435,0.0,0.0
"MESOS-5041",False,"train",0.01677614450454712,0.9159554839134216,0.01690245047211647,0.016791127622127533,0.016812046989798546,0.01676277630031109
"MESOS-7197",False,"train",0.0,0.0,0.0,0.9852404594421387,0.0,0.0
