"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5"
"TIMOB-18530",False,"train",0.8325321078300476,0.03350166976451874,0.03348075971007347,0.0334923192858696,0.033504754304885864,0.033488404005765915
"TIMOB-24367",False,"train",0.0,0.0,0.0407133549451828,0.0,0.0,0.9572198390960693
"TIMOB-24928",False,"train",0.0,0.0,0.0,0.0,0.0,0.9950205683708191
"TIMOB-24834",False,"train",0.9884375929832458,0.0,0.0,0.0,0.0,0.0
"TIMOB-25756",False,"train",0.9945751428604126,0.0,0.0,0.0,0.0,0.0
"TIMOB-19219",False,"train",0.0,0.9864644408226013,0.0,0.0,0.0,0.0
"TIMOB-20627",False,"train",0.9835382699966431,0.0,0.0,0.0,0.0,0.0
"TIMOB-19522",False,"train",0.9837520122528076,0.0,0.0,0.0,0.0,0.0
"TIMOB-18144",False,"train",0.9925925731658936,0.0,0.0,0.0,0.0,0.0
"TIMOB-24832",False,"train",0.0,0.39290884137153625,0.0,0.5977808833122253,0.0,0.0
"TIMOB-23422",False,"train",0.4490039050579071,0.0,0.0,0.546881377696991,0.0,0.0
"TIMOB-23498",False,"train",0.0,0.9912573099136353,0.0,0.0,0.0,0.0
"TIMOB-19137",True,"train",0.0,0.0,0.0,0.9930456876754761,0.0,0.0
"TIMOB-20598",False,"train",0.9779468178749084,0.0,0.0,0.0,0.0,0.0
"TIMOB-23187",False,"train",0.9813324213027954,0.0,0.0,0.0,0.0,0.0
"TIMOB-23748",False,"train",0.16374260187149048,0.6620823740959167,0.16589058935642242,0.0,0.0,0.0
"TIMOB-19157",False,"train",0.0,0.0,0.0,0.6701549887657166,0.0,0.32527926564216614
"TIMOB-25927",False,"train",0.48663222789764404,0.0,0.0,0.0,0.5006530284881592,0.0
"TIMOB-20095",False,"train",0.990658700466156,0.0,0.0,0.0,0.0,0.0
"TIMOB-24637",False,"train",0.0,0.0,0.0,0.9883589148521423,0.0,0.0
"TIMOB-23115",False,"train",0.0,0.0,0.0,0.3859213888645172,0.0,0.6101502180099487
"TIMOB-24319",False,"train",0.5277861952781677,0.07258995622396469,0.029411982744932175,0.09088493883609772,0.0,0.27844077348709106
"TIMOB-23388",False,"train",0.01404232531785965,0.013994541950523853,0.013960005715489388,0.013959500938653946,0.9300854802131653,0.013958116061985493
"TIMOB-24266",True,"train",0.9892213940620422,0.0,0.0,0.0,0.0,0.0
"TIMOB-26479",False,"train",0.0,0.0,0.9699839353561401,0.0,0.0,0.0
"TIMOB-25183",False,"train",0.0,0.0,0.0,0.0,0.0,0.9918302893638611
"TIMOB-19655",False,"train",0.0,0.3040706217288971,0.6709848642349243,0.0,0.0,0.0
"TIMOB-23346",False,"train",0.0,0.0,0.0,0.0,0.95573890209198,0.0
"TIMOB-19411",False,"train",0.9409561157226562,0.0,0.0,0.0,0.0,0.05566268414258957
"TIMOB-26556",False,"train",0.9892370700836182,0.0,0.0,0.0,0.0,0.0
"TIMOB-26108",False,"train",0.0,0.0,0.0,0.9634209275245667,0.0,0.0
"TIMOB-20098",False,"train",0.9476179480552673,0.010502329096198082,0.010453220456838608,0.010476932860910892,0.010480578057467937,0.010469002649188042
"TIMOB-17804",False,"train",0.0,0.9720238447189331,0.0,0.0,0.0,0.0
"TIMOB-17918",False,"train",0.042283929884433746,0.042216576635837555,0.434083491563797,0.04210180044174194,0.39710533618927,0.04220883920788765
"TIMOB-18518",False,"train",0.029025360941886902,0.0,0.0,0.0,0.0,0.9630650877952576
"TIMOB-26703",False,"train",0.9889408946037292,0.0,0.0,0.0,0.0,0.0
"TIMOB-24851",True,"train",0.0,0.0,0.0,0.4173503518104553,0.0,0.5677187442779541
"TIMOB-25055",False,"train",0.7011382579803467,0.294546902179718,0.0,0.0,0.0,0.0
"TIMOB-20195",False,"train",0.0,0.0,0.0,0.45815932750701904,0.0,0.5311528444290161
"TIMOB-23969",False,"train",0.9557783603668213,0.0,0.0,0.0,0.0,0.0
"TIMOB-24817",False,"train",0.9231572151184082,0.0,0.0,0.07050901651382446,0.0,0.0
"TIMOB-24304",False,"train",0.9852696061134338,0.0,0.0,0.0,0.0,0.0
"TIMOB-17805",False,"train",0.0,0.9720218777656555,0.0,0.0,0.0,0.0
"TIMOB-19733",True,"train",0.0,0.3939315676689148,0.0,0.5928983688354492,0.0,0.0
"TIMOB-20221",True,"train",0.011223663575947285,0.9440976977348328,0.011174534447491169,0.01115316990762949,0.011179924011230469,0.011171024292707443
"TIMOB-23598",False,"train",0.981799304485321,0.0,0.0,0.0,0.0,0.0
"TIMOB-20174",False,"train",0.0,0.0,0.0,0.0,0.9948002696037292,0.0
"TIMOB-16078",False,"train",0.7809725403785706,0.0,0.0,0.0,0.21284416317939758,0.0
"TIMOB-23357",False,"train",0.0,0.0,0.0,0.9942570924758911,0.0,0.0
"TIMOB-15976",False,"train",0.0,0.0,0.0,0.981742799282074,0.0,0.0
"TIMOB-9606",False,"train",0.6349632143974304,0.0,0.0,0.35917651653289795,0.0,0.0
"TIMOB-18452",False,"train",0.04319233074784279,0.7891801595687866,0.041804149746894836,0.041857119649648666,0.041988201439380646,0.04197799414396286
"TIMOB-23408",True,"train",0.9808948040008545,0.0,0.0,0.0,0.0,0.0
"TIMOB-23301",False,"train",0.0,0.0,0.0,0.0,0.0,0.9945340156555176
"TIMOB-14449",False,"train",0.0,0.9937861561775208,0.0,0.0,0.0,0.0
"TIMOB-23716",False,"train",0.0,0.0,0.0,0.9903536438941956,0.0,0.0
"TIMOB-15258",False,"train",0.0,0.0,0.0,0.9965472221374512,0.0,0.0
"TIMOB-25780",False,"train",0.0,0.0,0.42429137229919434,0.5569976568222046,0.0,0.0
"TIMOB-24141",False,"train",0.0,0.19055801630020142,0.1442989856004715,0.6588409543037415,0.0,0.0
"TIMOB-23771",False,"train",0.8373857736587524,0.1422000527381897,0.0,0.0,0.0,0.0
"TIMOB-26891",False,"train",0.014125339686870575,0.013990760780870914,0.013980042189359665,0.014048350043594837,0.01404552347958088,0.9298099875450134
"TIMOB-24741",False,"train",0.0,0.0,0.0,0.0,0.0,0.9966526627540588
"TIMOB-19660",False,"train",0.0,0.0,0.0,0.0,0.0,0.9911781549453735
"TIMOB-26575",False,"train",0.0,0.8244847655296326,0.0,0.0,0.1473575234413147,0.0
"TIMOB-20072",False,"train",0.0,0.8004749417304993,0.0,0.1942264288663864,0.0,0.0
"TIMOB-26436",False,"train",0.0,0.42132148146629333,0.0,0.5506645441055298,0.0,0.0
"TIMOB-25760",True,"train",0.0,0.0,0.0,0.9860438704490662,0.0,0.0
"TIMOB-18190",False,"train",0.38692787289619446,0.011983937583863735,0.011953284963965416,0.0119746970012784,0.011997560039162636,0.5651625990867615
"TIMOB-25733",False,"train",0.0,0.0,0.0,0.973767101764679,0.0,0.0
"TIMOB-25937",False,"train",0.0,0.0,0.0,0.9955834150314331,0.0,0.0
"TIMOB-23773",False,"train",0.9972851276397705,0.0,0.0,0.0,0.0,0.0
"TIMOB-25394",False,"train",0.9883120656013489,0.0,0.0,0.0,0.0,0.0
"TIMOB-19028",False,"train",0.8100199699401855,0.0,0.0,0.1804870218038559,0.0,0.0
"TIMOB-25487",False,"train",0.0,0.802274763584137,0.0,0.19105727970600128,0.0,0.0
"TIMOB-18417",False,"train",0.9847316145896912,0.0,0.0,0.0,0.0,0.0
"TIMOB-24853",False,"train",0.9476817846298218,0.01046263799071312,0.01044668722897768,0.010450717061758041,0.01050468161702156,0.010453512892127037
"TIMOB-24225",False,"train",0.11423195898532867,0.0,0.0,0.8735603094100952,0.0,0.0
"TIMOB-26089",False,"train",0.9533132314682007,0.0,0.0,0.0,0.0,0.0
"TIMOB-19921",False,"train",0.9505217671394348,0.0,0.0,0.0,0.0,0.0
"TIMOB-19212",False,"train",0.0,0.0,0.9598584771156311,0.0,0.0,0.0
"TIMOB-25236",False,"train",0.9366894364356995,0.0,0.04404300078749657,0.0,0.0,0.0
"TIMOB-24337",False,"train",0.9903181195259094,0.0,0.0,0.0,0.0,0.0
"TIMOB-24776",False,"train",0.9203118681907654,0.0,0.0,0.07335447520017624,0.0,0.0
"TIMOB-18099",False,"train",0.7815483808517456,0.0,0.0,0.21138648688793182,0.0,0.0
"TIMOB-23745",False,"train",0.0,0.0,0.3379022181034088,0.0,0.6547129154205322,0.0
"TIMOB-25874",False,"train",0.0,0.9700260162353516,0.0,0.0,0.0,0.0
"TIMOB-24028",False,"train",0.0,0.9866392612457275,0.0,0.0,0.0,0.0
"TIMOB-23877",False,"train",0.09909051656723022,0.0,0.0,0.0,0.8856332302093506,0.0
"TIMOB-23612",True,"train",0.9239376187324524,0.015233582817018032,0.015188735909759998,0.01520740520209074,0.015221735462546349,0.015210943296551704
"TIMOB-19843",False,"train",0.0,0.0,0.0,0.0,0.0,0.9506526589393616
"TIMOB-20176",False,"train",0.0,0.6594375371932983,0.0,0.3339822590351105,0.0,0.0
"TIMOB-24828",False,"train",0.28768956661224365,0.0,0.0,0.7057309746742249,0.0,0.0
"TIMOB-19052",False,"train",0.5064231753349304,0.0,0.0,0.3309812843799591,0.0,0.14820122718811035
"TIMOB-15890",False,"train",0.48029211163520813,0.5130495429039001,0.0,0.0,0.0,0.0
"TIMOB-25241",False,"train",0.0,0.0,0.0,0.0,0.0,0.9949604868888855
"TIMOB-19012",False,"train",0.0,0.9789990186691284,0.0,0.0,0.0,0.0
"TIMOB-23682",False,"train",0.0,0.0,0.0,0.9760240316390991,0.0,0.0
"TIMOB-26207",False,"train",0.0,0.0,0.0,0.0,0.9864457845687866,0.0
"TIMOB-23261",False,"train",0.0,0.07962790131568909,0.0,0.0,0.037000011652708054,0.8804125189781189
"TIMOB-19355",False,"train",0.0,0.0,0.0,0.9688745141029358,0.0,0.0
"TIMOB-23175",False,"train",0.7131683230400085,0.2773592472076416,0.0,0.0,0.0,0.0
"TIMOB-25352",False,"train",0.0,0.1294848471879959,0.0,0.0,0.863182783126831,0.0
"TIMOB-20192",False,"train",0.0,0.0,0.0,0.0,0.3497190773487091,0.6432022452354431
"TIMOB-19655",False,"train",0.0,0.3040706217288971,0.6709848642349243,0.0,0.0,0.0
"TIMOB-23414",False,"train",0.0,0.0,0.0,0.0,0.996512770652771,0.0
"TIMOB-25739",False,"train",0.0,0.0,0.0,0.9952166676521301,0.0,0.0
"TIMOB-26565",False,"train",0.0,0.0,0.0,0.0,0.9954496026039124,0.0
"TIMOB-19482",True,"train",0.9699680209159851,0.0,0.0,0.0,0.0,0.0
"TIMOB-23299",False,"train",0.0,0.9789412617683411,0.0,0.0,0.0,0.0
"TIMOB-19042",False,"train",0.0,0.0,0.0,0.990476131439209,0.0,0.0
"TIMOB-26008",False,"train",0.0,0.0,0.0,0.0,0.0,0.9929372668266296
"TIMOB-20389",False,"train",0.6044256091117859,0.39278537034988403,0.0,0.0,0.0,0.0
"TIMOB-19264",False,"train",0.0,0.0,0.36935949325561523,0.0,0.6279963254928589,0.0
"TIMOB-23885",False,"train",0.0,0.0,0.0,0.0,0.0,0.9912394285202026
