"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5"
"XD-1186",False,"train",0.0,0.1740787923336029,0.8150582313537598,0.0,0.0,0.0
"XD-1261",False,"train",0.011303247883915901,0.011215794831514359,0.5813537240028381,0.1565902978181839,0.011296769604086876,0.22824016213417053
"XD-1739",False,"train",0.0428784117102623,0.0,0.0,0.9544177651405334,0.0,0.0
"XD-219",False,"train",0.8794530034065247,0.024105766788125038,0.024078769609332085,0.024194713681936264,0.024048935621976852,0.024118850007653236
"XD-2060",True,"train",0.3639516532421112,0.010540520772337914,0.010481467470526695,0.010498316958546638,0.010513649322092533,0.5940144062042236
"XD-1123",False,"train",0.02400856278836727,0.024270497262477875,0.162920743227005,0.023942574858665466,0.7408216595649719,0.024036003276705742
"XD-1949",False,"train",0.03342938423156738,0.8328267335891724,0.03345339372754097,0.03343033418059349,0.033430006355047226,0.03343021497130394
"XD-1244",False,"train",0.8613604307174683,0.0,0.12138411402702332,0.0,0.0,0.0
"XD-864",False,"train",0.015252678655087948,0.015232791192829609,0.01524959784001112,0.015205113217234612,0.9238176941871643,0.01524210162460804
"XD-1540",False,"train",0.0,0.0,0.0,0.9950899481773376,0.0,0.0
"XD-1223",True,"train",0.09041859954595566,0.0,0.8923414349555969,0.0,0.0,0.0
"XD-2382",False,"train",0.4931463897228241,0.028062228113412857,0.02806936949491501,0.02839621715247631,0.028210347518324852,0.39411547780036926
"XD-2097",True,"train",0.0,0.0,0.0,0.0,0.9710586071014404,0.0
"XD-1573",False,"train",0.7447593212127686,0.0,0.22590824961662292,0.0,0.0,0.0
"XD-1833",False,"train",0.0,0.524495005607605,0.4473250210285187,0.0,0.0,0.0
"XD-2652",False,"train",0.46385377645492554,0.0,0.0,0.07145580649375916,0.4459114372730255,0.0
"XD-2896",False,"train",0.0,0.0,0.0,0.0,0.6584471464157104,0.3165723383426666
"XD-1884",False,"train",0.0,0.0,0.45825251936912537,0.0,0.5177006721496582,0.0
"XD-1246",False,"train",0.0,0.0,0.969897985458374,0.0,0.0,0.0
"XD-705",False,"train",0.0,0.6498985886573792,0.0,0.0,0.347556471824646,0.0
"XD-361",True,"train",0.7205411791801453,0.055682387202978134,0.05567697063088417,0.055675409734249115,0.056278377771377563,0.05614570900797844
"XD-1492",False,"train",0.38149648904800415,0.0,0.0,0.22916710376739502,0.3717960715293884,0.0
"XD-3004",False,"train",0.0,0.26027753949165344,0.0,0.2851899564266205,0.4314504861831665,0.0
"XD-579",False,"train",0.015964096412062645,0.015953706577420235,0.9197109341621399,0.015981603413820267,0.016307663172483444,0.016081977635622025
"XD-2825",False,"train",0.07568362355232239,0.0,0.0,0.0,0.31894996762275696,0.5984134078025818
"XD-2630",True,"train",0.2906397581100464,0.0,0.6813071966171265,0.0,0.0,0.0
"XD-1274",False,"train",0.01674737222492695,0.016893183812499046,0.016922352835536003,0.016876831650733948,0.016823427751660347,0.9157367944717407
"XD-1486",False,"train",0.03378256782889366,0.03378155454993248,0.8313686847686768,0.03390921652317047,0.03359095752239227,0.03356697037816048
"XD-3098",False,"train",0.02791144885122776,0.33401286602020264,0.028090687468647957,0.027866201475262642,0.027869975194334984,0.5542488098144531
"XD-3358",True,"train",0.0,0.342191219329834,0.0,0.0,0.6221078634262085,0.0
"XD-1622",False,"train",0.0140365706756711,0.5416466593742371,0.014006223529577255,0.014016766101121902,0.014100748114287853,0.4021930396556854
"XD-1003",False,"train",0.0,0.86521977186203,0.0,0.0,0.11441399157047272,0.0
"XD-71",False,"train",0.0,0.0,0.0,0.5445159077644348,0.4233412444591522,0.0
"XD-58",False,"train",0.10980325192213058,0.8527598977088928,0.0,0.0,0.0,0.0
"XD-3115",False,"train",0.018751470372080803,0.018824290484189987,0.018787600100040436,0.018842775374650955,0.9058822393417358,0.018911607563495636
"XD-3202",True,"train",0.0,0.0,0.0,0.0,0.1923140585422516,0.7807437777519226
"XD-3636",False,"train",0.0,0.15603671967983246,0.0,0.0,0.0,0.8065768480300903
"XD-3349",False,"train",0.9634858965873718,0.0,0.0,0.0,0.0,0.0
"XD-1083",False,"train",0.0,0.9737082123756409,0.0,0.0,0.0,0.0
"XD-3048",False,"train",0.5042629241943359,0.0,0.4777160882949829,0.012005278840661049,0.0,0.0
"XD-1000",False,"train",0.0,0.9876420497894287,0.0,0.0,0.0,0.0
"XD-1419",False,"train",0.5558373928070068,0.0,0.410165935754776,0.0,0.0,0.0
"XD-1850",False,"train",0.0,0.0,0.0,0.983823835849762,0.0,0.0
"XD-257",False,"train",0.3101966679096222,0.29744210839271545,0.014058172702789307,0.35004687309265137,0.014118923805654049,0.014137296006083488
"XD-371",False,"train",0.018666159361600876,0.9065350890159607,0.018725071102380753,0.01857927441596985,0.018815243616700172,0.018679179251194
"XD-2607",True,"train",0.6222874522209167,0.0,0.17513017356395721,0.1924653798341751,0.0,0.0
"XD-1153",True,"train",0.016842519864439964,0.01681036688387394,0.016970988363027573,0.01709265448153019,0.9153461456298828,0.01693730428814888
"XD-2022",True,"train",0.013924826867878437,0.9302950501441956,0.013936356641352177,0.013923241756856441,0.01393422856926918,0.013986248522996902
"XD-1397",False,"train",0.0,0.28288283944129944,0.0,0.0,0.6877334713935852,0.0
"XD-634",False,"train",0.0,0.0,0.7855730652809143,0.18750865757465363,0.0,0.0
"XD-1077",False,"train",0.058178387582302094,0.19007185101509094,0.03875882923603058,0.0,0.7100521922111511,0.0
"XD-269",False,"train",0.0,0.48555245995521545,0.0,0.0,0.49760064482688904,0.0
"XD-1472",False,"train",0.8103710412979126,0.0,0.0,0.0,0.18394096195697784,0.0
"XD-768",False,"train",0.04183562844991684,0.041890524327754974,0.16969357430934906,0.04173741862177849,0.04176867753267288,0.6630741953849792
"XD-2118",False,"train",0.26297247409820557,0.010533333756029606,0.6949668526649475,0.010502110235393047,0.010500469245016575,0.010524786077439785
"XD-1174",False,"train",0.012946067377924919,0.012882470153272152,0.012872724793851376,0.38537144660949707,0.4900375306606293,0.08588976413011551
"XD-2630",True,"train",0.2906397581100464,0.0,0.6813071966171265,0.0,0.0,0.0
"XD-1188",False,"train",0.6164215207099915,0.015255698002874851,0.015307114459574223,0.01518664788454771,0.015283706597983837,0.3225453794002533
"XD-3319",False,"train",0.9728736281394958,0.0,0.0,0.0,0.0,0.0
"XD-1504",True,"train",0.011248788796365261,0.5939371585845947,0.3611782193183899,0.011230610311031342,0.011213032528758049,0.011192216537892818
"XD-3233",False,"train",0.03349294885993004,0.03361038118600845,0.033614303916692734,0.033501576632261276,0.22837837040424347,0.6374024152755737
"XD-1100",False,"train",0.45362526178359985,0.14927758276462555,0.0,0.0,0.36079472303390503,0.032504890114068985
"XD-2334",False,"train",0.0,0.0,0.8480024337768555,0.0,0.0,0.13602986931800842
"XD-2144",True,"train",0.7583627700805664,0.0,0.0,0.0,0.0,0.21675176918506622
"XD-171",False,"train",0.0,0.9649710059165955,0.0,0.0,0.0,0.0
"XD-568",False,"train",0.7912134528160095,0.04173741862177849,0.0417606495320797,0.04168925806879997,0.041754405945539474,0.041844867169857025
"XD-528",False,"train",0.021055299788713455,0.021023908630013466,0.020991478115320206,0.021039340645074844,0.02127745933830738,0.8946124911308289
"XD-2178",False,"train",0.0,0.0,0.0,0.0,0.0,0.9533718824386597
"XD-1135",False,"train",0.0,0.0,0.9709437489509583,0.0,0.0,0.0
"XD-1524",False,"train",0.204897940158844,0.0,0.0,0.0,0.7657989263534546,0.0
"XD-995",False,"train",0.0,0.0,0.9736309051513672,0.0,0.0,0.0
"XD-2743",True,"train",0.04196426272392273,0.5207067728042603,0.04242396354675293,0.3112507462501526,0.04189800098538399,0.041756290942430496
"XD-2755",False,"train",0.0,0.9942728281021118,0.0,0.0,0.0,0.0
"XD-3015",False,"train",0.0,0.9570976495742798,0.041505418717861176,0.0,0.0,0.0
"XD-1338",True,"train",0.0,0.0,0.3639909327030182,0.0,0.38141313195228577,0.24484489858150482
"XD-490",False,"train",0.6000998616218567,0.014016853645443916,0.014057816006243229,0.3436543643474579,0.01411266066133976,0.0140584297478199
"XD-3240",False,"train",0.0,0.0,0.25794821977615356,0.0,0.5269455909729004,0.19400179386138916
"XD-1571",False,"train",0.9597861766815186,0.0,0.0,0.0,0.0,0.0
"XD-1186",False,"train",0.0,0.1740787923336029,0.8150582313537598,0.0,0.0,0.0
"XD-910",False,"train",0.0,0.50168377161026,0.0,0.0,0.48543885350227356,0.0
"XD-1491",False,"train",0.6354908347129822,0.3241592347621918,0.0,0.0,0.019261641427874565,0.0
"XD-3424",False,"train",0.465315043926239,0.11757798492908478,0.16901543736457825,0.2430223673582077,0.0,0.0
"XD-2752",True,"train",0.11744838953018188,0.0,0.7877695560455322,0.0,0.08353471755981445,0.0
"XD-1895",False,"train",0.02125995047390461,0.021015269681811333,0.02127709798514843,0.8940169811248779,0.021400457248091698,0.02103021740913391
"XD-217",False,"train",0.0,0.9676225781440735,0.0,0.0,0.0,0.0
"XD-28",True,"train",0.9159436225891113,0.016775382682681084,0.016833102330565453,0.016759932041168213,0.016876693814992905,0.016811253502964973
"XD-1187",False,"train",0.021108468994498253,0.2588008642196655,0.42314133048057556,0.021063458174467087,0.25466281175613403,0.02122306078672409
"XD-3645",False,"train",0.0,0.0,0.0,0.0,0.0,0.9979656338691711
"XD-2903",False,"train",0.0,0.0,0.0,0.0,0.5502577424049377,0.4102573096752167
"XD-3071",False,"train",0.189922034740448,0.0,0.0,0.0,0.0,0.774785041809082
"XD-2852",False,"train",0.0,0.010003142058849335,0.0,0.0,0.0,0.950519859790802
"XD-2649",False,"train",0.0339774414896965,0.03369804471731186,0.6313920617103577,0.23340065777301788,0.03383839130401611,0.03369339928030968
"XD-1613",False,"train",0.0,0.0,0.9847240447998047,0.0,0.0,0.0
"XD-388",False,"train",0.0,0.0,0.0,0.0,0.31148356199264526,0.6744502186775208
"XD-1256",False,"train",0.3536769449710846,0.4375157654285431,0.19891220331192017,0.0,0.0,0.0
"XD-1159",False,"train",0.0,0.0,0.49122723937034607,0.0,0.35836219787597656,0.1350477635860443
"XD-129",False,"train",0.028240272775292397,0.028265055269002914,0.02823648229241371,0.02810007892549038,0.028354723006486893,0.858803391456604
"XD-3130",False,"train",0.0,0.0,0.9648801684379578,0.0,0.0,0.0
"XD-1504",True,"train",0.011248788796365261,0.5939371585845947,0.3611782193183899,0.011230610311031342,0.011213032528758049,0.011192216537892818
"XD-1299",False,"train",0.7384666800498962,0.2480854094028473,0.0,0.0,0.0,0.0
"XD-3169",False,"train",0.7198641300201416,0.10852309316396713,0.0,0.0,0.0,0.1547868698835373
