"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5"
"DM-17093",False,"train",0.0,0.08304446935653687,0.0,0.0,0.6413801312446594,0.2681323289871216
"DM-12918",True,"train",0.41431596875190735,0.0,0.0,0.5564408898353577,0.0,0.0
"DM-4667",False,"train",0.0,0.6286841630935669,0.0,0.0,0.23999594151973724,0.10441522300243378
"DM-7417",False,"train",0.018629951402544975,0.018697591498494148,0.9067128300666809,0.018604379147291183,0.018639786168932915,0.01871548593044281
"DM-10002",False,"train",0.7574458718299866,0.0671628788113594,0.0,0.0,0.0,0.16417591273784637
"DM-7126",False,"train",0.4827449917793274,0.024101193994283676,0.024284573271870613,0.4208313226699829,0.024012964218854904,0.02402491681277752
"DM-7490",True,"train",0.3859099745750427,0.0,0.0,0.0,0.5804171562194824,0.0
"DM-1029",False,"train",0.0,0.11850658059120178,0.651482343673706,0.11209540069103241,0.0,0.11382342129945755
"DM-9515",False,"train",0.8608274459838867,0.027849771082401276,0.027841994538903236,0.027883397415280342,0.027805810794234276,0.027791602537035942
"DM-15116",False,"train",0.05565054342150688,0.05565081909298897,0.7217233180999756,0.05565079301595688,0.055674001574516296,0.0556505024433136
"DM-10226",True,"train",0.0,0.6215789318084717,0.0,0.34779489040374756,0.0,0.0
"DM-15249",False,"train",0.0,0.0,0.6612018942832947,0.0,0.3148249685764313,0.0
"DM-782",False,"train",0.0,0.0,0.9849929809570312,0.0,0.0,0.0
"DM-5544",False,"train",0.033791329711675644,0.03350523114204407,0.8319811224937439,0.033724673092365265,0.03352411836385727,0.033473528921604156
"DM-14633",False,"train",0.9847232103347778,0.0,0.0,0.0,0.0,0.0
"DM-3962",True,"train",0.08361417800188065,0.08361507207155228,0.5818125009536743,0.08361497521400452,0.0836140364408493,0.08372922986745834
"DM-11289",False,"train",0.0,0.4069672226905823,0.0,0.0,0.5786941051483154,0.0
"DM-14307",False,"train",0.0,0.0,0.5328644514083862,0.0,0.45463234186172485,0.0
"DM-2253",False,"train",0.0,0.7559571266174316,0.0,0.0,0.2264934629201889,0.0
"DM-15499",True,"train",0.0,0.12658937275409698,0.6555243134498596,0.0,0.21148812770843506,0.0
"DM-17871",False,"train",0.02119542472064495,0.021367371082305908,0.021301141008734703,0.02110699564218521,0.02132958546280861,0.8936994671821594
"DM-11953",False,"train",0.9751355051994324,0.0,0.0,0.0,0.0,0.0
"DM-9872",True,"train",0.9686505794525146,0.0,0.0,0.0,0.0,0.0
"DM-5185",True,"train",0.02796868048608303,0.02779555320739746,0.8604873418807983,0.027810966596007347,0.02814210020005703,0.027795335277915
