"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5"
"TISTUD-7208",False,"train",0.012026187963783741,0.012070126831531525,0.011996685527265072,0.011985234916210175,0.9399755597114563,0.011946179904043674
"TISTUD-5369",False,"train",0.0,0.0,0.0,0.0,0.9729365110397339,0.0
"TISTUD-7477",False,"train",0.0,0.0,0.0,0.6691227555274963,0.3069077730178833,0.0
"TISTUD-5079",False,"train",0.0,0.0,0.0,0.9832402467727661,0.0,0.0
"TISTUD-6742",False,"train",0.0,0.0,0.0,0.9779511094093323,0.0,0.0
"TISTUD-6144",False,"train",0.0,0.9857553839683533,0.0,0.0,0.0,0.0
"TISTUD-7611",False,"train",0.9828473329544067,0.0,0.0,0.0,0.0,0.0
"TISTUD-5680",False,"train",0.0,0.0,0.0,0.0,0.9886576533317566,0.0
"TISTUD-8729",False,"train",0.0,0.24990034103393555,0.0,0.0,0.7399001717567444,0.0
"TISTUD-6647",False,"train",0.0,0.9831921458244324,0.0,0.0,0.0,0.0
"TISTUD-5408",False,"train",0.0,0.0,0.0,0.0,0.9600868225097656,0.0
"TISTUD-9138",False,"train",0.0,0.9689954519271851,0.0,0.0,0.0,0.0
"TISTUD-5457",False,"train",0.0,0.0,0.0,0.0,0.9821605086326599,0.0
"TISTUD-7548",False,"train",0.0,0.0,0.9766845107078552,0.0,0.0,0.0
"TISTUD-8454",False,"train",0.96357661485672,0.0,0.0,0.0,0.0,0.0
"TISTUD-5621",False,"train",0.0,0.0,0.0,0.0,0.9789823293685913,0.0
"TISTUD-8526",False,"train",0.0,0.0,0.0,0.9920629262924194,0.0,0.0
"TISTUD-5610",False,"train",0.0,0.0,0.0,0.4991947412490845,0.48160675168037415,0.0
"TISTUD-5754",False,"train",0.0,0.9760369658470154,0.0,0.0,0.0,0.0
"TISTUD-7530",False,"train",0.0,0.0,0.0,0.0,0.9617443084716797,0.0
"TISTUD-7732",False,"train",0.0,0.0,0.0,0.0,0.9534156918525696,0.0
"TISTUD-6235",False,"train",0.9882065653800964,0.0,0.0,0.0,0.0,0.0
"TISTUD-7852",False,"train",0.5152897834777832,0.47099030017852783,0.0,0.0,0.0,0.0
"TISTUD-7791",False,"train",0.0,0.0,0.0,0.0,0.9878616333007812,0.0
"TISTUD-6280",False,"train",0.0,0.0,0.0,0.0,0.9866512417793274,0.0
"TISTUD-6778",False,"train",0.0,0.9847256541252136,0.0,0.0,0.0,0.0
"TISTUD-5557",False,"train",0.0,0.0,0.0,0.0,0.0,0.9968709349632263
"TISTUD-4318",False,"train",0.9900053143501282,0.0,0.0,0.0,0.0,0.0
"TISTUD-7612",False,"train",0.977880597114563,0.0,0.0,0.0,0.0,0.0
