"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5"
"USERGRID-677",True,"train",0.0,0.0,0.0,0.31223952770233154,0.0,0.6654342412948608
"USERGRID-659",False,"train",0.05558740347623825,0.0556337833404541,0.721951961517334,0.055626142770051956,0.05562684312462807,0.05557386949658394
"USERGRID-1091",False,"train",0.0,0.0,0.0,0.0,0.0,0.960228681564331
"USERGRID-900",False,"train",0.0,0.0,0.0,0.9789150953292847,0.0,0.0
"USERGRID-719",False,"train",0.011161194182932377,0.011187022551894188,0.011176617816090584,0.0112329525873065,0.9440423250198364,0.011199875734746456
"USERGRID-582",False,"train",0.04192807152867317,0.04202953726053238,0.790325403213501,0.04173824563622475,0.042015478014945984,0.04196329414844513
"USERGRID-567",False,"train",0.13272249698638916,0.8535882830619812,0.0,0.0,0.0,0.0
"USERGRID-709",False,"train",0.020835720002651215,0.020835699513554573,0.020835936069488525,0.020924769341945648,0.020835811272263527,0.895732045173645
"USERGRID-751",False,"train",0.0,0.0,0.9860251545906067,0.0,0.0,0.0
"USERGRID-752",True,"train",0.0,0.0,0.0,0.0,0.0,0.9885426163673401
"USERGRID-405",True,"train",0.0,0.0,0.0,0.0,0.0,0.9867091178894043
"USERGRID-465",False,"train",0.944215714931488,0.011156938038766384,0.011143122799694538,0.011179327964782715,0.011138783767819405,0.011166113428771496
"USERGRID-1187",False,"train",0.9738324284553528,0.0,0.0,0.0,0.0,0.0
"USERGRID-699",False,"train",0.8955281376838684,0.020892249420285225,0.020955953747034073,0.020897619426250458,0.020885203033685684,0.02084084413945675
"USERGRID-538",False,"train",0.9774488806724548,0.0,0.0,0.0,0.0,0.0
"USERGRID-519",False,"train",0.0,0.0,0.0,0.0,0.9886638522148132,0.0
"USERGRID-548",False,"train",0.8807799816131592,0.023858971893787384,0.02383580431342125,0.023836230859160423,0.023810965940356255,0.023878058418631554
"USERGRID-518",False,"train",0.027847858145833015,0.8607802391052246,0.02792929671704769,0.0277814120054245,0.027879755944013596,0.027781464159488678
"USERGRID-725",False,"train",0.0,0.0,0.0,0.9936590790748596,0.0,0.0
"USERGRID-860",False,"train",0.013948353938758373,0.013896995224058628,0.013903859071433544,0.013914880342781544,0.9304285645484924,0.013907323591411114
"USERGRID-709",False,"train",0.020835720002651215,0.020835699513554573,0.020835936069488525,0.020924769341945648,0.020835811272263527,0.895732045173645
"USERGRID-395",False,"train",0.0,0.9760652780532837,0.0,0.0,0.0,0.0
"USERGRID-686",False,"train",0.0,0.9966906309127808,0.0,0.0,0.0,0.0
"USERGRID-549",True,"train",0.01285975705832243,0.012838948518037796,0.012877588160336018,0.012869312427937984,0.9356700778007507,0.012884294614195824
"USERGRID-643",False,"train",0.8803709149360657,0.023821435868740082,0.023814065381884575,0.02420869842171669,0.02383568324148655,0.02394922450184822
"USERGRID-490",False,"train",0.0,0.0,0.0,0.9832628965377808,0.0,0.0
"USERGRID-576",False,"train",0.0,0.0,0.9677362442016602,0.0,0.0,0.0
"USERGRID-739",False,"train",0.0,0.0,0.0,0.9810041189193726,0.0,0.0
"USERGRID-675",False,"train",0.0,0.0,0.0,0.9730460047721863,0.0,0.0
"USERGRID-416",False,"train",0.04217081144452095,0.042202532291412354,0.04235013574361801,0.7889227271080017,0.042259663343429565,0.04209410771727562
"USERGRID-860",False,"train",0.013948353938758373,0.013896995224058628,0.013903859071433544,0.013914880342781544,0.9304285645484924,0.013907323591411114
"USERGRID-541",False,"train",0.0,0.7262796759605408,0.0,0.25273481011390686,0.0,0.0
"USERGRID-908",False,"train",0.042005304247140884,0.7907895445823669,0.04178562015295029,0.041730139404535294,0.04183346778154373,0.04185592383146286
"USERGRID-395",False,"train",0.0,0.9760652780532837,0.0,0.0,0.0,0.0
"USERGRID-898",False,"train",0.924075186252594,0.015182397328317165,0.015193847008049488,0.015188787132501602,0.015180520713329315,0.015179215930402279
"USERGRID-1023",False,"train",0.023881658911705017,0.02384238690137863,0.023866042494773865,0.023985428735613823,0.023957081139087677,0.880467414855957
"USERGRID-709",False,"train",0.020835720002651215,0.020835699513554573,0.020835936069488525,0.020924769341945648,0.020835811272263527,0.895732045173645
"USERGRID-876",False,"train",0.01862591691315174,0.0186358280479908,0.018620565533638,0.018575524911284447,0.9069235920906067,0.018618561327457428
"USERGRID-1048",False,"train",0.0,0.0,0.9773563742637634,0.0,0.0,0.0
"USERGRID-466",False,"train",0.0,0.0,0.0,0.0,0.9711452126502991,0.0
"USERGRID-645",False,"train",0.013039269484579563,0.9353173971176147,0.012832056730985641,0.012900014407932758,0.012834307737648487,0.013076966628432274
"USERGRID-675",False,"train",0.0,0.0,0.0,0.9730460047721863,0.0,0.0
"USERGRID-644",False,"train",0.0,0.9989877939224243,0.0,0.0,0.0,0.0
"USERGRID-860",False,"train",0.013948353938758373,0.013896995224058628,0.013903859071433544,0.013914880342781544,0.9304285645484924,0.013907323591411114
"USERGRID-993",False,"train",0.9800060987472534,0.0,0.0,0.0,0.0,0.0
"USERGRID-1058",False,"train",0.0,0.9509210586547852,0.0,0.0,0.0,0.0
"USERGRID-1029",False,"train",0.0,0.0,0.0,0.0,0.0,0.9534755945205688
"USERGRID-409",True,"train",0.9800313115119934,0.0,0.0,0.0,0.0,0.0
"USERGRID-748",False,"train",0.0,0.0,0.0,0.0,0.9636251330375671,0.0
"USERGRID-878",True,"train",0.03344003111124039,0.033742062747478485,0.03396855294704437,0.8314865827560425,0.03368283435702324,0.03367995843291283
"USERGRID-388",False,"train",0.0,0.0,0.0,0.0,0.0,0.9651450514793396
"USERGRID-937",False,"train",0.0,0.0,0.0,0.0,0.9650976061820984,0.0
"USERGRID-1073",False,"train",0.04174298420548439,0.04167576879262924,0.04167674481868744,0.041675765067338943,0.04227771237492561,0.7909510135650635
"USERGRID-396",False,"train",0.0,0.0,0.0,0.0,0.9905636310577393,0.0
"USERGRID-746",False,"train",0.8604416847229004,0.027921661734580994,0.027911502867937088,0.02793867141008377,0.027791932225227356,0.02799452655017376
"USERGRID-601",False,"train",0.8321769833564758,0.033578529953956604,0.033623743802309036,0.033378858119249344,0.03359690308570862,0.033645011484622955
"USERGRID-678",False,"train",0.9165354371070862,0.016694210469722748,0.01667970046401024,0.016712360084056854,0.016698652878403664,0.01667962595820427
"USERGRID-1187",False,"train",0.9738324284553528,0.0,0.0,0.0,0.0,0.0
"USERGRID-536",True,"train",0.9618773460388184,0.0,0.0,0.0,0.0,0.0
"USERGRID-504",False,"train",0.0,0.0,0.0,0.0,0.9847493767738342,0.0
"USERGRID-1075",False,"train",0.9665100574493408,0.0,0.0,0.0,0.0,0.0
"USERGRID-1058",False,"train",0.0,0.9509210586547852,0.0,0.0,0.0,0.0
"USERGRID-760",False,"train",0.0,0.0,0.0,0.9617716073989868,0.0,0.0
"USERGRID-938",False,"train",0.011224799789488316,0.7665130496025085,0.011209250427782536,0.18862542510032654,0.011209259741008282,0.011218169704079628
"USERGRID-432",False,"train",0.02397291362285614,0.8803624510765076,0.02388337254524231,0.023859521374106407,0.02385849505662918,0.024063274264335632
"USERGRID-725",False,"train",0.0,0.0,0.0,0.9936590790748596,0.0,0.0
"USERGRID-568",True,"train",0.02392573654651642,0.8801499009132385,0.023924805223941803,0.023905083537101746,0.02398608811199665,0.02410842292010784
"USERGRID-892",False,"train",0.016841145232319832,0.9160046577453613,0.016768138855695724,0.016736693680286407,0.01688387803733349,0.016765449196100235
"USERGRID-486",False,"train",0.0,0.0,0.983162522315979,0.0,0.0,0.0
