"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5"
"MULE-13852",False,"train",0.0,0.5863661170005798,0.38307327032089233,0.0,0.0,0.0
"MULE-12048",False,"train",0.0,0.4400350749492645,0.14379136264324188,0.0,0.4004199504852295,0.0
"MULE-9329",False,"train",0.5022530555725098,0.0,0.16170616447925568,0.2115378975868225,0.0,0.11608048528432846
"MULE-11057",False,"train",0.010520463809370995,0.010523475706577301,0.47966107726097107,0.010533823631703854,0.47825831174850464,0.01050285343080759
"MULE-7928",False,"train",0.9238741397857666,0.015236095525324345,0.015230054035782814,0.015203357674181461,0.015182551927864552,0.015273841097950935
"MULE-8650",False,"train",0.027934426441788673,0.027876710519194603,0.02827582135796547,0.8599784970283508,0.027846716344356537,0.028087833896279335
"MULE-12448",False,"train",0.0,0.595118522644043,0.0,0.0,0.0,0.3899371325969696
"MULE-13454",False,"train",0.9290648102760315,0.0,0.055276062339544296,0.0,0.0,0.0
"MULE-15900",False,"train",0.0,0.980552613735199,0.0,0.0,0.0,0.0
"MULE-13253",False,"train",0.01290777139365673,0.2321740686893463,0.42375606298446655,0.012914766557514668,0.012940611690282822,0.30530670285224915
"MULE-14054",False,"train",0.0,0.09929994493722916,0.47093459963798523,0.4078044891357422,0.0,0.0
"MULE-7367",False,"train",0.0,0.983259916305542,0.0,0.0,0.0,0.0
"MULE-15725",False,"train",0.9745580554008484,0.0,0.0,0.0,0.0,0.0
"MULE-14584",False,"train",0.01289965771138668,0.012936949729919434,0.012896981090307236,0.012915528379380703,0.012923987582325935,0.9354268908500671
"MULE-16165",False,"train",0.9441182017326355,0.011163091287016869,0.011235625483095646,0.011147849261760712,0.011149384081363678,0.01118585467338562
"MULE-7307",False,"train",0.19114245474338531,0.0,0.7855663895606995,0.0,0.0,0.0
"MULE-13533",False,"train",0.015271705575287342,0.015365885570645332,0.4833863377571106,0.45547935366630554,0.015227056108415127,0.015269644558429718
"MULE-16074",False,"train",0.37848421931266785,0.0,0.6109960675239563,0.0,0.0,0.0
"MULE-15395",False,"train",0.0,0.0,0.6838830709457397,0.27094852924346924,0.03339854255318642,0.0
"MULE-13332",False,"train",0.27340543270111084,0.0,0.0,0.7214892506599426,0.0,0.0
"MULE-13818",False,"train",0.018739329650998116,0.018706902861595154,0.018782727420330048,0.01867210865020752,0.9063755869865417,0.018723348155617714
"MULE-11418",False,"train",0.7772504687309265,0.0,0.2189604789018631,0.0,0.0,0.0
"MULE-13322",True,"train",0.1348945051431656,0.28015899658203125,0.0,0.0,0.0,0.5813444256782532
"MULE-13007",False,"train",0.0,0.0,0.0,0.0,0.976730227470398,0.0
"MULE-9407",False,"train",0.4906720221042633,0.01120707392692566,0.011224494315683842,0.011178843677043915,0.46452823281288147,0.011189375072717667
"MULE-11519",False,"train",0.016836170107126236,0.016801299527287483,0.9159400463104248,0.01690017804503441,0.01675412990152836,0.016768138855695724
"MULE-14087",False,"train",0.1274038851261139,0.0,0.8617458939552307,0.0,0.0,0.0
"MULE-12757",False,"train",0.8797779679298401,0.023998964577913284,0.024300122633576393,0.0240013487637043,0.023903081193566322,0.024018509313464165
"MULE-10910",False,"train",0.3636247217655182,0.6093354225158691,0.0,0.0,0.0,0.0
"MULE-12858",False,"train",0.0,0.0,0.3799142837524414,0.0,0.0,0.5805741548538208
"MULE-12615",False,"train",0.9676141738891602,0.0,0.0,0.0,0.0,0.0
"MULE-14500",False,"train",0.015275790356099606,0.015251481905579567,0.015238124877214432,0.015209694392979145,0.9238345623016357,0.015190346166491508
"MULE-14983",False,"train",0.01856709085404873,0.01859692856669426,0.9070322513580322,0.018574776127934456,0.01856614090502262,0.018662821501493454
"MULE-15036",False,"train",0.9441109895706177,0.011177079752087593,0.011186324059963226,0.011160786263644695,0.011144526302814484,0.011220289394259453
"MULE-11011",False,"train",0.0,0.9578971862792969,0.0,0.0,0.0,0.0
"MULE-10835",False,"train",0.012046626769006252,0.012022738344967365,0.012027115561068058,0.9398478865623474,0.011990142054855824,0.012065497227013111
"MULE-13104",False,"train",0.0,0.0,0.0,0.0,0.0,0.9619618058204651
"MULE-14670",False,"train",0.06028091162443161,0.0,0.0,0.0,0.9377588033676147,0.0
"MULE-14508",False,"train",0.0,0.0,0.5357885360717773,0.0,0.0,0.4350203275680542
"MULE-10408",False,"train",0.013956084847450256,0.01395913865417242,0.6729592084884644,0.2712511718273163,0.013926026411354542,0.013948378153145313
"MULE-15820",True,"train",0.0,0.9774157404899597,0.0,0.0,0.0,0.0
"MULE-7899",False,"train",0.2627350091934204,0.6759541630744934,0.015332408249378204,0.015294288285076618,0.015233074314892292,0.015451041981577873
"MULE-10351",True,"train",0.9719278812408447,0.0,0.0,0.0,0.0,0.0
"MULE-13997",False,"train",0.01674690656363964,0.01673966459929943,0.9163586497306824,0.016719892621040344,0.016692286357283592,0.016742542386054993
"MULE-15590",False,"train",0.0,0.0,0.9676084518432617,0.0,0.0,0.0
"MULE-10299",False,"train",0.018739715218544006,0.1831284761428833,0.7419402003288269,0.01867745816707611,0.018603038042783737,0.018911102786660194
"MULE-15265",True,"train",0.0,0.0,0.9559286832809448,0.0,0.0,0.0
"MULE-14743",False,"train",0.24130629003047943,0.0,0.7214362621307373,0.0,0.0,0.0
"MULE-6745",False,"train",0.8160012364387512,0.0,0.14446482062339783,0.0,0.0,0.0
"MULE-13269",False,"train",0.020989542827010155,0.02120664156973362,0.8947998285293579,0.020942948758602142,0.0209930669516325,0.02106797695159912
"MULE-11379",False,"train",0.0,0.0,0.0,0.0,0.0,0.950495719909668
"MULE-13980",False,"train",0.9700070023536682,0.0,0.0,0.0,0.0,0.0
"MULE-11851",False,"train",0.0,0.9689282774925232,0.0,0.0,0.0,0.0
"MULE-16211",False,"train",0.2109854519367218,0.010549042373895645,0.010539907962083817,0.010486598126590252,0.508063793182373,0.24937519431114197
"MULE-12500",False,"train",0.9300031661987305,0.014008265919983387,0.014030957594513893,0.014009932056069374,0.013963758014142513,0.013983889482915401
"MULE-15078",True,"train",0.020968258380889893,0.020939035341143608,0.021047312766313553,0.021109052002429962,0.2688305377960205,0.6471058130264282
"MULE-10394",False,"train",0.0,0.0,0.6849159598350525,0.0,0.0,0.30572962760925293
"MULE-8233",False,"train",0.016729170456528664,0.9163711071014404,0.01677708514034748,0.016697652637958527,0.016715217381715775,0.016709789633750916
"MULE-9613",False,"train",0.0,0.0,0.13543839752674103,0.0,0.0,0.8527706861495972
"MULE-13405",False,"train",0.0,0.0,0.0,0.0,0.0,0.9752527475357056
"MULE-11310",False,"train",0.0,0.0,0.9700974225997925,0.0,0.0,0.0
"MULE-9142",False,"train",0.0,0.0,0.0,0.0,0.0,0.975933849811554
"MULE-11255",False,"train",0.0,0.5747063159942627,0.41098400950431824,0.0,0.0,0.0
"MULE-12817",False,"train",0.016813402995467186,0.016841920092701912,0.01675787940621376,0.01672063209116459,0.016740920022130013,0.9161252975463867
"MULE-13908",False,"train",0.0,0.0,0.0,0.9816949963569641,0.0,0.0
"MULE-16531",False,"train",0.9600033164024353,0.0,0.0,0.0,0.0,0.0
"MULE-10881",False,"train",0.0167983528226614,0.915917694568634,0.01679776981472969,0.016786392778158188,0.016758929938077927,0.016940858215093613
"MULE-12814",False,"train",0.0,0.0,0.0,0.0,0.7479112148284912,0.21470975875854492
"MULE-13818",False,"train",0.018739329650998116,0.018706902861595154,0.018782727420330048,0.01867210865020752,0.9063755869865417,0.018723348155617714
"MULE-7194",False,"train",0.0,0.0,0.0,0.0,0.0,0.9877539873123169
"MULE-14083",False,"train",0.015289844013750553,0.9236760139465332,0.015259183943271637,0.015238835476338863,0.01520104706287384,0.01533510722219944
"MULE-12161",False,"train",0.8780360221862793,0.10255185514688492,0.0,0.0,0.0,0.0
"MULE-13474",False,"train",0.0119455736130476,0.011943965218961239,0.01192309521138668,0.011924482882022858,0.01192212663590908,0.9403407573699951
"MULE-12754",False,"train",0.021153274923563004,0.8942629098892212,0.021081002429127693,0.020971374586224556,0.021392682567238808,0.021138759329915047
"MULE-14849",False,"train",0.5712928175926208,0.32789528369903564,0.0,0.0,0.09572514146566391,0.0
"MULE-13303",False,"train",0.5796523094177246,0.012064858339726925,0.012029550038278103,0.011971686035394669,0.3722696006298065,0.012012017890810966
"MULE-7289",False,"train",0.0,0.9557217955589294,0.0,0.0,0.0,0.0
"MULE-11279",False,"train",0.011955298483371735,0.01194759551435709,0.012181551195681095,0.011944672092795372,0.011941789649426937,0.9400290846824646
"MULE-15593",False,"train",0.01200734544545412,0.4285452365875244,0.012152680195868015,0.5232870578765869,0.012052377685904503,0.011955291964113712
"MULE-9139",False,"train",0.0,0.0,0.0,0.0,0.0,0.98284512758255
