"issue_key","issuetype_x","created_x","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK","issuetype_y","created_y","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog","issuetype_x.1","created_x.1","reporter_x","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate","issuetype_y.1","created_y.1","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP","reporter_y","collab_total_degree","collab_in_degree","collab_out_degree","collab_kcore","collab_clustering_coeff","collab_closeness","collab_betweenness","collab_eigen_vector","count_comment_before","count_summ_before","wordsDiff","firststorypoints","sp_sprint","sp_diff","type"
"USERGRID-601","Story","2015-04-28T21:46:24.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-04-28T21:46:24.000+0000",5,54.725,1.6,54.0,6.62,6.475000000000001,9.095,3.0,"Story","2015-04-28T21:46:24.000+0000","djohnson","djohnson",8,8,0.8620689655172413,8,8,0.8620689655172413,9,9,0.8823529411764706,"Story","2015-04-28T21:46:24.000+0000",False,0.0674503727468014,0.0,0.0003664902827324,0.2775859719569568,"A","djohnson",20.0,10.0,10.0,2.0,0.0,0.625,0.4,0.5345230426019265,0,0,0,3.0,3.0,0.0,"train"
"USERGRID-777","Bug","2015-07-01T20:39:36.000+0000",0,0,0,False,False,False,0,False,0,"Bug","2015-07-01T20:39:36.000+0000",9,40.09,13.2,45.5,9.655,7.297499999999999,11.3725,10.745966692414834,"Bug","2015-07-01T20:39:36.000+0000","jeffreyawest","jeffreyawest",31,19,0.925,31,19,0.925,15,11,0.8125,"Bug","2015-07-01T20:39:36.000+0000",False,0.144155587988896,1.0,0.0007441523034869,0.5299051017383186,"B","jeffreyawest",19.0,13.0,6.0,2.0,0.0,0.8666666666666667,0.3523809523809524,0.6324561667413304,-1,0,0,3.0,3.0,0.0,"train"
"USERGRID-602","Story","2015-04-28T21:47:19.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-04-28T21:47:19.000+0000",8,78.8729,2.8,7.0,3.9971,2.9285714285714306,5.9986,3.0,"Story","2015-04-28T21:47:19.000+0000","djohnson","djohnson",9,9,0.8620689655172413,9,9,0.8620689655172413,10,10,0.8823529411764706,"Story","2015-04-28T21:47:19.000+0000",False,0.08592547128952,0.0,0.0077946061916205,0.3330618137898306,"A","djohnson",20.0,10.0,10.0,2.0,0.0,0.625,0.4,0.5345230426019265,0,0,0,3.0,2.0,-1.0,"train"
"USERGRID-561","Bug","2015-04-08T16:44:55.000+0000",0,0,0,True,False,False,0,False,1,"Bug","2015-04-08T16:44:55.000+0000",34,41.6268,9.2857,31.785714285714285,11.8007,15.310857142857143,17.4891,8.477225575051662,"Bug","2015-04-08T16:44:55.000+0000","jeffreyawest","jeffreyawest",15,15,0.925,15,15,0.925,1,1,0.8333333333333334,"Bug","2015-04-08T16:44:55.000+0000",True,0.7228830027360522,1.0,0.9999999332196574,0.9326966581663184,"A","jeffreyawest",24.0,15.0,9.0,2.0,0.0,0.8823529411764706,0.4705882352941176,0.661438527106328,0,0,0,3.0,3.0,0.0,"train"
"USERGRID-689","Bug","2015-05-29T22:56:05.000+0000",0,0,0,False,False,False,1,False,0,"Bug","2015-05-29T22:56:05.000+0000",5,15.64,2.0,45.0,12.32,15.924,21.786,3.0,"Bug","2015-05-29T22:56:05.000+0000","safeldm","safeldm",26,22,0.82,26,22,0.82,11,9,0.8125,"Bug","2015-05-29T22:56:05.000+0000",False,0.0847150649754051,1.0,0.0006925254897371,0.3296254804560583,"A","safeldm",7.0,4.0,3.0,2.0,0.0,0.8,0.5,0.63245604027694,-1,0,0,2.0,2.0,0.0,"train"
"USERGRID-706","Story","2015-06-02T21:40:19.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-06-02T21:40:19.000+0000",28,75.4278,12.6966,38.63793103448276,6.3409,7.421034482758621,9.1438,11.660254037844387,"Story","2015-06-02T21:40:19.000+0000","tnine","tnine",18,15,0.7894736842105263,18,15,0.7894736842105263,0,0,0.0,"Story","2015-06-02T21:40:19.000+0000",False,0.0695896067347293,0.0,0.003232010436442,0.3335767994304057,"B","tnine",10.0,7.0,3.0,2.0,0.0,1.0,0.4285714285714285,0.7071074824489484,0,0,0,3.0,3.0,0.0,"train"
"USERGRID-703","Bug","2015-06-01T23:56:21.000+0000",0,0,0,False,False,False,0,False,0,"Bug","2015-06-01T23:56:21.000+0000",9,-107.875,16.0,40.0,30.79,32.083000000000006,41.867,12.486832980505138,"Bug","2015-06-01T23:56:21.000+0000","safeldm","safeldm",35,31,0.82,35,31,0.82,13,12,0.8823529411764706,"Bug","2015-06-01T23:56:21.000+0000",False,0.0794951865697925,0.0,4.93834841652101e-05,0.3662665727621285,"B","safeldm",7.0,4.0,3.0,2.0,0.0,0.8,0.5,0.63245604027694,0,0,0,2.0,2.0,0.0,"train"
"USERGRID-542","Story","2015-04-03T23:34:32.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-04-03T23:34:32.000+0000",33,74.7239,6.6,31.651515151515152,6.9359,8.371818181818185,9.333,3.0,"Story","2015-04-03T23:34:32.000+0000","greyes","greyes",8,8,0.8846153846153846,8,8,0.8846153846153846,7,6,0.8518518518518519,"Story","2015-04-03T23:34:32.000+0000",False,0.1336998918250913,2.754413285552606e-18,0.0225990261589228,0.4505196833275574,"A","greyes",18.0,8.0,10.0,2.0,0.0,0.6153846153846154,0.4807692307692307,0.577349675552659,0,0,0,5.0,5.0,0.0,"train"
"USERGRID-542","Story","2015-04-03T23:34:32.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-04-03T23:34:32.000+0000",33,74.7239,6.6,31.651515151515152,6.9359,8.371818181818185,9.333,3.0,"Story","2015-04-03T23:34:32.000+0000","greyes","greyes",8,8,0.8846153846153846,8,8,0.8846153846153846,7,6,0.8518518518518519,"Story","2015-04-03T23:34:32.000+0000",False,0.1336998918250913,2.754413285552606e-18,0.0225990261589228,0.4505196833275574,"A","greyes",18.0,8.0,10.0,2.0,0.0,0.6153846153846154,0.4807692307692307,0.577349675552659,0,0,0,5.0,5.0,0.0,"train"
"USERGRID-993","Story","2015-09-02T22:31:47.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-09-02T22:31:47.000+0000",59,37.5511,15.6909,51.34848484848485,12.1208,13.509999999999998,15.7585,13.606601717798211,"Story","2015-09-02T22:31:47.000+0000","tnine","tnine",25,6,0.7894736842105263,25,6,0.7894736842105263,22,5,0.8148148148148148,"Story","2015-09-02T22:31:47.000+0000",False,0.124887331058929,0.0,0.0297995696546437,0.4312193099125748,"A","tnine",9.0,7.0,2.0,2.0,0.0,1.0,0.2857142857142857,0.7071075429271799,0,1,42,3.0,3.0,0.0,"train"
