"EB","LINK","OB","STEP","TASK","created_x","has_ATTACHMENT","has_CODE","has_STACK","has_TESTCASE","issue_key","issuetype_x","issuetype_y","created_y","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog","issuetype_x.1","created_x.1","reporter_x","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate","issuetype_y.1","created_y.1","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP","collab_betweenness","collab_closeness","collab_clustering_coeff","collab_eigen_vector","collab_in_degree","collab_kcore","collab_out_degree","collab_total_degree","reporter_y","count_comment_before","count_summ_before","wordsDiff","firststorypoints","sp_sprint","sp_diff","type"
0,0,0,0,0,"2015-03-23T13:12:59.000+0000",False,False,False,False,"XD-2852","Story","Story","2015-03-23T13:12:59.000+0000",29,57.7931,15.7379,49.68965517241379,12.4028,13.371724137931032,8.5534,12.486832980505138,"Story","2015-03-23T13:12:59.000+0000","sabby","sabby",131,49,0.7363344051446945,131,49,0.7371794871794872,0,0,0.0,"Story","2015-03-23T13:12:59.000+0000",False,0.0552637015707904,0.0,0.0021743945725392,0.3017719207373545,"A",0.3852040816326531,0.4693877551020408,0.0,0.5091719089647034,23.0,2.0,40.0,63.0,"sabby",0,0,0,5.0,5.0,0.0,"train"
0,0,0,0,0,"2014-03-25T09:29:10.000+0000",False,False,False,False,"XD-1446","Story","Story","2014-03-25T09:29:10.000+0000",12,88.905,8.1333,28.66666666666667,3.84,7.334999999999997,10.1683,8.477225575051662,"Story","2014-03-25T09:29:10.000+0000","mark.pollack","mark.pollack",317,56,0.9084967320261438,317,56,0.9084967320261438,35,13,0.9871794871794872,"Story","2014-03-25T09:29:10.000+0000",True,0.0488304912762866,1.0,0.000551401490846,0.2749957007912849,"A",0.473109243697479,0.6857142857142857,0.0,0.5927469270977884,24.0,2.0,24.0,48.0,"mark.pollack",0,0,0,3.0,3.0,0.0,"train"
0,0,0,0,0,"2015-07-21T11:18:55.000+0000",False,True,False,False,"XD-3267","Story","Story","2015-07-21T11:18:55.000+0000",57,15.0625,17.0444,55.30952380952381,18.9839,21.30904761904761,16.9983,13.246950765959596,"Story","2015-07-21T11:18:55.000+0000","sabby","sabby",213,51,0.7363344051446945,214,52,0.7371794871794872,0,0,0.0,"Story","2015-07-21T11:18:55.000+0000",True,0.1363427577990777,0.0,0.8016344721994663,0.5384020329022025,"A",0.435632183908046,0.5,0.0,0.5452478366002463,15.0,2.0,26.0,41.0,"sabby",0,0,0,8.0,8.0,0.0,"train"
0,0,0,0,0,"2014-03-06T08:57:59.000+0000",False,False,False,False,"XD-1375","Story","Story","2014-03-06T08:57:59.000+0000",13,74.805,11.4667,37.0,5.8067,7.334999999999997,10.1683,10.745966692414834,"Story","2014-03-06T08:57:59.000+0000","mark.pollack","mark.pollack",292,35,0.9084967320261438,292,35,0.9084967320261438,35,7,0.9894736842105264,"Story","2014-03-06T08:57:59.000+0000",True,0.1151897320280133,1.0,0.0013998781917,0.497394677236686,"B",0.4774774774774775,0.6756756756756757,0.0,0.5916098965554235,25.0,2.0,26.0,51.0,"mark.pollack",0,0,0,4.0,4.0,0.0,"train"
0,0,0,0,0,"2013-07-29T09:43:13.000+0000",False,False,False,False,"XD-560","Bug","Bug","2013-07-29T09:43:13.000+0000",23,82.4755,5.0,16.5,4.861000000000001,5.732400000000003,7.9516,3.0,"Bug","2013-07-29T09:43:13.000+0000","grenfro","grenfro",14,14,0.9655172413793104,14,14,0.9655172413793104,0,0,0.0,"Bug","2013-07-29T09:43:13.000+0000",False,0.0185927205743453,0.0,2.164054792366324e-07,0.1258846685540626,"B",0.5789473684210527,0.8421052631578947,0.0,0.6593794500301016,16.0,2.0,13.0,29.0,"grenfro",0,0,0,3.0,3.0,0.0,"train"
0,0,0,0,2,"2014-11-12T12:32:06.000+0000",False,False,False,False,"XD-2334","Story","Story","2014-11-12T12:32:06.000+0000",77,58.859,14.5198,41.23765432098766,10.0803,13.640555555555556,13.9137,12.874208829065749,"Story","2014-11-12T12:32:06.000+0000","grenfro","grenfro",105,4,0.9655172413793104,105,4,0.9655172413793104,0,0,1.0,"Story","2014-11-12T12:32:06.000+0000",False,0.0403978820994558,0.0,0.1050108794830619,0.237248142962422,"A",0.4545454545454545,0.8181818181818182,0.0,0.6324560513399002,9.0,2.0,6.0,15.0,"grenfro",0,0,0,2.0,2.0,0.0,"train"
0,0,0,0,0,"2013-08-09T09:12:44.000+0000",False,False,False,False,"XD-652","Bug","Bug","2013-08-09T09:12:44.000+0000",74,67.1476,12.4059,39.65679012345679,7.9181,8.766296296296296,9.9802,11.48528137423857,"Bug","2013-08-09T09:12:44.000+0000","jencompgeek","jencompgeek",14,14,1.0,14,14,1.0,0,0,0.0,"Bug","2013-08-09T09:12:44.000+0000",False,0.0163868469918867,0.0,5.4308544782931857e-08,0.1124074636271997,"B",0.0,1.0,0.0,0.0,8.0,1.0,0.0,8.0,"jencompgeek",0,0,0,2.0,2.0,0.0,"train"
0,0,0,0,0,"2014-04-10T19:29:08.000+0000",False,False,False,False,"XD-1541","Bug","Bug","2014-04-10T19:29:08.000+0000",41,80.4302,8.5939,30.57575757575757,5.6845,7.740606060606062,9.4627,8.477225575051662,"Bug","2014-04-10T19:29:08.000+0000","grenfro","grenfro",56,13,0.9655172413793104,56,13,0.9655172413793104,0,0,0.0,"Bug","2014-04-10T19:29:08.000+0000",False,0.0126762791449381,0.0,3.321197306098044e-06,0.0866414423818198,"A",0.598901098901099,0.9285714285714286,0.0,0.6859935605218237,13.0,2.0,9.0,22.0,"grenfro",0,0,0,3.0,3.0,0.0,"train"
0,1,0,0,0,"2013-08-06T08:33:56.000+0000",False,False,False,False,"XD-612","Story","Story","2013-08-06T08:33:56.000+0000",25,32.1633,15.2444,45.518518518518526,15.4807,23.121111111111112,21.9193,12.486832980505138,"Story","2013-08-06T08:33:56.000+0000","mark.pollack","mark.pollack",174,159,0.9084967320261438,174,159,0.9084967320261438,12,8,0.9516129032258064,"Story","2013-08-06T08:33:56.000+0000",False,0.0242083982353808,0.0,0.0020093453674786,0.1549053688386116,"A",0.3983666061705989,0.5344827586206896,0.0,0.5207528692883093,31.0,2.0,43.0,74.0,"mark.pollack",0,0,0,2.0,2.0,0.0,"train"
0,0,0,0,0,"2014-10-23T11:13:03.000+0000",False,False,False,False,"XD-2270","Story","Story","2014-10-23T11:13:03.000+0000",33,77.7721,17.1294,54.58823529411765,10.8582,14.96411764705882,7.5706,12.486832980505138,"Story","2014-10-23T11:13:03.000+0000","sabby","sabby",41,40,0.7363344051446945,41,40,0.7371794871794872,0,0,0.0,"Story","2014-10-23T11:13:03.000+0000",False,0.1367341352159949,0.0,0.3746632302643704,0.5392269548836199,"A",0.3372670807453416,0.3857142857142857,0.0,0.4773376337418532,27.0,2.0,61.0,88.0,"sabby",0,0,0,5.0,3.0,-2.0,"train"
