"issue_key","issuetype_x","created_x","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK","issuetype_y","created_y","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog","issuetype_x.1","created_x.1","reporter_x","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate","issuetype_y.1","created_y.1","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP","reporter_y","collab_total_degree","collab_in_degree","collab_out_degree","collab_kcore","collab_clustering_coeff","collab_closeness","collab_betweenness","collab_eigen_vector","count_comment_before","count_summ_before","wordsDiff","firststorypoints","sp_sprint","sp_diff","type"
"USERGRID-541","Story","2015-04-03T20:23:06.000+0000",0,0,0,False,False,False,5,False,0,"Story","2015-04-03T20:23:06.000+0000",48,74.4633,16.7259,39.96296296296296,9.5807,11.869444444444447,7.8487,13.954451150103322,"Story","2015-04-03T20:23:06.000+0000","safeldm","safeldm",5,5,0.82,5,5,0.82,3,3,0.8571428571428571,"Story","2015-04-03T20:23:06.000+0000",False,0.1123443811022398,0.0,0.6125530794847488,0.4402459168734161,"A","safeldm",10.0,6.0,4.0,2.0,0.0,1.0,0.6666666666666666,0.7071071138230264,0,1,18,5.0,5.0,0.0,"train"
"USERGRID-1091","Story","2015-11-04T21:23:48.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-11-04T21:23:48.000+0000",34,31.9582,17.2857,46.07142857142857,13.1493,14.637999999999998,16.6477,14.61895003862225,"Story","2015-11-04T21:23:48.000+0000","mrusso","mrusso",4,1,1.0,4,1,1.0,5,2,1.0,"Story","2015-11-04T21:23:48.000+0000",False,0.0654032634552419,0.0,3.665051972198154e-07,0.3864359783121219,"B","mrusso",14.0,3.0,11.0,2.0,0.0,0.25,0.2348484848484848,0.3922338591666111,-1,0,0,1.0,1.0,0.0,"train"
"USERGRID-680","Story","2015-05-26T16:54:59.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-05-26T16:54:59.000+0000",9,82.39,8.2,33.0,3.755,8.475000000000001,12.845,8.477225575051662,"Story","2015-05-26T16:54:59.000+0000","djohnson","djohnson",12,12,0.8620689655172413,12,12,0.8620689655172413,12,12,0.8823529411764706,"Story","2015-05-26T16:54:59.000+0000",True,0.2111342011296505,1.0,0.1063131631309847,0.6245130545246914,"A","djohnson",19.0,9.0,10.0,2.0,0.0,0.6,0.4095238095238095,0.5345230063176811,0,0,0,3.0,3.0,0.0,"train"
"USERGRID-1016","Story","2015-09-11T22:57:59.000+0000",0,0,0,True,False,False,0,False,0,"Story","2015-09-11T22:57:59.000+0000",103,78.2917,12.3304,36.04347826086956,8.053,12.186521739130434,10.553,10.348469228349536,"Story","2015-09-11T22:57:59.000+0000","tnine","tnine",26,6,0.7894736842105263,26,6,0.7894736842105263,6,0,0.8571428571428571,"Story","2015-09-11T22:57:59.000+0000",False,0.1240910110335819,1.0,0.0170490628903425,0.4681939688651285,"A","tnine",9.0,7.0,2.0,2.0,0.0,1.0,0.2857142857142857,0.7071075429271799,-1,2,67,3.0,3.0,0.0,"train"
"USERGRID-893","Story","2015-07-28T20:19:54.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-07-28T20:19:54.000+0000",14,83.0092,5.2,36.07692307692308,4.9108,8.25769230769231,10.8892,3.0,"Story","2015-07-28T20:19:54.000+0000","djohnson","djohnson",22,12,0.8620689655172413,22,12,0.8620689655172413,25,14,0.8823529411764706,"Story","2015-07-28T20:19:54.000+0000",False,0.02119330403032,0.0,6.586011266351224e-10,0.1630886393344334,"B","djohnson",16.0,8.0,8.0,2.0,0.0,0.6153846153846154,0.391025641025641,0.5222338118673719,0,0,0,3.0,3.0,0.0,"train"
"USERGRID-582","Bug","2015-04-21T21:53:13.000+0000",0,0,0,False,False,False,0,False,0,"Bug","2015-04-21T21:53:13.000+0000",4,34.59,1.2,36.333333333333336,9.18,11.470000000000006,13.4667,3.0,"Bug","2015-04-21T21:53:13.000+0000","safeldm","safeldm",10,10,0.82,10,10,0.82,10,10,0.8125,"Bug","2015-04-21T21:53:13.000+0000",False,0.0321418364732334,0.0,2.7190040453971517e-09,0.2301078238865227,"B","safeldm",8.0,5.0,3.0,2.0,0.0,0.8333333333333334,0.4333333333333333,0.6324561755430423,-1,0,0,3.0,3.0,0.0,"train"
"USERGRID-639","Bug","2015-05-06T20:27:10.000+0000",0,0,0,True,False,False,0,False,1,"Bug","2015-05-06T20:27:10.000+0000",23,-18.196,22.8,53.0,22.008,31.9528,34.1252,18.491933384829668,"Bug","2015-05-06T20:27:10.000+0000","jeffreyawest","jeffreyawest",17,17,0.925,17,17,0.925,0,0,0.0,"Bug","2015-05-06T20:27:10.000+0000",False,0.1521806052422445,1.0,1.1764481757277194e-05,0.6176593082618481,"B","jeffreyawest",23.0,14.0,9.0,2.0,0.0,0.8235294117647058,0.4411764705882353,0.6324567334981489,-1,1,12,3.0,3.0,0.0,"train"
"USERGRID-592","Story","2015-04-22T18:40:25.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-04-22T18:40:25.000+0000",56,48.7812,14.207,56.57017543859649,13.5355,16.287368421052633,12.494,10.745966692414834,"Story","2015-04-22T18:40:25.000+0000","djohnson","djohnson",7,7,0.8620689655172413,7,7,0.8620689655172413,8,8,0.8823529411764706,"Story","2015-04-22T18:40:25.000+0000",True,0.0351761186225709,0.0,4.654659946692222e-08,0.2470601347485513,"B","djohnson",20.0,10.0,10.0,2.0,0.0,0.625,0.4,0.5345230426019265,0,0,0,5.0,5.0,0.0,"train"
"USERGRID-1022","Story","2015-09-15T19:09:42.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-09-15T19:09:42.000+0000",6,32.56,10.0,45.0,9.96,10.272000000000002,14.718,8.477225575051662,"Story","2015-09-15T19:09:42.000+0000","safeldm","safeldm",46,7,0.82,46,7,0.82,25,10,0.8125,"Story","2015-09-15T19:09:42.000+0000",False,0.0559005261637847,0.9981428165685644,3.796503966727341e-08,0.3476390769439769,"B","safeldm",3.0,1.0,2.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-1,0,0,1.0,1.0,0.0,"train"
"USERGRID-601","Story","2015-04-28T21:46:24.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-04-28T21:46:24.000+0000",5,54.725,1.6,54.0,6.62,6.475000000000001,9.095,3.0,"Story","2015-04-28T21:46:24.000+0000","djohnson","djohnson",8,8,0.8620689655172413,8,8,0.8620689655172413,9,9,0.8823529411764706,"Story","2015-04-28T21:46:24.000+0000",False,0.0584600393338568,0.0,7.501452728969735e-09,0.3584843025728695,"B","djohnson",20.0,10.0,10.0,2.0,0.0,0.625,0.4,0.5345230426019265,0,0,0,3.0,3.0,0.0,"train"
