"issue_key","issuetype_x","created_x","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK","issuetype_y","created_y","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog","issuetype_x.1","created_x.1","reporter_x","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate","issuetype_y.1","created_y.1","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP","reporter_y","collab_total_degree","collab_in_degree","collab_out_degree","collab_kcore","collab_clustering_coeff","collab_closeness","collab_betweenness","collab_eigen_vector","count_comment_before","count_summ_before","wordsDiff","firststorypoints","sp_sprint","sp_diff","type"
"USERGRID-642","Bug","2015-05-07T22:07:35.000+0000",0,0,0,False,True,False,0,False,0,"Bug","2015-05-07T22:07:35.000+0000",89,-439.5698,64.0031,164.65891472868216,106.6177,134.45860465116277,98.2517,37.64101615137755,"Bug","2015-05-07T22:07:35.000+0000","safeldm","safeldm",16,16,0.82,16,16,0.82,3,3,0.8571428571428571,"Bug","2015-05-07T22:07:35.000+0000",False,0.1608402109495995,0.0,0.0026781473682431,0.543604212273478,"A","safeldm",7.0,4.0,3.0,2.0,0.0,0.8,0.5,0.63245604027694,-1,0,0,3.0,3.0,0.0,"train"
"USERGRID-527","Story","2015-03-31T17:19:17.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-03-31T17:19:17.000+0000",70,76.725,12.9333,43.44444444444444,8.52,10.129583333333333,7.4099,10.745966692414834,"Story","2015-03-31T17:19:17.000+0000","jeffreyawest","jeffreyawest",7,7,0.925,7,7,0.925,2,2,0.8571428571428571,"Story","2015-03-31T17:19:17.000+0000",False,0.1083765221204865,0.0,0.4888713917126829,0.4078570335364705,"B","jeffreyawest",24.0,15.0,9.0,2.0,0.0,0.8823529411764706,0.4705882352941176,0.661438527106328,0,0,0,3.0,3.0,0.0,"train"
"USERGRID-1203","Story","2016-01-11T16:46:42.000+0000",0,0,0,False,False,False,0,False,0,"Story","2016-01-11T16:46:42.000+0000",15,71.7679,14.1714,35.42857142857143,6.7271,6.765000000000001,8.5621,12.486832980505138,"Story","2016-01-11T16:46:42.000+0000","mrusso","mrusso",5,1,1.0,5,1,1.0,6,1,1.0,"Story","2016-01-11T16:46:42.000+0000",False,0.1983825540824752,0.0,9.205075017199574e-06,0.6059731330559189,"A","mrusso",13.0,3.0,10.0,2.0,0.0,0.2727272727272727,0.2545454545454545,0.4082499191758572,0,0,0,1.0,1.0,0.0,"train"
"USERGRID-714","Story","2015-06-03T20:01:36.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-06-03T20:01:36.000+0000",16,73.17,11.3333,28.333333333333336,6.78,4.91,5.76,10.745966692414834,"Story","2015-06-03T20:01:36.000+0000","rbridges","rbridges",3,3,1.0,3,3,1.0,4,4,0.8333333333333334,"Story","2015-06-03T20:01:36.000+0000",False,0.0850472415771293,0.0,0.0108929104487664,0.3450059489401289,"B","rbridges",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1,0,0,2.0,2.0,0.0,"train"
"USERGRID-443","Story","2015-03-02T21:12:16.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-03-02T21:12:16.000+0000",32,69.5966,10.2364,43.77272727272727,7.6511,9.513636363636364,10.7609,9.70820393249937,"Story","2015-03-02T21:12:16.000+0000","jeffreyawest","jeffreyawest",2,2,0.925,2,2,0.925,2,2,0.8125,"Story","2015-03-02T21:12:16.000+0000",False,0.1428051447693558,1.0,0.0008927722120614,0.5086657832438127,"A","jeffreyawest",26.0,17.0,9.0,2.0,0.0,0.8947368421052632,0.4269005847953216,0.6614362116078486,-1,0,0,3.0,3.0,0.0,"train"
"USERGRID-461","Bug","2015-03-09T06:21:19.000+0000",0,0,0,False,False,False,6,False,0,"Bug","2015-03-09T06:21:19.000+0000",104,77.779,13.2415,40.65094339622642,8.9941,11.237641509433963,7.3503,10.24568837309472,"Bug","2015-03-09T06:21:19.000+0000","tnine","tnine",3,3,0.7894736842105263,3,3,0.7894736842105263,1,1,0.8571428571428571,"Bug","2015-03-09T06:21:19.000+0000",False,0.1077971771180889,0.0,0.7322995247787855,0.4064064739493226,"B","tnine",11.0,7.0,4.0,2.0,0.0,1.0,0.5714285714285714,0.7071071754223778,0,0,0,5.0,5.0,0.0,"train"
"USERGRID-744","Bug","2015-06-11T17:25:20.000+0000",0,0,0,False,False,False,0,False,0,"Bug","2015-06-11T17:25:20.000+0000",3,-133.595,0.8,52.0,32.39,36.09,39.88,3.0,"Bug","2015-06-11T17:25:20.000+0000","tnine","tnine",19,12,0.7894736842105263,19,12,0.7894736842105263,17,12,0.8148148148148148,"Bug","2015-06-11T17:25:20.000+0000",False,0.1499999999999999,1.0,0.0211291528287453,0.5,"B","tnine",10.0,7.0,3.0,2.0,0.0,1.0,0.4285714285714285,0.7071074824489484,-1,0,0,2.0,2.0,0.0,"train"
"USERGRID-675","Story","2015-05-21T16:31:46.000+0000",0,0,0,False,False,False,0,False,0,"Story","2015-05-21T16:31:46.000+0000",66,71.7876,12.5154,38.75124378109453,8.7946,11.66980099502488,10.2848,10.745966692414834,"Story","2015-05-21T16:31:46.000+0000","greyes","greyes",12,10,0.8846153846153846,12,10,0.8846153846153846,13,12,0.8518518518518519,"Story","2015-05-21T16:31:46.000+0000",False,0.0739826594099939,0.0,0.3668843464757353,0.3116404525223794,"B","greyes",16.0,7.0,9.0,2.0,0.0,0.5833333333333334,0.4469696969696969,0.5547006244371248,0,0,0,5.0,5.0,0.0,"train"
"USERGRID-692","Bug","2015-06-01T14:28:15.000+0000",0,0,0,False,False,False,0,False,0,"Bug","2015-06-01T14:28:15.000+0000",7,-168.9,12.4889,64.55555555555556,39.0533,62.61666666666667,80.3422,10.745966692414834,"Bug","2015-06-01T14:28:15.000+0000","safeldm","safeldm",28,24,0.82,28,24,0.82,0,0,0.0,"Bug","2015-06-01T14:28:15.000+0000",False,0.1499999999999999,1.0,0.0211291528287453,0.5,"B","safeldm",7.0,4.0,3.0,2.0,0.0,0.8,0.5,0.63245604027694,-1,0,0,2.0,2.0,0.0,"train"
"USERGRID-699","Bug","2015-06-01T14:44:30.000+0000",0,0,0,False,False,False,0,False,1,"Bug","2015-06-01T14:44:30.000+0000",6,-136.64,10.0,65.0,33.56,51.720000000000006,66.55,8.477225575051662,"Bug","2015-06-01T14:44:30.000+0000","safeldm","safeldm",33,29,0.82,33,29,0.82,0,0,0.0,"Bug","2015-06-01T14:44:30.000+0000",False,0.1044934806361402,0.0,3.414376576675147e-07,0.4203311767645307,"A","safeldm",7.0,4.0,3.0,2.0,0.0,0.8,0.5,0.63245604027694,-1,0,0,2.0,2.0,0.0,"train"
