"issue_key","issuetype","created","sp_fluctuate","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"TDQ-14721","Work Item","2018-01-17T04:39:02.000-0600",False,0.13053556624531792,0.0,0.002019080619087031,0.49670484486623445,"A"
"TDQ-5133","Bug","2012-04-10T22:51:12.000-0500",False,0.05217005071332889,0.0,9.508206706291513e-07,0.2656871589661742,"A"
"TDQ-9967","Bug","2015-02-04T01:30:35.000-0600",False,0.030901329522900426,0.0,2.8247289035050085e-18,0.1732858658312807,"A"
"TDQ-5144","Bug","2012-04-12T01:23:05.000-0500",True,0.2104532054379976,1.0,0.655337117633717,0.6366503737910741,"A"
"TDQ-12351","Work Item","2016-07-20T01:52:25.000-0500",False,0.015008668185271646,0.0,4.261389537886581e-06,0.09104397879206917,"A"
"TDQ-10452","Bug","2015-06-04T04:36:29.000-0500",False,0.06992087125791371,1.0,9.105798898601937e-07,0.3307367838787298,"A"
"TDQ-5502","Bug","2012-05-29T04:08:54.000-0500",False,0.09242623294143074,0.0,2.4341391482067554e-05,0.40099689087829593,"A"
"TDQ-7479","Work Item","2013-06-14T09:11:55.000-0500",False,0.05006568403462769,0.0,2.191415379457863e-07,0.2573082836913485,"A"
"TDQ-13268","New Feature","2017-01-24T12:23:13.000-0600",True,0.27057785787205296,1.0,2.1384656678091977e-06,0.7091703657058367,"A"
"TDQ-5817","New Feature","2012-07-10T03:18:56.000-0500",False,0.13203883495145632,1.0,2.056183614831219e-07,0.5,"A"
"TDQ-8377","Work Item","2013-11-23T04:22:37.000-0600",False,0.11632225488995707,0.0,2.973440364139514e-05,0.46389366641860086,"A"
"TDQ-4794","New Feature","2012-02-27T10:41:07.000-0600",True,0.09617741363025295,1.0,8.778923586887877e-07,0.41159208822308724,"A"
"TDQ-6687","Work Item","2013-01-07T03:25:56.000-0600",False,0.11194789870830787,0.0,6.765384437350621e-07,0.4531513366057504,"A"
"TDQ-5280","Bug","2012-05-02T09:51:39.000-0500",False,0.04435184383251558,0.0,0.002036911873243944,0.23376283948317456,"A"
"TDQ-8460","Bug","2013-12-17T00:58:18.000-0600",False,0.025932052491301823,0.0,1.0025302305480338e-06,0.14893856378944922,"A"
"TDQ-8549","Bug","2014-01-17T02:22:22.000-0600",False,0.03049728693660702,0.0,2.2677196470597494e-23,0.1713492851355479,"A"
"TDQ-13449","New Feature","2017-03-08T09:29:44.000-0600",False,0.11340682398414055,0.0,0.9970300384407625,0.4567697644576659,"A"
"TDQ-5154","Work Item","2012-04-13T09:52:54.000-0500",False,0.07539503936125828,0.0,0.0001701316124800261,0.34896899129634534,"A"
"TDQ-10281","Work Item","2015-05-06T07:14:10.000-0500",True,0.1578678657869177,1.0,0.4675012091333124,0.5520290658324621,"A"
"TDQ-15852","Work Item","2018-09-10T03:32:29.000-0500",False,0.11534958455753723,0.0,5.62377444459408e-06,0.46153259549202263,"A"
"TDQ-13775","New Feature","2017-05-13T15:43:58.000-0500",False,0.16951169788695208,0.0,0.9999998193407457,0.5729650804047763,"A"
"TDQ-6070","Bug","2012-09-03T04:37:43.000-0500",False,0.09001221395912688,0.0,1.4248496065994408e-06,0.394022482362122,"A"
"TDQ-10130","Work Item","2015-04-02T02:49:20.000-0500",False,0.006297305017613293,0.0,1.1564620446237857e-09,0.03999187628674572,"A"
"TDQ-5369","Bug","2012-05-16T02:32:52.000-0500",False,0.029683792194763938,0.0,3.577862495594058e-22,0.16742749254834813,"A"
"TDQ-12407","Work Item","2016-08-04T03:50:22.000-0500",False,0.08759120774896482,0.0,0.00021362209328622882,0.38690122885375916,"A"
"TDQ-5969","Bug","2012-08-10T03:20:30.000-0500",False,0.038393585558585186,0.0,6.402547876140288e-05,0.20789448493364696,"A"
"TDQ-5438","Bug","2012-05-22T05:09:13.000-0500",False,0.0630973031222151,1.0,2.5395940541819385e-06,0.3068578450300451,"A"
"TDQ-6122","Work Item","2012-09-07T09:48:30.000-0500",False,0.10587136618698235,0.0,0.9948452455560269,0.4376822403195004,"A"
"TDQ-5020","Bug","2012-03-26T22:15:28.000-0500",True,0.05158584338593665,1.0,7.87793418540432e-07,0.2633763505761854,"A"
"TDQ-7609","Bug","2013-07-09T04:51:15.000-0500",False,0.027885214486461304,0.0,1.5260482381186925e-05,0.15864744094607486,"A"
"TDQ-5973","Work Item","2012-08-10T05:57:52.000-0500",True,0.1591171016198101,0.0,0.004135786473606694,0.5543442027515062,"A"
"TDQ-11039","Work Item","2015-09-25T08:43:09.000-0500",False,0.18616976878550276,0.0,7.908840628333209e-07,0.6005981684240654,"A"
"TDQ-12035","New Feature","2016-05-13T10:31:55.000-0500",True,0.09053954328481889,1.0,0.12305878396116979,0.3955566515806618,"A"
"TDQ-14970","New Feature","2018-03-05T11:02:25.000-0600",False,0.09940623755882762,0.0,0.9999999973889544,0.42048358941636504,"A"
"TDQ-5409","Bug","2012-05-21T10:15:23.000-0500",False,0.05437362312204946,1.0,2.3397439723396915e-05,0.2742993678632174,"A"
"TDQ-11786","Bug","2016-03-24T05:36:51.000-0500",False,0.025566189317507714,0.0,4.646368569373634e-09,0.14709933788943505,"A"
"TDQ-6484","Work Item","2012-11-22T19:48:22.000-0600",False,0.1423869599266719,0.0,6.541317054634306e-05,0.5218476584029847,"A"
"TDQ-6010","New Feature","2012-08-17T10:53:17.000-0500",False,0.08360012055271919,0.0,0.9803573571613852,0.37487547458980325,"A"
"TDQ-5245","Bug","2012-04-25T23:22:41.000-0500",False,0.03374932395093695,0.0,0.07306097567987384,0.1867280881286534,"A"
"TDQ-6236","Bug","2012-09-27T23:00:56.000-0500",False,0.08392451910628095,1.0,2.2904700511942977e-06,0.3758665466570367,"A"
"TDQ-5299","New Feature","2012-05-04T10:57:30.000-0500",False,0.07939711622160923,0.0,0.00012048655805632162,0.3618102322935672,"A"
"TDQ-9977","Bug","2015-02-05T23:48:18.000-0600",False,0.06752999638374858,0.0,1.471573004865834e-06,0.32252014822732045,"A"
"TDQ-7192","New Feature","2013-04-23T11:16:14.000-0500",True,0.2059275060570199,0.0,0.9994312068293258,0.6302758339255923,"A"
"TDQ-10552","New Feature","2015-06-24T02:42:35.000-0500",False,0.0567420336104126,0.0,0.9999960503627515,0.28337661178709084,"A"
"TDQ-5044","Bug","2012-03-29T05:36:42.000-0500",False,0.0234746552057487,0.0,0.0017056180651988614,0.1364576680157817,"A"
"TDQ-8395","Bug","2013-11-27T07:48:33.000-0600",False,0.11873760022562349,0.0,5.939294687082729e-05,0.46969008011672275,"A"
"TDQ-3228","New Feature","2011-08-09T03:10:16.000-0500",True,0.15842055231647614,1.0,0.8656579719043944,0.553055439785127,"A"
"TDQ-8786","New Feature","2014-03-26T11:15:12.000-0500",False,0.1432656383616204,0.0,0.164979609579825,0.5236382403204434,"A"
"TDQ-6149","New Feature","2012-09-11T12:10:09.000-0500",False,0.031951147653631363,0.0,5.7384091245707765e-05,0.17828304611089543,"A"
"TDQ-8550","Work Item","2014-01-17T02:23:04.000-0600",False,0.05324722069081797,0.0,3.0860652379933587e-06,0.2699174372082218,"A"
"TDQ-4732","Bug","2012-02-21T00:26:01.000-0600",False,0.030465786971697013,0.0,4.131286417528334e-08,0.17119799214188208,"A"
"TDQ-5129","Bug","2012-04-10T04:26:55.000-0500",False,0.03576859437637162,0.0,3.6656261266413325e-07,0.19604325136993553,"A"
"TDQ-4599","Bug","2012-02-02T03:26:30.000-0600",False,0.05525792594540705,0.0,0.0005794889178820793,0.27771000790146055,"A"
"TDQ-4784","Bug","2012-02-27T04:00:15.000-0600",False,0.0279541045980117,0.0,4.560541146683117e-07,0.15898654434536677,"A"
"TDQ-5157","New Feature","2012-04-13T09:56:48.000-0500",False,0.0424072902178696,1.0,2.0990761601736154e-07,0.2254731287743441,"A"
"TDQ-13514","Bug","2017-03-21T11:07:10.000-0500",False,0.030272274200397218,0.0,0.00010683195016289606,0.17026756117794864,"A"
"TDQ-6253","Bug","2012-10-02T10:02:15.000-0500",False,0.027400976512402885,0.0,5.50070610603926e-21,0.15625746218566472,"A"
"TDQ-4772","Bug","2012-02-23T22:28:11.000-0600",False,0.04784009976894494,0.0,0.0002069847550504978,0.248277923496469,"A"
"TDQ-8350","Work Item","2013-11-18T05:07:15.000-0600",False,0.006047607456274309,0.0,1.647809093319908e-09,0.03845784542449447,"A"
"TDQ-6610","Bug","2012-12-13T21:57:03.000-0600",False,0.024642579320923112,0.0,4.572304823444042e-22,0.1424269306954731,"A"
"TDQ-13489","New Feature","2017-03-15T10:26:05.000-0500",False,0.11220452751143153,0.0,0.0002130932408584384,0.45379045170721205,"A"
"TDQ-10890","Work Item","2015-08-28T02:16:24.000-0500",False,0.09986282002119458,0.0,1.67986424210106e-06,0.4217243296363347,"A"
"TDQ-7309","New Feature","2013-05-15T02:46:22.000-0500",False,0.11714381344608901,0.0,0.24315053377233622,0.46587586150129473,"A"
"TDQ-8970","New Feature","2014-05-20T02:22:15.000-0500",False,0.08806938448018413,0.0,0.7059601319755858,0.3883179747254176,"A"
"TDQ-4747","Bug","2012-02-22T00:30:21.000-0600",False,0.0482472463485953,0.0,5.87534143166667e-08,0.24994312529949683,"A"
"TDQ-5889","New Feature","2012-07-17T04:12:35.000-0500",False,0.04199086534309383,1.0,0.0011873450711899173,0.22367896271066173,"A"
