"issue_key","issuetype","created","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"USERGRID-563","Story","2015-04-08T20:31:33.000+0000",False,0.13102852728213332,0.0,2.4776520537239345e-13,0.4636646320212162,"A"
"USERGRID-643","Story","2015-05-07T22:10:47.000+0000",False,0.10219982571530761,1.0,9.801595613414375e-13,0.3949097284448204,"A"
"USERGRID-593","Story","2015-04-23T16:36:05.000+0000",False,0.029409280026718852,0.0,9.938995992988077e-13,0.14800967738806328,"A"
"USERGRID-27","Bug","2014-01-28T00:56:04.000+0000",False,0.14138252436822768,0.0,3.414398416590214e-10,0.4856146565690477,"A"
"USERGRID-1071","Story","2015-10-27T21:45:54.000+0000",False,0.14851485148514854,1.0,2.3308672495332215e-13,0.5,"A"
"USERGRID-664","Bug","2015-05-13T17:59:53.000+0000",False,0.14851485148514854,1.0,2.3308672495332215e-13,0.5,"A"
"USERGRID-1077","Story","2015-10-27T23:43:20.000+0000",False,0.09035578774386939,0.0,9.684433987120759e-06,0.36285328352709356,"A"
"USERGRID-1058","Story","2015-10-22T15:13:54.000+0000",False,0.14851485148514854,1.0,2.3308672495332215e-13,0.5,"A"
"USERGRID-1027","Bug","2015-09-18T21:51:30.000+0000",False,0.03139523174266691,0.0,3.1562707484765103e-14,0.15671137613157252,"A"
"USERGRID-757","Bug","2015-06-17T15:18:52.000+0000",False,0.06553733715975966,0.0,1.9349282705239944e-12,0.2867840894023351,"A"
"USERGRID-550","Story","2015-04-07T16:00:33.000+0000",True,0.0776349518175047,0.0,1.05391997166412e-12,0.3254962608537441,"A"
"USERGRID-1071","Story","2015-10-27T21:45:54.000+0000",False,0.14851485148514854,1.0,2.3308672495332215e-13,0.5,"A"
"USERGRID-581","Story","2015-04-20T22:48:30.000+0000",False,0.022097144119866803,0.0,7.544190526134643e-14,0.11469407816591333,"A"
"USERGRID-412","Story","2015-02-24T17:23:25.000+0000",False,0.047439248994258935,0.0,9.248027982245264e-14,0.22211095111860613,"A"
"USERGRID-544","Story","2015-04-05T16:46:49.000+0000",False,0.05888351685445421,0.0,4.539724821797099e-13,0.26401406669962163,"A"
"USERGRID-677","Story","2015-05-21T22:55:46.000+0000",True,0.06400283302048695,0.0,4.618563811741891e-13,0.28163052554970397,"A"
"USERGRID-509","Story","2015-03-24T20:13:37.000+0000",True,0.14348859286378363,1.0,1.5315791730624438e-07,0.48992261460108505,"A"
"USERGRID-1048","Story","2015-10-13T18:18:37.000+0000",False,0.05363805242314636,0.0,5.77132061136136e-11,0.2452572580215627,"A"
"USERGRID-1022","Story","2015-09-15T19:09:42.000+0000",False,0.08646029344295965,1.0,4.746035770708324e-13,0.3517525665072066,"A"
"USERGRID-466","Bug","2015-03-09T18:13:43.000+0000",False,0.034930243596932704,0.0,5.755821377148529e-12,0.1718531362400715,"A"
"USERGRID-518","Bug","2015-03-25T18:06:24.000+0000",False,0.14851485148514854,1.0,2.3308672495332215e-13,0.5,"A"
"USERGRID-539","Bug","2015-04-03T20:13:14.000+0000",False,0.05274863671989538,1.0,7.2125753439743775e-12,0.24200297046330585,"A"
