"issue_key","issuetype","created","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"MULE-15808","Task","2018-10-10T07:57:15.000-0500",False,0.031732204460614366,0.0,2.322903454497641e-05,0.21170872917048192,"A"
"MULE-11875","Bug","2017-02-23T07:07:32.000-0600",False,0.028686589656546115,0.0,8.964033060625025e-07,0.19486561130412655,"A"
"MULE-13131","Bug","2017-07-18T17:38:31.000-0500",False,0.05135422630872958,0.0,3.935997693069214e-06,0.30730099654251103,"A"
"MULE-15899","Task","2018-10-23T13:57:33.000-0500",False,0.1904913800899218,0.0,0.9999999999571401,0.6585186771791377,"A"
"MULE-14737","Task","2018-03-15T10:06:12.000-0500",False,0.028284629233024456,1.0,6.486507276570025e-06,0.19259683879501038,"A"
"MULE-13973","Task","2017-11-06T08:57:18.000-0600",False,0.03597548585563863,1.0,1.5304810730346346e-05,0.23419766790413193,"A"
"MULE-12247","Bug","2017-04-18T15:16:44.000-0500",False,0.038581395689736994,0.0,0.0009073729788183178,0.24747598768779952,"A"
"MULE-11400","Task","2017-01-12T07:55:34.000-0600",True,0.15798886751154986,1.0,0.00463252700042936,0.6059337730979796,"A"
"MULE-12749","Improvement","2017-06-09T12:50:00.000-0500",False,0.012230323506252978,0.0,6.065015787878388e-05,0.09212078305268304,"A"
"MULE-9855","Task","2016-06-09T05:14:56.000-0500",False,0.21298979548739325,1.0,6.333707494061892e-05,0.6892303154152162,"A"
"MULE-12157","Bug","2017-04-05T12:48:38.000-0500",False,0.015112789927491585,0.0,1.614784871230962e-07,0.11170272528126365,"A"
"MULE-9371","Task","2016-02-10T10:18:25.000-0600",False,0.01433450627162266,1.0,0.0001253016307597655,0.10648804304432155,"A"
"MULE-7321","Improvement","2014-02-13T14:09:05.000-0600",False,0.02473835449066866,0.0,9.706246707531481e-05,0.1720980208142474,"A"
"MULE-10856","Improvement","2016-10-28T13:28:34.000-0500",False,0.011844568243546167,0.0,0.0006825006799640631,0.089443383242858,"A"
