"issue_key","issuetype","created","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"TIMOB-24934","Bug","2017-07-05T13:38:26.000+0000",False,0.002150319299911602,0.0,6.57703139547949e-11,0.0533780614739096,"A"
"TIMOB-23275","Improvement","2016-04-26T18:28:42.000+0000",False,0.0007757585667823005,0.0,1.790239801024412e-11,0.019910301884899964,"A"
"TIMOB-18559","Bug","2015-02-12T19:09:40.000+0000",False,0.007535835772747949,0.0,0.9049330364175239,0.1657524425411925,"A"
"TIMOB-19533","Bug","2015-09-16T20:50:34.000+0000",False,0.017089510953445994,0.0,1.684614958754451e-14,0.3126913546394891,"A"
"TIMOB-19541","Improvement","2014-09-26T06:40:08.000+0000",False,0.0007314362319832626,0.0,3.315174782213745e-23,0.018793304457947833,"A"
"TIMOB-25636","Bug","2017-12-28T16:44:50.000+0000",False,0.0011444848976440644,0.0,4.7583986827616775e-08,0.029108933982558944,"A"
"TIMOB-24679","Bug","2017-05-11T11:49:28.000+0000",False,0.005019923553386998,0.0,6.731413350935836e-22,0.11662133940015314,"A"
"TIMOB-19303","Bug","2015-07-31T17:47:29.000+0000",False,0.004005672515031012,0.0,2.804655459037499e-13,0.09521638814120709,"A"
"TIMOB-18999","Bug","2015-06-11T18:54:29.000+0000",False,0.0014565707891901448,0.0,7.930540934632662e-20,0.0367658744965687,"A"
"TIMOB-24204","Bug","2016-12-08T17:02:23.000+0000",False,0.003637719244627883,0.0,7.08312728183185e-22,0.08720356443961515,"A"
"TIMOB-24283","Story","2017-01-07T06:18:56.000+0000",False,0.009980332026777365,0.0,8.792852466260397e-18,0.20872596750089575,"A"
"TIMOB-23349","Bug","2016-05-10T09:41:23.000+0000",False,0.0017136126810925435,0.0,2.4263418389021196e-07,0.042985732593868946,"A"
"TIMOB-12716","Bug","2013-02-12T23:31:33.000+0000",False,0.003207558933566613,0.0,1.2666188313903772e-20,0.07766197391304264,"A"
"TIMOB-25757","Bug","2018-02-06T22:50:17.000+0000",False,0.011796350415463825,0.0,4.349042491313445e-23,0.23801153722209445,"A"
"TIMOB-24023","Bug","2016-10-12T22:48:16.000+0000",False,0.005216341210625169,0.0,2.2503813588908256e-18,0.12065493298201194,"A"
"TIMOB-19188","Bug","2015-07-08T14:59:14.000+0000",False,0.0034264041599744604,0.0,4.2789512052711295e-18,0.08254005029806831,"A"
"TIMOB-24438","Improvement","2017-02-28T17:39:56.000+0000",False,0.006793097445967885,0.0,1.1578813895529262e-25,0.15180089356624987,"A"
"TIMOB-7564","New Feature","2012-02-06T18:46:44.000+0000",False,0.007797987581263596,0.0,2.780066623080534e-21,0.17057258255189545,"A"
"TIMOB-26211","Bug","2018-07-13T21:04:52.000+0000",False,0.004194633166388162,0.0,9.225801772419899e-11,0.09927916887564273,"A"
"TIMOB-24085","Improvement","2016-10-30T10:30:20.000+0000",False,0.002931767986820767,0.0,1.7189850811600614e-17,0.07144330648472577,"A"
"TIMOB-26078","New Feature","2018-05-30T20:33:41.000+0000",False,0.0030359986744483885,0.0,1.845800510405163e-25,0.0738029774794817,"A"
"TIMOB-18619","Story","2015-02-26T14:10:46.000+0000",False,0.016250823148975645,0.0,2.136356239560911e-24,0.30179999668893653,"A"
"TIMOB-25540","Bug","2017-11-20T17:55:56.000+0000",False,0.001694474272615368,0.0,2.934627933051535e-14,0.042525283816154745,"A"
"TIMOB-24142","Bug","2016-11-12T10:05:30.000+0000",False,0.011807055442965153,0.0,9.093990830281269e-11,0.23817805088100819,"A"
"TIMOB-23563","Bug","2016-06-27T18:51:47.000+0000",False,0.010655997531605883,0.0,3.562412045195201e-09,0.21986849543664247,"A"
"TIMOB-19967","Bug","2015-11-13T09:49:55.000+0000",False,0.0044322937869669034,0.0,1.0120808207335865e-13,0.10433967447146691,"A"
"TIMOB-23440","Bug","2016-05-26T02:45:22.000+0000",False,0.002310255667348683,0.0,3.4124505224011234e-15,0.0571300659845823,"A"
"TIMOB-23138","Bug","2016-04-02T09:26:31.000+0000",False,0.0045000670250198984,0.0,6.873284176395049e-15,0.10577280521372003,"A"
"TIMOB-19496","New Feature","2015-09-10T23:28:52.000+0000",False,0.004434488719953542,0.0,1.3726327675029798e-25,0.10438615736532873,"A"
"TIMOB-9742","Bug","2012-06-23T14:59:09.000+0000",False,0.012296162748665225,0.0,3.350768240575059e-19,0.24571289421585715,"A"
"TIMOB-25937","Improvement","2018-04-05T21:16:21.000+0000",False,0.005645024827011263,0.0,0.0018184468119116733,0.12933702931193147,"A"
"TIMOB-24138","Bug","2016-11-11T05:36:04.000+0000",False,0.0008912359359139183,0.0,7.92563811775461e-05,0.022809078843042084,"A"
"TIMOB-24246","Bug","2016-12-20T19:19:06.000+0000",False,0.005521069029443228,0.0,6.237500651610783e-23,0.1268434660487133,"A"
"TIMOB-25013","Bug","2017-07-24T10:53:34.000+0000",False,0.0020219205527597386,0.0,2.3660049449673744e-15,0.050345110170434894,"A"
