"issue_key","issuetype","created","sp_fluctuate","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"CLOV-1170","Bug","2012-10-22T07:58:03.000+0000",False,0.15113632621371265,0.0,0.14489399583320578,0.40213421177329584,"A"
"CLOV-1534","Improvement","2014-08-11T08:45:08.000+0000",False,0.182666285737878,0.0,8.103533771180631e-05,0.45778806447451076,"A"
"CLOV-1395","Bug","2013-12-05T07:52:15.000+0000",False,0.13209318762473032,0.0,0.00029822847494615797,0.3650664948985866,"A"
"CLOV-1679","Bug","2015-04-15T08:19:43.000+0000",False,0.17074839888070667,0.0,0.021554292084938205,0.43752901180198367,"A"
"CLOV-1490","Bug","2014-04-18T18:30:45.000+0000",False,0.23761122369682883,1.0,0.0168628915141202,0.540738278355401,"A"
"CLOV-1056","Bug","2012-01-20T22:17:42.000+0000",False,0.14885845422869243,0.0,4.0680088642036747e-07,0.3978463874750468,"A"
"CLOV-1511","Story","2014-07-01T12:24:41.000+0000",False,0.0818817499649198,0.0,1.4037528450906412e-08,0.25201126763241793,"A"
"CLOV-1419","Story","2014-01-15T12:33:41.000+0000",False,0.09155036699366965,0.0,4.709401180055913e-09,0.2757355728450469,"A"
"CLOV-1337","Story","2013-07-22T11:16:35.000+0000",False,0.18495395531342032,0.0,1.8149132467478252e-05,0.4615754721544957,"A"
"CLOV-1150","Bug","2012-09-24T20:24:25.000+0000",True,0.14278093095942787,0.0,0.1483221907655996,0.38621605185836483,"A"
"CLOV-1672","Task","2015-03-30T09:56:50.000+0000",False,0.12495686520775709,0.0,1.9034804079107238e-07,0.3504256746829361,"A"
"CLOV-1572","Bug","2014-10-13T11:56:40.000+0000",False,0.10419028689572905,0.0,2.061990271346778e-08,0.30526013615192577,"A"
"CLOV-1466","Bug","2014-03-21T00:29:26.000+0000",False,0.18670649115788565,2.42013234462087e-08,0.000680647384250236,0.46445548403301146,"A"
"CLOV-1546","Bug","2014-08-21T08:30:19.000+0000",False,0.08187366759995686,0.0,6.801597979446475e-09,0.2519910012758417,"A"
"CLOV-1890","New Feature","2016-02-18T11:38:24.000+0000",False,0.165758692724082,0.0,1.0716722273946295e-05,0.42877431267324395,"A"
"CLOV-1131","Bug","2012-07-30T11:49:30.000+0000",False,0.11579814192806526,0.0,8.588895356000961e-05,0.33099219846465566,"A"
"CLOV-1605","Improvement","2015-01-09T11:15:27.000+0000",False,0.23782974609570073,0.0,0.8755600164362528,0.5410377399293494,"A"
"CLOV-1466","Bug","2014-03-21T00:29:26.000+0000",False,0.18670649115788565,2.42013234462087e-08,0.000680647384250236,0.46445548403301146,"A"
"CLOV-1140","Task","2012-09-06T09:26:02.000+0000",False,0.10382040064448284,0.0,3.178491416161683e-07,0.3044190050293262,"A"
"CLOV-1140","Task","2012-09-06T09:26:02.000+0000",False,0.10382040064448284,0.0,3.178491416161683e-07,0.3044190050293262,"A"
"CLOV-1297","Bug","2013-06-15T12:21:30.000+0000",False,0.11427169260742147,0.0,0.01033637590014332,0.3276803241021896,"A"
"CLOV-1572","Bug","2014-10-13T11:56:40.000+0000",False,0.10419028689572905,0.0,2.061990271346778e-08,0.30526013615192577,"A"
"CLOV-1264","Bug","2013-03-26T09:24:52.000+0000",False,0.17756700978797507,0.0,0.0014136727063275526,0.4492298242165084,"A"
"CLOV-1140","Task","2012-09-06T09:26:02.000+0000",False,0.10382040064448284,0.0,3.178491416161683e-07,0.3044190050293262,"A"
"CLOV-1780","Improvement","2015-08-13T07:32:59.000+0000",False,0.39891682108873494,1.0,0.9999991588212666,0.7148700115809485,"A"
"CLOV-1825","Improvement","2015-10-26T10:40:38.000+0000",False,0.1629582545472254,1.0,7.954493768633954e-07,0.42378760495157874,"A"
"CLOV-1086","Bug","2008-11-18T04:51:25.000+0000",False,0.13233719317370948,0.0,3.285446952900602e-08,0.36555959048323206,"A"
"CLOV-1890","New Feature","2016-02-18T11:38:24.000+0000",False,0.165758692724082,0.0,1.0716722273946295e-05,0.42877431267324395,"A"
"CLOV-1848","Task","2015-12-03T13:19:10.000+0000",False,0.1282305955719682,1.0,2.209296644395344e-06,0.3571951687574452,"A"
"CLOV-1632","Improvement","2015-02-10T14:33:38.000+0000",True,0.23625160113513494,0.0,0.16416384497928885,0.538870129542788,"A"
"CLOV-1209","Bug","2013-01-17T11:23:20.000+0000",True,0.16929428865687737,0.0,4.296647852939186e-06,0.4349947420698712,"A"
"CLOV-1490","Bug","2014-04-18T18:30:45.000+0000",False,0.23761122369682883,1.0,0.0168628915141202,0.540738278355401,"A"
"CLOV-1138","Improvement","2012-09-04T06:55:30.000+0000",False,0.11106806174019808,0.0,7.427251499322865e-05,0.3206597437505268,"A"
"CLOV-1951","Improvement","2016-06-15T10:14:15.000+0000",False,0.1858107575197978,0.0,0.0004466196883177998,0.46298580001468415,"A"
"CLOV-1794","Improvement","2015-09-21T11:42:48.000+0000",False,0.14956335318307049,0.0,5.48292442699476e-06,0.3991773722705259,"A"
"CLOV-1137","Bug","2012-09-03T12:27:24.000+0000",False,0.16049554430757412,0.0,0.1555259710172038,0.4193579419564018,"A"
"CLOV-1193","Story","2012-11-30T10:24:30.000+0000",True,0.14363848330155551,0.0,0.9962059071254125,0.3878741275081426,"A"
"CLOV-1608","Improvement","2015-01-17T13:13:37.000+0000",True,0.2254380485608047,1.0,9.258123360692433e-05,0.5237031429651777,"A"
"CLOV-1632","Improvement","2015-02-10T14:33:38.000+0000",True,0.23625160113513494,0.0,0.16416384497928885,0.538870129542788,"A"
"CLOV-1100","Bug","2012-06-11T06:23:07.000+0000",False,0.10048588117735831,0.0,2.5488606135369958e-05,0.29677521936567797,"A"
"CLOV-1396","Bug","2013-12-05T12:01:54.000+0000",True,0.23605968304822678,1.0,0.8870702455145392,0.5386057438137671,"A"
"CLOV-1409","Sub-task","2014-01-13T11:32:37.000+0000",False,0.18955131811460135,0.0,2.1712480160431169e-07,0.46909139171985187,"A"
"CLOV-1771","Task","2015-07-17T10:10:57.000+0000",False,0.20930232558139525,1.0,2.1902687721770215e-08,0.5,"A"
"CLOV-1301","Improvement","2013-06-26T07:39:44.000+0000",False,0.09837041845476369,0.0,1.1677714554286918e-07,0.29186824391827876,"A"
