"issue_key","issuetype","created","sp_fluctuate","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"BAM-4849","Story","2009-11-17T06:42:32.000+0000",False,0.041093772836219886,0.0,4.1195793272940545e-20,0.5348703519704321,"A"
"BAM-6934","Bug","2010-09-28T14:07:40.000+0000",False,0.010640308906123925,0.0,2.988401286463917e-20,0.2239553170010953,"A"
"BAM-3728","Story","2009-04-07T07:23:08.000+0000",False,0.010731430700207661,0.0,6.231672899169297e-19,0.2254569394744285,"A"
"BAM-6969","Bug","2010-09-30T18:20:36.000+0000",False,0.009251146469437168,0.0,4.1212613806134384e-08,0.20035634473897887,"A"
"BAM-9384","Bug","2011-07-29T11:09:49.000+0000",False,0.03394446068582047,0.0,2.3903629903262473e-11,0.4852915570769246,"A"
"BAM-5713","Bug","2010-04-30T06:06:10.000+0000",False,0.009145952845206591,0.0,8.905777473039547e-20,0.19851352238008707,"A"
"BAM-10064","Story","2011-10-31T01:45:59.000+0000",False,0.010500988947818549,0.0,9.271727310838847e-19,0.22164867187916884,"A"
"BAM-7299","Bug","2010-11-10T07:07:32.000+0000",False,0.026792248279974746,0.0,7.675742744323357e-17,0.42486334975823103,"A"
"BAM-7673","Bug","2011-01-05T15:12:08.000+0000",False,0.011757178096789314,0.0,4.608880141451029e-19,0.2419864392853113,"A"
"BAM-10945","Bug","2012-02-20T21:11:32.000+0000",False,0.010206442608998736,0.0,3.203726750944785e-20,0.21672877374262697,"A"
"BAM-7501","Bug","2010-12-10T13:58:09.000+0000",False,0.035928143712574835,1.0,7.908897020754351e-22,0.5,"A"
"BAM-8503","Story","2011-04-12T00:46:27.000+0000",False,0.027710026834333188,0.0,3.1461335416462795e-20,0.43334539588489246,"A"
"BAM-7483","Story","2010-12-09T05:50:43.000+0000",False,0.021973211352510746,0.0,6.107664649591438e-19,0.3761157014399683,"A"
"BAM-8073","Story","2011-02-21T10:44:43.000+0000",False,0.0232283244501516,0.0,1.7502260939045224e-15,0.38954252104292697,"A"
"BAM-7531","Task","2010-12-14T10:05:51.000+0000",False,0.008335534188390803,0.0,0.6809071201991326,0.18403998477319863,"A"
"BAM-6140","Bug","2010-06-25T09:44:42.000+0000",False,0.011153401622633717,0.0,1.035258827156891e-08,0.23233916605548444,"A"
"BAM-7366","Bug","2010-11-20T02:14:30.000+0000",False,0.007740368912198981,0.0,7.808786641928749e-16,0.17308908668268344,"A"
"BAM-7812","Bug","2011-01-24T05:45:03.000+0000",False,0.007277843223878089,0.0,3.1729294320738546e-19,0.16438299089941222,"A"
"BAM-9459","Task","2011-08-03T18:14:58.000+0000",False,0.012732510022966709,0.0,1.1660551008806504e-11,0.257092126837007,"A"
"BAM-3745","Story","2009-04-07T07:36:24.000+0000",False,0.012849760005092472,0.0,1.3922242817738292e-17,0.258869583078056,"A"
"BAM-11602","Bug","2012-05-25T02:41:57.000+0000",False,0.02549697617388073,0.0,5.503485542022275e-21,0.41247992870836714,"A"
"BAM-4940","Story","2009-12-01T07:25:10.000+0000",False,0.018134775021764957,0.0,6.835419379653723e-20,0.3313738721019695,"A"
"BAM-7408","Bug","2010-11-26T16:51:19.000+0000",False,0.025163179768362392,0.0,7.847791600675759e-17,0.4092072828874063,"A"
"BAM-3728","Story","2009-04-07T07:23:08.000+0000",False,0.010731430700207661,0.0,6.231672899169297e-19,0.2254569394744285,"A"
"BAM-11132","Bug","2012-03-06T02:56:57.000+0000",False,0.009369038838831866,0.0,7.624691052908978e-20,0.20241204564931334,"A"
"BAM-4940","Story","2009-12-01T07:25:10.000+0000",False,0.018134775021764957,0.0,6.835419379653723e-20,0.3313738721019695,"A"
"BAM-6144","Bug","2010-06-28T05:47:27.000+0000",False,0.013046226077316684,0.0,1.201452063765458e-14,0.2618298660592629,"A"
"BAM-6144","Bug","2010-06-28T05:47:27.000+0000",False,0.013046226077316684,0.0,1.201452063765458e-14,0.2618298660592629,"A"
"BAM-10090","Bug","2011-10-31T18:19:47.000+0000",False,0.02012495041175048,0.0,2.3776633640825976e-14,0.3553006370717304,"A"
"BAM-6747","Bug","2010-09-04T19:56:40.000+0000",False,0.005920304747048683,0.0,0.996765066671331,0.1377880414807891,"A"
"BAM-10108","Story","2011-11-03T00:16:58.000+0000",False,0.013675265648678494,0.0,1.1268187579814646e-20,0.2711586562595856,"A"
"BAM-6823","Bug","2010-09-14T09:38:49.000+0000",False,0.028650109692699325,0.0,2.643175692959611e-19,0.4417939466974268,"A"
"BAM-5519","Story","2010-03-22T06:59:45.000+0000",False,0.0092245928129245,0.0,2.2189121671209985e-16,0.19989193073362724,"A"
"BAM-4731","Story","2009-10-19T07:09:08.000+0000",False,0.011623999800003726,0.0,7.094350649728213e-18,0.23987838261776778,"A"
"BAM-7471","Bug","2010-12-07T04:00:23.000+0000",False,0.007777528649353631,0.0,7.992642427740367e-21,0.17378102402088172,"A"
"BAM-10106","Story","2011-11-02T23:35:25.000+0000",True,0.019711994603617465,0.0,2.8742362847024614e-19,0.3504699343073318,"A"
"BAM-7059","Story","2010-10-14T02:52:22.000+0000",False,0.011200363642397295,0.0,4.7141188821075125e-21,0.23309790692377222,"A"
"BAM-4791","Story","2009-11-02T05:58:08.000+0000",False,0.017186225348385632,0.0,1.9070535509309917e-19,0.3193704315297459,"A"
"BAM-5860","Bug","2010-05-26T12:59:30.000+0000",False,0.01954403790868875,0.0,1.8062456504410627e-17,0.34848560640788884,"A"
"BAM-6757","Bug","2010-09-07T07:42:36.000+0000",False,0.002625319055147232,0.0,1.6564705304342502e-11,0.06597180455977558,"A"
"BAM-4667","Story","2009-10-06T07:08:39.000+0000",False,0.030131273027672042,0.0,3.2422658835181948e-18,0.45463702467169337,"A"
"BAM-6529","Bug","2010-08-13T10:18:55.000+0000",False,0.014308969309047398,0.0,1.046357598640688e-16,0.28033278501697556,"A"
"BAM-7360","Story","2010-11-18T13:54:34.000+0000",True,0.007203466594815135,0.0,1.930574965788581e-19,0.16296663240252732,"A"
"BAM-8419","Story","2011-04-03T23:57:59.000+0000",False,0.010664857355487938,0.0,1.1361446825682036e-19,0.22436040347435524,"A"
"BAM-4690","Story","2009-10-08T05:43:43.000+0000",False,0.02400702399320264,0.0,8.109060463872263e-21,0.3976026733890909,"A"
"BAM-5127","Bug","2009-12-22T08:48:12.000+0000",False,0.011373051876584911,0.0,2.2330739321655293e-12,0.23587570430109892,"A"
"BAM-4690","Story","2009-10-08T05:43:43.000+0000",False,0.02400702399320264,0.0,8.109060463872263e-21,0.3976026733890909,"A"
"BAM-7024","Bug","2010-10-11T06:59:50.000+0000",False,0.016469990925345922,0.0,9.229278584543709e-17,0.310033377770541,"A"
"BAM-4534","Story","2009-09-15T07:38:18.000+0000",False,0.02343884063703284,0.0,1.0314712014640547e-20,0.39174145029631496,"A"
"BAM-7483","Story","2010-12-09T05:50:43.000+0000",False,0.021973211352510746,0.0,6.107664649591438e-19,0.3761157014399683,"A"
"BAM-6829","Story","2010-09-15T00:59:57.000+0000",False,0.005942670412054186,0.0,7.799962673286427e-16,0.13823929908501592,"A"
"BAM-7437","Story","2010-12-01T18:56:41.000+0000",False,0.006000670474128013,0.0,2.277500203437605e-14,0.13940742548750976,"A"
"BAM-6749","Bug","2010-09-06T06:01:24.000+0000",False,0.009631817677670938,0.0,2.9916844818809745e-14,0.206958063933591,"A"
"BAM-3905","Bug","2009-05-14T02:48:22.000+0000",False,0.00719066757594443,0.0,2.2747648411745652e-17,0.16272243703187797,"A"
"BAM-4536","Story","2009-09-15T08:23:27.000+0000",False,0.011414722803273221,1.0,4.195463100960622e-21,0.23654314042977392,"A"
"BAM-4942","Story","2009-12-01T07:26:52.000+0000",False,0.02176327549582334,0.0,4.527283494322548e-16,0.37381546261785564,"A"
"BAM-10107","Story","2011-11-02T23:53:10.000+0000",False,0.016519308546379077,0.0,3.882752308368279e-20,0.3106840611204802,"A"
"BAM-4673","Story","2009-10-06T07:44:58.000+0000",False,0.0191739323326444,0.0,1.3925331655709582e-18,0.3440723402260468,"A"
"BAM-10038","Bug","2011-10-27T06:47:38.000+0000",False,0.02719756864056356,0.0,1.1942376222855345e-18,0.42863841896151056,"A"
"BAM-3695","Story","2009-03-26T01:21:02.000+0000",False,0.007975838887377318,0.0,3.8131871900209663e-19,0.1774550587258211,"A"
"BAM-4628","Story","2009-09-22T08:43:56.000+0000",False,0.014783874565606238,0.0,2.8115228126130045e-20,0.28706550623832666,"A"
"BAM-3728","Story","2009-04-07T07:23:08.000+0000",False,0.010731430700207661,0.0,6.231672899169297e-19,0.2254569394744285,"A"
