"issue_key","issuetype","created","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"DM-16822","Story","2018-12-13T16:14:24.000+0000",False,0.05856484179627899,0.0,0.14560567907477742,0.2363455338172394,"A"
"DM-1653","Story","2014-12-11T12:32:38.000+0000",False,0.08270989898612825,0.0,0.9550831392130321,0.3096760738118895,"A"
"DM-14172","Story","2018-04-20T15:10:09.000+0000",True,0.1980655488553598,0.0,0.9976755267901832,0.5513239738912348,"A"
"DM-6628","Story","2016-06-21T14:31:03.000+0000",True,0.1911475524513407,0.0,0.000828123034836897,0.5403817336844307,"A"
"DM-11318","Story","2017-07-19T13:23:41.000+0000",False,0.09253416103236263,0.0,0.0005413672118067745,0.33656766196203314,"A"
"DM-6929","Story","2016-07-12T06:35:47.000+0000",False,0.17375406841698623,0.0,0.01965463306353467,0.511297777493964,"A"
"DM-10560","Bug","2017-05-18T15:08:40.000+0000",False,0.04475218634758467,1.0,0.00475600078647354,0.18902159993206744,"A"
"DM-5203","Story","2016-02-19T17:59:23.000+0000",False,0.11214369195929069,1.0,0.0016104871056791422,0.385900232717452,"A"
"DM-7453","Story","2016-08-30T17:09:52.000+0000",False,0.04863603082863747,0.0,0.00017355200124527718,0.20276825056299655,"A"
"DM-13710","Story","2018-03-02T15:20:45.000+0000",False,0.0726923379039721,1.0,0.0001108820715415825,0.2805774563372711,"A"
"DM-3686","Bug","2015-09-01T17:04:48.000+0000",False,0.12646622951431044,1.0,0.6163592017171815,0.41869785690789807,"A"
"DM-1028","Bug","2014-08-11T13:46:59.000+0000",False,0.11563651609256578,0.0,0.5091625909360533,0.3941344508220627,"A"
"DM-17543","Improvement","2019-01-29T15:58:54.000+0000",False,0.0625138243753167,0.0,0.032077966551035814,0.249110128161726,"A"
"DM-8550","Story","2016-12-01T16:37:10.000+0000",False,0.07632286976020226,0.0,0.008079665130177873,0.29132870824721774,"A"
"DM-600","Story","2014-04-29T23:32:08.000+0000",True,0.10968482776460609,1.0,0.0009589950541909345,0.3800080389875567,"A"
"DM-4582","Story","2015-12-07T11:30:51.000+0000",False,0.17696116766498585,1.0,0.26910717085886426,0.5168379566054377,"A"
"DM-2475","Story","2015-04-02T10:14:05.000+0000",False,0.04551376247328952,0.0,0.0003329002308057069,0.19174548617564077,"A"
"DM-14618","Story","2018-05-31T08:40:38.000+0000",False,0.1634828820364676,0.0,0.0018208117961879752,0.49297838032433483,"A"
"DM-6250","Story","2016-05-24T12:21:09.000+0000",False,0.13904265582935146,1.0,0.0005097381041793767,0.4455137675829901,"A"
"DM-3373","Story","2015-08-02T16:49:00.000+0000",False,0.09906355905712155,1.0,0.0006058400153331296,0.3536067404372752,"A"
"DM-18511","Story","2019-03-17T15:07:49.000+0000",False,0.08526367481487766,0.0,0.003079941436371415,0.3168173175671776,"A"
"DM-646","Story","2014-05-08T13:21:01.000+0000",False,0.11367291094634686,0.0,0.0011366258101423129,0.3895246980305954,"A"
