"issue_key","issuetype","created","sp_fluctuate","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"TDQ-4845","Bug","2012-03-02T03:40:17.000-0600",False,0.047895310024484335,0.0,1.9192460580421146e-08,0.2878519595565474,"A"
"TDQ-11037","Work Item","2015-09-25T06:07:30.000-0500",False,0.04919324130724236,1.0,0.00026062903178256856,0.29364701275866695,"A"
"TDQ-4935","Bug","2012-03-14T04:35:24.000-0500",True,0.6580236821422554,1.0,1.0,0.9392501567527255,"A"
"TDQ-8543","Bug","2014-01-16T21:20:48.000-0600",False,0.05665667546781915,0.0,8.063978530430602e-09,0.32550146100689636,"A"
"TDQ-7840","Work Item","2013-08-23T04:21:38.000-0500",False,0.08126721272681085,1.0,1.008044962769169e-08,0.41546100094583155,"A"
"TDQ-12309","Work Item","2016-07-11T04:33:00.000-0500",False,0.06504434984233304,0.0,5.4025543255122204e-11,0.35856179452245857,"A"
"TDQ-8214","Work Item","2013-10-17T10:04:08.000-0500",False,0.0382986701220693,1.0,3.9002672645100454e-10,0.24241752767245078,"A"
"TDQ-5837","Bug","2012-07-12T03:03:56.000-0500",False,0.08362833069387797,0.0,3.4262092906754205e-07,0.42306060775275767,"A"
"TDQ-4117","Bug","2011-12-06T19:24:13.000-0600",False,0.057925183451897844,0.0,2.870423752921085e-07,0.3306792453476953,"A"
"TDQ-5516","Bug","2012-05-30T03:36:53.000-0500",False,0.02181718104937535,0.0,4.623059663704462e-09,0.1519767006959847,"A"
"TDQ-6243","Bug","2012-09-28T01:51:12.000-0500",False,0.09903530941544066,0.0,7.38022896399604e-10,0.468996899137785,"A"
"TDQ-4831","Bug","2012-02-29T02:11:14.000-0600",False,0.04892645312368406,1.0,2.2226170559364286e-09,0.2924622749812796,"A"
"TDQ-4189","New Feature","2011-12-15T02:28:30.000-0600",True,0.19614119297425409,1.0,0.00807892276885153,0.6622258195473282,"A"
"TDQ-9571","Work Item","2014-10-16T03:16:05.000-0500",False,0.07139085758294099,0.0,0.0001434799781155737,0.38185073091739974,"A"
"TDQ-7310","Bug","2013-05-15T05:05:01.000-0500",False,0.0589703532327467,0.0,4.686453749026056e-08,0.33489633080773334,"A"
"TDQ-5370","Bug","2012-05-16T02:40:09.000-0500",False,0.06393210489890354,0.0,8.198257178935926e-09,0.3543326125104719,"A"
"TDQ-9942","Bug","2015-01-27T00:24:06.000-0600",False,0.07055640490140912,0.0,4.2755983986136786e-05,0.3788680032354122,"A"
"TDQ-8079","Work Item","2013-09-24T03:09:10.000-0500",False,0.0043637346768761005,0.0,2.0101974354603065e-13,0.03401864384816182,"A"
"TDQ-10926","Work Item","2015-09-03T04:52:39.000-0500",False,0.055584118945847895,0.0,0.05421725163152167,0.32107167558883026,"A"
"TDQ-12035","New Feature","2016-05-13T10:31:55.000-0500",True,0.055134188164839164,0.0,4.563511115011681e-06,0.31919906712977847,"A"
"TDQ-1359","Work Item","2011-03-29T15:10:31.000-0500",True,0.145091857620159,0.0,8.494023214842868e-10,0.5769318646854951,"A"
"TDQ-11467","Work Item","2016-01-04T08:44:04.000-0600",False,0.06929386520685266,0.0,2.0488671271805295e-07,0.374310332643865,"A"
"TDQ-9810","Bug","2014-12-18T04:22:47.000-0600",False,0.0057583096339896426,0.0,7.082231193232562e-08,0.044467149316337495,"A"
"TDQ-13266","New Feature","2017-01-24T12:22:21.000-0600",True,0.21088710103846492,0.0,1.8188388130237996e-09,0.6822717190812376,"A"
"TDQ-5695","Bug","2012-06-27T01:08:20.000-0500",False,0.026922752837525866,0.0,5.766654095019632e-09,0.18187822961395025,"A"
"TDQ-8623","Work Item","2014-02-10T21:46:53.000-0600",False,0.04408617639200981,0.0,4.452406507545716e-09,0.2703784013887487,"A"
"TDQ-5212","Bug","2012-04-23T02:12:28.000-0500",False,0.12427039801143465,0.0,1.0,0.5327581007093367,"A"
"TDQ-7446","Bug","2013-06-07T01:14:18.000-0500",False,0.025251542525235197,0.0,3.831563789064441e-10,0.1722913494592902,"A"
"TDQ-5023","Bug","2012-03-26T22:38:24.000-0500",False,0.05489272740577357,0.0,3.596739897423485e-10,0.31819058296997066,"A"
"TDQ-6773","Bug","2013-01-23T02:52:17.000-0600",False,0.08133373856672774,0.0,0.0002461447952109563,0.4156773227215253,"A"
"TDQ-13499","New Feature","2017-03-20T04:47:46.000-0500",False,0.12040547843893942,0.0,0.014157791218594095,0.5237875087893163,"A"
"TDQ-10571","Work Item","2015-06-26T02:40:06.000-0500",False,0.009932200130391334,0.0,2.9912658576143588e-12,0.07459393051439075,"A"
"TDQ-5116","Bug","2012-04-06T04:35:07.000-0500",True,0.0737246168959199,0.0,6.000940450581382e-09,0.3900702570594281,"A"
"TDQ-12099","Bug","2016-05-25T02:04:22.000-0500",False,0.02426207134002018,0.0,1.7346285149185068e-08,0.16652450337013336,"A"
"TDQ-11602","New Feature","2016-02-15T05:27:04.000-0600",False,0.05230643851564561,0.0,1.981328449893732e-06,0.30723161450704134,"A"
"TDQ-9598","New Feature","2014-10-21T08:48:48.000-0500",True,0.04510128153944259,1.0,4.83512625471228e-11,0.2751044557391966,"A"
"TDQ-16007","Work Item","2018-10-15T22:28:52.000-0500",False,0.06327604041132728,0.0,1.0,0.3518165294361934,"A"
"TDQ-5139","Bug","2012-04-11T02:21:53.000-0500",False,0.02009962782667684,0.0,3.8662920680997207e-07,0.14149456673874997,"A"
"TDQ-6439","Work Item","2012-11-14T02:56:08.000-0600",False,0.006206419784389086,0.0,8.665655251098923e-13,0.04778280092497338,"A"
"TDQ-4945","Bug","2012-03-15T02:43:39.000-0500",False,0.014377080819064721,1.0,2.0547663052539518e-06,0.10491007800645843,"A"
"TDQ-6185","Bug","2012-09-20T00:51:37.000-0500",False,0.03352921030927858,0.0,8.121097941936297e-07,0.21799037287084824,"A"
"TDQ-5489","Bug","2012-05-28T05:02:52.000-0500",False,0.10964343341314606,0.0,1.0,0.4973573954685919,"A"
"TDQ-9141","New Feature","2014-07-01T04:31:27.000-0500",False,0.08752590790701086,1.0,0.9999999998091766,0.43526367678886796,"A"
"TDQ-8774","New Feature","2014-03-25T11:22:47.000-0500",False,0.09380004940336906,0.0,3.2581542411611286e-08,0.45406075679719526,"A"
"TDQ-8532","Work Item","2014-01-14T22:34:20.000-0600",False,0.035604485092386236,0.0,5.054977894588911e-10,0.22878015346293906,"A"
"TDQ-6015","Bug","2012-08-21T04:34:00.000-0500",False,0.04899320654786554,0.0,0.03166711793946723,0.2927590200201257,"A"
"TDQ-7676","Work Item","2013-07-23T20:38:47.000-0500",False,0.0882396939969901,1.0,3.186329800730055e-07,0.43745376407654574,"A"
"TDQ-11762","New Feature","2016-03-18T04:25:06.000-0500",False,0.056641180485045656,0.0,9.944148209410734e-11,0.32543780519866744,"A"
"TDQ-4739","Bug","2012-02-21T04:33:42.000-0600",False,0.04245458095600453,0.0,3.013292041750523e-09,0.26267322355262845,"A"
"TDQ-7247","Work Item","2013-05-03T06:09:44.000-0500",False,0.006206419784389086,0.0,8.665655251098923e-13,0.04778280092497338,"A"
"TDQ-14902","Work Item","2018-02-09T11:23:12.000-0600",False,0.050087501536029866,0.0,2.591173621941114e-07,0.2975942074425124,"A"
"TDQ-5137","Bug","2012-04-11T01:55:15.000-0500",True,0.04652886082897375,0.0,1.875839343871997e-10,0.2816648291514445,"A"
"TDQ-5156","New Feature","2012-04-13T09:54:23.000-0500",False,0.03891142645537268,0.0,8.783314043485235e-09,0.24546251534394253,"A"
"TDQ-9894","New Feature","2015-01-15T08:57:07.000-0600",False,0.04833393807544725,1.0,7.113223464241935e-11,0.28981919776044734,"A"
"TDQ-11390","Work Item","2015-12-08T08:07:10.000-0600",False,0.006206419784389086,0.0,8.665655251098923e-13,0.04778280092497338,"A"
"TDQ-9485","Work Item","2014-09-24T03:51:56.000-0500",False,0.050186094409392375,0.0,6.937705032730377e-10,0.29802714217150644,"A"
"TDQ-4535","Bug","2012-01-16T21:33:15.000-0600",False,0.032136817979056834,0.0,3.91867461501136e-10,0.21060699808172614,"A"
"TDQ-6235","Work Item","2012-09-27T22:42:27.000-0500",False,0.03845381573293061,0.0,1.526725004555642e-10,0.2431904507457402,"A"
"TDQ-13441","New Feature","2017-03-07T10:13:40.000-0600",False,0.019124277522440798,0.0,2.3677411204030828e-05,0.13544266054079537,"A"
"TDQ-6168","Bug","2012-09-15T19:38:53.000-0500",False,0.06906023723698618,0.0,1.0,0.3734609792872993,"A"
"TDQ-5453","Bug","2012-05-23T11:40:03.000-0500",True,0.06539523785769116,1.0,0.27973350696464655,0.35988659934508177,"A"
"TDQ-8203","Work Item","2013-10-17T04:05:06.000-0500",False,0.02070711347169874,0.0,1.0801465335775653e-07,0.14522729019566935,"A"
"TDQ-7625","Bug","2013-07-10T04:15:49.000-0500",False,0.023214188525944084,0.0,6.431376780458814e-11,0.16034197540020614,"A"
"TDQ-13775","New Feature","2017-05-13T15:43:58.000-0500",False,0.06358312685739646,0.0,0.7741684386384221,0.3529962391846696,"A"
"TDQ-4855","Bug","2012-03-04T23:55:57.000-0600",False,0.026079894432998754,0.0,5.4659523867988365e-09,0.17706698954340666,"A"
"TDQ-9953","Work Item","2015-02-02T01:57:26.000-0600",False,0.026278494021683977,0.0,2.2445818723845078e-11,0.1782049806337788,"A"
"TDQ-13449","New Feature","2017-03-08T09:29:44.000-0600",False,0.031900330836224775,0.0,1.7915124818236568e-07,0.20934125236116913,"A"
"TDQ-5782","Backlog Task","2012-07-06T09:26:23.000-0500",False,0.17077726849156344,1.0,4.601951486991382e-10,0.6233259393821284,"A"
"TDQ-16326","Work Item","2018-12-18T02:41:08.000-0600",True,0.048168823665732,0.0,2.4370846289776136e-07,0.2890797271497677,"A"
"TDQ-5051","Bug","2012-03-30T04:45:38.000-0500",False,0.06071562346753694,1.0,7.673045425054897e-09,0.3418413402952231,"A"
"TDQ-4676","Bug","2012-02-09T22:16:31.000-0600",False,0.04342567273092729,0.0,8.739977761758743e-08,0.26727550854109877,"A"
"TDQ-5025","Bug","2012-03-26T22:48:46.000-0500",False,0.04947161471908238,0.0,2.158578839929824e-09,0.2948796805263511,"A"
"TDQ-4159","Bug","2011-12-12T04:00:02.000-0600",False,0.03634689789092539,1.0,1.1353541950798903e-07,0.2325791766403236,"A"
"TDQ-5668","Bug","2012-06-25T01:41:20.000-0500",False,0.04850237081743444,0.0,6.541190508320996e-07,0.2905722098932863,"A"
"TDQ-12307","Bug","2016-07-11T03:38:40.000-0500",False,0.02511018091668434,0.0,4.934018667837748e-06,0.17147164201205303,"A"
"TDQ-5853","Bug","2012-07-13T07:17:36.000-0500",False,0.02740782369360362,0.0,9.08436289565817e-09,0.184625445686263,"A"
"TDQ-14574","Work Item","2017-12-05T02:16:29.000-0600",False,0.02469204051461375,0.0,3.7053369884703215e-11,0.16903885804859106,"A"
"TDQ-5180","Bug","2012-04-16T02:58:10.000-0500",False,0.05363082492084403,1.0,5.743478439652499e-09,0.31287965353907116,"A"
"TDQ-4673","Bug","2012-02-09T09:15:28.000-0600",False,0.05465833517249713,0.0,1.5170622223280845e-08,0.31720925414317097,"A"
"TDQ-7418","New Feature","2013-06-03T13:35:31.000-0500",True,0.08557297178378166,1.0,0.9999999997863256,0.4292013728518854,"A"
"TDQ-11384","Work Item","2015-12-08T07:41:59.000-0600",False,0.009932200130391334,0.0,2.9912658576143588e-12,0.07459393051439075,"A"
"TDQ-3995","Work Item","2011-11-16T05:37:47.000-0600",False,0.09454574276206242,1.0,1.3157875450639514e-09,0.4562285659756272,"A"
"TDQ-5242","Bug","2012-04-25T22:47:57.000-0500",False,0.052792215619877604,0.0,7.136232011313076e-09,0.3093121940519678,"A"
"TDQ-14074","New Feature","2017-07-06T01:43:14.000-0500",True,0.1336641807805669,1.0,2.7873745292132317e-06,0.5535132193254165,"A"
"TDQ-4710","Bug","2012-02-15T16:36:49.000-0600",False,0.03762539628275322,0.0,3.253815086675124e-07,0.23904787417466639,"A"
"TDQ-14721","Work Item","2018-01-17T04:39:02.000-0600",False,0.12617911757457256,0.0,5.581174129947482e-05,0.5370929684953388,"A"
"TDQ-11103","Work Item","2015-10-16T04:58:13.000-0500",False,0.03732429559976483,0.0,5.422243677058268e-11,0.2375327202901038,"A"
"TDQ-10315","Work Item","2015-05-11T05:58:58.000-0500",False,0.0540969032290532,1.0,3.500050681036459e-10,0.3148491775144056,"A"
"TDQ-5054","Bug","2012-03-30T06:08:21.000-0500",False,0.037894915600078995,0.0,2.912975408984057e-10,0.2403998105573165,"A"
"TDQ-10933","New Feature","2015-09-03T11:26:53.000-0500",False,0.08780530052329814,0.0,1.0064225322757075e-06,0.4361225477335196,"A"
"TDQ-5078","Bug","2012-04-03T05:09:27.000-0500",False,0.02462604403160261,0.0,9.05548378094455e-09,0.1686537690259683,"A"
"TDQ-4599","Bug","2012-02-02T03:26:30.000-0600",False,0.05234844772668135,0.0,5.717020088266484e-08,0.30741195015863276,"A"
"TDQ-5466","Bug","2012-05-24T04:16:07.000-0500",False,0.016676653093758313,0.0,1.2406374135421926e-08,0.11992818933744442,"A"
"TDQ-5078","Bug","2012-04-03T05:09:27.000-0500",False,0.02462604403160261,0.0,9.05548378094455e-09,0.1686537690259683,"A"
"TDQ-5370","Bug","2012-05-16T02:40:09.000-0500",False,0.06393210489890354,0.0,8.198257178935926e-09,0.3543326125104719,"A"
"TDQ-4871","Bug","2012-03-06T05:16:45.000-0600",False,0.05048949978792529,0.0,1.580909388118974e-11,0.29935665619677054,"A"
"TDQ-6287","Work Item","2012-10-10T05:26:04.000-0500",False,0.07712881155163787,0.0,7.123465154144078e-05,0.4017461238376151,"A"
"TDQ-12475","Bug","2016-08-29T01:37:28.000-0500",False,0.04282264259685446,0.0,0.8587266395785542,0.26442326112835196,"A"
"TDQ-7539","Work Item","2013-06-27T10:49:18.000-0500",False,0.08814103223119166,1.0,9.178482805220638e-10,0.4371518519088832,"A"
"TDQ-14925","New Feature","2018-02-15T10:29:40.000-0600",False,0.04393119180803613,0.0,0.9445501000083281,0.2696522978028483,"A"
"TDQ-5500","Bug","2012-05-29T02:21:52.000-0500",False,0.0523940922121493,0.0,1.0507484816631563e-07,0.3076078029018757,"A"
"TDQ-14877","Work Item","2018-02-07T04:47:16.000-0600",False,0.11466675440701495,0.0,8.721732439708504e-06,0.5099696602850515,"A"
"TDQ-9071","New Feature","2014-06-12T03:35:31.000-0500",False,0.03135208184478132,0.0,1.030645862918096e-07,0.20639359712665026,"A"
"TDQ-9291","New Feature","2014-08-06T09:25:53.000-0500",True,0.13382743688726784,1.0,5.80529580759843e-10,0.5538614345340007,"A"
"TDQ-4962","New Feature","2012-03-16T06:02:02.000-0500",False,0.036131843922038595,0.0,1.8740891401237617e-07,0.23148197267958442,"A"
"TDQ-4828","New Feature","2012-02-28T11:27:17.000-0600",False,0.053660730760992176,0.0,4.2866690711524646e-08,0.3130063092389816,"A"
"TDQ-4848","Bug","2012-03-02T04:46:14.000-0600",False,0.025435377048619902,0.0,1.5177676893608244e-10,0.17335527415606672,"A"
"TDQ-9953","Work Item","2015-02-02T01:57:26.000-0600",False,0.026278494021683977,0.0,2.2445818723845078e-11,0.1782049806337788,"A"
"TDQ-12143","New Feature","2016-06-02T10:12:39.000-0500",False,0.11315285639876868,0.0,4.3410414519923957e-10,0.5062209026210693,"A"
"TDQ-7951","Work Item","2013-09-05T02:43:08.000-0500",False,0.03507338692060462,0.0,4.310081806795509e-08,0.22604292508431284,"A"
"TDQ-9626","Work Item","2014-10-27T00:32:17.000-0500",False,0.07172226205768557,0.0,3.136130056098727e-10,0.38302886929467106,"A"
"TDQ-4734","Bug","2012-02-21T01:10:42.000-0600",False,0.014928612179399184,0.0,5.252774737624176e-08,0.10855212008527958,"A"
"TDQ-4898","Bug","2012-03-08T04:08:12.000-0600",False,0.012548753571498301,0.0,5.361076332698063e-06,0.09265096218596536,"A"
"TDQ-12843","New Feature","2016-11-16T07:21:07.000-0600",False,0.07795956918710663,0.0,0.372684671901086,0.4045406715929624,"A"
"TDQ-6329","Bug","2012-10-17T04:47:07.000-0500",False,0.07930160912113582,0.0,1.0,0.40901080369057846,"A"
"TDQ-6773","Bug","2013-01-23T02:52:17.000-0600",False,0.08133373856672774,0.0,0.0002461447952109563,0.4156773227215253,"A"
"TDQ-4734","Bug","2012-02-21T01:10:42.000-0600",False,0.014928612179399184,0.0,5.252774737624176e-08,0.10855212008527958,"A"
"TDQ-12802","Bug","2016-11-08T12:23:36.000-0600",False,0.14393282486958023,0.0,1.5565586409211683e-07,0.574641925071624,"A"
"TDQ-9929","New Feature","2015-01-23T02:37:04.000-0600",True,0.05866501532520684,1.0,1.975338845664292e-11,0.3336688823034946,"A"
"TDQ-5817","New Feature","2012-07-10T03:18:56.000-0500",False,0.07498124379493415,0.0,7.939281743801902e-11,0.3944229251434252,"A"
"TDQ-8027","Work Item","2013-09-17T02:48:47.000-0500",False,0.04508148227048725,0.0,2.7060503480767938e-09,0.275012765745782,"A"
"TDQ-14751","Work Item","2018-01-22T07:49:08.000-0600",False,0.046914420062944974,0.0,0.19245796473730858,0.2834196561287568,"A"
"TDQ-5004","Bug","2012-03-25T23:31:07.000-0500",False,0.03403526632992445,0.0,1.311510155818381e-09,0.2206448971242518,"A"
"TDQ-5200","Bug","2012-04-19T22:51:44.000-0500",False,0.023265154146084988,0.0,5.6754923745606595e-08,0.16064448579457055,"A"
"TDQ-5242","Bug","2012-04-25T22:47:57.000-0500",False,0.052792215619877604,0.0,7.136232011313076e-09,0.3093121940519678,"A"
"TDQ-5129","Bug","2012-04-10T04:26:55.000-0500",False,0.029090274982455127,0.0,1.9473199529159006e-11,0.19403345348109985,"A"
"TDQ-5980","New Feature","2012-08-14T09:35:01.000-0500",True,0.16296918092487472,0.0,0.0007685632344759967,0.6100489864007493,"A"
"TDQ-4995","Bug","2012-03-23T05:05:37.000-0500",False,0.041229003794504664,0.0,3.3829426377084004e-09,0.25679527911464317,"A"
"TDQ-5500","Bug","2012-05-29T02:21:52.000-0500",False,0.0523940922121493,0.0,1.0507484816631563e-07,0.3076078029018757,"A"
"TDQ-14197","Work Item","2017-08-01T21:51:57.000-0500",False,0.05588404269602344,0.0,3.4098442173340654e-10,0.32231522920342515,"A"
"TDQ-5908","Bug","2012-07-19T21:48:54.000-0500",False,0.04408850816431073,0.0,7.127494770864168e-10,0.2703893165260472,"A"
"TDQ-9578","New Feature","2014-10-17T10:30:35.000-0500",True,0.1170325941868888,0.0,0.00195249666962068,0.5157403242284987,"A"
"TDQ-6122","Work Item","2012-09-07T09:48:30.000-0500",False,0.06389144583605312,0.0,0.00042119364197053515,0.35417714606005346,"A"
"TDQ-7114","New Feature","2013-04-09T06:08:33.000-0500",False,0.1444460652667107,0.0,1.2929935351353372e-07,0.5756582361879065,"A"
"TDQ-5558","Bug","2012-06-06T01:32:29.000-0500",False,0.026862525843439226,0.0,1.441446057128495e-07,0.18153603134335394,"A"
