"issue_key","issuetype","created","sp_fluctuate","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"APSTUD-4799","Improvement","2012-05-08T12:59:14.000+0000",False,0.08225025775640846,0.0,5.7438225657118886e-08,0.5089012806505575,"A"
"APSTUD-4690","Story","2012-04-20T12:48:09.000+0000",False,0.04540415002225178,0.0,1.7379156828399403e-08,0.35482029433052475,"A"
"APSTUD-5038","Bug","2012-07-11T15:12:45.000+0000",False,0.06317186929866474,0.0,9.495790258958523e-11,0.43810075372624996,"A"
"APSTUD-4330","Bug","2012-02-05T10:45:48.000+0000",False,0.04471180436099665,0.0,7.703193575154601e-09,0.35114536597982127,"A"
"APSTUD-4599","Bug","2012-04-02T09:57:27.000+0000",False,0.02302310906382744,0.0,0.4459230442057674,0.21413178959674034,"A"
"APSTUD-4721","Bug","2012-04-26T09:18:23.000+0000",False,0.03479717318372803,0.0,1.808110439972347e-05,0.294207703024031,"A"
"APSTUD-4610","Improvement","2012-04-04T11:48:46.000+0000",False,0.047642600071462225,0.0,2.1387433949570356e-08,0.36645716828273595,"A"
"APSTUD-4927","Bug","2012-06-18T22:40:51.000+0000",False,0.0159888644927054,0.0,2.9373848159743126e-13,0.15816069150298076,"A"
"APSTUD-4456","Improvement","2012-03-07T12:14:12.000+0000",False,0.12601177971947353,0.0,0.00012582858053575307,0.6250585857940197,"A"
"APSTUD-4650","Story","2012-04-16T08:51:25.000+0000",False,0.028318927143379895,0.0,3.357008982527298e-05,0.25204594712778033,"A"
"APSTUD-4444","Bug","2012-03-02T17:32:35.000+0000",False,0.032989185871807394,0.0,1.4728016245862915e-07,0.28287140745141953,"A"
"APSTUD-4117","Bug","2012-01-09T23:59:14.000+0000",False,0.027645552576466687,0.0,2.0323080898912608e-12,0.24740726032209798,"A"
"APSTUD-1839","Bug","2011-06-08T02:30:26.000+0000",False,0.02649765961777967,0.0,2.8211120724913507e-10,0.23938089754238923,"A"
"APSTUD-2430","Bug","2011-06-08T02:42:49.000+0000",False,0.03499452855193268,0.0,7.744414330723366e-11,0.29542600753225495,"A"
"APSTUD-3792","Improvement","2011-11-02T14:17:05.000+0000",False,0.04704352852302246,0.0,2.5916572597062215e-06,0.3633788433180667,"A"
"APSTUD-4709","Bug","2012-04-23T16:01:55.000+0000",False,0.022325835474391768,0.0,0.9889782372226787,0.20888412156183322,"A"
"APSTUD-4475","Improvement","2012-03-11T04:15:22.000+0000",False,0.030486610695269145,0.0,1.2606511223973601e-08,0.2666395484930006,"A"
"APSTUD-4556","Improvement","2012-03-22T05:12:54.000+0000",False,0.042652555367205386,0.0,5.695949193806167e-09,0.3399959889979296,"A"
"APSTUD-4184","Bug","2012-01-19T06:24:46.000+0000",False,0.027492166105705387,0.0,3.259186508548871e-08,0.24634347357361797,"A"
"APSTUD-5018","Bug","2012-07-09T07:41:09.000+0000",False,0.031477117494003476,0.0,1.8822677481042921e-10,0.27314104213660934,"A"
"APSTUD-5022","Bug","2012-07-10T00:46:18.000+0000",False,0.011038932140951694,0.0,2.2179775389342602e-14,0.11430933110446434,"A"
"APSTUD-4827","Bug","2012-05-15T13:32:34.000+0000",False,0.019830226756082783,0.0,6.525944356212139e-12,0.18957849716789713,"A"
"APSTUD-3130","Story","2011-07-30T06:17:29.000+0000",True,0.10237908401004626,1.0,0.9999999914558089,0.5687374170166473,"A"
"APSTUD-7442","Bug","2012-09-21T05:46:01.000+0000",False,0.030487465421375256,0.0,4.4689952152634256e-05,0.2666452031087429,"A"
"APSTUD-4925","Improvement","2012-06-18T11:10:49.000+0000",False,0.09700497287408404,0.0,3.8486904746504736e-08,0.5539917389046818,"A"
"APSTUD-4508","Bug","2012-03-16T00:39:48.000+0000",False,0.022796965869137945,0.0,4.5187550321042265e-12,0.21243666595508023,"A"
"APSTUD-7219","Bug","2012-07-30T22:39:26.000+0000",False,0.01826823147006115,0.0,1.9703735080398667e-08,0.17706104646009135,"A"
"APSTUD-4309","Improvement","2012-02-01T09:53:36.000+0000",False,0.055373691764391095,0.0,2.9241344707684757e-06,0.4039778689531077,"A"
"APSTUD-4396","Bug","2012-02-16T19:12:19.000+0000",False,0.030916159114732205,0.0,1.0598106016860492e-11,0.2694716139677336,"A"
"APSTUD-4917","Bug","2012-06-15T15:05:15.000+0000",False,0.03346943609914326,0.0,1.5794884593597099e-12,0.28591383370730666,"A"
"APSTUD-4794","Story","2012-05-08T09:58:45.000+0000",False,0.05789871634181562,0.0,1.6128932917634097e-07,0.4154086135499412,"A"
"APSTUD-4706","Bug","2012-04-23T09:48:28.000+0000",True,0.01016382611457643,1.0,0.9999999999977547,0.1061260350873595,"A"
"APSTUD-4986","Bug","2012-07-03T06:24:07.000+0000",False,0.01153540941639439,0.0,6.265644884814884e-14,0.11889203719062383,"A"
"APSTUD-4129","Bug","2012-01-10T10:36:43.000+0000",False,0.03091551895929987,0.0,1.3583622938870907e-05,0.26946740775839767,"A"
"APSTUD-4535","Bug","2012-03-20T11:58:43.000+0000",False,0.008373452953501455,0.0,5.854908938876553e-13,0.08895082952095433,"A"
"APSTUD-7193","Bug","2012-07-25T06:58:47.000+0000",False,0.03156377486195163,0.0,3.00378121669461e-10,0.2737049907519383,"A"
"APSTUD-8257","Bug","2014-08-01T09:42:59.000+0000",False,0.014567575772179684,0.0,3.4618607170175237e-15,0.14597622962604978,"A"
"APSTUD-4485","Bug","2012-03-13T12:15:09.000+0000",False,0.01115625825025059,0.0,7.204117855185167e-13,0.11539618315353281,"A"
"APSTUD-2252","Story","2011-06-08T02:38:51.000+0000",False,0.029349420638236413,0.0,3.371386748590427e-08,0.2590472006134989,"A"
"APSTUD-4774","Bug","2012-05-03T10:48:53.000+0000",False,0.009089373157356948,0.0,5.193114938492596e-09,0.09588982980558758,"A"
"APSTUD-7247","Improvement","2012-08-02T17:04:32.000+0000",True,0.5224987170858952,1.0,0.9999970429750342,0.9267511669625644,"A"
"APSTUD-2286","Bug","2011-06-08T02:39:24.000+0000",True,0.06629361718295235,1.0,1.6558498405581e-05,0.45083406513527013,"A"
"APSTUD-4599","Bug","2012-04-02T09:57:27.000+0000",False,0.02302310906382744,0.0,0.4459230442057674,0.21413178959674034,"A"
"APSTUD-4925","Improvement","2012-06-18T11:10:49.000+0000",False,0.09700497287408404,0.0,3.8486904746504736e-08,0.5539917389046818,"A"
"APSTUD-4444","Bug","2012-03-02T17:32:35.000+0000",False,0.032989185871807394,0.0,1.4728016245862915e-07,0.28287140745141953,"A"
"APSTUD-4892","Bug","2012-06-07T03:13:00.000+0000",False,0.014740426605689107,0.0,1.547955158581572e-10,0.1474749576089541,"A"
"APSTUD-8026","Improvement","2013-10-29T21:57:35.000+0000",False,0.02782960106934663,0.0,5.147073752824947e-12,0.24868018258314267,"A"
"APSTUD-2430","Bug","2011-06-08T02:42:49.000+0000",False,0.03499452855193268,0.0,7.744414330723366e-11,0.29542600753225495,"A"
"APSTUD-4232","Story","2012-01-20T11:09:42.000+0000",False,0.012844596639457527,0.0,7.947298575956996e-14,0.13077347386958774,"A"
"APSTUD-3430","Story","2011-09-07T11:49:31.000+0000",False,0.047857581396303854,0.0,2.7739452989624894e-10,0.36755553908847727,"A"
"APSTUD-7638","Bug","2012-12-20T07:10:15.000+0000",True,0.0184940786265733,0.0,2.3239860934621743e-12,0.17889229945919818,"A"
"APSTUD-4788","Story","2012-05-08T09:46:37.000+0000",False,0.0573544684942152,0.0,7.285004465015444e-12,0.4129769132351163,"A"
"APSTUD-3045","Story","2011-07-20T21:53:44.000+0000",False,0.04436049398105764,0.0,1.937676936825796e-13,0.3492666345235998,"A"
"APSTUD-4455","Improvement","2012-03-07T11:13:13.000+0000",False,0.06736234790963452,0.0,1.1481224628273309e-07,0.4550805799623848,"A"
"APSTUD-4512","Bug","2012-03-16T07:30:53.000+0000",False,0.0358050830151736,0.0,0.0006723353903897546,0.3003910310577969,"A"
"APSTUD-4883","Story","2012-06-04T09:46:55.000+0000",False,0.01263285901182122,0.0,5.800503740591585e-09,0.12887151650696163,"A"
"APSTUD-7244","Bug","2012-08-02T14:53:30.000+0000",False,0.01768388961600166,0.0,7.296861264604165e-13,0.172288819720545,"A"
"APSTUD-4378","Story","2012-02-14T07:04:17.000+0000",False,0.011213577703687165,0.0,0.2330136235717017,0.11592628694354037,"A"
"APSTUD-4245","Improvement","2012-01-20T14:14:35.000+0000",False,0.028907904344860253,0.0,1.5103265745827194e-10,0.256061800492617,"A"
"APSTUD-4302","Improvement","2012-01-31T09:53:10.000+0000",False,0.07029359345431145,0.0,6.6803450741645696e-09,0.46644524033511575,"A"
"APSTUD-5015","Bug","2012-07-09T01:45:53.000+0000",False,0.01923473189629015,0.0,1.3146869982622943e-12,0.18484683691678055,"A"
"APSTUD-7393","Bug","2012-09-08T09:27:06.000+0000",False,0.01691471546679834,0.0,0.004423390126654172,0.16593090328804547,"A"
"APSTUD-4525","Bug","2012-03-19T13:13:41.000+0000",False,0.04201435620310103,0.0,6.931672825862712e-13,0.3364724023203342,"A"
"APSTUD-4292","Improvement","2012-01-30T09:16:15.000+0000",False,0.047265821940745786,0.0,2.8837751407051997e-11,0.3645241285815029,"A"
