issue_key,issuetype,created,sp_change,text_multinomial,text_gaussian,text_bernoulli,text_complement,GROUP
TISTUD-5769,Improvement,2013-11-19T23:34:57.000+0000,FALSE,0.002518415,0,6.31E-22,0.072152255,A
TISTUD-6236,Story,2014-03-07T18:44:54.000+0000,FALSE,0.01392911,0,5.16E-12,0.303173186,A
TISTUD-8787,Improvement,2017-06-06T08:11:27.000+0000,FALSE,0.008809492,0,1.06E-22,0.214912825,A
TISTUD-5470,Story,2013-10-04T21:51:58.000+0000,FALSE,0.007219614,0,7.25E-25,0.182993972,A
TISTUD-5067,Improvement,2013-07-03T14:01:21.000+0000,FALSE,0.004591236,0,2.77E-11,0.124391039,A
TISTUD-7956,Bug,2016-01-14T21:37:34.000+0000,FALSE,0.003347994,0,8.20E-19,0.093763416,A
TISTUD-8474,Bug,2016-04-28T14:51:38.000+0000,FALSE,0.009909262,0,4.64E-22,0.235625891,A
TISTUD-8866,Improvement,2017-09-19T04:36:54.000+0000,FALSE,0.003791473,0,3.83E-26,0.104922591,A
TISTUD-8541,Bug,2016-07-26T08:00:56.000+0000,FALSE,0.002908426,0,7.21E-24,0.082434806,A
TISTUD-7515,Bug,2015-05-17T05:52:04.000+0000,FALSE,0.025558007,0,2.99E-25,0.446851633,A
TISTUD-2346,Story,2012-09-26T15:12:47.000+0000,FALSE,0.00304555,0,1.88E-25,0.085997988,A
TISTUD-5070,Improvement,2013-07-03T14:14:03.000+0000,FALSE,0.004705008,0,4.63E-11,0.12709444,A
TISTUD-8916,Bug,2017-11-16T10:29:54.000+0000,FALSE,0.005272886,0,5.78E-24,0.140351227,A
TISTUD-8718,Improvement,2017-02-22T17:43:48.000+0000,FALSE,0.010417542,0,1.54E-13,0.244848776,A
TISTUD-9142,Bug,2018-08-20T12:55:58.000+0000,FALSE,0.006885033,0,1.71E-20,0.175957188,A
TISTUD-5294,Bug,2013-08-23T00:04:48.000+0000,FALSE,0.025387958,0,3.32E-10,0.445159062,A
TISTUD-6778,Improvement,2014-08-08T01:03:16.000+0000,FALSE,0.031423464,0,4.27E-20,0.499810516,A
TISTUD-5631,Story,2013-10-31T20:48:38.000+0000,FALSE,0.004644413,0,6.30E-21,0.125656616,A
TISTUD-5093,Bug,2013-04-19T15:40:23.000+0000,FALSE,0.014763368,0,2.95E-22,0.315783355,A
TISTUD-5064,Bug,2013-07-02T21:34:20.000+0000,FALSE,0.016013223,0,1,0.333881167,A
TISTUD-6523,Bug,2014-05-20T17:25:36.000+0000,FALSE,0.004229845,0,2.50E-26,0.115695838,A
TISTUD-1541,Bug,2012-04-18T09:26:44.000+0000,FALSE,0.015909475,0,1.14E-21,0.332413708,A
TISTUD-5431,Bug,2013-09-23T22:20:25.000+0000,FALSE,0.001615342,0,3.34E-14,0.047467564,A
TISTUD-8576,Bug,2016-08-31T08:52:37.000+0000,FALSE,0.017004713,0,1,0.347601446,A
TISTUD-7485,Bug,2015-05-07T08:43:11.000+0000,FALSE,0.026694473,0,1.23E-17,0.457918082,A
TISTUD-5822,Improvement,2013-12-02T19:18:46.000+0000,FALSE,0.007957144,0,3.06E-24,0.198104849,A
TISTUD-4831,Bug,2013-06-01T00:18:28.000+0000,FALSE,0.011607296,0,2.24E-25,0.265625538,A
TISTUD-5093,Bug,2013-04-19T15:40:23.000+0000,FALSE,0.014763368,0,2.95E-22,0.315783355,A
TISTUD-5392,Story,2013-09-13T21:05:20.000+0000,FALSE,0.023428415,0,1.64E-20,0.424925983,A
TISTUD-582,Bug,2011-08-10T15:31:26.000+0000,FALSE,0.004613978,0,2.12E-23,0.124932707,A
TISTUD-5075,Improvement,2013-07-03T14:15:53.000+0000,FALSE,0.004980642,0,3.64E-11,0.133577738,A
TISTUD-7466,Story,2015-04-30T08:27:52.000+0000,FALSE,0.009853823,0,3.14E-15,0.23460686,A
TISTUD-5355,Story,2013-09-06T22:15:53.000+0000,FALSE,0.006201022,0,2.93E-20,0.161202745,A
TISTUD-6009,Bug,2014-01-09T22:18:13.000+0000,FALSE,0.006918867,0,2.94E-19,0.176674059,A
TISTUD-7208,New Feature,2015-02-17T23:16:06.000+0000,FALSE,0.011417335,0,1.94E-25,0.262381973,A
TISTUD-6514,Improvement,2014-05-19T19:12:43.000+0000,FALSE,0.023888417,1,1.09E-18,0.429799674,A
TISTUD-9142,Bug,2018-08-20T12:55:58.000+0000,FALSE,0.006885033,0,1.71E-20,0.175957188,A
TISTUD-8540,Bug,2016-07-26T07:44:10.000+0000,FALSE,0.005931688,0,4.14E-21,0.155252833,A
TISTUD-5765,Story,2013-11-19T14:48:06.000+0000,FALSE,0.002188228,0,4.61E-24,0.063271526,A
TISTUD-8948,Bug,2017-12-04T06:51:14.000+0000,FALSE,0.018870576,0,1,0.372014133,A
TISTUD-9121,Bug,2018-09-07T09:53:41.000+0000,FALSE,0.008020978,0,1.95E-20,0.199387507,A
TISTUD-5195,Story,2013-08-02T18:31:14.000+0000,FALSE,0.001785243,0,1.13E-23,0.052208002,A
TISTUD-9063,Story,2018-04-17T04:24:42.000+0000,FALSE,0.015889668,0,6.06E-17,0.332132845,A
TISTUD-6155,Bug,2014-02-11T00:31:45.000+0000,FALSE,0.007628987,0,5.16E-16,0.191448228,A
TISTUD-8527,Bug,2016-06-24T03:39:24.000+0000,FALSE,0.006869687,0,3.98E-25,0.17563164,A
TISTUD-5610,Improvement,2013-10-28T11:22:28.000+0000,FALSE,0.001140114,0,1.29E-28,0.033961643,A
TISTUD-5386,Story,2013-09-13T20:36:00.000+0000,FALSE,0.00853571,0,1.48E-24,0.209588154,A
TISTUD-5648,Improvement,2013-11-05T13:55:43.000+0000,FALSE,0.008773352,0,6.29E-20,0.214213902,A
TISTUD-5079,Story,2013-07-03T18:39:38.000+0000,FALSE,0.019409571,0,4.89E-13,0.378746073,A
TISTUD-8819,Bug,2017-07-13T07:59:11.000+0000,FALSE,0.002252006,0,2.58E-22,0.064999672,A
TISTUD-7110,Story,2015-01-06T19:00:25.000+0000,FALSE,0.005139234,0,5.05E-24,0.137266194,A
TISTUD-7796,Bug,2015-10-20T21:38:26.000+0000,FALSE,0.024165502,0,4.78E-10,0.43269789,A
TISTUD-5329,Improvement,2013-08-27T18:03:28.000+0000,FALSE,0.004645591,0,1.18E-23,0.125684598,A
TISTUD-8544,Improvement,2016-07-29T07:18:14.000+0000,FALSE,0.00448482,0,6.36E-21,0.121847788,A
TISTUD-9060,Bug,2018-04-13T17:07:50.000+0000,FALSE,0.004435123,0,4.26E-22,0.120655203,A
TISTUD-5365,Bug,2013-09-07T00:10:32.000+0000,FALSE,0.002878585,0,2.90E-25,0.081655836,A
TISTUD-8873,Improvement,2017-09-27T02:58:28.000+0000,FALSE,0.00779931,0,7.03E-25,0.194916381,A
TISTUD-8642,Bug,2016-11-01T07:46:14.000+0000,FALSE,0.005414452,1,2.62E-23,0.143595846,A
TISTUD-7463,Bug,2015-04-29T19:59:29.000+0000,FALSE,0.004442867,0,7.30E-20,0.120841238,A
TISTUD-4365,Story,2013-04-22T22:20:40.000+0000,FALSE,0.004396084,0,3.47E-24,0.119716175,A
TISTUD-5441,Bug,2013-09-26T17:38:17.000+0000,FALSE,0.004262169,0,5.65E-21,0.116480339,A
TISTUD-8883,Bug,2017-10-10T12:23:52.000+0000,FALSE,0.036735897,0,1,0.540148742,A
TISTUD-5339,Story,2013-08-29T14:10:31.000+0000,FALSE,0.003217967,0,6.21E-23,0.090440554,A
TISTUD-8682,Bug,2017-01-04T06:05:07.000+0000,FALSE,0.001609225,0,1.82E-26,0.047296059,A
TISTUD-5970,Bug,2014-01-03T01:00:44.000+0000,FALSE,0.013633731,0,3.40E-26,0.298601534,A
TISTUD-7799,Bug,2015-10-20T08:33:02.000+0000,FALSE,0.005435947,0,1,0.144086425,A
TISTUD-5825,Bug,2013-12-02T22:29:51.000+0000,FALSE,0.01009337,0,1,0.238991378,A
