"issue_key","issuetype","created","sp_fluctuate","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP"
"TDQ-9660","New Feature","2014-11-03T09:31:08.000-0600",False,0.02243885522750648,0.0,0.945755513502284,0.19724573362099238,"A"
"TDQ-8979","New Feature","2014-05-21T22:59:31.000-0500",False,0.11353824864283674,0.0,4.0686600218360235e-06,0.5782443113421657,"A"
"TDQ-6441","Work Item","2012-11-14T10:59:55.000-0600",False,0.0029363345534994347,0.0,8.222378789885289e-12,0.03056125940210033,"A"
"TDQ-15223","Work Item","2018-05-02T08:57:45.000-0500",False,0.10795565424025019,0.0,0.9999999999312763,0.5643592663980417,"A"
"TDQ-5104","Work Item","2012-04-05T04:29:33.000-0500",False,0.10461070175701954,0.0,5.858448098889352e-07,0.5556820143316247,"A"
"TDQ-11568","Work Item","2016-01-26T04:33:57.000-0600",False,0.15322123428430556,0.0,0.00010894107811582128,0.6595101058323496,"A"
"TDQ-5614","Bug","2012-06-13T11:49:47.000-0500",False,0.05550164798609956,0.0,9.092855240885001e-08,0.3861386069049044,"A"
"TDQ-5824","New Feature","2012-07-10T12:01:45.000-0500",False,0.04945690464820494,0.0,5.484182098378814e-09,0.35772239520004223,"A"
"TDQ-5370","Bug","2012-05-16T02:40:09.000-0500",False,0.05770479796137352,0.0,8.024133324224316e-07,0.3959641628945948,"A"
"TDQ-8203","Work Item","2013-10-17T04:05:06.000-0500",False,0.020129947912878775,0.0,4.154431186289167e-06,0.18026651849767697,"A"
"TDQ-13301","New Feature","2017-01-30T16:57:09.000-0600",False,0.0055185909166208065,0.0,0.0012505238060802866,0.05607109639673621,"A"
"TDQ-8040","Work Item","2013-09-19T08:59:47.000-0500",False,0.014194530967687847,1.0,1.0552187135107289e-09,0.133549378598859,"A"
"TDQ-8020","New Feature","2013-09-16T04:27:29.000-0500",False,0.07686034326211859,0.0,1.3549082483508112e-06,0.4712512389970325,"A"
"TDQ-10886","Work Item","2015-08-27T03:52:35.000-0500",False,0.002735667170229896,0.0,9.043836942099487e-12,0.028526734238351937,"A"
"TDQ-12312","New Feature","2016-07-12T04:19:57.000-0500",True,0.12522088955788138,1.0,0.00019324097489084523,0.6051036272525885,"A"
"TDQ-4974","Bug","2012-03-20T01:32:26.000-0500",False,0.014661302122611894,0.0,7.436080658298637e-08,0.13739398405768039,"A"
"TDQ-14567","Work Item","2017-12-04T04:40:53.000-0600",False,0.05218592779277507,0.0,0.00035054800942874934,0.37082550481278653,"A"
"TDQ-8787","New Feature","2014-03-26T11:35:44.000-0500",False,0.07344843659946908,0.0,1.0,0.4590376076240958,"A"
"TDQ-13374","New Feature","2017-02-20T10:20:46.000-0600",False,0.07390348694717941,0.0,2.825389623331459e-07,0.4606937754595102,"A"
"TDQ-6844","Work Item","2013-02-06T22:52:03.000-0600",False,0.0313756132614042,0.0,5.875817119827692e-07,0.2574666662350371,"A"
"TDQ-5078","Bug","2012-04-03T05:09:27.000-0500",False,0.020595426300294227,0.0,2.421348480945416e-07,0.18374058411866184,"A"
"TDQ-15079","New Feature","2018-04-03T04:08:35.000-0500",False,0.03483240514228454,0.0,1.0,0.2786666391364056,"A"
"TDQ-4599","Bug","2012-02-02T03:26:30.000-0600",False,0.046724590835326034,0.0,2.649730583196346e-06,0.34412510413819525,"A"
"TDQ-5382","Work Item","2012-05-16T05:39:56.000-0500",False,0.0029363345534994347,0.0,8.222378789885289e-12,0.03056125940210033,"A"
"TDQ-11489","New Feature","2016-01-12T14:41:02.000-0600",False,0.09492123334176103,0.0,6.887889586110478e-08,0.5288912587441416,"A"
"TDQ-4997","Bug","2012-03-23T05:53:11.000-0500",False,0.03618012740227751,0.0,2.539248483141199e-08,0.2866467820016458,"A"
"TDQ-5132","Bug","2012-04-10T22:11:46.000-0500",False,0.018192649554290886,1.0,9.459403586710904e-09,0.16552106860487384,"A"
"TDQ-13539","New Feature","2017-03-29T10:20:08.000-0500",False,0.08246081473212309,0.0,0.007435220414082785,0.4903253026465227,"A"
"TDQ-6261","New Feature","2012-10-05T04:16:30.000-0500",False,0.03976885318867643,1.0,4.832912498819746e-08,0.30716186365600184,"A"
"TDQ-5974","Bug","2012-08-12T21:54:48.000-0500",False,0.00859075929713815,0.0,3.626722687442841e-08,0.0848834868230762,"A"
"TDQ-10140","New Feature","2015-04-03T03:24:56.000-0500",False,0.042821499263948536,0.0,3.262458523341087e-10,0.32381789087454144,"A"
"TDQ-6458","Work Item","2012-11-20T03:49:57.000-0600",False,0.01205592157412029,0.0,2.0616913655302384e-06,0.11553579184515542,"A"
"TDQ-6753","Work Item","2013-01-16T05:08:24.000-0600",False,0.002735667170229896,0.0,9.043836942099487e-12,0.028526734238351937,"A"
"TDQ-6372","Work Item","2012-10-26T01:32:53.000-0500",False,0.014831097811209755,0.0,3.2237869599482923e-09,0.1387849699922914,"A"
"TDQ-4753","Bug","2012-02-22T03:16:11.000-0600",False,0.01359034750872717,0.0,1.6416166977991013e-08,0.1285272694786024,"A"
"TDQ-5849","Bug","2012-07-13T00:27:47.000-0500",False,0.025964118548938316,0.0,0.0001797417145804629,0.22199740740989093,"A"
"TDQ-13539","New Feature","2017-03-29T10:20:08.000-0500",False,0.08246081473212309,0.0,0.007435220414082785,0.4903253026465227,"A"
"TDQ-11926","Bug","2016-04-21T02:56:11.000-0500",False,0.009952335749636523,0.0,1.0169336251896804e-06,0.09715200823353481,"A"
"TDQ-12300","New Feature","2016-07-06T10:01:25.000-0500",False,0.02768437483280442,0.0,0.9999437622053253,0.23359107280349833,"A"
"TDQ-9029","Work Item","2014-06-04T10:51:51.000-0500",False,0.047558729228759124,0.0,1.3442503829864053e-08,0.3483284922108611,"A"
"TDQ-13734","New Feature","2017-05-09T17:19:23.000-0500",False,0.09856149640394368,0.0,0.055671026153996876,0.5392583554430848,"A"
"TDQ-9819","New Feature","2014-12-19T10:15:47.000-0600",True,0.07016619798411126,0.0,1.0,0.4468340639247,"A"
"TDQ-5853","Bug","2012-07-13T07:17:36.000-0500",False,0.016237961086917704,0.0,1.5394513183788387e-07,0.15015781847032608,"A"
"TDQ-5026","Bug","2012-03-26T22:56:13.000-0500",False,0.012985055334951359,0.0,4.3419310620724834e-10,0.12344349865078337,"A"
"TDQ-4614","New Feature","2012-02-03T09:27:33.000-0600",False,0.04998717133588035,0.0,1.459038196484532e-06,0.3603049945242429,"A"
"TDQ-6114","Bug","2012-09-07T03:48:22.000-0500",False,0.014003712607895052,0.0,1.1539552006174099e-05,0.131968854901376,"A"
"TDQ-9365","Bug","2014-08-22T06:03:11.000-0500",False,0.009180312545701544,0.0,7.911155176019702e-10,0.0902322161814173,"A"
"TDQ-5258","Bug","2012-04-27T22:47:39.000-0500",False,0.01572543084487514,0.0,5.553967374181195e-08,0.14604580753713856,"A"
"TDQ-5027","Bug","2012-03-28T02:14:05.000-0500",False,0.025303303943008695,0.0,3.417050586101987e-05,0.2174612269453811,"A"
"TDQ-5233","New Feature","2012-04-25T09:26:14.000-0500",True,0.11246700435471985,0.0,6.080406106521527e-07,0.575635683967093,"A"
"TDQ-5824","New Feature","2012-07-10T12:01:45.000-0500",False,0.04945690464820494,0.0,5.484182098378814e-09,0.35772239520004223,"A"
