"lrm_auc","lrm_acc","lrm_f","lrm_precision","lrm_recall","lrm_far","lrm_d2h","rf_auc","rf_acc","rf_f","rf_precision","rf_recall","rf_far","rf_d2h","svm_auc","svm_acc","svm_f","svm_precision","svm_recall","svm_far","svm_d2h","cart_auc","cart_acc","cart_f","cart_precision","cart_recall","cart_far","cart_d2h","random_auc","random_acc","random_f","random_precision","random_recall","random_far","random_d2h","oner_auc","oner_acc","oner_f","oner_precision","oner_recall","oner_far","oner_d2h","majorityVote_auc","majorityVote_acc","majorityVote_f","majorityVote_precision","majorityVote_recall","majorityVote_far","majorityVote_d2h","ldaRf_auc","ldaRf_acc","ldaRf_f","ldaRf_precision","ldaRf_recall","ldaRf_far","ldaRf_d2h","ldaCart_auc","ldaCart_acc","ldaCart_f","ldaCart_precision","ldaCart_recall","ldaCart_far","ldaCart_d2h","ldaNb_auc","ldaNb_acc","ldaNb_f","ldaNb_precision","ldaNb_recall","ldaNb_far","ldaNb_d2h","bernoulliNb_auc","bernoulliNb_acc","bernoulliNb_f","bernoulliNb_precision","bernoulliNb_recall","bernoulliNb_far","bernoulliNb_d2h","gaussianNb_auc","gaussianNb_acc","gaussianNb_f","gaussianNb_precision","gaussianNb_recall","gaussianNb_far","gaussianNb_d2h","complementNb_auc","complementNb_acc","complementNb_f","complementNb_precision","complementNb_recall","complementNb_far","complementNb_d2h","multinomialNb_auc","multinomialNb_acc","multinomialNb_f","multinomialNb_precision","multinomialNb_recall","multinomialNb_far","multinomialNb_d2h"
0.614285714285714,0.530952380952381,0.148148148148148,0.0952380952380952,0.333333333333333,0.271428571428571,0.508978346215337,0.714285714285714,0.533333333333333,0.142857142857143,0.125,0.166666666666667,0.1,0.593483127158829,0.711904761904762,0.671428571428571,0.3,0.214285714285714,0.5,0.157142857142857,0.37060347917351,0.68452380952381,0.74047619047619,0.347826086956522,0.235294117647059,0.666666666666667,0.185714285714286,0.269815591682058,0.666666666666667,0.666666666666667,0.217391304347826,0.125,0.833333333333333,0.5,0.372677996249965,0,0.678571428571429,0.31578947368421,0.230769230769231,0.5,0.142857142857143,0.367701076463821,0.579761904761905,0.526190476190476,0.133333333333333,0.111111111111111,0.166666666666667,0.114285714285714,0.594771245494535,0.688095238095238,0.678571428571429,0.210526315789474,0.117647058823529,1,0.642857142857143,0.454568645048495,0.404761904761905,0.404761904761905,0.0625,0.0384615384615385,0.166666666666667,0.357142857142857,0.641091048468393,0.461904761904762,0.571428571428571,0.166666666666667,0.0909090909090909,1,0.857142857142857,0.606091526731326,0.511904761904762,0.50952380952381,0.133333333333333,0.0833333333333333,0.333333333333333,0.314285714285714,0.521162141107989,0.421428571428571,0.421428571428571,,0,0,0.157142857142857,0.715784142584558,0.461904761904762,0.39047619047619,0.0588235294117647,0.0357142857142857,0.166666666666667,0.385714285714286,0.649315006236775,0.461904761904762,0.404761904761905,0.0625,0.0384615384615385,0.166666666666667,0.357142857142857,0.641091048468393
0.692727272727273,0.621818181818182,0.380952380952381,0.4,0.363636363636364,0.12,0.457907565828493,0.831818181818182,0.590909090909091,0.307692307692308,1,0.181818181818182,0,0.578541911879902,0.725454545454545,0.636363636363636,0.428571428571429,1,0.272727272727273,0,0.51425947722658,0.648181818181818,0.641818181818182,0.421052631578947,0.5,0.363636363636364,0.08,0.453518840670347,0.437272727272727,0.437272727272727,0.222222222222222,0.147058823529412,0.454545454545455,0.58,0.56299230063875,0,0.631818181818182,0.4,0.444444444444444,0.363636363636364,0.1,0.455498999826537,0.700909090909091,0.607272727272727,0.357142857142857,0.294117647058824,0.454545454545455,0.24,0.421379081799883,0.462727272727273,0.406363636363636,0.162162162162162,0.115384615384615,0.272727272727273,0.46,0.608492243103686,0.582727272727273,0.582727272727273,0.333333333333333,0.24,0.545454545454545,0.38,0.418934105945036,0.52,0.494545454545455,0.298507462686567,0.178571428571429,0.909090909090909,0.92,0.653706533090315,0.59,0.587272727272727,0.333333333333333,0.263157894736842,0.454545454545455,0.28,0.433543920011009,0.475454545454545,0.475454545454545,0.105263157894737,0.125,0.0909090909090909,0.14,0.650402291275075,0.437272727272727,0.531818181818182,0.266666666666667,0.210526315789474,0.363636363636364,0.3,0.497472952875807,0.437272727272727,0.501818181818182,0.242424242424242,0.181818181818182,0.363636363636364,0.36,0.516990656436821
0.590909090909091,0.631313131313131,0.32,0.25,0.444444444444444,0.181818181818182,0.413339948800205,0.605218855218855,0.502525252525252,0.117647058823529,0.125,0.111111111111111,0.106060606060606,0.632997752345167,0.653198653198653,0.568181818181818,0.24,0.1875,0.333333333333333,0.196969696969697,0.491549339318434,0.567340067340067,0.606060606060606,0.3,0.272727272727273,0.333333333333333,0.121212121212121,0.479132978813391,0.393939393939394,0.393939393939394,0.125,0.0769230769230769,0.333333333333333,0.545454545454545,0.609083370977024,0,0.547979797979798,0.181818181818182,0.5,0.111111111111111,0.0151515151515152,0.628630664699675,0.494949494949495,0.434343434343434,0.0769230769230769,0.0588235294117647,0.111111111111111,0.242424242424242,0.651495575620085,0.586700336700337,0.578282828282828,0.245614035087719,0.145833333333333,0.777777777777778,0.621212121212121,0.466522890965838,0.378787878787879,0.378787878787879,0.12,0.0731707317073171,0.333333333333333,0.575757575757576,0.622872872457408,0.537878787878788,0.452020202020202,0.195121951219512,0.10958904109589,0.888888888888889,0.984848484848485,0.700811036271798,0.471380471380471,0.494949494949495,0.186046511627907,0.117647058823529,0.444444444444444,0.454545454545455,0.507569475814186,0.416666666666667,0.416666666666667,,0,0,0.166666666666667,0.716860438920219,0.441077441077441,0.404040404040404,0.0666666666666667,0.0476190476190476,0.111111111111111,0.303030303030303,0.664059794500751,0.441077441077441,0.492424242424242,0.171428571428571,0.115384615384615,0.333333333333333,0.348484848484849,0.531923929743696
0.615234375,0.640625,0.285714285714286,0.185185185185185,0.625,0.34375,0.359714513538167,0.6611328125,0.6875,0.4,0.333333333333333,0.5,0.125,0.364434493427831,0.560546875,0.6328125,0.296296296296296,0.210526315789474,0.5,0.234375,0.390468718737494,0.634765625,0.625,0.315789473684211,0.272727272727273,0.375,0.125,0.450693909432999,0.40625,0.40625,0.127659574468085,0.0769230769230769,0.375,0.5625,0.594571799701264,0,0.4375,,0,0,0.125,0.712609640686961,0.4814453125,0.3984375,0.0666666666666667,0.0454545454545455,0.125,0.328125,0.660791576680953,0.533203125,0.484375,0.162162162162162,0.103448275862069,0.375,0.40625,0.527097743544781,0.4765625,0.4765625,0.137931034482759,0.0952380952380952,0.25,0.296875,0.570366007763874,0.3779296875,0.359375,0.113207547169811,0.0666666666666667,0.375,0.65625,0.640815520450309,0.529296875,0.5,0.153846153846154,0.111111111111111,0.25,0.25,0.559016994374947,0.470703125,0.46875,0.133333333333333,0.0909090909090909,0.25,0.3125,0.57452425971407,0.525390625,0.5,0.171428571428571,0.111111111111111,0.375,0.375,0.515388203202208,0.525390625,0.515625,0.181818181818182,0.12,0.375,0.34375,0.50437538723653
0.817850637522769,0.712204007285975,0.454545454545454,0.384615384615385,0.555555555555556,0.131147540983607,0.32766640177441,0.808743169398907,0.602914389799636,0.333333333333333,0.666666666666666,0.222222222222222,0.0163934426229508,0.550094090390894,0.795992714025501,0.592896174863388,0.285714285714286,0.25,0.333333333333333,0.147540983606557,0.48281092898154,0.538251366120219,0.539162112932605,0.166666666666667,0.333333333333333,0.111111111111111,0.0327868852459016,0.628966786338616,0.581056466302368,0.581056466302368,0.263157894736842,0.172413793103448,0.555555555555556,0.39344262295082,0.419718930804861,0,0.483606557377049,,0,0,0.0327868852459016,0.707486741870167,0.603825136612022,0.527322404371585,0.206896551724138,0.15,0.333333333333333,0.278688524590164,0.510936267152121,0.355191256830601,0.344262295081967,,0,0,0.311475409836066,0.740613573644362,0.525500910746812,0.525500910746812,0.216216216216216,0.142857142857143,0.444444444444444,0.39344262295082,0.481372554713635,0.497267759562842,0.548269581056466,0.238095238095238,0.151515151515152,0.555555555555556,0.459016393442623,0.451789172981493,0.4408014571949,0.539162112932605,0.166666666666667,0.333333333333333,0.111111111111111,0.0327868852459016,0.628966786338616,0.455373406193078,0.40983606557377,,0,0,0.180327868852459,0.718511704944627,0.406193078324226,0.465391621129326,0.0952380952380952,0.0833333333333333,0.111111111111111,0.180327868852459,0.641342964830438,0.406193078324226,0.527322404371585,0.206896551724138,0.15,0.333333333333333,0.278688524590164,0.510936267152121
0.65983606557377,0.51775956284153,0.181818181818182,0.2,0.166666666666667,0.131147540983607,0.596508223728094,0.713114754098361,0.491803278688525,,0,0,0.0163934426229508,0.707201790495836,0.59016393442623,0.467896174863388,0.0909090909090909,0.1,0.0833333333333333,0.147540983606557,0.656523464783007,0.71448087431694,0.543032786885246,0.24,0.230769230769231,0.25,0.163934426229508,0.542851036704913,0.437841530054645,0.437841530054645,0.2,0.131578947368421,0.416666666666667,0.540983606557377,0.562557126139917,0,0,,,0,0,0.707106781186548,0.682377049180328,0.64275956284153,0.4,0.384615384615384,0.416666666666667,0.131147540983607,0.422775031951879,0.519125683060109,0.503415300546448,0.238095238095238,0.166666666666667,0.416666666666667,0.40983606557377,0.504104839504029,0.418715846994536,0.437158469945355,0.181818181818182,0.125,0.333333333333333,0.459016393442623,0.572337528864532,0.394808743169399,0.448770491803279,0.246575342465753,0.147540983606557,0.75,0.852459016393443,0.628166528330854,0.5724043715847,0.51844262295082,0.214285714285714,0.1875,0.25,0.213114754098361,0.551324722107763,0.418032786885246,0.418032786885246,,0,0,0.163934426229508,0.716545356590634,0.495901639344262,0.468579234972678,0.142857142857143,0.125,0.166666666666667,0.229508196721311,0.611194918502564,0.495901639344262,0.469262295081967,0.176470588235294,0.136363636363636,0.25,0.311475409836066,0.574245997344581
0.687158469945355,0.585382513661202,0.3125,0.25,0.416666666666667,0.245901639344262,0.447630089476776,0.737021857923497,0.525273224043716,0.133333333333333,0.333333333333333,0.0833333333333333,0.0327868852459016,0.648595697496486,0.715846994535519,0.626366120218579,0.37037037037037,0.333333333333333,0.416666666666667,0.163934426229508,0.428457859001895,0.599726775956284,0.609289617486339,0.347826086956522,0.363636363636364,0.333333333333333,0.114754098360656,0.478337196721628,0.587431693989071,0.587431693989071,0.32,0.210526315789474,0.666666666666667,0.491803278688525,0.42010806707316,0,0.51707650273224,0.125,0.25,0.0833333333333333,0.0491803278688525,0.649113427078452,0.547814207650273,0.569672131147541,0.3,0.214285714285714,0.5,0.360655737704918,0.435931509035237,0.462431693989071,0.426912568306011,0.0740740740740741,0.0666666666666667,0.0833333333333333,0.229508196721311,0.668188517613123,0.537568306010929,0.537568306010929,0.28,0.184210526315789,0.583333333333333,0.508196721311475,0.464690767426492,0.359972677595628,0.407103825136612,0.222222222222222,0.133333333333333,0.666666666666667,0.852459016393443,0.647223873841805,0.547131147540984,0.510245901639344,0.206896551724138,0.176470588235294,0.25,0.229508196721311,0.554605270603457,0.493169398907104,0.493169398907104,0.16,0.153846153846154,0.166666666666667,0.180327868852459,0.602894097138674,0.554644808743169,0.519125683060109,0.235294117647059,0.181818181818182,0.333333333333333,0.295081967213115,0.515518094647902,0.554644808743169,0.527322404371585,0.242424242424242,0.19047619047619,0.333333333333333,0.278688524590164,0.510936267152121
0.577941176470588,0.611764705882353,0.307692307692308,0.25,0.4,0.176470588235294,0.442234026569706,0.630147058823529,0.585294117647059,0.285714285714286,0.5,0.2,0.0294117647058824,0.566067598394006,0.651470588235294,0.583823529411765,0.272727272727273,0.25,0.3,0.132352941176471,0.50374462827809,0.535294117647059,0.527941176470588,0.142857142857143,0.25,0.1,0.0441176470588235,0.6371602493808,0.233823529411765,0.233823529411765,0.037037037037037,0.0227272727272727,0.1,0.63235294117647,0.777775752455209,0,0.55,0.181818181818182,1,0.1,0,0.636396103067893,0.560294117647059,0.525,0.2,0.15,0.3,0.25,0.525594901040716,0.503676470588235,0.532352941176471,0.206896551724138,0.157894736842105,0.3,0.235294117647059,0.522189296040865,0.657352941176471,0.657352941176471,0.313725490196078,0.195121951219512,0.8,0.485294117647059,0.371153863392823,0.578676470588235,0.579411764705882,0.260869565217391,0.166666666666667,0.6,0.441176470588235,0.421091841645437,0.530882352941176,0.520588235294118,0.133333333333333,0.2,0.1,0.0588235294117647,0.637753952403455,0.425,0.425,0.0714285714285714,0.0555555555555556,0.1,0.25,0.660492240681145,0.454411764705882,0.489705882352941,0.148148148148148,0.117647058823529,0.2,0.220588235294118,0.586796033366865,0.454411764705882,0.475,0.137931034482759,0.105263157894737,0.2,0.25,0.592663479556485
0.686274509803922,0.656862745098039,0.416666666666667,0.416666666666667,0.416666666666667,0.102941176470588,0.418852398579098,0.57781862745098,0.526960784313726,0.133333333333333,0.333333333333333,0.0833333333333333,0.0294117647058824,0.648514776115738,0.60906862745098,0.553921568627451,0.222222222222222,0.333333333333333,0.166666666666667,0.0588235294117647,0.590721868588298,0.506740196078431,0.504901960784314,0.111111111111111,0.166666666666667,0.0833333333333333,0.0735294117647059,0.650263159102621,0.70343137254902,0.70343137254902,0.392156862745098,0.256410256410256,0.833333333333333,0.426470588235294,0.323770706216248,0,0.477941176470588,,0,0,0.0441176470588235,0.707794591241699,0.594975490196078,0.524509803921569,0.238095238095238,0.166666666666667,0.416666666666667,0.367647058823529,0.487566476308292,0.457107843137255,0.541666666666667,0.242424242424242,0.19047619047619,0.333333333333333,0.25,0.503460248899774,0.450980392156863,0.490196078431373,0.1,0.125,0.0833333333333333,0.102941176470588,0.652255572452596,0.561887254901961,0.605392156862745,0.309859154929577,0.186440677966102,0.916666666666667,0.705882352941177,0.502600408196321,0.443627450980392,0.470588235294118,,0,0,0.0588235294117647,0.708329092870135,0.509803921568627,0.509803921568627,0.166666666666667,0.166666666666667,0.166666666666667,0.147058823529412,0.598360569398711,0.53921568627451,0.551470588235294,0.24,0.230769230769231,0.25,0.147058823529412,0.540428671323911,0.53921568627451,0.551470588235294,0.24,0.230769230769231,0.25,0.147058823529412,0.540428671323911
0.652116402116402,0.589285714285714,0.3125,0.25,0.416666666666667,0.238095238095238,0.445514938122958,0.606481481481482,0.517857142857143,0.125,0.25,0.0833333333333333,0.0476190476190476,0.649055217787332,0.613756613756614,0.603174603174603,0.333333333333333,0.333333333333333,0.333333333333333,0.126984126984127,0.47987988755019,0.473544973544974,0.51984126984127,0.181818181818182,0.2,0.166666666666667,0.126984126984127,0.596057636873468,0.513888888888889,0.513888888888889,0.259259259259259,0.166666666666667,0.583333333333333,0.555555555555556,0.491046375823991,0,0.51984126984127,0.181818181818182,0.2,0.166666666666667,0.126984126984127,0.596057636873468,0.450396825396825,0.456349206349206,0.133333333333333,0.111111111111111,0.166666666666667,0.253968253968254,0.616013116121779,0.575396825396825,0.557539682539683,0.295081967213115,0.183673469387755,0.75,0.634920634920635,0.48250606869138,0.518518518518518,0.51984126984127,0.25531914893617,0.171428571428571,0.5,0.46031746031746,0.480568498901622,0.595238095238095,0.557539682539683,0.295081967213115,0.183673469387755,0.75,0.634920634920635,0.48250606869138,0.510582010582011,0.503968253968254,0.166666666666667,0.166666666666667,0.166666666666667,0.158730158730159,0.599849859437737,0.428571428571429,0.428571428571429,,0,0,0.142857142857143,0.714285714285714,0.355820105820106,0.333333333333333,,0,0,0.333333333333333,0.74535599249993,0.355820105820106,0.333333333333333,,0,0,0.333333333333333,0.74535599249993
