"projectKey","lrm_auc","lrm_acc","lrm_f","lrm_precision","lrm_recall","lrm_far","lrm_d2h","rf_auc","rf_acc","rf_f","rf_precision","rf_recall","rf_far","rf_d2h","svm_auc","svm_acc","svm_f","svm_precision","svm_recall","svm_far","svm_d2h","cart_auc","cart_acc","cart_f","cart_precision","cart_recall","cart_far","cart_d2h","random_auc","random_acc","random_f","random_precision","random_recall","random_far","random_d2h","oner_auc","oner_acc","oner_f","oner_precision","oner_recall","oner_far","oner_d2h","majorityVote_auc","majorityVote_acc","majorityVote_f","majorityVote_precision","majorityVote_recall","majorityVote_far","majorityVote_d2h","ldaRf_auc","ldaRf_acc","ldaRf_f","ldaRf_precision","ldaRf_recall","ldaRf_far","ldaRf_d2h","ldaCart_auc","ldaCart_acc","ldaCart_f","ldaCart_precision","ldaCart_recall","ldaCart_far","ldaCart_d2h","ldaNb_auc","ldaNb_acc","ldaNb_f","ldaNb_precision","ldaNb_recall","ldaNb_far","ldaNb_d2h","bernoulliNb_auc","bernoulliNb_acc","bernoulliNb_f","bernoulliNb_precision","bernoulliNb_recall","bernoulliNb_far","bernoulliNb_d2h","gaussianNb_auc","gaussianNb_acc","gaussianNb_f","gaussianNb_precision","gaussianNb_recall","gaussianNb_far","gaussianNb_d2h","complementNb_auc","complementNb_acc","complementNb_f","complementNb_precision","complementNb_recall","complementNb_far","complementNb_d2h","multinomialNb_auc","multinomialNb_acc","multinomialNb_f","multinomialNb_precision","multinomialNb_recall","multinomialNb_far","multinomialNb_d2h"
"DM",0.693585939559981,0.635401221787798,0.378769753238362,0.280284344345178,0.585313744222081,0.314511300646486,0.36847986420784,0.710342655022061,0.581400002551255,0.297875051090662,0.388111707592693,0.243431796196073,0.0806317910935623,0.538095245399942,0.698533334280911,0.64108618237519,0.388668923971771,0.301958506421275,0.546925114092658,0.264752749342277,0.371645575545026,0.645414295856952,0.610258038731707,0.349372859872385,0.270770796606089,0.509284728199682,0.288768650736268,0.409296036580928,0.500005430363688,0.500005430363688,0.257153438522567,0.17298474749458,0.501699841165402,0.501688980438025,0.500284506756059,0,0.56332131265781,0.290302852854217,0.234521257794127,0.425713293801151,0.29907066848553,0.467578353340187,0.61709305197273,0.582894846515518,0.32485271076152,0.229606665284433,0.571229278119496,0.405439585088459,0.425984811193324,0.521705516298563,0.512623799709286,0.185780293740732,0.197173212466538,0.181031658280791,0.155784058862218,0.590515739562589,0.513320564167507,0.353320564167507,0.258613268657041,0.185774127191613,0.300785125626981,0.274143997291967,0.562989209185565,0.5191866265888,0.512823554071756,0.253236303628905,0.181586264059735,0.424112565653113,0.398465457509601,0.498099942700307,0.584694405437434,0.559032487535568,0.300162281108722,0.215081559710055,0.49904680876846,0.380981833697324,0.446157508947484,0.539996726906778,0.540140103539223,0.275087527713412,0.205829114235103,0.416198995281678,0.335918788203232,0.476645616223308,0.567756179490964,0.546893035474704,0.283287810297975,0.210589835838731,0.434019822879305,0.340233751929897,0.467314637712861,0.567756179490964,0.546709106764388,0.282329727284039,0.211102880349319,0.427454488254602,0.334036274725826,0.469069667214757
