"lrm_auc","lrm_acc","lrm_f","lrm_precision","lrm_recall","lrm_far","lrm_d2h","rf_auc","rf_acc","rf_f","rf_precision","rf_recall","rf_far","rf_d2h","svm_auc","svm_acc","svm_f","svm_precision","svm_recall","svm_far","svm_d2h","cart_auc","cart_acc","cart_f","cart_precision","cart_recall","cart_far","cart_d2h","random_auc","random_acc","random_f","random_precision","random_recall","random_far","random_d2h","oner_auc","oner_acc","oner_f","oner_precision","oner_recall","oner_far","oner_d2h","majorityVote_auc","majorityVote_acc","majorityVote_f","majorityVote_precision","majorityVote_recall","majorityVote_far","majorityVote_d2h","ldaRf_auc","ldaRf_acc","ldaRf_f","ldaRf_precision","ldaRf_recall","ldaRf_far","ldaRf_d2h","ldaCart_auc","ldaCart_acc","ldaCart_f","ldaCart_precision","ldaCart_recall","ldaCart_far","ldaCart_d2h","ldaNb_auc","ldaNb_acc","ldaNb_f","ldaNb_precision","ldaNb_recall","ldaNb_far","ldaNb_d2h","bernoulliNb_auc","bernoulliNb_acc","bernoulliNb_f","bernoulliNb_precision","bernoulliNb_recall","bernoulliNb_far","bernoulliNb_d2h","gaussianNb_auc","gaussianNb_acc","gaussianNb_f","gaussianNb_precision","gaussianNb_recall","gaussianNb_far","gaussianNb_d2h","complementNb_auc","complementNb_acc","complementNb_f","complementNb_precision","complementNb_recall","complementNb_far","complementNb_d2h","multinomialNb_auc","multinomialNb_acc","multinomialNb_f","multinomialNb_precision","multinomialNb_recall","multinomialNb_far","multinomialNb_d2h"
0.756789746719561,0.695148001220629,0.359477124183006,0.251141552511416,0.632183908045977,0.24188790560472,0.31128639255368,0.785304987624182,0.608737666564948,0.330827067669173,0.478260869565217,0.252873563218391,0.0353982300884956,0.528890795548279,0.767029464618723,0.675134777743871,0.362204724409449,0.275449101796407,0.528735632183908,0.178466076696165,0.35632867194798,0.662665717288848,0.644441053809379,0.304347826086957,0.208510638297872,0.563218390804598,0.274336283185841,0.364718090039106,0.529549384599736,0.529549384599736,0.204690831556503,0.12565445026178,0.551724137931034,0.492625368731563,0.470972930449077,0,0.552537890346862,0.211009174311927,0.175572519083969,0.264367816091954,0.15929203539823,0.532225827324564,0.607381412538568,0.556174346455091,0.219269102990033,0.154205607476636,0.379310344827586,0.266961651917404,0.477767815802048,0.550478079544299,0.539746719560574,0.181818181818182,0.192307692307692,0.172413793103448,0.0929203539823009,0.588868882702091,0.5,0,,,0,0,0.707106781186548,0.486759570067474,0.474595666768386,0.164383561643836,0.102564102564103,0.413793103448276,0.464601769911504,0.528910829048577,0.626826704641779,0.618502695554877,0.279503105590062,0.191489361702128,0.517241379310345,0.28023598820059,0.394707546756418,0.552537890346862,0.552537890346862,0.211009174311927,0.175572519083969,0.264367816091954,0.15929203539823,0.532225827324564,0.574475299223545,0.545697284101312,0.209876543209877,0.143459915611814,0.390804597701149,0.299410029498525,0.479981980883848,0.574475299223545,0.542900010171905,0.206896551724138,0.142241379310345,0.379310344827586,0.293510324483776,0.485491482220142
0.743820052203286,0.664536311991402,0.315412186379928,0.218905472636816,0.564102564102564,0.23502994011976,0.350175418450994,0.7879529402733,0.615998771687394,0.321678321678322,0.353846153846154,0.294871794871795,0.062874251497006,0.500579143177496,0.76070935052971,0.704072623982804,0.357664233576642,0.25,0.628205128205128,0.220059880239521,0.305497772155541,0.701587210194995,0.682692307692308,0.327645051194539,0.223255813953488,0.615384615384615,0.25,0.324367842181404,0.458870720098265,0.458870720098265,0.145785876993166,0.0886426592797784,0.41025641025641,0.49251497005988,0.543308612750037,0,0.545121295869799,0.191387559808612,0.152671755725191,0.256410256410256,0.166167664670659,0.538765904430654,0.62530707815139,0.591547673883003,0.24,0.162162162162162,0.461538461538462,0.278443113772455,0.428644022476499,0.50780170428374,0.495240288653462,0.111111111111111,0.0980392156862745,0.128205128205128,0.137724550898204,0.624097087963062,0.5,0,,,0,0,0.707106781186548,0.558882235528942,0.558843850760018,0.20952380952381,0.139240506329114,0.423076923076923,0.305389221556886,0.461574919882738,0.629817288499923,0.613369415016122,0.243792325056433,0.147945205479452,0.692307692307692,0.465568862275449,0.394606716702512,0.545121295869799,0.545121295869799,0.191387559808612,0.152671755725191,0.256410256410256,0.166167664670659,0.538765904430654,0.5879778903731,0.528846153846154,0.178438661710037,0.12565445026178,0.307692307692308,0.25,0.520475715489398,0.5879778903731,0.528846153846154,0.178438661710037,0.12565445026178,0.307692307692308,0.25,0.520475715489398
0.758115737473536,0.688896730181134,0.345588235294118,0.242268041237113,0.602564102564103,0.224770642201835,0.322859980615826,0.761095428526621,0.599917666431428,0.296296296296296,0.350877192982456,0.256410256410256,0.0565749235474006,0.527316996097345,0.768936720771583,0.698129851799577,0.394366197183099,0.311111111111111,0.538461538461538,0.142201834862385,0.341496056578637,0.682447267309653,0.672253587391202,0.327272727272727,0.228426395939086,0.576923076923077,0.232415902140673,0.341329191842787,0.481827805222301,0.481827805222301,0.164810690423163,0.0997304582210243,0.474358974358974,0.510703363914373,0.518226019102865,0,0.527287697012468,0.12962962962963,0.233333333333333,0.0897435897435897,0.0351681957186544,0.644128688385711,0.655081157374735,0.616796047988709,0.264516129032258,0.176724137931035,0.525641025641026,0.292048929663609,0.393896568830294,0.529855720222693,0.528757939308398,0.156862745098039,0.16,0.153846153846154,0.0963302752293578,0.602185956863289,0.5,0,,,0,0,0.707106781186548,0.52681721947777,0.508821453775582,0.150442477876106,0.114864864864865,0.217948717948718,0.200305810397554,0.570844385729191,0.62936171881126,0.595389320159962,0.242603550295858,0.157692307692308,0.525641025641026,0.334862385321101,0.41057840521503,0.516937191249118,0.516937191249118,0.155339805825243,0.125,0.205128205128205,0.171253822629969,0.574956103562735,0.558986120912726,0.533756763114561,0.189542483660131,0.12719298245614,0.371794871794872,0.304281345565749,0.49357310520455,0.558986120912726,0.528111032698189,0.18421052631579,0.123893805309735,0.358974358974359,0.302752293577982,0.501284761248067
0.785495461422088,0.716471255673222,0.36734693877551,0.252336448598131,0.675,0.242057488653555,0.286545657630042,0.793958018154312,0.65553139183056,0.405594405594406,0.460317460317461,0.3625,0.0514372163388805,0.452245529123668,0.784701210287443,0.725907715582451,0.395437262357414,0.284153005464481,0.65,0.198184568835098,0.284409144828673,0.575198562783661,0.574082829046899,0.247933884297521,0.365853658536585,0.1875,0.0393343419062027,0.575197114237021,0.48107034795764,0.48107034795764,0.166301969365427,0.10079575596817,0.475,0.51285930408472,0.518965155760126,0,0.561696293494705,0.217391304347826,0.166666666666667,0.3125,0.18910741301059,0.504191364293141,0.703621406959153,0.631439107413011,0.286713286713287,0.199029126213592,0.5125,0.249621785173979,0.38727721701221,0.558349092284418,0.557876323751891,0.212121212121212,0.177966101694915,0.2625,0.146747352496218,0.531714695802481,0.5,0,,,0,0,0.707106781186548,0.514599092284418,0.522834720121029,0.18716577540107,0.119047619047619,0.4375,0.391830559757943,0.484735720553078,0.656940242057489,0.595329046898638,0.244897959183673,0.159695817490494,0.525,0.334341906202723,0.410736844124843,0.561696293494705,0.561696293494705,0.217391304347826,0.166666666666667,0.3125,0.18910741301059,0.504191364293141,0.606051437216339,0.586573373676248,0.240802675585284,0.164383561643836,0.45,0.276853252647504,0.435400805868284,0.606051437216339,0.586573373676248,0.240802675585284,0.164383561643836,0.45,0.276853252647504,0.435400805868284
0.696217283950617,0.620740740740741,0.26027397260274,0.175115207373272,0.506666666666667,0.265185185185185,0.396043533099253,0.784187654320988,0.64,0.367647058823529,0.40983606557377,0.333333333333333,0.0533333333333333,0.472910609359152,0.769659259259259,0.68962962962963,0.345381526104418,0.247126436781609,0.573333333333333,0.194074074074074,0.331443200769116,0.673441975308642,0.638518518518518,0.272727272727273,0.180257510729614,0.56,0.282962962962963,0.369910826016744,0.514814814814815,0.514814814814815,0.176344086021505,0.105128205128205,0.546666666666667,0.517037037037037,0.486229579920406,0,0.522222222222222,0.161702127659574,0.11875,0.253333333333333,0.208888888888889,0.548245236647043,0.670153086419753,0.596296296296296,0.233846153846154,0.152,0.506666666666667,0.314074074074074,0.413533736098559,0.582617283950617,0.556296296296296,0.201438848920863,0.21875,0.186666666666667,0.0740740740740741,0.577493757351992,0.5,0,,,0,0,0.707106781186548,0.522350617283951,0.525185185185185,0.177285318559557,0.111888111888112,0.426666666666667,0.376296296296296,0.48492783675379,0.636572839506173,0.608888888888889,0.240223463687151,0.151943462897527,0.573333333333333,0.355555555555556,0.392723947277769,0.522222222222222,0.522222222222222,0.161702127659574,0.11875,0.253333333333333,0.208888888888889,0.548245236647043,0.618883950617284,0.568148148148148,0.21160409556314,0.142201834862385,0.413333333333333,0.277037037037037,0.458763172926968,0.618883950617284,0.562962962962963,0.206896551724138,0.13953488372093,0.4,0.274074074074074,0.46643145159796
0.73700876448968,0.696626142682122,0.347540983606557,0.236607142857143,0.654320987654321,0.261068702290076,0.306309359056909,0.752765997549713,0.605202148713599,0.313432835820896,0.39622641509434,0.259259259259259,0.0488549618320611,0.524920780827333,0.749731410800113,0.707049288474225,0.384313725490196,0.281609195402299,0.604938271604938,0.190839694656489,0.310236650235812,0.69943454905287,0.709471303364433,0.377777777777778,0.26984126984127,0.62962962962963,0.210687022900763,0.301299877918223,0.515813778154745,0.515813778154745,0.190687361419069,0.116216216216216,0.530864197530864,0.499236641221374,0.484420078597264,0,0.499396852323061,0.133971291866029,0.109375,0.17283950617284,0.174045801526718,0.597698261490474,0.684346432946942,0.612694373763076,0.266666666666667,0.17948717948718,0.518518518518518,0.293129770992366,0.398590942980168,0.563462444632928,0.525482989350674,0.16580310880829,0.142857142857143,0.197530864197531,0.146564885496183,0.576817986706409,0.5,0,,,0,0,0.707106781186548,0.547639242295731,0.539082084629158,0.202185792349727,0.129824561403509,0.45679012345679,0.378625954198473,0.468206462560479,0.644896805202149,0.594138158514749,0.242718446601942,0.151057401812689,0.617283950617284,0.429007633587786,0.406521293496236,0.499396852323061,0.499396852323061,0.133971291866029,0.109375,0.17283950617284,0.174045801526718,0.597698261490474,0.571067759871831,0.557270756761851,0.216049382716049,0.1440329218107,0.432098765432099,0.317557251908397,0.460083916510542,0.571067759871831,0.559560833097729,0.218068535825545,0.145833333333333,0.432098765432099,0.312977099236641,0.458511982869766
0.709026346776568,0.657786282013541,0.328947368421053,0.229357798165138,0.581395348837209,0.265822784810127,0.350636283703878,0.754075287017957,0.57008021783927,0.244274809160305,0.355555555555555,0.186046511627907,0.0458860759493671,0.576465876353115,0.663085075066235,0.614917574330291,0.294573643410853,0.22093023255814,0.441860465116279,0.212025316455696,0.422181522107703,0.674197821607301,0.685678539888137,0.39647577092511,0.319148936170213,0.523255813953488,0.151898734177215,0.353806616934867,0.500754342066529,0.500754342066529,0.190930787589499,0.12012012012012,0.465116279069767,0.463607594936709,0.500516032210343,0,0.540605681483662,0.2,0.169354838709677,0.244186046511628,0.162974683544304,0.546724555770129,0.626692670002944,0.602921695613777,0.268493150684932,0.175627240143369,0.569767441860465,0.363924050632911,0.398460016006847,0.522151898734177,0.509843244038858,0.106060606060606,0.152173913043478,0.0813953488372093,0.0617088607594937,0.651015548444946,0.5,0,,,0,0,0.707106781186548,0.561028113040918,0.545297321165734,0.219653179190751,0.146153846153846,0.441860465116279,0.35126582278481,0.466319321204315,0.633288563438328,0.5907050338534,0.260869565217391,0.177966101694915,0.488372093023256,0.306962025316456,0.421893825614801,0.540605681483662,0.540605681483662,0.2,0.169354838709677,0.244186046511628,0.162974683544304,0.546724555770129,0.561911245216367,0.550835295849279,0.224188790560472,0.150197628458498,0.441860465116279,0.340189873417722,0.462195245743713,0.561911245216367,0.554515013246983,0.226993865030675,0.154166666666667,0.430232558139535,0.32120253164557,0.462496488710856
0.741908996234879,0.699030681727149,0.329113924050633,0.216666666666667,0.68421052631579,0.286149162861492,0.301333980075334,0.798055355283185,0.611301369863014,0.336283185840708,0.513513513513513,0.25,0.0273972602739726,0.530683808812046,0.727669630697749,0.652317151325803,0.30952380952381,0.221590909090909,0.513157894736842,0.208523592085236,0.374497879775836,0.669590643274854,0.554053512777377,0.2,0.21875,0.184210526315789,0.076103500761035,0.579354903406386,0.507450132179765,0.507450132179764,0.176991150442478,0.106382978723404,0.526315789473684,0.511415525114155,0.492911031845366,0,0.506528879275815,0.0754716981132075,0.133333333333333,0.0526315789473684,0.0395738203957382,0.67047483639152,0.58524593447088,0.559150444604662,0.208232445520581,0.127596439169139,0.56578947368421,0.447488584474886,0.440899543206143,0.486902186974285,0.505938075783065,0.116129032258065,0.113924050632911,0.118421052631579,0.106544901065449,0.627906544155362,0.5,0,,,0,0,0.707106781186548,0.499379155651686,0.485970920451814,0.162037037037037,0.098314606741573,0.460526315789474,0.488584474885845,0.51465845230364,0.606224465272771,0.560872786990307,0.210169491525424,0.141552511415525,0.407894736842105,0.286149162861492,0.465010745072419,0.557217816230073,0.557217816230073,0.206572769953052,0.160583941605839,0.289473684210526,0.17503805175038,0.51743886836511,0.587398862452936,0.559350716975086,0.208754208754209,0.14027149321267,0.407894736842105,0.289193302891933,0.465951397195472,0.587398862452936,0.556576944644717,0.206185567010309,0.13953488372093,0.394736842105263,0.28158295281583,0.472034135217566
0.695623041601797,0.625692213704353,0.279245283018868,0.196808510638298,0.48051948051948,0.229135053110774,0.401474085517252,0.725430108586406,0.634264824704885,0.359712230215827,0.403225806451613,0.324675324675325,0.0561456752655539,0.479174161424321,0.746053642866996,0.655794887964842,0.31496062992126,0.225988700564972,0.519480519480519,0.207890743550835,0.37021448675925,0.677147586859271,0.631160948308141,0.304761904761905,0.240601503759398,0.415584415584416,0.153262518968134,0.427218313645533,0.538793528171373,0.538793528171373,0.197368421052632,0.118733509234829,0.584415584415584,0.506828528072838,0.463457421639313,0,0.602910746309836,0.267942583732057,0.212121212121212,0.363636363636364,0.157814871016692,0.463607706579585,0.575862680566778,0.53944386417831,0.194285714285714,0.124542124542125,0.441558441558442,0.362670713201821,0.470843403059315,0.547178921230515,0.521017677315098,0.146341463414634,0.137931034482759,0.155844155844156,0.113808801213961,0.602308696789372,0.5,0,,,0,0,0.707106781186548,0.604536586327178,0.555446071379304,0.206106870229008,0.145945945945946,0.350649350649351,0.239757207890744,0.489458774846092,0.648365291764381,0.613148611631161,0.251396648044693,0.160142348754448,0.584415584415584,0.358118361153263,0.387916980210804,0.550627672782453,0.550627672782453,0.199052132701422,0.156716417910448,0.272727272727273,0.171471927162367,0.528359840279088,0.5975602546164,0.57476893364602,0.223642172523962,0.148305084745763,0.454545454545455,0.305007587253414,0.44189947354527,0.5975602546164,0.571310328518219,0.220779220779221,0.147186147186147,0.441558441558442,0.298937784522003,0.447895508578485
0.778655548240802,0.722542242703533,0.389078498293515,0.272727272727273,0.678571428571429,0.233486943164363,0.28092034383331,0.780987126033209,0.622311827956989,0.365079365079365,0.547619047619047,0.273809523809524,0.0291858678955453,0.513908757754996,0.743416721527321,0.672235023041475,0.333333333333333,0.22972972972973,0.607142857142857,0.262672811059908,0.33416593210858,0.772812888596299,0.710061443932412,0.381625441696113,0.271356783919598,0.642857142857143,0.22273425499232,0.297625241499395,0.490015360983103,0.490015360983103,0.178970917225951,0.110192837465565,0.476190476190476,0.49615975422427,0.510171990090327,0,0.537442396313364,0.191780821917808,0.155555555555556,0.25,0.175115207373272,0.544594039562216,0.659507351327628,0.625960061443932,0.282352941176471,0.1875,0.571428571428571,0.319508448540707,0.377994125666421,0.558490600541292,0.536674347158218,0.190909090909091,0.154411764705882,0.25,0.176651305683564,0.54484203389593,0.5,0,,,0,0,0.707106781186548,0.564808719186599,0.549923195084485,0.215568862275449,0.144,0.428571428571429,0.328725038402458,0.466149527039123,0.630641503913393,0.610599078341014,0.266666666666667,0.173913043478261,0.571428571428571,0.350230414746544,0.39136607722265,0.536866359447005,0.537442396313364,0.191780821917808,0.155555555555556,0.25,0.175115207373272,0.544594039562216,0.566692268305171,0.513248847926267,0.178217821782178,0.123287671232877,0.321428571428571,0.294930875576037,0.523184195595355,0.566692268305171,0.514784946236559,0.179401993355482,0.124423963133641,0.321428571428571,0.291858678955453,0.522322061641614
