"projectKey","lrm_auc","lrm_acc","lrm_f","lrm_precision","lrm_recall","lrm_far","lrm_d2h","rf_auc","rf_acc","rf_f","rf_precision","rf_recall","rf_far","rf_d2h","svm_auc","svm_acc","svm_f","svm_precision","svm_recall","svm_far","svm_d2h","cart_auc","cart_acc","cart_f","cart_precision","cart_recall","cart_far","cart_d2h","random_auc","random_acc","random_f","random_precision","random_recall","random_far","random_d2h","oner_auc","oner_acc","oner_f","oner_precision","oner_recall","oner_far","oner_d2h","majorityVote_auc","majorityVote_acc","majorityVote_f","majorityVote_precision","majorityVote_recall","majorityVote_far","majorityVote_d2h","ldaRf_auc","ldaRf_acc","ldaRf_f","ldaRf_precision","ldaRf_recall","ldaRf_far","ldaRf_d2h","ldaCart_auc","ldaCart_acc","ldaCart_f","ldaCart_precision","ldaCart_recall","ldaCart_far","ldaCart_d2h","ldaNb_auc","ldaNb_acc","ldaNb_f","ldaNb_precision","ldaNb_recall","ldaNb_far","ldaNb_d2h","bernoulliNb_auc","bernoulliNb_acc","bernoulliNb_f","bernoulliNb_precision","bernoulliNb_recall","bernoulliNb_far","bernoulliNb_d2h","gaussianNb_auc","gaussianNb_acc","gaussianNb_f","gaussianNb_precision","gaussianNb_recall","gaussianNb_far","gaussianNb_d2h","complementNb_auc","complementNb_acc","complementNb_f","complementNb_precision","complementNb_recall","complementNb_far","complementNb_d2h","multinomialNb_auc","multinomialNb_acc","multinomialNb_f","multinomialNb_precision","multinomialNb_recall","multinomialNb_far","multinomialNb_d2h"
"MULE",0.710952205619949,0.638602985875527,0.283641381285377,0.189497947295736,0.569582615030519,0.292376643279466,0.369028950259,0.722575956364336,0.561606245752708,0.215915961177047,0.325915945520137,0.165075262420677,0.041862770915261,0.591182390340956,0.697551623428653,0.633823659808606,0.287141437091143,0.200332343247753,0.515135139460873,0.247487819843662,0.386417569025151,0.622662448905016,0.589845751147946,0.255729048827873,0.179228892138618,0.480524534881952,0.270833032586061,0.426597529709587,0.502263267458321,0.502263267458321,0.177349363518302,0.107900729165367,0.500885036221036,0.496358501304394,0.498345517611145,0,0.514259769075825,0.156982611722398,0.248857739481673,0.115959019030713,0.0474394808790637,0.62667223021762,0.604486993884087,0.570429443791017,0.221467199989019,0.143700941958678,0.495151192367409,0.354292304785376,0.441605777090034,0.502136721289592,0.50489218229877,0.143023404643713,0.113208975849289,0.20368914916102,0.193904784563479,0.581163833841052,0.5,0,,,0,0,0.707106781186548,0.516052165977582,0.508622339266051,0.166671463096762,0.113396080026094,0.32937556789986,0.312130889367758,0.527858203625813,0.574491728116402,0.553668431950786,0.208109113910455,0.134962738043485,0.466296850244966,0.358959986343395,0.458111878932928,0.520348156344339,0.520325896422962,0.174952940313666,0.120433810247887,0.324749205486614,0.28409741264069,0.518695550850282,0.508790452505451,0.508352620191103,0.167944471238919,0.112003924469733,0.339966903366788,0.323261662984581,0.520423688741699,0.508790452505451,0.509153718494368,0.167633646512081,0.112608964850322,0.332038943966881,0.313731506978144,0.522493330103332
