"projectKey","lrm_auc","lrm_acc","lrm_f","lrm_precision","lrm_recall","lrm_far","lrm_d2h","rf_auc","rf_acc","rf_f","rf_precision","rf_recall","rf_far","rf_d2h","svm_auc","svm_acc","svm_f","svm_precision","svm_recall","svm_far","svm_d2h","cart_auc","cart_acc","cart_f","cart_precision","cart_recall","cart_far","cart_d2h","random_auc","random_acc","random_f","random_precision","random_recall","random_far","random_d2h","oner_auc","oner_acc","oner_f","oner_precision","oner_recall","oner_far","oner_d2h","majorityVote_auc","majorityVote_acc","majorityVote_f","majorityVote_precision","majorityVote_recall","majorityVote_far","majorityVote_d2h","ldaRf_auc","ldaRf_acc","ldaRf_f","ldaRf_precision","ldaRf_recall","ldaRf_far","ldaRf_d2h","ldaCart_auc","ldaCart_acc","ldaCart_f","ldaCart_precision","ldaCart_recall","ldaCart_far","ldaCart_d2h","ldaNb_auc","ldaNb_acc","ldaNb_f","ldaNb_precision","ldaNb_recall","ldaNb_far","ldaNb_d2h","bernoulliNb_auc","bernoulliNb_acc","bernoulliNb_f","bernoulliNb_precision","bernoulliNb_recall","bernoulliNb_far","bernoulliNb_d2h","gaussianNb_auc","gaussianNb_acc","gaussianNb_f","gaussianNb_precision","gaussianNb_recall","gaussianNb_far","gaussianNb_d2h","complementNb_auc","complementNb_acc","complementNb_f","complementNb_precision","complementNb_recall","complementNb_far","complementNb_d2h","multinomialNb_auc","multinomialNb_acc","multinomialNb_f","multinomialNb_precision","multinomialNb_recall","multinomialNb_far","multinomialNb_d2h"
"TIMOB",0.767925995438755,0.670889288124559,0.223248490064429,0.147183316253041,0.498212446115654,0.156433869866536,0.375040593063147,0.770253559657286,0.573440105548453,0.230143303250551,0.47103891198241,0.156657144645389,0.00977693354848156,0.596384412269158,0.784660099092146,0.654600500599457,0.259757570508004,0.202961312705765,0.395029039309394,0.0858280381104807,0.4332224032282,0.629542958514797,0.609263222238946,0.232507986985998,0.233525859474015,0.267277971238724,0.0487515267608316,0.520280388765199,0.508225996137848,0.508225996137848,0.0937230312924407,0.0516519970212661,0.514701060085639,0.498249067809943,0.494056359478458,0,0.519906119761738,0.135754495644465,0.165869141542937,0.0639607707953562,0.0241485312718812,0.662133685111397,0.62166280665902,0.586209669958904,0.129810738348408,0.0752865667253774,0.490955026416119,0.318535686498311,0.430039823726061,0.505452654981654,0.507647499694763,0.0879397830364345,0.0529809010467045,0.284658278338188,0.269363278948662,0.550925277904115,0.500937147356635,0.0605392042465607,0.0782270146029211,0.0484060911090346,0.0205431135746846,0.0194647050815632,0.695000340618194,0.507029148871211,0.504358085643783,0.0905993398698942,0.0514758013549945,0.430153118312226,0.42143694702466,0.52058778946319,0.535308487467033,0.511110294794765,0.0897920801166669,0.0535951685928815,0.291350820878839,0.269130231289308,0.540035960593298,0.497058858667477,0.497073643141872,0.052264221922435,0.0412504563420905,0.0221157906618427,0.0279685043780987,0.691766715286794,0.536683916268229,0.536350444346373,0.105965710948746,0.064720763624514,0.302295689635457,0.229594800942712,0.520463051864843,0.536683916268229,0.535111121245866,0.105383358936605,0.0646671660940765,0.294398491067726,0.224176248575994,0.524437735154664
