"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7"
"MULE-9827",False,"train",0.0,0.0,0.0,0.9707704782485962,0.0,0.0,0.0,0.0
"MULE-11435",False,"train",0.010462924838066101,0.010474811308085918,0.010460834950208664,0.9267562031745911,0.01045276504009962,0.010461625643074512,0.010458065196871758,0.010472766123712063
"MULE-14215",False,"train",0.013900652527809143,0.013895082287490368,0.013902245089411736,0.013894777745008469,0.0139021510258317,0.5979068875312805,0.013896433636546135,0.31870174407958984
"MULE-7578",False,"train",0.0,0.0,0.0,0.9415003061294556,0.0,0.0,0.0,0.0
"MULE-11588",False,"train",0.0,0.0,0.0,0.7763041257858276,0.0,0.0,0.19478364288806915,0.0
"MULE-10254",False,"train",0.0,0.0,0.0,0.9416003823280334,0.0,0.0,0.0,0.0
"MULE-10451",False,"train",0.03254358097910881,0.032515063881874084,0.03253055363893509,0.03251340612769127,0.03249255195260048,0.03251740336418152,0.03250562399625778,0.7723818421363831
"MULE-12614",False,"train",0.0,0.0,0.0,0.9238513708114624,0.0,0.04473086819052696,0.0,0.0
"MULE-12724",False,"train",0.0,0.0,0.3067700266838074,0.5437374114990234,0.0,0.0,0.13302388787269592,0.0
"MULE-14308",False,"train",0.0,0.0,0.0,0.953820526599884,0.0,0.0,0.0,0.0
"MULE-10213",False,"train",0.0,0.9560340642929077,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-10781",False,"train",0.0,0.0,0.0,0.4689605236053467,0.0,0.0,0.0,0.48363450169563293
"MULE-12232",False,"train",0.05498361587524414,0.0,0.0,0.2930492162704468,0.0,0.0,0.0,0.6330857872962952
"MULE-14638",False,"train",0.013900442980229855,0.013904765248298645,0.48196929693222046,0.013934338465332985,0.013896442949771881,0.013905077241361141,0.013914691284298897,0.4345749020576477
"MULE-13909",False,"train",0.02086896263062954,0.8538853526115417,0.02087089978158474,0.02088548056781292,0.02086113765835762,0.020873967558145523,0.02087027207016945,0.020883912220597267
"MULE-9276",False,"train",0.0,0.0,0.4118345379829407,0.1444840431213379,0.07141325622797012,0.04278697818517685,0.019774358719587326,0.30458569526672363
"MULE-10629",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983456552028656
