"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7"
"TISTUD-7971",False,"train",0.0,0.0,0.8985856771469116,0.0,0.0,0.0,0.0,0.08846587687730789
"TISTUD-5381",False,"train",0.0,0.19771821796894073,0.49171847105026245,0.0,0.0,0.0,0.0,0.30221763253211975
"TISTUD-5403",False,"train",0.0,0.980054497718811,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5849",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974232017993927
"TISTUD-7450",False,"train",0.0,0.0,0.0,0.9619057178497314,0.0,0.0,0.0,0.0
"TISTUD-5470",False,"train",0.0,0.0,0.0,0.0,0.0,0.9601362943649292,0.0,0.0
"TISTUD-6129",False,"train",0.0,0.28015175461769104,0.0,0.6983804702758789,0.0,0.0,0.0,0.0
"TISTUD-6031",False,"train",0.0,0.0,0.0,0.42796096205711365,0.0,0.0,0.5593107342720032,0.0
"TISTUD-7960",False,"train",0.0,0.0,0.9780707359313965,0.0,0.0,0.0,0.0,0.0
"TISTUD-8527",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9781008362770081,0.0
"TISTUD-5151",False,"train",0.02035682648420334,0.0,0.0,0.0,0.0,0.0,0.0,0.9750030636787415
"TISTUD-5364",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9634627103805542,0.0
"TISTUD-7488",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9325995445251465,0.0
"TISTUD-6702",False,"train",0.0,0.09176063537597656,0.0,0.0,0.03732333704829216,0.41641750931739807,0.2861860990524292,0.1618320494890213
"TISTUD-8474",False,"train",0.0,0.0,0.0,0.0,0.0,0.8591369390487671,0.0,0.1241685301065445
"TISTUD-5769",False,"train",0.0,0.0,0.0,0.0,0.0,0.8696666955947876,0.12070305645465851,0.0
"TISTUD-5279",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9675531387329102,0.0
"TISTUD-5502",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9601806998252869,0.0
"TISTUD-7061",False,"train",0.0,0.9775350093841553,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5060",False,"train",0.0,0.0,0.0,0.0,0.0,0.9840644598007202,0.0,0.0
"TISTUD-5457",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9813600182533264,0.0
"TISTUD-5060",False,"train",0.0,0.0,0.0,0.0,0.0,0.9840644598007202,0.0,0.0
"TISTUD-9017",False,"train",0.0,0.0,0.0,0.9325791597366333,0.0,0.0,0.0,0.0
"TISTUD-5195",False,"train",0.0,0.0,0.26750117540359497,0.0,0.0,0.7158073782920837,0.0,0.0
"TISTUD-7956",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886226654052734
"TISTUD-5843",False,"train",0.0,0.0,0.9860944747924805,0.0,0.0,0.0,0.0,0.0
