"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7"
"XD-3043",False,"train",0.2256217896938324,0.10417301952838898,0.0,0.0,0.0,0.6532464623451233,0.0,0.0
"XD-1227",False,"train",0.0,0.0,0.0,0.0,0.1779720038175583,0.0,0.8056606650352478,0.0
"XD-2266",False,"train",0.0,0.0,0.0,0.07653073221445084,0.7166510224342346,0.19405944645404816,0.0,0.0
"XD-889",False,"train",0.0,0.0,0.0,0.0,0.0,0.738804042339325,0.2214152216911316,0.0
"XD-1273",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9717193245887756,0.0
"XD-2345",False,"train",0.0,0.9707440137863159,0.0,0.0,0.0,0.0,0.0,0.0
"XD-213",False,"train",0.23905090987682343,0.013935290277004242,0.01396525464951992,0.013950588181614876,0.013954359106719494,0.013941909186542034,0.013934340327978134,0.67726731300354
"XD-2794",False,"train",0.19492074847221375,0.0,0.2675783932209015,0.0,0.5076645612716675,0.0,0.0,0.0
"XD-3314",True,"train",0.0,0.0,0.0,0.0,0.0,0.9451567530632019,0.0,0.0
"XD-3692",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941500723361969
"XD-2831",False,"train",0.4169788062572479,0.0,0.0,0.0,0.0,0.0,0.16933266818523407,0.38233432173728943
"XD-870",False,"train",0.49347931146621704,0.0,0.0,0.0,0.12031301110982895,0.0,0.0,0.3618987202644348
"XD-3702",False,"train",0.18018105626106262,0.17103657126426697,0.0,0.0,0.3785373568534851,0.25017306208610535,0.0,0.0
"XD-3458",False,"train",0.025055909529328346,0.02512674406170845,0.8245420455932617,0.025061367079615593,0.025048889219760895,0.025051090866327286,0.02506546676158905,0.025048457086086273
"XD-3597",False,"train",0.14217644929885864,0.0,0.0,0.3564714193344116,0.0,0.0,0.21589785814285278,0.26033371686935425
"XD-1041",False,"train",0.0,0.0,0.601986289024353,0.0,0.0,0.0,0.3538338840007782,0.0
"XD-3370",True,"train",0.30705663561820984,0.0,0.6616456508636475,0.0,0.0,0.0,0.0,0.0
"XD-1052",False,"train",0.0,0.0,0.20050890743732452,0.0,0.0,0.0,0.0,0.7681311368942261
"XD-490",False,"train",0.01049847062677145,0.010504841804504395,0.010491964407265186,0.9264960289001465,0.010497810319066048,0.010513262823224068,0.010493061505258083,0.010504554957151413
"XD-2622",False,"train",0.9324632287025452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-86",False,"train",0.2519930601119995,0.011374655179679394,0.6797414422035217,0.011389835737645626,0.011380239389836788,0.011375587433576584,0.011370820924639702,0.011374316178262234
"XD-492",False,"train",0.9119552969932556,0.012573111802339554,0.012576158158481121,0.01259029284119606,0.01257073413580656,0.012578330934047699,0.012572900392115116,0.012583190575242043
"XD-76",True,"train",0.3639252483844757,0.020883506163954735,0.020886901766061783,0.020875591784715652,0.020902341231703758,0.5107197165489197,0.02091641165316105,0.02089034393429756
"XD-1695",False,"train",0.0,0.7888903021812439,0.0,0.0,0.0,0.0,0.0,0.19080175459384918
"XD-47",False,"train",0.031541142612695694,0.3206256628036499,0.0314815528690815,0.03145777806639671,0.03147701919078827,0.03143973648548126,0.03141392022371292,0.49056318402290344
"XD-2741",True,"train",0.5975458025932312,0.0,0.0,0.1984265148639679,0.0,0.1865207403898239,0.0,0.0
"XD-157",False,"train",0.8603214025497437,0.1161424070596695,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2322",False,"train",0.0,0.0,0.0,0.0,0.6009220480918884,0.3566909432411194,0.0,0.0
"XD-2245",False,"train",0.23350492119789124,0.0,0.0,0.7375546097755432,0.0,0.0,0.0,0.0
"XD-3270",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.07214652001857758,0.8999844193458557
"XD-1023",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9820966124534607
"XD-556",False,"train",0.07993524521589279,0.162562295794487,0.0,0.7485376596450806,0.0,0.0,0.0,0.0
"XD-3576",False,"train",0.0,0.0,0.0,0.4284808933734894,0.0,0.5372329354286194,0.0,0.0
"XD-2905",False,"train",0.0,0.7636409997940063,0.18627576529979706,0.0,0.0,0.0,0.0,0.0
"XD-585",False,"train",0.36174866557121277,0.0,0.0,0.6173599362373352,0.0,0.0,0.0,0.0
"XD-1273",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9717193245887756,0.0
"XD-854",False,"train",0.3591969609260559,0.0,0.6094188094139099,0.0,0.0,0.0,0.0,0.0
"XD-1067",False,"train",0.0,0.0,0.0,0.30952906608581543,0.0,0.0,0.6848682165145874,0.0
"XD-1490",False,"train",0.04495595768094063,0.0,0.0,0.06031442806124687,0.0,0.0,0.3478945791721344,0.5448606610298157
"XD-3384",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9675205945968628
"XD-1067",False,"train",0.0,0.0,0.0,0.30952906608581543,0.0,0.0,0.6848682165145874,0.0
"XD-1558",False,"train",0.0,0.0,0.0,0.9618897438049316,0.0,0.0,0.0,0.0
"XD-1920",False,"train",0.025058476254343987,0.02508718892931938,0.025043010711669922,0.0250998642295599,0.025066979229450226,0.02507138065993786,0.8244910836219788,0.025082077831029892
"XD-401",False,"train",0.0,0.0,0.0,0.0,0.4172061085700989,0.0,0.5618833303451538,0.0
"XD-1849",False,"train",0.0,0.0,0.0,0.0,0.0,0.5346105694770813,0.0,0.41529354453086853
"XD-1582",False,"train",0.0,0.060872048139572144,0.022947464138269424,0.8215413689613342,0.0,0.09137997776269913,0.0,0.0
"XD-3629",False,"train",0.0,0.0,0.4397461414337158,0.5226584672927856,0.0,0.0,0.0,0.0
"XD-1129",False,"train",0.012528910301625729,0.012545394711196423,0.0125418147072196,0.0125578623265028,0.012540949508547783,0.384695440530777,0.5400533676147461,0.012536219321191311
"XD-1856",False,"train",0.9512115716934204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1001",False,"train",0.0,0.0,0.0,0.0,0.0,0.41235241293907166,0.0,0.5673384666442871
"XD-124",False,"train",0.9538666605949402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-367",False,"train",0.0,0.0,0.3383933901786804,0.0,0.0,0.0,0.0,0.6257774233818054
"XD-1775",False,"train",0.031292624771595,0.031259212642908096,0.031258150935173035,0.03125840425491333,0.03125746175646782,0.031258974224328995,0.7811593413352966,0.031255822628736496
"XD-1245",False,"train",0.1892179250717163,0.4391340911388397,0.0,0.0,0.0,0.0,0.3417797386646271,0.0
"XD-3610",True,"train",0.0,0.5245315432548523,0.0,0.0,0.0,0.4486216604709625,0.0,0.0
"XD-2687",False,"train",0.23195795714855194,0.015697292983531952,0.015718137845396996,0.01571788266301155,0.015692800283432007,0.4721803367137909,0.21733972430229187,0.015695853158831596
"XD-3009",False,"train",0.0,0.12048723548650742,0.0,0.3717540502548218,0.47627660632133484,0.0,0.0,0.0
"XD-1329",True,"train",0.9600773453712463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-990",False,"train",0.35441604256629944,0.0,0.0,0.612891674041748,0.0,0.0,0.0,0.0
"XD-1891",False,"train",0.26804253458976746,0.0,0.0,0.0,0.0,0.0,0.0,0.6741127371788025
"XD-3225",False,"train",0.43534523248672485,0.0,0.2952609062194824,0.19804401695728302,0.0,0.0,0.053435906767845154,0.0
"XD-1990",False,"train",0.0,0.0,0.22425666451454163,0.0,0.0,0.7256416082382202,0.0,0.0
"XD-1810",False,"train",0.0,0.0,0.0,0.0,0.19637081027030945,0.8016282916069031,0.0,0.0
"XD-2752",True,"train",0.0,0.9805126786231995,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2309",False,"train",0.9019711017608643,0.0,0.0,0.0,0.0,0.0,0.0,0.0927823930978775
"XD-660",False,"train",0.031369227916002274,0.03136797249317169,0.03136620670557022,0.03137191757559776,0.780264139175415,0.031365539878606796,0.03152463957667351,0.0313703678548336
"XD-3091",False,"train",0.017919695004820824,0.2962440252304077,0.017942488193511963,0.017918294295668602,0.5962464213371277,0.01790398545563221,0.017932329326868057,0.017892759293317795
"XD-595",False,"train",0.443527489900589,0.0,0.0,0.34758803248405457,0.0,0.0,0.179063081741333,0.0
"XD-500",False,"train",0.4591742753982544,0.0,0.0,0.3502620458602905,0.0,0.0,0.0,0.14207987487316132
"XD-2823",False,"train",0.9414417147636414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3151",False,"train",0.011414394713938236,0.011406061239540577,0.011414790526032448,0.6980785131454468,0.011400751769542694,0.011411592364311218,0.01141113881021738,0.23346270620822906
"XD-705",False,"train",0.0,0.0,0.0,0.43285149335861206,0.0,0.5643222332000732,0.0,0.0
"XD-3309",True,"train",0.31831616163253784,0.0,0.0,0.0,0.09362391382455826,0.0,0.0,0.5645893216133118
"XD-766",False,"train",0.3762413263320923,0.012574081309139729,0.012563898228108883,0.012552892789244652,0.012546872720122337,0.012545453384518623,0.012550766579806805,0.5484247207641602
"XD-966",False,"train",0.0,0.2722112834453583,0.0,0.702656626701355,0.0,0.0,0.0,0.0
"XD-685",False,"train",0.12852449715137482,0.0,0.0,0.7626926302909851,0.0,0.09513021260499954,0.0,0.0
"XD-1182",False,"train",0.11963512003421783,0.0,0.0,0.0,0.0,0.0,0.8594943881034851,0.0
"XD-363",False,"train",0.581177294254303,0.01789756491780281,0.017891639843583107,0.017905589193105698,0.01788848266005516,0.017907697707414627,0.017892342060804367,0.3114393651485443
"XD-617",False,"train",0.013402072712779045,0.708228588104248,0.0,0.17700840532779694,0.0,0.09675320237874985,0.0,0.0
"XD-1110",False,"train",0.3179452121257782,0.0,0.0,0.0,0.0,0.6551977396011353,0.0,0.0
"XD-3610",True,"train",0.0,0.5245315432548523,0.0,0.0,0.0,0.4486216604709625,0.0,0.0
"XD-1734",False,"train",0.2535243034362793,0.01393347978591919,0.01392386108636856,0.6628379821777344,0.013926658779382706,0.013926739804446697,0.013937775045633316,0.013989177532494068
"XD-1455",False,"train",0.9663400053977966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-158",False,"train",0.9846084117889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2158",True,"train",0.9634565114974976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3419",False,"train",0.0,0.0,0.23838987946510315,0.0,0.2889631390571594,0.13784310221672058,0.0,0.30813509225845337
"XD-2015",False,"train",0.8857522010803223,0.0,0.0,0.0,0.0,0.0,0.0,0.08413688838481903
"XD-3051",False,"train",0.0,0.0,0.0,0.5620273947715759,0.0,0.0,0.4129253923892975,0.0
"XD-1772",False,"train",0.0,0.0,0.0,0.7239745855331421,0.0,0.15746746957302094,0.0,0.09828431904315948
"XD-3367",False,"train",0.0,0.0,0.30327633023262024,0.36736369132995605,0.0,0.0,0.0,0.2995492219924927
