"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7"
"USERGRID-1068",False,"train",0.0,0.31786105036735535,0.0,0.0,0.6754382848739624,0.0,0.0,0.0
"USERGRID-578",False,"train",0.025004645809531212,0.025003807619214058,0.8249119520187378,0.025018243119120598,0.025005634874105453,0.025019057095050812,0.02502039261162281,0.025016281753778458
"USERGRID-748",False,"train",0.0,0.0,0.0,0.0,0.9619420170783997,0.0,0.0,0.0
"USERGRID-660",True,"train",0.04167529195547104,0.04174923151731491,0.04168062284588814,0.04167122021317482,0.7081961631774902,0.0416712686419487,0.04168492555618286,0.04167122766375542
"USERGRID-474",False,"train",0.0,0.9602183699607849,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-419",False,"train",0.0,0.0,0.0,0.9769357442855835,0.0,0.0,0.0,0.0
"USERGRID-598",False,"train",0.031253036111593246,0.03125791251659393,0.7810755968093872,0.031283169984817505,0.03126288950443268,0.03129725903272629,0.031257547438144684,0.03131258860230446
"USERGRID-1029",False,"train",0.0,0.0,0.0,0.951331377029419,0.0,0.0,0.0,0.0
"USERGRID-1067",False,"train",0.0,0.0,0.0,0.0,0.9717546105384827,0.0,0.0,0.0
"USERGRID-1256",False,"train",0.013894173316657543,0.9027188420295715,0.013892962597310543,0.013895224779844284,0.013895637355744839,0.013919400982558727,0.013891881331801414,0.013891845010221004
"USERGRID-991",False,"train",0.020840372890233994,0.020864753052592278,0.0208534337580204,0.02084788680076599,0.8540176749229431,0.02083822712302208,0.02087995782494545,0.02085771970450878
"USERGRID-708",False,"train",0.015632130205631256,0.015638146549463272,0.01565101556479931,0.8905545473098755,0.015634536743164062,0.015626806765794754,0.01563485525548458,0.015627983957529068
"USERGRID-1018",False,"train",0.0,0.0,0.0,0.9582863450050354,0.0,0.0,0.0,0.0
"USERGRID-759",False,"train",0.0,0.0,0.0,0.9452685713768005,0.0,0.0,0.0,0.0
"USERGRID-527",False,"train",0.0,0.0,0.0,0.0,0.0,0.09927241504192352,0.8819463849067688,0.0
"USERGRID-1074",False,"train",0.013905838131904602,0.013900057412683964,0.013912100344896317,0.9026306867599487,0.013910776004195213,0.013920036144554615,0.013901176862418652,0.013919373042881489
"USERGRID-779",False,"train",0.020875070244073868,0.020869426429271698,0.020851867273449898,0.020846569910645485,0.8540247082710266,0.02084006927907467,0.020850135013461113,0.020842131227254868
"USERGRID-589",True,"train",0.0104215107858181,0.2351827621459961,0.010427901521325111,0.010429802350699902,0.35367387533187866,0.010440868325531483,0.3589974343776703,0.010425829328596592
"USERGRID-890",False,"train",0.012503435835242271,0.5409276485443115,0.01251220516860485,0.01251331064850092,0.012519058771431446,0.012502769939601421,0.38401564955711365,0.012505942955613136
"USERGRID-751",False,"train",0.9854053258895874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-746",False,"train",0.020840881392359734,0.020850790664553642,0.020836900919675827,0.020836029201745987,0.020838111639022827,0.854125440120697,0.02083590254187584,0.020835939794778824
"USERGRID-409",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9791449904441833,0.0
"USERGRID-1203",False,"train",0.01563199982047081,0.01563134416937828,0.8905834555625916,0.015631651505827904,0.015637611970305443,0.01562822423875332,0.015628578141331673,0.015627160668373108
"USERGRID-29",False,"train",0.0,0.09641459584236145,0.8933011293411255,0.0,0.0,0.0,0.0,0.0
