"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7"
"TISTUD-6218",False,"train",0.0,0.0,0.0,0.7918581962585449,0.1958225965499878,0.0,0.0,0.0
"TISTUD-8878",False,"train",0.0,0.9961565732955933,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8461",False,"train",0.0,0.0,0.0,0.9863154292106628,0.0,0.0,0.0,0.0
"TISTUD-4356",False,"train",0.0,0.0,0.9582448601722717,0.0,0.0,0.0,0.0,0.0
"TISTUD-5372",False,"train",0.0,0.7919096350669861,0.0,0.11777491122484207,0.0,0.07011696696281433,0.0,0.0
"TISTUD-4932",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976312518119812
"TISTUD-5370",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9809457063674927,0.0
"TISTUD-5059",False,"train",0.0,0.0,0.30372154712677,0.1500244289636612,0.5309797525405884,0.0,0.0,0.0
"TISTUD-5671",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9813583493232727,0.0
"TISTUD-5462",False,"train",0.0,0.0,0.0,0.9749729633331299,0.0,0.0,0.0,0.0
"TISTUD-4318",False,"train",0.0,0.0,0.08524157106876373,0.0,0.0,0.9058148860931396,0.0,0.0
"TISTUD-8453",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9846305847167969,0.0
"TISTUD-7916",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809517860412598
"TISTUD-8718",False,"train",0.0,0.0,0.5714029669761658,0.0,0.0,0.4206904470920563,0.0,0.0
"TISTUD-8791",False,"train",0.0,0.0,0.0,0.9891871809959412,0.0,0.0,0.0,0.0
"TISTUD-9085",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974962055683136
"TISTUD-4022",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756735563278198
"TISTUD-8610",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9928776621818542,0.0
"TISTUD-6281",False,"train",0.0,0.9582721590995789,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8536",False,"train",0.0,0.4294092655181885,0.0,0.0,0.0,0.5463502407073975,0.0,0.0
"TISTUD-5462",False,"train",0.0,0.0,0.0,0.9749729633331299,0.0,0.0,0.0,0.0
"TISTUD-5378",False,"train",0.0,0.9538968205451965,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7249",False,"train",0.0,0.0,0.9562236666679382,0.0,0.0,0.0,0.0,0.0
"TISTUD-3804",False,"train",0.0,0.9726225733757019,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6444",False,"train",0.0,0.0,0.6079075336456299,0.0,0.342058926820755,0.0,0.0,0.0
"TISTUD-7971",False,"train",0.6167188286781311,0.0,0.0,0.0,0.0,0.0,0.37033015489578247,0.0
"TISTUD-6940",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851480722427368
"TISTUD-7477",False,"train",0.0,0.0,0.0,0.0,0.9687183499336243,0.0,0.0,0.0
"TISTUD-7783",False,"train",0.0,0.9848918914794922,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-4325",False,"train",0.0,0.0,0.0,0.0,0.9981124997138977,0.0,0.0,0.0
"TISTUD-6350",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9856352806091309,0.0
"TISTUD-5421",False,"train",0.0,0.5907995700836182,0.0,0.0,0.0,0.38416585326194763,0.0,0.0
"TISTUD-8495",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9828240871429443,0.0
"TISTUD-7447",False,"train",0.0,0.0,0.0,0.0,0.0,0.2684245705604553,0.0,0.7165540456771851
"TISTUD-7032",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775250554084778
"TISTUD-7595",False,"train",0.0,0.0,0.0,0.0,0.5760477781295776,0.0,0.42001989483833313,0.0
