"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7"
"DM-16409",False,"train",0.6205835938453674,0.0,0.0,0.07027234882116318,0.0,0.3020751476287842,0.0,0.0
"DM-13303",False,"train",0.9280697703361511,0.0,0.04948565736413002,0.0,0.0,0.0,0.0,0.0
"DM-10796",False,"train",0.0,0.0,0.7675690054893494,0.0,0.0,0.0,0.17876899242401123,0.0
"DM-2984",False,"train",0.8822354674339294,0.0,0.0,0.0,0.11013584583997726,0.0,0.0,0.0
"DM-9166",False,"train",0.7511157393455505,0.0,0.0,0.0,0.0,0.0,0.0,0.20679044723510742
"DM-5715",False,"train",0.7627391219139099,0.0,0.0,0.0,0.0,0.15347659587860107,0.07380440831184387,0.0
"DM-10145",False,"train",0.9749289751052856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-2978",False,"train",0.0,0.0,0.0,0.0,0.0,0.979121208190918,0.0,0.0
"DM-16177",False,"train",0.0,0.0,0.0,0.0,0.0,0.964647650718689,0.0,0.0
"DM-4867",False,"train",0.0,0.8218095898628235,0.0,0.15135937929153442,0.0,0.0,0.0,0.0
"DM-11190",True,"train",0.020947545766830444,0.020956166088581085,0.02095867320895195,0.8533666133880615,0.020953992381691933,0.02093660645186901,0.020937949419021606,0.020942483097314835
"DM-13746",False,"train",0.0,0.0,0.0,0.9508441090583801,0.0,0.0,0.0,0.0
"DM-2674",True,"train",0.5030713677406311,0.22455783188343048,0.0,0.26438331604003906,0.0,0.0,0.0,0.0
"DM-6077",False,"train",0.0,0.0,0.177168071269989,0.0,0.7796230316162109,0.0,0.0,0.0
"DM-1489",True,"train",0.8402824401855469,0.0,0.0,0.0,0.0,0.13410572707653046,0.0,0.0
"DM-13724",False,"train",0.017984045669436455,0.01798311434686184,0.017982330173254013,0.01798124611377716,0.01798144541680813,0.8740817904472351,0.01798178441822529,0.0180242657661438
"DM-12692",False,"train",0.0,0.6806477308273315,0.0,0.0,0.0,0.0,0.2821525037288666,0.0
"DM-3358",False,"train",0.19642077386379242,0.0,0.7807500958442688,0.0,0.0,0.0,0.0,0.0
"DM-3223",False,"train",0.4139231741428375,0.0,0.5424560904502869,0.0,0.0,0.0,0.0,0.0
"DM-2740",False,"train",0.0,0.7850627303123474,0.19113890826702118,0.0,0.0,0.0,0.0,0.0
"DM-13690",False,"train",0.7473320364952087,0.07188978046178818,0.0,0.0,0.0,0.0,0.15355131030082703,0.0
"DM-359",False,"train",0.8063003420829773,0.0,0.0,0.0,0.0,0.0,0.0,0.1785959005355835
"DM-11390",False,"train",0.0,0.0,0.0,0.0,0.0,0.8017632961273193,0.15591874718666077,0.0
"DM-17553",False,"train",0.39998140931129456,0.2016618698835373,0.0,0.38512352108955383,0.0,0.0,0.0,0.0
"DM-1001",False,"train",0.0,0.0,0.0,0.0,0.0,0.8954551815986633,0.08545269817113876,0.0
"DM-8080",False,"train",0.3904571831226349,0.0,0.0,0.0,0.0,0.5795862078666687,0.0,0.0
"DM-2681",False,"train",0.0,0.0,0.3485153615474701,0.540870189666748,0.0,0.0,0.09869005531072617,0.0
"DM-17029",True,"train",0.0,0.9846073389053345,0.0,0.0,0.0,0.0,0.0,0.0
"DM-11615",False,"train",0.96487957239151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-8500",False,"train",0.0,0.0,0.0,0.0,0.0,0.02713552676141262,0.9607350826263428,0.0
"DM-17605",True,"train",0.0,0.0,0.0,0.0,0.9834602475166321,0.0,0.0,0.0
"DM-13197",False,"train",0.16320884227752686,0.0,0.0,0.5843440890312195,0.23676328361034393,0.0,0.0,0.0
"DM-18855",False,"train",0.3401026725769043,0.0,0.0,0.0,0.41943514347076416,0.0,0.0,0.22377486526966095
"DM-3102",False,"train",0.0,0.0,0.7870431542396545,0.0,0.0,0.0,0.19264349341392517,0.0
"DM-6244",False,"train",0.0,0.4635465741157532,0.0,0.23554344475269318,0.0,0.2798730134963989,0.0,0.0
"DM-2094",False,"train",0.0,0.0,0.33324041962623596,0.0,0.6368036866188049,0.0,0.0,0.0
"DM-1762",True,"train",0.0,0.0,0.0,0.9886077642440796,0.0,0.0,0.0,0.0
"DM-17289",False,"train",0.025081023573875427,0.0250911433249712,0.025090696290135384,0.025088338181376457,0.02507755346596241,0.025085875764489174,0.8244071006774902,0.02507832646369934
"DM-7405",False,"train",0.0905698612332344,0.0,0.20861563086509705,0.6823990345001221,0.0,0.0,0.0,0.0
"DM-8405",False,"train",0.8683125972747803,0.0,0.0,0.0,0.0,0.08588892966508865,0.0,0.0
"DM-8225",False,"train",0.45810845494270325,0.0,0.0,0.0,0.0,0.4839473068714142,0.0,0.0
"DM-13478",False,"train",0.7930591702461243,0.0,0.0,0.0,0.0,0.0,0.1924966424703598,0.0
