"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7"
"TIMOB-23772",True,"train",0.0,0.0,0.21891145408153534,0.0,0.5818750858306885,0.17408621311187744,0.0,0.0
"TIMOB-25667",False,"train",0.0,0.9916536211967468,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24325",False,"train",0.0,0.9912340044975281,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-8867",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325395226478577
"TIMOB-19414",False,"train",0.0,0.802388072013855,0.0,0.0,0.18368953466415405,0.0,0.0,0.0
"TIMOB-25028",False,"train",0.0,0.0,0.0,0.0,0.9634661078453064,0.0,0.0,0.0
"TIMOB-19312",False,"train",0.0,0.0,0.0,0.9414318799972534,0.0,0.0,0.0,0.0
"TIMOB-15703",False,"train",0.0,0.0,0.0,0.0,0.7731018662452698,0.0,0.21915051341056824,0.0
"TIMOB-26424",False,"train",0.0,0.0,0.0,0.0,0.0,0.22257201373577118,0.0,0.7496092915534973
"TIMOB-25913",False,"train",0.0,0.0,0.0,0.9942697286605835,0.0,0.0,0.0,0.0
"TIMOB-26027",False,"train",0.0,0.0,0.989297091960907,0.0,0.0,0.0,0.0,0.0
"TIMOB-26565",False,"train",0.0,0.0,0.7230643630027771,0.0,0.27284806966781616,0.0,0.0,0.0
"TIMOB-26152",False,"train",0.0,0.9899254441261292,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-20413",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687031507492065
"TIMOB-18678",True,"train",0.9686649441719055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18942",False,"train",0.0,0.0,0.5845566391944885,0.0,0.0,0.0,0.3617141544818878,0.0
"TIMOB-18453",False,"train",0.8538146615028381,0.020891526713967323,0.0208728089928627,0.020883774384856224,0.02090049348771572,0.02087714709341526,0.020875705406069756,0.020883901044726372
"TIMOB-23768",False,"train",0.0,0.0,0.0,0.0,0.0,0.9921033382415771,0.0,0.0
"TIMOB-25028",False,"train",0.0,0.0,0.0,0.0,0.9634661078453064,0.0,0.0,0.0
"TIMOB-19777",False,"train",0.0,0.0,0.0,0.0,0.0,0.9717139005661011,0.0,0.0
"TIMOB-23967",False,"train",0.0,0.0,0.0,0.0,0.9981599450111389,0.0,0.0,0.0
"TIMOB-18581",False,"train",0.0,0.0,0.0,0.9662895202636719,0.0,0.0,0.0,0.0
"TIMOB-26080",False,"train",0.0,0.0,0.0,0.0,0.9962975978851318,0.0,0.0,0.0
"TIMOB-19508",False,"train",0.9867236614227295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18337",False,"train",0.0,0.0,0.0,0.0,0.9756535291671753,0.0,0.0,0.0
"TIMOB-24011",False,"train",0.0,0.0,0.0,0.42504194378852844,0.0,0.0,0.0,0.561281144618988
"TIMOB-23964",False,"train",0.0,0.9820976853370667,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25955",True,"train",0.0,0.0,0.5210973620414734,0.20929336547851562,0.0,0.25393494963645935,0.0,0.0
"TIMOB-24661",False,"train",0.0,0.0,0.0,0.9634568095207214,0.0,0.0,0.0,0.0
"TIMOB-18704",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9582183957099915,0.0
"TIMOB-24840",False,"train",0.0,0.9906706213951111,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18401",False,"train",0.0,0.0,0.0,0.0,0.0,0.9970070123672485,0.0,0.0
"TIMOB-24344",False,"train",0.0,0.0,0.0,0.0,0.0,0.9882895946502686,0.0,0.0
"TIMOB-20180",True,"train",0.0,0.0,0.0,0.0,0.0,0.9373538494110107,0.0,0.0
"TIMOB-20013",False,"train",0.023019028827548027,0.0,0.0,0.516818642616272,0.4573169946670532,0.0,0.0,0.0
"TIMOB-25298",False,"train",0.9774708151817322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18557",False,"train",0.6257227063179016,0.0,0.0,0.36897578835487366,0.0,0.0,0.0,0.0
"TIMOB-25667",False,"train",0.0,0.9916536211967468,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19811",False,"train",0.0,0.0,0.6009920835494995,0.2008923590183258,0.0,0.0,0.19472630321979523,0.0
"TIMOB-25055",False,"train",0.0,0.16370801627635956,0.0,0.0,0.0,0.0,0.8314736485481262,0.0
"TIMOB-19180",False,"train",0.0,0.0,0.0,0.9917961359024048,0.0,0.0,0.0,0.0
"TIMOB-19628",False,"train",0.0,0.0,0.9452126026153564,0.0,0.0,0.0,0.0,0.0
"TIMOB-19325",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.996547281742096,0.0
"TIMOB-24164",False,"train",0.0,0.0,0.0,0.0,0.0,0.98310786485672,0.0,0.0
"TIMOB-19420",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9800741672515869,0.0
"TIMOB-25303",False,"train",0.0,0.0,0.0,0.06082356721162796,0.0,0.0,0.9246731400489807,0.0
"TIMOB-25021",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9985961318016052,0.0
"TIMOB-23187",False,"train",0.0,0.9805295467376709,0.0,0.0,0.0,0.0,0.0,0.0
