"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7"
"TIMOB-26748",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9484512805938721
"TIMOB-26172",False,"train",0.0,0.0,0.9966307878494263,0.0,0.0,0.0,0.0,0.0
"TIMOB-7564",False,"train",0.0,0.0,0.6643131971359253,0.0,0.31690070033073425,0.0,0.0,0.0
"TIMOB-17894",False,"train",0.0,0.0,0.0,0.09629210084676743,0.0,0.8957831859588623,0.0,0.0
"TIMOB-19078",False,"train",0.0,0.0,0.0,0.0,0.9865193367004395,0.0,0.0,0.0
"TIMOB-24758",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.945180356502533,0.0
"TIMOB-19108",False,"train",0.0,0.0,0.0,0.0,0.0,0.2196606993675232,0.7765615582466125,0.0
"TIMOB-24232",False,"train",0.0,0.0,0.0,0.0,0.0,0.5793123841285706,0.3917880058288574,0.0
"TIMOB-23903",False,"train",0.0,0.0,0.0,0.9707972407341003,0.0,0.0,0.0,0.0
"TIMOB-24853",False,"train",0.0,0.43416786193847656,0.0,0.0,0.0,0.5188763737678528,0.0,0.0
"TIMOB-23696",False,"train",0.0,0.0,0.9538731575012207,0.0,0.0,0.0,0.0,0.0
"TIMOB-18980",False,"train",0.0,0.718115508556366,0.026080569252371788,0.0,0.2501647174358368,0.0,0.0,0.0
"TIMOB-25881",False,"train",0.010429775342345238,0.010426056571304798,0.010431522503495216,0.9269870519638062,0.010429888032376766,0.010430331341922283,0.010434129275381565,0.010431296192109585
"TIMOB-19438",False,"train",0.0,0.0,0.9916582107543945,0.0,0.0,0.0,0.0,0.0
"TIMOB-26667",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.7925283908843994,0.19355709850788116
"TIMOB-23898",True,"train",0.0,0.0,0.0,0.7303407788276672,0.0,0.0,0.2663016617298126,0.0
"TIMOB-24644",False,"train",0.0,0.0,0.0,0.0,0.0,0.34017619490623474,0.6484335660934448,0.0
"TIMOB-26415",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9791049361228943,0.0
"TIMOB-20413",False,"train",0.5762757062911987,0.0,0.0,0.39687103033065796,0.0,0.0,0.0,0.0
"TIMOB-19399",False,"train",0.0,0.0,0.49159446358680725,0.0,0.0,0.0,0.0,0.46666648983955383
"TIMOB-17916",False,"train",0.7810177206993103,0.03127524256706238,0.03127465769648552,0.03128688782453537,0.03127214312553406,0.031275149434804916,0.03129050135612488,0.031307708472013474
"TIMOB-10534",False,"train",0.0,0.0,0.0,0.8744341135025024,0.0,0.0,0.12081028521060944,0.0
"TIMOB-24942",False,"train",0.35494473576545715,0.0,0.0,0.0,0.0727071464061737,0.0,0.0,0.5648061037063599
"TIMOB-19517",False,"train",0.0,0.0,0.0,0.0,0.9813364148139954,0.0,0.0,0.0
"TIMOB-25943",False,"train",0.0,0.0,0.0,0.0,0.9775315523147583,0.0,0.0,0.0
"TIMOB-19217",False,"train",0.0,0.0,0.0,0.0,0.0,0.9601695537567139,0.0,0.0
"TIMOB-23694",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924461245536804
"TIMOB-19140",False,"train",0.9325307011604309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24669",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9619007706642151,0.0
"TIMOB-19031",False,"train",0.0,0.0,0.0,0.9662797451019287,0.0,0.0,0.0,0.0
"TIMOB-24423",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994486927986145
"TIMOB-25598",False,"train",0.0,0.36199215054512024,0.0,0.0,0.0,0.0,0.0,0.6325905323028564
"TIMOB-23454",False,"train",0.0,0.0,0.0,0.0,0.9749526381492615,0.0,0.0,0.0
