"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"TISTUD-5594",False,"train",0.0,0.0,0.9050809144973755,0.0,0.08685708045959473
"TISTUD-9048",False,"train",0.0,0.9923919439315796,0.0,0.0,0.0
"TISTUD-1108",False,"train",0.0,0.9872749447822571,0.0,0.0,0.0
"TISTUD-582",False,"train",0.9852012395858765,0.0,0.0,0.0,0.0
"TISTUD-7991",False,"train",0.0,0.9901138544082642,0.0,0.0,0.0
"TISTUD-5769",False,"train",0.0,0.9895236492156982,0.0,0.0,0.0
"TISTUD-3474",False,"train",0.0,0.0,0.0,0.9656238555908203,0.0
"TISTUD-2467",False,"train",0.0,0.0,0.2880766987800598,0.7021806240081787,0.0
"TISTUD-6603",False,"train",0.0,0.9811274409294128,0.0,0.0,0.0
"TISTUD-6446",False,"train",0.011814079247415066,0.011836223304271698,0.011811244301497936,0.011809798888862133,0.9527286291122437
"TISTUD-4956",False,"train",0.0,0.9790542721748352,0.0,0.0,0.0
"TISTUD-8971",False,"train",0.0,0.0,0.0,0.0,0.9697279334068298
"TISTUD-4847",False,"train",0.0,0.3746642470359802,0.0,0.0,0.6148170828819275
"TISTUD-5020",False,"train",0.0,0.0,0.9823320508003235,0.0,0.0
"TISTUD-9111",False,"train",0.010099759325385094,0.010147292166948318,0.9594781398773193,0.010092506185173988,0.010182301513850689
"TISTUD-9156",True,"train",0.9790289402008057,0.0,0.0,0.0,0.0
"TISTUD-5059",False,"train",0.8950111865997314,0.0,0.0,0.0,0.09002231061458588
"TISTUD-5665",False,"train",0.0,0.0,0.0,0.973094642162323,0.0
"TISTUD-8698",False,"train",0.9878241419792175,0.0,0.0,0.0,0.0
"TISTUD-5206",False,"train",0.0,0.9829680919647217,0.0,0.0,0.0
"TISTUD-8978",False,"train",0.22468315064907074,0.0,0.26971179246902466,0.0,0.4923844635486603
"TISTUD-3805",False,"train",0.0,0.0,0.9663324356079102,0.0,0.0
"TISTUD-5749",False,"train",0.0,0.0,0.0,0.0,0.9767242074012756
"TISTUD-5369",False,"train",0.0,0.0,0.0,0.9737274050712585,0.0
"TISTUD-8714",False,"train",0.0,0.0,0.0,0.9795380234718323,0.0
"TISTUD-4356",False,"train",0.0,0.9612523317337036,0.0,0.0,0.0
"TISTUD-7180",False,"train",0.9898558855056763,0.0,0.0,0.0,0.0
"TISTUD-8890",False,"train",0.0,0.0,0.0,0.0,0.981015145778656
"TISTUD-9027",False,"train",0.0,0.0,0.0,0.0,0.9806020259857178
"TISTUD-5479",False,"train",0.9570059776306152,0.010760225355625153,0.010765081271529198,0.010767652653157711,0.010701044462621212
"TISTUD-5247",False,"train",0.9025334119796753,0.09308584034442902,0.0,0.0,0.0
"TISTUD-6297",False,"train",0.0,0.0,0.9730073809623718,0.0,0.0
"TISTUD-6113",False,"train",0.0,0.04028691351413727,0.0,0.0,0.9544473886489868
"TISTUD-5545",False,"train",0.0,0.0,0.9734717011451721,0.0,0.0
"TISTUD-8967",False,"train",0.9982472658157349,0.0,0.0,0.0,0.0
