"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"MULE-16306",False,"train",0.0,0.27790096402168274,0.0,0.0,0.6932066679000854
"MULE-7718",False,"train",0.0,0.9644863605499268,0.0,0.0,0.0
"MULE-14875",False,"train",0.1764552891254425,0.7894439697265625,0.011316885240375996,0.011391453444957733,0.011392396874725819
"MULE-15399",False,"train",0.0,0.0,0.0,0.0,0.9914225935935974
"MULE-10235",False,"train",0.0,0.0,0.0,0.0,0.965844452381134
"MULE-10339",False,"train",0.13470499217510223,0.8482186794281006,0.0,0.0,0.0
"MULE-14112",False,"train",0.0,0.9710506200790405,0.0,0.0,0.0
"MULE-14659",False,"train",0.0,0.0,0.0,0.9854139089584351,0.0
"MULE-10958",False,"train",0.6010033488273621,0.32271039485931396,0.025486979633569717,0.025434307754039764,0.025364985689520836
"MULE-11784",False,"train",0.0,0.0,0.0,0.2910422086715698,0.6878291964530945
"MULE-12383",False,"train",0.9905103445053101,0.0,0.0,0.0,0.0
"MULE-8127",False,"train",0.0,0.0,0.9786373972892761,0.0,0.0
"MULE-16231",False,"train",0.014370737597346306,0.014503546059131622,0.9423235058784485,0.014370240271091461,0.014431970193982124
"MULE-15011",False,"train",0.015489934012293816,0.015621423721313477,0.015655046328902245,0.015563961118459702,0.9376696348190308
"MULE-11761",False,"train",0.014617125503718853,0.9412214756011963,0.01474055927246809,0.014832554385066032,0.014588283374905586
"MULE-8736",False,"train",0.37324997782707214,0.5904723405838013,0.0120620122179389,0.012068063020706177,0.012147555127739906
"MULE-13878",False,"train",0.9873213171958923,0.0,0.0,0.0,0.0
"MULE-8657",False,"train",0.7751414775848389,0.21513542532920837,0.0,0.0,0.0
"MULE-10203",True,"train",0.025734171271324158,0.02568834088742733,0.896884024143219,0.025805054232478142,0.025888370350003242
"MULE-10413",False,"train",0.020337769761681557,0.02067689038813114,0.020422903820872307,0.02049918845295906,0.918063223361969
"MULE-7646",False,"train",0.01258495356887579,0.012762061320245266,0.9490687251091003,0.012839874252676964,0.012744388543069363
"MULE-9825",False,"train",0.0,0.0,0.0,0.9828815460205078,0.0
"MULE-8544",False,"train",0.7746884822845459,0.015839671716094017,0.015638703480362892,0.015925727784633636,0.17790740728378296
"MULE-14870",False,"train",0.01122918352484703,0.011405372060835361,0.01129117701202631,0.954829752445221,0.011244477704167366
"MULE-12048",False,"train",0.5414391756057739,0.42330121994018555,0.0,0.0,0.022438842803239822
"MULE-15374",False,"train",0.0,0.9022526144981384,0.0,0.06236421316862106,0.028912141919136047
"MULE-16383",False,"train",0.6887055039405823,0.025396527722477913,0.025467650964856148,0.23509496450424194,0.025335313752293587
"MULE-16428",False,"train",0.011964414268732071,0.01218827348202467,0.011930296197533607,0.012128625065088272,0.9517884254455566
"MULE-10881",False,"train",0.020207863301038742,0.9182583093643188,0.02068532444536686,0.020368153229355812,0.020480314269661903
"MULE-12972",False,"train",0.01064353808760643,0.3949793577194214,0.010693340562283993,0.3263610601425171,0.2573226988315582
