"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"TIMOB-18527",False,"train",0.0,0.0,0.0,0.0,0.9695920944213867
"TIMOB-26556",False,"train",0.0,0.7562239170074463,0.0,0.23591189086437225,0.0
"TIMOB-24984",False,"train",0.0,0.0,0.876715362071991,0.11953400820493698,0.0
"TIMOB-23514",False,"train",0.0,0.9608769416809082,0.0,0.0,0.0
"TIMOB-23511",False,"train",0.9858411550521851,0.0,0.0,0.0,0.0
"TIMOB-25696",False,"train",0.9944579005241394,0.0,0.0,0.0,0.0
"TIMOB-24085",False,"train",0.9860737919807434,0.0,0.0,0.0,0.0
"TIMOB-19567",True,"train",0.0,0.98951256275177,0.0,0.0,0.0
"TIMOB-23601",False,"train",0.40013596415519714,0.0,0.0,0.0,0.5865123271942139
"TIMOB-26003",False,"train",0.9451234936714172,0.013632829301059246,0.013633273541927338,0.013740228489041328,0.013870161958038807
"TIMOB-19268",False,"train",0.9892343878746033,0.0,0.0,0.0,0.0
"TIMOB-25997",False,"train",0.010262764990329742,0.9590103030204773,0.010144024156033993,0.010306458920240402,0.01027650386095047
"TIMOB-11373",False,"train",0.0,0.0,0.0,0.9877674579620361,0.0
"TIMOB-24401",False,"train",0.0,0.0,0.0,0.4554307460784912,0.5367812514305115
"TIMOB-23790",False,"train",0.0,0.0,0.0,0.9911696314811707,0.0
"TIMOB-23693",False,"train",0.0,0.0,0.0,0.0,0.9928867220878601
"TIMOB-26719",False,"train",0.0,0.9813564419746399,0.0,0.0,0.014019446447491646
"TIMOB-24061",False,"train",0.0,0.0,0.0,0.0,0.9876459836959839
"TIMOB-8425",False,"train",0.09962902218103409,0.0,0.31524771451950073,0.0,0.5816357731819153
"TIMOB-20241",False,"train",0.01447017677128315,0.014493457973003387,0.01456154603511095,0.014513310976326466,0.9419615268707275
"TIMOB-26329",False,"train",0.0,0.20820696651935577,0.0,0.7768372297286987,0.0
"TIMOB-26006",False,"train",0.01137972716242075,0.011371306143701077,0.011355042457580566,0.011365532875061035,0.9545283317565918
