"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"DM-5361",False,"train",0.0,0.0,0.0,0.6432889699935913,0.33389076590538025
"DM-17510",False,"train",0.8843092918395996,0.029012370854616165,0.028791632503271103,0.028868025168776512,0.029018640518188477
"DM-664",False,"train",0.0,0.0,0.9901367425918579,0.0,0.0
"DM-5792",True,"train",0.06756983697414398,0.066824771463871,0.06676702201366425,0.06670064479112625,0.7321376800537109
"DM-18573",True,"train",0.9611936807632446,0.0,0.0,0.0,0.0
"DM-14594",False,"train",0.01852702535688877,0.01871444471180439,0.01830795593559742,0.9260413646697998,0.018409188836812973
"DM-2854",False,"train",0.8667222857475281,0.11149059236049652,0.0,0.0,0.0
"DM-417",False,"train",0.0,0.0,0.6699820756912231,0.0,0.3149147629737854
"DM-4495",True,"train",0.04023755341768265,0.040251411497592926,0.040557313710451126,0.8385220766067505,0.04043165594339371
"DM-10189",True,"train",0.09935453534126282,0.8536030054092407,0.0,0.0,0.04033402353525162
"DM-6983",False,"train",0.0,0.0,0.9952524900436401,0.0,0.0
"DM-4538",False,"train",0.44414398074150085,0.15028469264507294,0.0,0.38979363441467285,0.0
"DM-12783",True,"train",0.12277474999427795,0.3938791751861572,0.0,0.47910720109939575,0.0
"DM-1771",False,"train",0.0,0.9729546904563904,0.0,0.0,0.0
"DM-1213",False,"train",0.0,0.9627736210823059,0.0,0.0,0.0
"DM-18430",False,"train",0.02294793725013733,0.9100386500358582,0.022293783724308014,0.02229522541165352,0.02242446132004261
"DM-11744",False,"train",0.0,0.9686242341995239,0.0,0.0,0.0
"DM-11001",False,"train",0.0,0.14294017851352692,0.0,0.8365634679794312,0.0
"DM-2950",False,"train",0.9736387133598328,0.0,0.0,0.0,0.0
"DM-646",False,"train",0.010251457802951336,0.15571467578411102,0.010348524898290634,0.8135513067245483,0.010133986361324787
"DM-195",False,"train",0.04277526214718819,0.3221898376941681,0.017612501978874207,0.1378486156463623,0.4795737564563751
