"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"MESOS-4109",False,"train",0.0,0.0,0.0,0.0,0.9855940937995911
"MESOS-4861",False,"train",0.18613368272781372,0.0,0.797292947769165,0.0,0.0
"MESOS-8741",False,"train",0.0,0.9897028803825378,0.0,0.0,0.0
"MESOS-9010",False,"train",0.0,0.0,0.0,0.0,0.9848183989524841
"MESOS-8328",False,"train",0.9453998804092407,0.013656158931553364,0.013627481646835804,0.013725277967751026,0.01359119825065136
"MESOS-998",False,"train",0.9567127227783203,0.01081401202827692,0.010768139734864235,0.010842500254511833,0.010862615890800953
"MESOS-5273",True,"train",0.0,0.0,0.966183602809906,0.0,0.0
"MESOS-3012",False,"train",0.0,0.014600055292248726,0.0,0.0,0.9817376136779785
"MESOS-3763",False,"train",0.0,0.9745530486106873,0.0,0.0,0.0
"MESOS-6321",False,"train",0.9981483221054077,0.0,0.0,0.0,0.0
"MESOS-6594",False,"train",0.01718285121023655,0.017146488651633263,0.017302457243204117,0.9310868382453918,0.017281368374824524
"MESOS-9094",False,"train",0.0,0.0,0.0,0.9958773255348206,0.0
"MESOS-9533",False,"train",0.9964828491210938,0.0,0.0,0.0,0.0
"MESOS-4449",False,"train",0.0,0.9856435060501099,0.0,0.0,0.0
"MESOS-9055",False,"train",0.0,0.9630236625671387,0.0,0.0,0.0
"MESOS-8393",False,"train",0.9491090774536133,0.012810112908482552,0.012656640261411667,0.01271885447204113,0.012705313041806221
"MESOS-7876",False,"train",0.600004255771637,0.0,0.0,0.0,0.3876698911190033
"MESOS-2910",True,"train",0.0,0.0,0.9764160513877869,0.0,0.0
"MESOS-5380",False,"train",0.0,0.0,0.0,0.0,0.9936667084693909
"MESOS-6840",False,"train",0.018810726702213287,0.018545160070061684,0.018454216420650482,0.018458984792232513,0.9257308840751648
"MESOS-8733",False,"train",0.03508484736084938,0.0,0.0,0.0,0.9645683169364929
"MESOS-1903",False,"train",0.011317508295178413,0.01140183862298727,0.011256886646151543,0.011299080215394497,0.9547247290611267
"MESOS-4683",False,"train",0.9686306118965149,0.0,0.0,0.0,0.0
"MESOS-8906",False,"train",0.0,0.0,0.0,0.0,0.9805094599723816
"MESOS-2709",False,"train",0.0,0.0,0.0,0.0,0.9804807305335999
"MESOS-2652",False,"train",0.0,0.9863885045051575,0.0,0.0,0.0
"MESOS-6039",False,"train",0.010838660411536694,0.010809200815856457,0.9568113088607788,0.010794123634696007,0.010746699757874012
"MESOS-8087",False,"train",0.0,0.0,0.0,0.8161125779151917,0.1601681113243103
"MESOS-7767",False,"train",0.0,0.9848554134368896,0.0,0.0,0.0
"MESOS-3082",False,"train",0.0,0.0,0.0,0.6746784448623657,0.31414031982421875
"MESOS-2392",False,"train",0.0,0.0,0.5254029631614685,0.0,0.4629267454147339
"MESOS-8843",False,"train",0.9318004250526428,0.017038829624652863,0.016959568485617638,0.01696768030524254,0.017233503982424736
"MESOS-5272",False,"train",0.9708120226860046,0.0,0.0,0.0,0.0
"MESOS-6996",False,"train",0.01272485964000225,0.94927978515625,0.012635594233870506,0.01265454851090908,0.01270523015409708
"MESOS-6280",False,"train",0.9644082188606262,0.0,0.0,0.0,0.0
"MESOS-8835",False,"train",0.0,0.0,0.0,0.0,0.9948527216911316
"MESOS-4768",False,"train",0.0,0.0,0.0,0.9998217821121216,0.0
"MESOS-1869",False,"train",0.0,0.9810017347335815,0.0,0.0,0.0
"MESOS-4434",False,"train",0.010781949386000633,0.010697995312511921,0.9571248292922974,0.010727216489613056,0.010668005794286728
"MESOS-3552",False,"train",0.0,0.9859361052513123,0.0,0.0,0.0
"MESOS-3552",False,"train",0.0,0.9859361052513123,0.0,0.0,0.0
"MESOS-5699",False,"train",0.0,0.0,0.976651668548584,0.0,0.0
"MESOS-4764",False,"train",0.0,0.030486643314361572,0.0,0.0,0.9449435472488403
"MESOS-3294",False,"train",0.0,0.0,0.0,0.9919285774230957,0.0
"MESOS-5767",False,"train",0.20211762189865112,0.0,0.7817233204841614,0.0,0.0
"MESOS-7365",False,"train",0.8364112973213196,0.0,0.1529695838689804,0.0,0.0
"MESOS-2794",True,"train",0.9736369848251343,0.0,0.0,0.0,0.0
"MESOS-5669",False,"train",0.18927979469299316,0.0,0.7140241265296936,0.0,0.0966690257191658
"MESOS-2571",False,"train",0.04048345610499382,0.8377611637115479,0.04044390842318535,0.0408494770526886,0.040461961179971695
"MESOS-3339",False,"train",0.9922032952308655,0.0,0.0,0.0,0.0
"MESOS-8548",False,"train",0.0,0.9377454519271851,0.0,0.049979664385318756,0.0
"MESOS-8536",False,"train",0.0,0.9914513230323792,0.0,0.0,0.0
"MESOS-4903",False,"train",0.0,0.0,0.4462534189224243,0.5379074215888977,0.0
"MESOS-9626",False,"train",0.0,0.1145743653178215,0.0,0.8642749786376953,0.0
"MESOS-4888",False,"train",0.9861652851104736,0.0,0.0,0.0,0.0
"MESOS-8183",False,"train",0.0,0.0,0.0,0.9726604223251343,0.0
"MESOS-9015",True,"train",0.0,0.9845585227012634,0.0,0.0,0.0
"MESOS-3939",False,"train",0.0,0.0,0.0,0.997879147529602,0.0
"MESOS-5356",False,"train",0.041089221835136414,0.04150359705090523,0.8360641598701477,0.040738727897405624,0.04060426726937294
"MESOS-8416",False,"train",0.7890669703483582,0.0,0.0,0.20731571316719055,0.0
"MESOS-6840",False,"train",0.018810726702213287,0.018545160070061684,0.018454216420650482,0.018458984792232513,0.9257308840751648
"MESOS-5844",False,"train",0.0,0.0,0.6965725421905518,0.0,0.3032887876033783
"MESOS-8678",False,"train",0.9376997947692871,0.015548737719655037,0.015569188632071018,0.015648692846298218,0.01553361490368843
"MESOS-5987",False,"train",0.0,0.0,0.0,0.0,0.9671414494514465
"MESOS-6419",False,"train",0.0,0.0,0.0,0.0,0.985404908657074
"MESOS-5711",False,"train",0.0,0.6311408281326294,0.0,0.360207736492157,0.0
"MESOS-4291",False,"train",0.0,0.10399646311998367,0.0,0.88370281457901,0.0
"MESOS-5663",False,"train",0.9789295196533203,0.0,0.0,0.0,0.0
