"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"DM-11862",False,"train",0.7465805411338806,0.0,0.250450074672699,0.0,0.0
"DM-6288",False,"train",0.2632346451282501,0.0,0.0,0.0,0.708764374256134
"DM-6576",False,"train",0.0,0.0,0.0,0.0,0.9703991413116455
"DM-18292",False,"train",0.12163771688938141,0.8421704173088074,0.012326565571129322,0.011984486132860184,0.011880788952112198
"DM-7938",False,"train",0.01065630093216896,0.7484819889068604,0.010700779035687447,0.15759676694869995,0.07256414741277695
"DM-14019",False,"train",0.0,0.0,0.5200907588005066,0.0,0.4507977366447449
"DM-7553",False,"train",0.0,0.9737650752067566,0.0,0.0,0.0
"DM-7417",False,"train",0.5356343388557434,0.39681190252304077,0.022616462782025337,0.02252192795276642,0.022415373474359512
"DM-12700",False,"train",0.015626557171344757,0.9371574521064758,0.015941854566335678,0.015582296065986156,0.01569184847176075
"DM-514",True,"train",0.8637494444847107,0.03409797325730324,0.033890049904584885,0.03427805006504059,0.03398447483778
"DM-10463",False,"train",0.0,0.0,0.07013417780399323,0.0,0.919481635093689
"DM-12457",False,"train",0.3636108934879303,0.0,0.6143860816955566,0.0,0.0
"DM-3518",False,"train",0.0,0.9805725812911987,0.0,0.0,0.0
"DM-2664",False,"train",0.0,0.5885342955589294,0.16962142288684845,0.0,0.23647217452526093
"DM-14673",False,"train",0.0,0.0,0.3827088177204132,0.0,0.5987858176231384
"DM-17289",False,"train",0.0416373610496521,0.8329855799674988,0.041522253304719925,0.041447144001722336,0.04240768402814865
"DM-1693",True,"train",0.0,0.8614328503608704,0.0,0.12010987102985382,0.0
"DM-778",False,"train",0.010751030407845974,0.7406073808670044,0.011009525507688522,0.22686432301998138,0.010767806321382523
"DM-16218",False,"train",0.0,0.1820797175168991,0.6493748426437378,0.15928417444229126,0.0
"DM-10114",False,"train",0.015633199363946915,0.3533934950828552,0.01584867760539055,0.016194669529795647,0.5989300012588501
"DM-11090",False,"train",0.021294603124260902,0.20061397552490234,0.1727847158908844,0.0,0.6033416986465454
"DM-3173",False,"train",0.0,0.14975933730602264,0.18485713005065918,0.0,0.6540951132774353
"DM-12135",False,"train",0.0,0.0672505795955658,0.9181304574012756,0.0,0.0
"DM-5400",False,"train",0.011904863640666008,0.9521607160568237,0.012072740122675896,0.011905462481081486,0.011956223286688328
"DM-3163",True,"train",0.0,0.6463912725448608,0.0,0.0,0.33166345953941345
"DM-4845",False,"train",0.0,0.0,0.633414089679718,0.0,0.3514910340309143
"DM-8097",False,"train",0.2447739690542221,0.0,0.0,0.06914637982845306,0.6840351223945618
"DM-1659",False,"train",0.0,0.41894418001174927,0.15782594680786133,0.0,0.41155490279197693
"DM-1632",False,"train",0.29934632778167725,0.19605913758277893,0.0,0.0,0.4968467652797699
"DM-7736",False,"train",0.0,0.3914543688297272,0.0,0.5878719091415405,0.0
"DM-6142",False,"train",0.3315693736076355,0.013721014373004436,0.01372945960611105,0.01358634140342474,0.6273938417434692
"DM-10410",True,"train",0.08506264537572861,0.1755172312259674,0.014600997790694237,0.710298478603363,0.014520635828375816
"DM-13905",False,"train",0.0,0.0,0.48297756910324097,0.49515682458877563,0.0
"DM-6590",False,"train",0.0,0.0,0.9131367206573486,0.0,0.07374288141727448
"DM-7776",False,"train",0.014484835788607597,0.16937796771526337,0.7870783805847168,0.01455707661807537,0.014501727186143398
"DM-10890",False,"train",0.012620515190064907,0.01268473919481039,0.7540500164031982,0.2080109715461731,0.012633753940463066
"DM-3817",False,"train",0.0,0.0,0.9611485004425049,0.0,0.0
"DM-13700",False,"train",0.018377576023340225,0.2114342302083969,0.018496161326766014,0.7333600521087646,0.018331918865442276
"DM-2923",True,"train",0.010883385315537453,0.9570974707603455,0.010692108422517776,0.010664300061762333,0.010662744753062725
