"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"MESOS-8818",False,"train",0.0,0.8339430093765259,0.0,0.15646933019161224,0.0
"MESOS-3939",False,"train",0.0,0.0,0.0,0.9979109764099121,0.0
"MESOS-4344",False,"train",0.9898934364318848,0.0,0.0,0.0,0.0
"MESOS-6621",False,"train",0.994992196559906,0.0,0.0,0.0,0.0
"MESOS-3424",False,"train",0.5663753747940063,0.23053893446922302,0.0,0.044308003038167953,0.15520721673965454
"MESOS-8393",False,"train",0.012778650969266891,0.01271439902484417,0.9490030407905579,0.012763269245624542,0.012740649282932281
"MESOS-4718",False,"train",0.025689244270324707,0.025805823504924774,0.025527089834213257,0.8974257111549377,0.025552120059728622
"MESOS-2032",False,"train",0.06324474513530731,0.0,0.31749334931373596,0.0,0.61216139793396
"MESOS-4410",False,"train",0.011964863166213036,0.011965300887823105,0.012170540168881416,0.951919674873352,0.011979588307440281
"MESOS-4218",False,"train",0.04099248722195625,0.04070189222693443,0.8365904688835144,0.04083814099431038,0.040877003222703934
"MESOS-2538",False,"train",0.011352957226336002,0.01137752179056406,0.5509511828422546,0.4150087833404541,0.011309504508972168
"MESOS-8819",False,"train",0.0,0.0,0.0,0.9796022772789001,0.0
"MESOS-3145",False,"train",0.0,0.0,0.0,0.9926851391792297,0.0
"MESOS-5167",False,"train",0.0158387478441,0.015644848346710205,0.015798594802618027,0.015749000012874603,0.9369688034057617
"MESOS-5707",False,"train",0.0,0.0,0.9716001152992249,0.0,0.0
"MESOS-8121",False,"train",0.0,0.0,0.0,0.0,0.9759896993637085
"MESOS-2973",False,"train",0.8357287645339966,0.040801674127578735,0.041452083736658096,0.041215285658836365,0.04080216959118843
"MESOS-5698",False,"train",0.0,0.0,0.0,0.468135267496109,0.5284198522567749
"MESOS-5716",True,"train",0.0,0.0,0.14640937745571136,0.1345445215702057,0.7003977298736572
"MESOS-7944",False,"train",0.9612106084823608,0.0,0.0,0.0,0.0
"MESOS-8653",False,"train",0.0,0.0,0.971002459526062,0.0,0.0
"MESOS-2950",False,"train",0.0,0.0,0.20173147320747375,0.7816371917724609,0.0
"MESOS-7416",True,"train",0.614760160446167,0.36854657530784607,0.0,0.0,0.0
"MESOS-2636",False,"train",0.0,0.0,0.0,0.9907087683677673,0.0
"MESOS-6110",False,"train",0.0,0.0,0.9772247076034546,0.0,0.0
"MESOS-4535",False,"train",0.0,0.0,0.0,0.9880553483963013,0.0
"MESOS-4670",False,"train",0.9696789383888245,0.0,0.0,0.0,0.0
"MESOS-8393",False,"train",0.012778650969266891,0.01271439902484417,0.9490030407905579,0.012763269245624542,0.012740649282932281
"MESOS-7226",False,"train",0.0,0.0,0.832168698310852,0.15389138460159302,0.0
"MESOS-7581",False,"train",0.0,0.0,0.9885959029197693,0.0,0.0
"MESOS-3066",False,"train",0.0,0.9893295168876648,0.0,0.0,0.0
"MESOS-3061",False,"train",0.0,0.7515869736671448,0.0,0.23678740859031677,0.0
"MESOS-5275",False,"train",0.0,0.0,0.9751704335212708,0.0,0.0
"MESOS-8446",False,"train",0.0,0.0,0.0,0.0,0.9825857877731323
"MESOS-4754",False,"train",0.1178981214761734,0.630224347114563,0.24821880459785461,0.0,0.0
"MESOS-2966",False,"train",0.0,0.0,0.8484637141227722,0.0,0.12458091974258423
"MESOS-2796",False,"train",0.011290795169770718,0.37127524614334106,0.01139643881469965,0.011408282443881035,0.5946292877197266
"MESOS-4378",False,"train",0.0,0.0,0.0,0.9876859188079834,0.0
"MESOS-6802",False,"train",0.0,0.6053532361984253,0.0,0.38516759872436523,0.0
