"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"XD-1477",False,"train",0.6639953255653381,0.0,0.0,0.32753121852874756,0.0
"XD-1938",False,"train",0.5017268061637878,0.4955276548862457,0.0,0.0,0.0
"XD-2931",False,"train",0.014494767412543297,0.6282973289489746,0.014770016074180603,0.3275929391384125,0.01484497357159853
"XD-1520",False,"train",0.0,0.9844668507575989,0.0,0.0,0.0
"XD-569",False,"train",0.013746827840805054,0.7024483680725098,0.2562052011489868,0.013791639357805252,0.013807958923280239
"XD-1331",False,"train",0.36495062708854675,0.018601570278406143,0.018536606803536415,0.5794774889945984,0.0184337068349123
"XD-2830",False,"train",0.014932293444871902,0.014867578633129597,0.479463130235672,0.47605371475219727,0.014683262445032597
"XD-2694",False,"train",0.5728297233581543,0.0,0.4034734070301056,0.0,0.0
"XD-2333",False,"train",0.014636319130659103,0.014668705873191357,0.9412750005722046,0.014792208559811115,0.014627794735133648
"XD-396",False,"train",0.01197656150907278,0.01213872991502285,0.012099400162696838,0.9517878890037537,0.011997435241937637
"XD-2425",False,"train",0.0,0.14174805581569672,0.0,0.8520271182060242,0.0
"XD-490",False,"train",0.016993572935461998,0.017188724130392075,0.01680907793343067,0.931498646736145,0.01750996895134449
"XD-539",False,"train",0.0,0.9696447849273682,0.0,0.0,0.0
"XD-2671",True,"train",0.18556922674179077,0.8067423105239868,0.0,0.0,0.0
"XD-906",False,"train",0.3806295394897461,0.02577773481607437,0.02541416510939598,0.542974054813385,0.025204462930560112
"XD-1338",True,"train",0.8321157693862915,0.0,0.0,0.15609513223171234,0.0
"XD-1092",False,"train",0.020539416000247,0.020786400884389877,0.02084452472627163,0.917538583278656,0.020291093736886978
"XD-3178",False,"train",0.0,0.9022148251533508,0.0,0.05828661844134331,0.031163202598690987
"XD-3358",True,"train",0.010725066997110844,0.48637235164642334,0.010775664821267128,0.43824470043182373,0.05388221889734268
"XD-3052",False,"train",0.0,0.0,0.4106193482875824,0.0,0.5647685527801514
"XD-2315",False,"train",0.6900019645690918,0.05490503087639809,0.11605760455131531,0.011341237463057041,0.12769414484500885
"XD-2747",True,"train",0.05106701701879501,0.4986218214035034,0.05126186087727547,0.3488001227378845,0.05024917051196098
"XD-1151",False,"train",0.034349121153354645,0.03612295538187027,0.03399651125073433,0.8600422739982605,0.03548914194107056
"XD-1927",False,"train",0.0,0.4417341947555542,0.2845926582813263,0.0,0.26287364959716797
"XD-2094",False,"train",0.015642788261175156,0.9374993443489075,0.015656601637601852,0.015666252002120018,0.01553503517061472
"XD-560",False,"train",0.013573301956057549,0.013719063252210617,0.0136568583548069,0.9455136656761169,0.013537118211388588
"XD-2995",True,"train",0.0,0.9601960182189941,0.0,0.03465371951460838,0.0
"XD-664",False,"train",0.033967383205890656,0.8614545464515686,0.036119647324085236,0.03406676650047302,0.034391701221466064
"XD-1954",False,"train",0.0,0.14176799356937408,0.0,0.8309425711631775,0.0
"XD-2502",False,"train",0.264864057302475,0.3489132225513458,0.12109414488077164,0.0,0.2562197744846344
"XD-2599",False,"train",0.10610760003328323,0.30428972840309143,0.5690444707870483,0.01021181046962738,0.010346396826207638
"XD-3093",False,"train",0.0,0.5831555724143982,0.18204696476459503,0.2300950288772583,0.0
"XD-1523",False,"train",0.022448353469371796,0.9101434946060181,0.02236359938979149,0.02252206765115261,0.022522488608956337
"XD-1116",False,"train",0.2140708714723587,0.02981031872332096,0.02886553667485714,0.6985839009284973,0.028669413179159164
